date,TempInSitu,AbsPressure,Depth,LoggerID
2022-07-25T06:04:00Z,25.416,105.937,0.461,WL_876_VSled_20220717
2022-07-25T06:06:00Z,25.805,106.447,0.514,WL_876_VSled_20220717
2022-07-25T06:08:00Z,26,106.538,0.524,WL_876_VSled_20220717
2022-07-25T06:10:00Z,26.097,107.247,0.597,WL_876_VSled_20220717
2022-07-25T06:12:00Z,26.195,106.25,0.495,WL_876_VSled_20220717
2022-07-25T06:14:00Z,26.195,107.043,0.576,WL_876_VSled_20220717
2022-07-25T06:16:00Z,26.292,107.183,0.591,WL_876_VSled_20220717
2022-07-25T06:18:00Z,26.292,107.545,0.628,WL_876_VSled_20220717
2022-07-25T06:20:00Z,26.292,107.097,0.582,WL_876_VSled_20220717
2022-07-25T06:22:00Z,26.292,107.821,0.656,WL_876_VSled_20220717
2022-07-25T06:24:00Z,26.292,110.097,0.889,WL_876_VSled_20220717
2022-07-25T06:26:00Z,26.292,106.081,0.478,WL_876_VSled_20220717
2022-07-25T06:28:00Z,26.292,107.528,0.626,WL_876_VSled_20220717
2022-07-25T06:30:00Z,26.292,106.546,0.526,WL_876_VSled_20220717
2022-07-25T06:32:00Z,26.292,107.063,0.579,WL_876_VSled_20220717
2022-07-25T06:34:00Z,26.292,109.338,0.812,WL_876_VSled_20220717
2022-07-25T06:36:00Z,26.292,108.08,0.683,WL_876_VSled_20220717
2022-07-25T06:38:00Z,26.292,106.563,0.528,WL_876_VSled_20220717
2022-07-25T06:40:00Z,26.292,105.771,0.446,WL_876_VSled_20220717
2022-07-25T06:42:00Z,26.292,108.269,0.702,WL_876_VSled_20220717
2022-07-25T06:44:00Z,26.292,107.304,0.603,WL_876_VSled_20220717
2022-07-25T06:46:00Z,26.292,108.355,0.711,WL_876_VSled_20220717
2022-07-25T06:48:00Z,26.292,107.304,0.603,WL_876_VSled_20220717
2022-07-25T06:50:00Z,26.292,106.684,0.54,WL_876_VSled_20220717
2022-07-25T06:52:00Z,26.292,107.563,0.63,WL_876_VSled_20220717
2022-07-25T06:54:00Z,26.39,105.532,0.422,WL_876_VSled_20220717
2022-07-25T06:56:00Z,26.292,107.287,0.602,WL_876_VSled_20220717
2022-07-25T06:58:00Z,26.39,105.86,0.456,WL_876_VSled_20220717
2022-07-25T07:00:00Z,26.39,107.341,0.607,WL_876_VSled_20220717
2022-07-25T07:02:00Z,26.39,106.686,0.54,WL_876_VSled_20220717
2022-07-25T07:04:00Z,26.39,108.134,0.689,WL_876_VSled_20220717
2022-07-25T07:06:00Z,26.39,107.944,0.669,WL_876_VSled_20220717
2022-07-25T07:08:00Z,26.39,107.014,0.574,WL_876_VSled_20220717
2022-07-25T07:10:00Z,26.39,108.582,0.734,WL_876_VSled_20220717
2022-07-25T07:12:00Z,26.39,106.17,0.488,WL_876_VSled_20220717
2022-07-25T07:14:00Z,26.39,106.979,0.57,WL_876_VSled_20220717
2022-07-25T07:16:00Z,26.39,106.6,0.532,WL_876_VSled_20220717
2022-07-25T07:18:00Z,26.39,107.496,0.623,WL_876_VSled_20220717
2022-07-25T07:20:00Z,26.39,107.91,0.666,WL_876_VSled_20220717
2022-07-25T07:22:00Z,26.39,108.203,0.696,WL_876_VSled_20220717
2022-07-25T07:24:00Z,26.39,108.082,0.683,WL_876_VSled_20220717
2022-07-25T07:26:00Z,26.39,107.772,0.652,WL_876_VSled_20220717
2022-07-25T07:28:00Z,26.39,107.944,0.669,WL_876_VSled_20220717
2022-07-25T07:30:00Z,26.39,107.134,0.586,WL_876_VSled_20220717
2022-07-25T07:32:00Z,26.39,106.6,0.532,WL_876_VSled_20220717
2022-07-25T07:34:00Z,26.39,106.876,0.56,WL_876_VSled_20220717
2022-07-25T07:36:00Z,26.39,105.98,0.468,WL_876_VSled_20220717
2022-07-25T07:38:00Z,26.39,107.324,0.606,WL_876_VSled_20220717
2022-07-25T07:40:00Z,26.39,107.169,0.59,WL_876_VSled_20220717
2022-07-25T07:42:00Z,26.39,107.479,0.622,WL_876_VSled_20220717
2022-07-25T07:44:00Z,26.39,108.031,0.678,WL_876_VSled_20220717
2022-07-25T07:46:00Z,26.488,108.688,0.746,WL_876_VSled_20220717
2022-07-25T07:48:00Z,26.488,106.896,0.562,WL_876_VSled_20220717
2022-07-25T07:50:00Z,26.488,108.585,0.735,WL_876_VSled_20220717
2022-07-25T07:52:00Z,26.488,106.62,0.534,WL_876_VSled_20220717
2022-07-25T07:54:00Z,26.488,107.964,0.672,WL_876_VSled_20220717
2022-07-25T07:56:00Z,26.488,108.447,0.721,WL_876_VSled_20220717
2022-07-25T07:58:00Z,26.488,109.102,0.788,WL_876_VSled_20220717
