"Plot Title: SGD_011021_319"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739319, SEN S/N: 20739319)","Temp, °C (LGR S/N: 20739319, SEN S/N: 20739319)","Coupler Detached (LGR S/N: 20739319)","Coupler Attached (LGR S/N: 20739319)","Host Connected (LGR S/N: 20739319)","Stopped (LGR S/N: 20739319)","End Of File (LGR S/N: 20739319)"
434,01/10/21 11:23:10 AM,46948.9,29.87,,,,,
435,01/10/21 11:23:20 AM,46923.6,29.85,,,,,
436,01/10/21 11:23:30 AM,46933.7,29.81,,,,,
437,01/10/21 11:23:40 AM,46883.2,29.83,,,,,
438,01/10/21 11:23:50 AM,46943.9,30.13,,,,,
439,01/10/21 11:24:00 AM,46822.6,30.09,,,,,
440,01/10/21 11:24:10 AM,46868.0,30.11,,,,,
441,01/10/21 11:24:20 AM,46626.6,29.98,,,,,
442,01/10/21 11:24:30 AM,46601.5,29.95,,,,,
443,01/10/21 11:24:40 AM,46476.6,29.86,,,,,
444,01/10/21 11:24:50 AM,46571.5,29.82,,,,,
445,01/10/21 11:25:00 AM,46461.7,29.93,,,,,
446,01/10/21 11:25:10 AM,46461.7,30.03,,,,,
447,01/10/21 11:25:20 AM,46382.0,30.06,,,,,
448,01/10/21 11:25:30 AM,46307.6,30.10,,,,,
449,01/10/21 11:25:40 AM,46401.9,30.11,,,,,
450,01/10/21 11:25:50 AM,46282.8,30.18,,,,,
451,01/10/21 11:26:00 AM,46277.8,30.22,,,,,
452,01/10/21 11:26:10 AM,46317.5,30.22,,,,,
