"Plot Title: SGD_011721_316_insitu"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739316, SEN S/N: 20739316)","Temp, °C (LGR S/N: 20739316, SEN S/N: 20739316)"
1,01/17/21 08:17:00 AM,0.0,24.09
2,01/17/21 08:18:00 AM,38737.4,23.83
3,01/17/21 08:19:00 AM,38671.2,23.82
4,01/17/21 08:20:00 AM,38702.7,23.79
5,01/17/21 08:21:00 AM,38683.8,23.79
6,01/17/21 08:22:00 AM,38683.8,23.79
7,01/17/21 08:23:00 AM,38649.1,23.79
8,01/17/21 08:24:00 AM,38548.5,23.77
9,01/17/21 08:25:00 AM,1665.3,23.65
10,01/17/21 08:26:00 AM,1665.9,23.68
11,01/17/21 08:27:00 AM,1666.4,23.70
12,01/17/21 08:28:00 AM,1667.0,23.70
13,01/17/21 08:29:00 AM,1667.0,23.70
14,01/17/21 08:30:00 AM,1667.5,23.71
15,01/17/21 08:31:00 AM,1667.5,23.71
16,01/17/21 08:32:00 AM,1667.5,23.71
17,01/17/21 08:33:00 AM,1666.4,23.71
18,01/17/21 08:34:00 AM,95.0,23.57
19,01/17/21 08:35:00 AM,0.0,24.08
20,01/17/21 08:36:00 AM,0.0,23.65
21,01/17/21 08:37:00 AM,0.0,23.39
22,01/17/21 08:38:00 AM,0.0,23.22
23,01/17/21 08:39:00 AM,0.0,23.12
24,01/17/21 08:40:00 AM,0.0,22.91
25,01/17/21 08:41:00 AM,0.0,22.79
26,01/17/21 08:42:00 AM,0.0,22.73
27,01/17/21 08:43:00 AM,0.0,22.45
28,01/17/21 08:44:00 AM,0.0,22.36
29,01/17/21 08:45:00 AM,0.0,22.36
30,01/17/21 08:46:00 AM,0.0,22.47
31,01/17/21 08:47:00 AM,0.0,22.45
32,01/17/21 08:48:00 AM,0.0,22.47
33,01/17/21 08:49:00 AM,0.0,22.53
34,01/17/21 08:50:00 AM,0.0,22.46
35,01/17/21 08:51:00 AM,0.0,22.64
36,01/17/21 08:52:00 AM,0.0,22.74
37,01/17/21 08:53:00 AM,0.0,22.70
38,01/17/21 08:54:00 AM,584.8,22.85
39,01/17/21 08:55:00 AM,0.0,22.99
40,01/17/21 08:56:00 AM,0.0,23.15
41,01/17/21 08:57:00 AM,0.0,23.27
42,01/17/21 08:58:00 AM,0.0,23.37
43,01/17/21 08:59:00 AM,0.0,23.41
44,01/17/21 09:00:00 AM,0.0,23.43
45,01/17/21 09:01:00 AM,0.0,24.10
46,01/17/21 09:02:00 AM,0.0,24.05
47,01/17/21 09:03:00 AM,0.0,24.08
48,01/17/21 09:04:00 AM,0.0,24.09
49,01/17/21 09:05:00 AM,0.0,24.13
50,01/17/21 09:06:00 AM,0.0,24.16
51,01/17/21 09:07:00 AM,0.0,24.16
52,01/17/21 09:08:00 AM,0.0,24.16
53,01/17/21 09:09:00 AM,0.0,24.16
54,01/17/21 09:10:00 AM,0.0,25.24
55,01/17/21 09:11:00 AM,0.0,25.31
56,01/17/21 09:12:00 AM,0.0,26.01
57,01/17/21 09:13:00 AM,0.0,26.71
58,01/17/21 09:14:00 AM,0.0,26.98
59,01/17/21 09:15:00 AM,0.0,27.07
60,01/17/21 09:16:00 AM,0.0,27.09
61,01/17/21 09:17:00 AM,0.0,27.08
62,01/17/21 09:18:00 AM,0.0,27.07
63,01/17/21 09:19:00 AM,0.0,27.13
64,01/17/21 09:20:00 AM,0.0,27.24
65,01/17/21 09:21:00 AM,0.0,27.26
66,01/17/21 09:22:00 AM,0.0,27.31
67,01/17/21 09:23:00 AM,0.0,27.29
68,01/17/21 09:24:00 AM,0.0,27.29
69,01/17/21 09:25:00 AM,0.0,27.26
70,01/17/21 09:26:00 AM,0.0,27.26
71,01/17/21 09:27:00 AM,0.0,27.27
72,01/17/21 09:28:00 AM,0.0,27.27
73,01/17/21 09:29:00 AM,0.0,27.27
74,01/17/21 09:30:00 AM,0.0,27.26
75,01/17/21 09:31:00 AM,0.0,27.26
76,01/17/21 09:32:00 AM,0.0,27.26
77,01/17/21 09:33:00 AM,0.0,27.26
78,01/17/21 09:34:00 AM,0.0,27.26
79,01/17/21 09:35:00 AM,0.0,27.26
80,01/17/21 09:36:00 AM,0.0,27.26
81,01/17/21 09:37:00 AM,0.0,27.27
82,01/17/21 09:38:00 AM,0.0,27.35
83,01/17/21 09:39:00 AM,0.0,27.45
84,01/17/21 09:40:00 AM,0.0,27.54
85,01/17/21 09:41:00 AM,0.0,27.73
86,01/17/21 09:42:00 AM,0.0,27.89
87,01/17/21 09:43:00 AM,0.0,29.59
88,01/17/21 09:44:00 AM,0.0,32.37
89,01/17/21 09:45:00 AM,0.0,33.13
90,01/17/21 09:46:00 AM,0.0,33.67
91,01/17/21 09:47:00 AM,0.0,35.41
92,01/17/21 09:48:00 AM,0.0,36.92
93,01/17/21 09:49:00 AM,0.0,38.00
94,01/17/21 09:50:00 AM,0.0,39.10
95,01/17/21 09:51:00 AM,0.0,38.98
96,01/17/21 09:52:00 AM,0.0,39.52
97,01/17/21 09:53:00 AM,0.0,39.64
98,01/17/21 09:54:00 AM,0.0,40.37
99,01/17/21 09:55:00 AM,0.0,39.93
100,01/17/21 09:56:00 AM,0.0,40.19
101,01/17/21 09:57:00 AM,41945.3,31.01
102,01/17/21 09:58:00 AM,41633.0,29.93
103,01/17/21 09:59:00 AM,41611.6,29.80
104,01/17/21 10:00:00 AM,41586.6,29.69
105,01/17/21 10:01:00 AM,41604.4,29.58
106,01/17/21 10:02:00 AM,41551.0,29.39
107,01/17/21 10:03:00 AM,41515.5,29.38
108,01/17/21 10:04:00 AM,41572.4,29.53
109,01/17/21 10:05:00 AM,41615.1,29.52
110,01/17/21 10:06:00 AM,41608.0,29.53
111,01/17/21 10:07:00 AM,590.7,28.44
112,01/17/21 10:08:00 AM,658.0,28.92
113,01/17/21 10:09:00 AM,169.3,28.95
114,01/17/21 10:10:00 AM,583.8,29.93
115,01/17/21 10:11:00 AM,648.5,29.39
116,01/17/21 10:12:00 AM,603.5,29.79
117,01/17/21 10:13:00 AM,426.8,31.06
118,01/17/21 10:14:00 AM,209.8,31.29
119,01/17/21 10:15:00 AM,0.0,31.55
120,01/17/21 10:16:00 AM,0.0,31.96
121,01/17/21 10:17:00 AM,0.0,31.40
122,01/17/21 10:18:00 AM,0.0,32.62
123,01/17/21 10:19:00 AM,0.0,32.94
124,01/17/21 10:20:00 AM,0.0,33.24
125,01/17/21 10:21:00 AM,0.0,33.90
126,01/17/21 10:22:00 AM,0.0,35.61
127,01/17/21 10:23:00 AM,0.0,35.34
128,01/17/21 10:24:00 AM,41590.2,29.64
129,01/17/21 10:25:00 AM,40964.2,29.50
130,01/17/21 10:26:00 AM,40922.6,29.36
131,01/17/21 10:27:00 AM,40985.1,29.37
132,01/17/21 10:28:00 AM,40950.3,29.17
133,01/17/21 10:29:00 AM,40950.3,29.11
134,01/17/21 10:30:00 AM,40926.1,29.09
135,01/17/21 10:31:00 AM,40999.0,29.19
136,01/17/21 10:32:00 AM,41023.3,29.24
137,01/17/21 10:33:00 AM,41023.3,29.15
138,01/17/21 10:34:00 AM,40999.0,29.03
139,01/17/21 10:35:00 AM,40964.2,28.97
140,01/17/21 10:36:00 AM,41037.3,29.20
141,01/17/21 10:37:00 AM,41012.9,29.12
142,01/17/21 10:38:00 AM,41058.2,29.22
143,01/17/21 10:39:00 AM,40978.1,29.06
144,01/17/21 10:40:00 AM,41023.3,29.08
145,01/17/21 10:41:00 AM,41023.3,29.10
146,01/17/21 10:42:00 AM,41047.7,29.15
147,01/17/21 10:43:00 AM,41065.1,29.25
148,01/17/21 10:44:00 AM,41012.9,29.16
149,01/17/21 10:45:00 AM,41058.2,29.24
150,01/17/21 10:46:00 AM,41131.5,29.33
151,01/17/21 10:47:00 AM,41075.6,29.27
152,01/17/21 10:48:00 AM,41065.1,29.25
153,01/17/21 10:49:00 AM,41117.5,29.37
154,01/17/21 10:50:00 AM,41037.3,29.15
155,01/17/21 10:51:00 AM,41075.6,29.15
156,01/17/21 10:52:00 AM,41075.6,29.38
157,01/17/21 10:53:00 AM,41065.1,29.32
