"Plot Title: SGD_011521_316"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739316, SEN S/N: 20739316)","Temp, °C (LGR S/N: 20739316, SEN S/N: 20739316)","Coupler Detached (LGR S/N: 20739316)","Coupler Attached (LGR S/N: 20739316)","Host Connected (LGR S/N: 20739316)","Stopped (LGR S/N: 20739316)","End Of File (LGR S/N: 20739316)"
1,01/15/21 08:24:12 AM,0.0,23.05,,,,,
2,01/15/21 08:24:22 AM,0.0,23.07,,,,,
3,01/15/21 08:24:28 AM,,,Logged,,,,
4,01/15/21 08:24:32 AM,0.0,23.08,,,,,
5,01/15/21 08:24:42 AM,38589.3,23.28,,,,,
6,01/15/21 08:24:52 AM,38348.8,23.28,,,,,
7,01/15/21 08:25:02 AM,38652.2,23.28,,,,,
8,01/15/21 08:25:12 AM,38476.5,23.28,,,,,
9,01/15/21 08:25:22 AM,38292.9,23.28,,,,,
10,01/15/21 08:25:32 AM,38172.3,23.27,,,,,
11,01/15/21 08:25:42 AM,38083.0,23.28,,,,,
12,01/15/21 08:25:52 AM,38018.6,23.28,,,,,
13,01/15/21 08:26:02 AM,37939.1,23.28,,,,,
14,01/15/21 08:26:12 AM,37893.3,23.29,,,,,
15,01/15/21 08:26:22 AM,37853.8,23.29,,,,,
16,01/15/21 08:26:32 AM,37817.3,23.30,,,,,
17,01/15/21 08:26:42 AM,37802.1,23.30,,,,,
18,01/15/21 08:26:52 AM,37756.7,23.30,,,,,
19,01/15/21 08:27:02 AM,37762.7,23.32,,,,,
20,01/15/21 08:27:12 AM,37714.3,23.32,,,,,
21,01/15/21 08:27:22 AM,37702.3,23.32,,,,,
22,01/15/21 08:27:32 AM,37684.1,23.32,,,,,
23,01/15/21 08:27:42 AM,37714.3,23.33,,,,,
24,01/15/21 08:27:52 AM,37669.1,23.33,,,,,
25,01/15/21 08:28:02 AM,37690.2,23.33,,,,,
26,01/15/21 08:28:12 AM,37660.0,23.33,,,,,
27,01/15/21 08:28:22 AM,37638.9,23.34,,,,,
28,01/15/21 08:28:32 AM,37638.9,23.34,,,,,
29,01/15/21 08:28:42 AM,37641.9,23.34,,,,,
30,01/15/21 08:28:52 AM,37663.0,23.35,,,,,
31,01/15/21 08:29:02 AM,37629.9,23.35,,,,,
32,01/15/21 08:29:12 AM,37623.9,23.35,,,,,
33,01/15/21 08:29:22 AM,37620.9,23.35,,,,,
34,01/15/21 08:29:32 AM,37602.8,23.37,,,,,
35,01/15/21 08:29:42 AM,37602.8,23.37,,,,,
36,01/15/21 08:29:52 AM,37617.8,23.37,,,,,
37,01/15/21 08:30:02 AM,37605.8,23.37,,,,,
38,01/15/21 08:30:12 AM,37566.7,23.37,,,,,
39,01/15/21 08:30:22 AM,37599.8,23.38,,,,,
40,01/15/21 08:30:32 AM,37587.8,23.37,,,,,
41,01/15/21 08:30:42 AM,37578.8,23.38,,,,,
42,01/15/21 08:30:52 AM,37569.8,23.38,,,,,
43,01/15/21 08:31:02 AM,37566.7,23.38,,,,,
44,01/15/21 08:31:12 AM,37581.8,23.38,,,,,
45,01/15/21 08:31:22 AM,37596.8,23.39,,,,,
46,01/15/21 08:31:32 AM,37581.8,23.39,,,,,
47,01/15/21 08:31:42 AM,37596.8,23.39,,,,,
48,01/15/21 08:31:52 AM,37584.8,23.39,,,,,
49,01/15/21 08:32:02 AM,37566.7,23.39,,,,,
50,01/15/21 08:32:12 AM,0.0,23.07,,,,,
51,01/15/21 08:32:22 AM,0.0,23.18,,,,,
52,01/15/21 08:32:32 AM,1412.4,23.28,,,,,
53,01/15/21 08:32:42 AM,1414.0,23.32,,,,,
54,01/15/21 08:32:52 AM,1413.5,23.33,,,,,
55,01/15/21 08:33:02 AM,1412.9,23.33,,,,,
56,01/15/21 08:33:12 AM,1412.4,23.33,,,,,
57,01/15/21 08:33:22 AM,1412.4,23.33,,,,,
58,01/15/21 08:33:32 AM,1411.8,23.34,,,,,
59,01/15/21 08:33:42 AM,1412.4,23.35,,,,,
60,01/15/21 08:33:52 AM,1412.9,23.34,,,,,
61,01/15/21 08:34:02 AM,1413.5,23.35,,,,,
62,01/15/21 08:34:12 AM,1414.0,23.35,,,,,
63,01/15/21 08:34:22 AM,1414.6,23.35,,,,,
64,01/15/21 08:34:32 AM,1414.6,23.35,,,,,
65,01/15/21 08:34:42 AM,1414.6,23.35,,,,,
66,01/15/21 08:34:52 AM,1414.6,23.37,,,,,
67,01/15/21 08:35:02 AM,1414.6,23.37,,,,,
68,01/15/21 08:35:12 AM,1414.6,23.37,,,,,
69,01/15/21 08:35:22 AM,1415.6,23.37,,,,,
70,01/15/21 08:35:32 AM,1415.6,23.37,,,,,
71,01/15/21 08:35:42 AM,1415.6,23.37,,,,,
72,01/15/21 08:35:52 AM,1415.6,23.37,,,,,
73,01/15/21 08:36:02 AM,1415.6,23.38,,,,,
74,01/15/21 08:36:12 AM,1416.2,23.38,,,,,
75,01/15/21 08:36:22 AM,1416.2,23.38,,,,,
76,01/15/21 08:36:32 AM,1416.2,23.38,,,,,
77,01/15/21 08:36:42 AM,1416.7,23.38,,,,,
78,01/15/21 08:36:52 AM,1416.7,23.38,,,,,
79,01/15/21 08:37:02 AM,1416.2,23.38,,,,,
80,01/15/21 08:37:12 AM,1416.7,23.38,,,,,
81,01/15/21 08:37:22 AM,1416.7,23.39,,,,,
82,01/15/21 08:37:32 AM,1417.3,23.38,,,,,
83,01/15/21 08:37:42 AM,1416.7,23.39,,,,,
84,01/15/21 08:37:52 AM,60.3,23.37,,,,,
85,01/15/21 08:38:02 AM,58.1,23.07,,,,,
86,01/15/21 08:38:12 AM,63.7,23.10,,,,,
87,01/15/21 08:38:22 AM,63.7,23.10,,,,,
88,01/15/21 08:38:32 AM,64.2,23.45,,,,,
89,01/15/21 08:38:42 AM,65.0,23.59,,,,,
90,01/15/21 08:38:52 AM,65.0,23.55,,,,,
91,01/15/21 08:39:02 AM,64.6,23.23,,,,,
92,01/15/21 08:39:12 AM,65.0,23.32,,,,,
93,01/15/21 08:39:22 AM,65.0,23.38,,,,,
94,01/15/21 08:39:32 AM,65.0,23.39,,,,,
