"Plot Title: CT_738_051921"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494738, SEN S/N: 20494738, LBL: Temperature)","Specific Conductance, μS/cm (LGR S/N: 20494738)","Salinity, ppt (LGR S/N: 20494738)"
50,05/19/21 06:57:30 AM,0.0,24.23,0.0,0.0123
51,05/19/21 06:57:40 AM,0.0,24.23,0.0,0.0123
52,05/19/21 06:57:50 AM,0.0,24.23,0.0,0.0123
53,05/19/21 06:58:00 AM,0.0,24.23,0.0,0.0123
54,05/19/21 06:58:10 AM,0.0,24.22,0.0,0.0123
55,05/19/21 06:58:20 AM,0.0,24.22,0.0,0.0123
56,05/19/21 06:58:30 AM,0.0,24.23,0.0,0.0123
57,05/19/21 06:58:40 AM,0.0,24.22,0.0,0.0123
58,05/19/21 06:58:50 AM,0.0,24.22,0.0,0.0123
59,05/19/21 06:59:00 AM,0.0,24.22,0.0,0.0123
60,05/19/21 06:59:10 AM,0.0,24.22,0.0,0.0123
61,05/19/21 06:59:20 AM,0.0,24.22,0.0,0.0123
62,05/19/21 06:59:30 AM,0.0,24.22,0.0,0.0123
63,05/19/21 06:59:40 AM,0.0,24.22,0.0,0.0123
64,05/19/21 06:59:50 AM,0.0,24.22,0.0,0.0123
65,05/19/21 07:00:00 AM,0.0,24.22,0.0,0.0123
66,05/19/21 07:00:10 AM,0.0,24.22,0.0,0.0123
67,05/19/21 07:00:20 AM,0.0,24.22,0.0,0.0123
68,05/19/21 07:00:30 AM,0.0,24.23,0.0,0.0123
69,05/19/21 07:00:40 AM,0.0,24.22,0.0,0.0123
70,05/19/21 07:00:50 AM,0.0,24.22,0.0,0.0123
71,05/19/21 07:01:00 AM,0.0,24.23,0.0,0.0123
72,05/19/21 07:01:10 AM,0.0,24.22,0.0,0.0123
73,05/19/21 07:01:20 AM,0.0,24.22,0.0,0.0123
74,05/19/21 07:01:30 AM,0.0,24.22,0.0,0.0123
75,05/19/21 07:01:40 AM,0.0,24.23,0.0,0.0123
76,05/19/21 07:01:50 AM,0.0,24.22,0.0,0.0123
77,05/19/21 07:02:00 AM,0.0,24.23,0.0,0.0123
78,05/19/21 07:02:10 AM,0.0,24.23,0.0,0.0123
79,05/19/21 07:02:20 AM,0.0,24.23,0.0,0.0123
80,05/19/21 07:02:30 AM,0.0,24.23,0.0,0.0123
81,05/19/21 07:02:40 AM,0.0,24.23,0.0,0.0123
82,05/19/21 07:02:50 AM,0.0,24.23,0.0,0.0123
83,05/19/21 07:03:00 AM,0.0,24.24,0.0,0.0123
84,05/19/21 07:03:10 AM,0.0,24.24,0.0,0.0123
85,05/19/21 07:03:20 AM,0.0,24.24,0.0,0.0123
86,05/19/21 07:03:30 AM,0.0,24.24,0.0,0.0123
87,05/19/21 07:03:40 AM,0.0,24.25,0.0,0.0123
88,05/19/21 07:03:50 AM,0.0,24.25,0.0,0.0123
89,05/19/21 07:04:00 AM,0.0,24.25,0.0,0.0123
90,05/19/21 07:04:10 AM,0.0,24.25,0.0,0.0123
91,05/19/21 07:04:20 AM,0.0,24.26,0.0,0.0123
92,05/19/21 07:04:30 AM,0.0,24.26,0.0,0.0123
93,05/19/21 07:04:40 AM,0.0,24.26,0.0,0.0123
94,05/19/21 07:04:50 AM,0.0,24.27,0.0,0.0123
95,05/19/21 07:05:00 AM,0.0,24.27,0.0,0.0123
96,05/19/21 07:05:10 AM,0.0,24.27,0.0,0.0123
97,05/19/21 07:05:20 AM,0.0,24.27,0.0,0.0123
98,05/19/21 07:05:30 AM,0.0,24.27,0.0,0.0123
99,05/19/21 07:05:40 AM,0.0,24.28,0.0,0.0123
100,05/19/21 07:05:50 AM,0.0,24.28,0.0,0.0123
101,05/19/21 07:06:00 AM,0.0,24.28,0.0,0.0123
102,05/19/21 07:06:10 AM,0.0,24.28,0.0,0.0123
103,05/19/21 07:06:20 AM,0.0,24.29,0.0,0.0123
104,05/19/21 07:06:30 AM,0.0,24.31,0.0,0.0123
105,05/19/21 07:06:40 AM,0.0,24.29,0.0,0.0123
106,05/19/21 07:06:50 AM,0.0,24.31,0.0,0.0123
107,05/19/21 07:07:00 AM,0.0,24.31,0.0,0.0123
108,05/19/21 07:07:10 AM,0.0,24.31,0.0,0.0123
109,05/19/21 07:07:20 AM,0.0,24.31,0.0,0.0123
110,05/19/21 07:07:30 AM,0.0,24.31,0.0,0.0123
111,05/19/21 07:07:40 AM,0.0,24.31,0.0,0.0123
112,05/19/21 07:07:50 AM,0.0,24.31,0.0,0.0123
113,05/19/21 07:08:00 AM,0.0,24.32,0.0,0.0123
114,05/19/21 07:08:10 AM,0.0,24.32,0.0,0.0123
115,05/19/21 07:08:20 AM,0.0,24.32,0.0,0.0123
116,05/19/21 07:08:30 AM,0.0,24.33,0.0,0.0123
117,05/19/21 07:08:40 AM,0.0,24.33,0.0,0.0123
118,05/19/21 07:08:50 AM,0.0,24.33,0.0,0.0123
119,05/19/21 07:09:00 AM,0.0,24.33,0.0,0.0123
120,05/19/21 07:09:10 AM,0.0,24.34,0.0,0.0123
121,05/19/21 07:09:20 AM,0.0,24.34,0.0,0.0123
122,05/19/21 07:09:30 AM,0.0,24.34,0.0,0.0123
123,05/19/21 07:09:40 AM,0.0,24.35,0.0,0.0123
124,05/19/21 07:09:50 AM,0.0,24.35,0.0,0.0123
125,05/19/21 07:10:00 AM,0.0,24.39,0.0,0.0123
126,05/19/21 07:10:10 AM,0.0,24.41,0.0,0.0123
127,05/19/21 07:10:20 AM,0.0,24.42,0.0,0.0123
128,05/19/21 07:10:30 AM,0.0,24.42,0.0,0.0123
129,05/19/21 07:10:40 AM,0.0,24.43,0.0,0.0123
130,05/19/21 07:10:50 AM,0.0,24.42,0.0,0.0123
131,05/19/21 07:11:00 AM,0.0,24.43,0.0,0.0123
132,05/19/21 07:11:10 AM,0.0,24.44,0.0,0.0123
133,05/19/21 07:11:20 AM,0.0,24.44,0.0,0.0123
134,05/19/21 07:11:30 AM,0.0,24.44,0.0,0.0123
135,05/19/21 07:11:40 AM,0.0,24.45,0.0,0.0123
136,05/19/21 07:11:50 AM,0.0,24.45,0.0,0.0123
137,05/19/21 07:12:00 AM,0.0,24.45,0.0,0.0123
138,05/19/21 07:12:10 AM,0.0,24.46,0.0,0.0123
139,05/19/21 07:12:20 AM,0.0,24.46,0.0,0.0123
140,05/19/21 07:12:30 AM,0.0,24.46,0.0,0.0123
141,05/19/21 07:12:40 AM,0.0,24.46,0.0,0.0123
142,05/19/21 07:12:50 AM,0.0,24.48,0.0,0.0123
143,05/19/21 07:13:00 AM,0.0,24.48,0.0,0.0123
144,05/19/21 07:13:10 AM,0.0,24.48,0.0,0.0123
145,05/19/21 07:13:20 AM,0.0,24.49,0.0,0.0123
146,05/19/21 07:13:30 AM,0.0,24.49,0.0,0.0123
147,05/19/21 07:13:40 AM,0.0,24.50,0.0,0.0123
148,05/19/21 07:13:50 AM,0.0,24.50,0.0,0.0123
149,05/19/21 07:14:00 AM,0.0,24.50,0.0,0.0123
150,05/19/21 07:14:10 AM,0.0,24.50,0.0,0.0123
151,05/19/21 07:14:20 AM,0.0,24.51,0.0,0.0123
152,05/19/21 07:14:30 AM,0.0,24.51,0.0,0.0123
153,05/19/21 07:14:40 AM,0.0,24.51,0.0,0.0123
154,05/19/21 07:14:50 AM,0.0,24.52,0.0,0.0123
155,05/19/21 07:15:00 AM,0.0,24.53,0.0,0.0123
156,05/19/21 07:15:10 AM,0.0,24.55,0.0,0.0123
157,05/19/21 07:15:20 AM,0.0,24.58,0.0,0.0123
158,05/19/21 07:15:30 AM,0.0,24.59,0.0,0.0123
159,05/19/21 07:15:40 AM,0.0,24.60,0.0,0.0123
160,05/19/21 07:15:50 AM,0.0,24.62,0.0,0.0123
161,05/19/21 07:16:00 AM,0.0,24.63,0.0,0.0123
162,05/19/21 07:16:10 AM,0.0,24.64,0.0,0.0123
163,05/19/21 07:16:20 AM,0.0,24.66,0.0,0.0123
164,05/19/21 07:16:30 AM,0.0,24.67,0.0,0.0123
165,05/19/21 07:16:40 AM,0.0,24.68,0.0,0.0123
166,05/19/21 07:16:50 AM,0.0,24.69,0.0,0.0123
167,05/19/21 07:17:00 AM,0.0,24.70,0.0,0.0123
168,05/19/21 07:17:10 AM,0.0,24.71,0.0,0.0123
169,05/19/21 07:17:20 AM,0.0,24.72,0.0,0.0123
170,05/19/21 07:17:30 AM,0.0,24.72,0.0,0.0123
171,05/19/21 07:17:40 AM,0.0,24.74,0.0,0.0123
172,05/19/21 07:17:50 AM,0.0,24.74,0.0,0.0123
173,05/19/21 07:18:00 AM,0.0,24.75,0.0,0.0123
174,05/19/21 07:18:10 AM,0.0,24.75,0.0,0.0123
175,05/19/21 07:18:20 AM,0.0,24.76,0.0,0.0123
176,05/19/21 07:18:30 AM,0.0,24.77,0.0,0.0123
177,05/19/21 07:18:40 AM,0.0,24.77,0.0,0.0123
178,05/19/21 07:18:50 AM,0.0,24.78,0.0,0.0123
179,05/19/21 07:19:00 AM,0.0,24.78,0.0,0.0123
180,05/19/21 07:19:10 AM,0.0,24.78,0.0,0.0123
181,05/19/21 07:19:20 AM,0.0,24.79,0.0,0.0123
182,05/19/21 07:19:30 AM,0.0,24.79,0.0,0.0123
183,05/19/21 07:19:40 AM,0.0,24.80,0.0,0.0123
184,05/19/21 07:19:50 AM,0.0,24.80,0.0,0.0123
185,05/19/21 07:20:00 AM,0.0,24.81,0.0,0.0123
186,05/19/21 07:20:10 AM,0.0,24.83,0.0,0.0123
187,05/19/21 07:20:20 AM,0.0,24.83,0.0,0.0123
188,05/19/21 07:20:30 AM,0.0,24.84,0.0,0.0123
189,05/19/21 07:20:40 AM,0.0,24.84,0.0,0.0123
190,05/19/21 07:20:50 AM,0.0,24.84,0.0,0.0123
191,05/19/21 07:21:00 AM,0.0,24.85,0.0,0.0123
192,05/19/21 07:21:10 AM,0.0,24.85,0.0,0.0123
193,05/19/21 07:21:20 AM,0.0,24.85,0.0,0.0123
194,05/19/21 07:21:30 AM,0.0,24.86,0.0,0.0123
195,05/19/21 07:21:40 AM,0.0,24.86,0.0,0.0123
196,05/19/21 07:21:50 AM,0.0,24.87,0.0,0.0123
197,05/19/21 07:22:00 AM,0.0,24.87,0.0,0.0123
198,05/19/21 07:22:10 AM,0.0,24.87,0.0,0.0123
199,05/19/21 07:22:20 AM,0.0,24.88,0.0,0.0123
200,05/19/21 07:22:30 AM,0.0,24.89,0.0,0.0123
201,05/19/21 07:22:40 AM,0.0,24.89,0.0,0.0123
202,05/19/21 07:22:50 AM,0.0,24.89,0.0,0.0123
203,05/19/21 07:23:00 AM,0.0,24.90,0.0,0.0123
204,05/19/21 07:23:10 AM,0.0,24.92,0.0,0.0123
205,05/19/21 07:23:20 AM,0.0,24.92,0.0,0.0123
206,05/19/21 07:23:30 AM,0.0,24.93,0.0,0.0123
207,05/19/21 07:23:40 AM,0.0,24.93,0.0,0.0123
208,05/19/21 07:23:50 AM,0.0,24.93,0.0,0.0123
209,05/19/21 07:24:00 AM,0.0,24.94,0.0,0.0123
210,05/19/21 07:24:10 AM,0.0,24.94,0.0,0.0123
211,05/19/21 07:24:20 AM,0.0,24.94,0.0,0.0123
212,05/19/21 07:24:30 AM,0.0,24.95,0.0,0.0123
213,05/19/21 07:24:40 AM,0.0,24.95,0.0,0.0123
214,05/19/21 07:24:50 AM,0.0,24.96,0.0,0.0123
215,05/19/21 07:25:00 AM,0.0,24.96,0.0,0.0123
216,05/19/21 07:25:10 AM,0.0,24.96,0.0,0.0123
217,05/19/21 07:25:20 AM,0.0,24.96,0.0,0.0123
218,05/19/21 07:25:30 AM,0.0,24.97,0.0,0.0123
219,05/19/21 07:25:40 AM,0.0,24.98,0.0,0.0123
220,05/19/21 07:25:50 AM,0.0,24.98,0.0,0.0123
221,05/19/21 07:26:00 AM,0.0,24.98,0.0,0.0123
222,05/19/21 07:26:10 AM,0.0,24.99,0.0,0.0123
223,05/19/21 07:26:20 AM,0.0,24.99,0.0,0.0123
224,05/19/21 07:26:30 AM,0.0,24.99,0.0,0.0123
225,05/19/21 07:26:40 AM,0.0,24.99,0.0,0.0123
226,05/19/21 07:26:50 AM,0.0,24.99,0.0,0.0123
227,05/19/21 07:27:00 AM,0.0,24.99,0.0,0.0123
228,05/19/21 07:27:10 AM,0.0,25.01,0.0,0.0123
229,05/19/21 07:27:20 AM,0.0,25.01,0.0,0.0123
230,05/19/21 07:27:30 AM,0.0,25.01,0.0,0.0123
231,05/19/21 07:27:40 AM,0.0,25.01,0.0,0.0123
232,05/19/21 07:27:50 AM,0.0,25.01,0.0,0.0123
233,05/19/21 07:28:00 AM,0.0,25.02,0.0,0.0123
234,05/19/21 07:28:10 AM,0.0,25.02,0.0,0.0123
235,05/19/21 07:28:20 AM,0.0,25.02,0.0,0.0123
236,05/19/21 07:28:30 AM,0.0,25.03,0.0,0.0123
237,05/19/21 07:28:40 AM,0.0,25.03,0.0,0.0123
238,05/19/21 07:28:50 AM,0.0,25.03,0.0,0.0123
239,05/19/21 07:29:00 AM,0.0,25.03,0.0,0.0123
240,05/19/21 07:29:10 AM,0.0,25.04,0.0,0.0123
241,05/19/21 07:29:20 AM,0.0,25.05,0.0,0.0123
242,05/19/21 07:29:30 AM,0.0,25.05,0.0,0.0123
243,05/19/21 07:29:40 AM,0.0,25.05,0.0,0.0123
244,05/19/21 07:29:50 AM,0.0,25.05,0.0,0.0123
245,05/19/21 07:30:00 AM,0.0,25.06,0.0,0.0123
246,05/19/21 07:30:10 AM,0.0,25.06,0.0,0.0123
247,05/19/21 07:30:20 AM,0.0,25.06,0.0,0.0123
248,05/19/21 07:30:30 AM,0.0,25.07,0.0,0.0123
249,05/19/21 07:30:40 AM,0.0,25.07,0.0,0.0123
250,05/19/21 07:30:50 AM,0.0,25.07,0.0,0.0123
251,05/19/21 07:31:00 AM,0.0,25.08,0.0,0.0123
252,05/19/21 07:31:10 AM,0.0,25.08,0.0,0.0123
253,05/19/21 07:31:20 AM,0.0,25.08,0.0,0.0123
254,05/19/21 07:31:30 AM,0.0,25.08,0.0,0.0123
255,05/19/21 07:31:40 AM,0.0,25.10,0.0,0.0123
256,05/19/21 07:31:50 AM,0.0,25.08,0.0,0.0123
257,05/19/21 07:32:00 AM,0.0,25.08,0.0,0.0123
258,05/19/21 07:32:10 AM,0.0,25.10,0.0,0.0123
259,05/19/21 07:32:20 AM,0.0,25.10,0.0,0.0123
260,05/19/21 07:32:30 AM,0.0,25.10,0.0,0.0123
261,05/19/21 07:32:40 AM,0.0,25.10,0.0,0.0123
262,05/19/21 07:32:50 AM,0.0,25.11,0.0,0.0123
263,05/19/21 07:33:00 AM,0.0,25.11,0.0,0.0123
264,05/19/21 07:33:10 AM,0.0,25.11,0.0,0.0123
265,05/19/21 07:33:20 AM,0.0,25.12,0.0,0.0123
266,05/19/21 07:33:30 AM,0.0,25.12,0.0,0.0123
267,05/19/21 07:33:40 AM,0.0,25.12,0.0,0.0123
268,05/19/21 07:33:50 AM,0.0,25.12,0.0,0.0123
269,05/19/21 07:34:00 AM,0.0,25.13,0.0,0.0123
270,05/19/21 07:34:10 AM,0.0,25.13,0.0,0.0123
271,05/19/21 07:34:20 AM,0.0,25.13,0.0,0.0123
272,05/19/21 07:34:30 AM,0.0,25.13,0.0,0.0123
273,05/19/21 07:34:40 AM,0.0,25.13,0.0,0.0123
274,05/19/21 07:34:50 AM,0.0,25.13,0.0,0.0123
275,05/19/21 07:35:00 AM,0.0,25.14,0.0,0.0123
276,05/19/21 07:35:10 AM,0.0,25.14,0.0,0.0123
277,05/19/21 07:35:20 AM,0.0,25.14,0.0,0.0123
278,05/19/21 07:35:30 AM,0.0,25.14,0.0,0.0123
279,05/19/21 07:35:40 AM,0.0,25.14,0.0,0.0123
280,05/19/21 07:35:50 AM,0.0,25.14,0.0,0.0123
281,05/19/21 07:36:00 AM,0.0,25.15,0.0,0.0123
282,05/19/21 07:36:10 AM,0.0,25.15,0.0,0.0123
283,05/19/21 07:36:20 AM,0.0,25.15,0.0,0.0123
284,05/19/21 07:36:30 AM,0.0,25.15,0.0,0.0123
285,05/19/21 07:36:40 AM,0.0,25.16,0.0,0.0123
286,05/19/21 07:36:50 AM,0.0,25.16,0.0,0.0123
287,05/19/21 07:37:00 AM,0.0,25.16,0.0,0.0123
288,05/19/21 07:37:10 AM,0.0,25.18,0.0,0.0123
289,05/19/21 07:37:20 AM,0.0,25.18,0.0,0.0123
290,05/19/21 07:37:30 AM,0.0,25.18,0.0,0.0123
291,05/19/21 07:37:40 AM,0.0,25.18,0.0,0.0123
292,05/19/21 07:37:50 AM,0.0,25.18,0.0,0.0123
293,05/19/21 07:38:00 AM,0.0,25.18,0.0,0.0123
294,05/19/21 07:38:10 AM,0.0,25.19,0.0,0.0123
295,05/19/21 07:38:20 AM,0.0,25.19,0.0,0.0123
296,05/19/21 07:38:30 AM,0.0,25.19,0.0,0.0123
297,05/19/21 07:38:40 AM,0.0,25.20,0.0,0.0123
298,05/19/21 07:38:50 AM,0.0,25.20,0.0,0.0123
299,05/19/21 07:39:00 AM,0.0,25.20,0.0,0.0123
300,05/19/21 07:39:10 AM,0.0,25.20,0.0,0.0123
301,05/19/21 07:39:20 AM,0.0,25.21,0.0,0.0123
302,05/19/21 07:39:30 AM,0.0,25.20,0.0,0.0123
303,05/19/21 07:39:40 AM,0.0,25.21,0.0,0.0123
304,05/19/21 07:39:50 AM,0.0,25.20,0.0,0.0123
305,05/19/21 07:40:00 AM,0.0,25.20,0.0,0.0123
306,05/19/21 07:40:10 AM,0.0,25.19,0.0,0.0123
307,05/19/21 07:40:20 AM,0.0,25.19,0.0,0.0123
308,05/19/21 07:40:30 AM,0.0,25.19,0.0,0.0123
309,05/19/21 07:40:40 AM,0.0,25.19,0.0,0.0123
310,05/19/21 07:40:50 AM,0.0,25.19,0.0,0.0123
311,05/19/21 07:41:00 AM,0.0,25.19,0.0,0.0123
312,05/19/21 07:41:10 AM,0.0,25.20,0.0,0.0123
313,05/19/21 07:41:20 AM,0.0,25.21,0.0,0.0123
314,05/19/21 07:41:30 AM,0.0,25.22,0.0,0.0123
315,05/19/21 07:41:40 AM,0.0,25.22,0.0,0.0123
316,05/19/21 07:41:50 AM,0.0,25.23,0.0,0.0123
317,05/19/21 07:42:00 AM,0.0,25.23,0.0,0.0123
318,05/19/21 07:42:10 AM,0.0,25.24,0.0,0.0123
319,05/19/21 07:42:20 AM,0.0,25.25,0.0,0.0123
320,05/19/21 07:42:30 AM,0.0,25.25,0.0,0.0123
321,05/19/21 07:42:40 AM,0.0,25.27,0.0,0.0123
322,05/19/21 07:42:50 AM,0.0,25.27,0.0,0.0123
323,05/19/21 07:43:00 AM,0.0,25.27,0.0,0.0123
324,05/19/21 07:43:10 AM,0.0,25.28,0.0,0.0123
325,05/19/21 07:43:20 AM,0.0,25.29,0.0,0.0123
326,05/19/21 07:43:30 AM,0.0,25.30,0.0,0.0123
327,05/19/21 07:43:40 AM,0.0,25.31,0.0,0.0123
328,05/19/21 07:43:50 AM,0.0,25.31,0.0,0.0123
329,05/19/21 07:44:00 AM,0.0,25.33,0.0,0.0123
330,05/19/21 07:44:10 AM,0.0,25.34,0.0,0.0123
331,05/19/21 07:44:20 AM,0.0,25.34,0.0,0.0123
332,05/19/21 07:44:30 AM,0.0,25.36,0.0,0.0123
333,05/19/21 07:44:40 AM,0.0,25.37,0.0,0.0123
334,05/19/21 07:44:50 AM,0.0,25.38,0.0,0.0123
335,05/19/21 07:45:00 AM,0.0,25.39,0.0,0.0123
336,05/19/21 07:45:10 AM,0.0,25.39,0.0,0.0123
337,05/19/21 07:45:20 AM,0.0,25.40,0.0,0.0123
338,05/19/21 07:45:30 AM,0.0,25.41,0.0,0.0123
339,05/19/21 07:45:40 AM,0.0,25.42,0.0,0.0123
340,05/19/21 07:45:50 AM,0.0,25.42,0.0,0.0123
341,05/19/21 07:46:00 AM,0.0,25.43,0.0,0.0123
342,05/19/21 07:46:10 AM,0.0,25.45,0.0,0.0123
343,05/19/21 07:46:20 AM,0.0,25.45,0.0,0.0123
344,05/19/21 07:46:30 AM,0.0,25.46,0.0,0.0123
345,05/19/21 07:46:40 AM,0.0,25.47,0.0,0.0123
346,05/19/21 07:46:50 AM,0.0,25.47,0.0,0.0123
347,05/19/21 07:47:00 AM,0.0,25.48,0.0,0.0123
348,05/19/21 07:47:10 AM,0.0,25.48,0.0,0.0123
349,05/19/21 07:47:20 AM,0.0,25.49,0.0,0.0123
350,05/19/21 07:47:30 AM,0.0,25.49,0.0,0.0123
351,05/19/21 07:47:40 AM,0.0,25.50,0.0,0.0123
352,05/19/21 07:47:50 AM,0.0,25.50,0.0,0.0123
353,05/19/21 07:48:00 AM,0.0,25.52,0.0,0.0123
354,05/19/21 07:48:10 AM,0.0,25.52,0.0,0.0123
355,05/19/21 07:48:20 AM,0.0,25.54,0.0,0.0123
356,05/19/21 07:48:30 AM,0.0,25.54,0.0,0.0123
357,05/19/21 07:48:40 AM,0.0,25.56,0.0,0.0123
358,05/19/21 07:48:50 AM,0.0,25.56,0.0,0.0123
359,05/19/21 07:49:00 AM,0.0,25.57,0.0,0.0123
360,05/19/21 07:49:10 AM,0.0,25.58,0.0,0.0123
361,05/19/21 07:49:20 AM,0.0,25.58,0.0,0.0123
362,05/19/21 07:49:30 AM,0.0,25.60,0.0,0.0123
363,05/19/21 07:49:40 AM,0.0,25.60,0.0,0.0123
364,05/19/21 07:49:50 AM,0.0,25.62,0.0,0.0123
365,05/19/21 07:50:00 AM,0.0,25.63,0.0,0.0123
366,05/19/21 07:50:10 AM,0.0,25.64,0.0,0.0123
367,05/19/21 07:50:20 AM,0.0,25.65,0.0,0.0123
368,05/19/21 07:50:30 AM,0.0,25.65,0.0,0.0123
369,05/19/21 07:50:40 AM,0.0,25.66,0.0,0.0123
370,05/19/21 07:50:50 AM,0.0,25.67,0.0,0.0123
371,05/19/21 07:51:00 AM,0.0,25.67,0.0,0.0123
372,05/19/21 07:51:10 AM,0.0,25.68,0.0,0.0123
373,05/19/21 07:51:20 AM,0.0,25.69,0.0,0.0123
374,05/19/21 07:51:30 AM,0.0,25.69,0.0,0.0123
375,05/19/21 07:51:40 AM,0.0,25.71,0.0,0.0123
376,05/19/21 07:51:50 AM,0.0,25.71,0.0,0.0123
377,05/19/21 07:52:00 AM,0.0,25.72,0.0,0.0123
378,05/19/21 07:52:10 AM,0.0,25.73,0.0,0.0123
379,05/19/21 07:52:20 AM,0.0,25.74,0.0,0.0123
380,05/19/21 07:52:30 AM,0.0,25.75,0.0,0.0123
381,05/19/21 07:52:40 AM,0.0,25.75,0.0,0.0123
382,05/19/21 07:52:50 AM,0.0,25.76,0.0,0.0123
383,05/19/21 07:53:00 AM,0.0,25.77,0.0,0.0123
384,05/19/21 07:53:10 AM,0.0,25.78,0.0,0.0123
385,05/19/21 07:53:20 AM,0.0,25.80,0.0,0.0123
386,05/19/21 07:53:30 AM,0.0,25.80,0.0,0.0123
387,05/19/21 07:53:40 AM,0.0,25.81,0.0,0.0123
388,05/19/21 07:53:50 AM,0.0,25.81,0.0,0.0123
389,05/19/21 07:54:00 AM,0.0,25.82,0.0,0.0123
390,05/19/21 07:54:10 AM,0.0,25.83,0.0,0.0123
391,05/19/21 07:54:20 AM,0.0,25.83,0.0,0.0123
392,05/19/21 07:54:30 AM,0.0,25.84,0.0,0.0123
393,05/19/21 07:54:40 AM,0.0,25.85,0.0,0.0123
394,05/19/21 07:54:50 AM,0.0,25.85,0.0,0.0123
395,05/19/21 07:55:00 AM,0.0,25.86,0.0,0.0123
396,05/19/21 07:55:10 AM,0.0,25.86,0.0,0.0123
397,05/19/21 07:55:20 AM,0.0,25.87,0.0,0.0123
398,05/19/21 07:55:30 AM,0.0,25.87,0.0,0.0123
399,05/19/21 07:55:40 AM,0.0,25.89,0.0,0.0123
400,05/19/21 07:55:50 AM,0.0,25.90,0.0,0.0123
401,05/19/21 07:56:00 AM,0.0,25.90,0.0,0.0123
