"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_320_052421",28.39,36736.4,57832.7636363636,28.5238016528926,NA,35.7269860486949,35.6978708172558
"2",2021-05-24 11:30:30,"CT_320_052421",28.41,36694.5,57790.8636363636,28.5438016528926,NA,35.6827321981895,35.6536169667504
"3",2021-05-24 11:31:00,"CT_320_052421",28.45,36713.9,57810.2636363636,28.5838016528926,NA,35.6661559695778,35.6370407381386
"4",2021-05-24 11:31:30,"CT_320_052421",28.41,36717.1,57813.4636363636,28.5438016528926,NA,35.6984742490684,35.6693590176293
"5",2021-05-24 11:32:00,"CT_320_052421",28.4,36707.4,57803.7636363636,28.5338016528926,NA,35.6992455684067,35.6701303369676
"6",2021-05-24 11:32:30,"CT_320_052421",28.46,36701,57797.3636363636,28.5938016528926,NA,35.6496645258075,35.6205492943683
"7",2021-05-24 11:33:00,"CT_320_052421",28.42,36749.3,57845.6636363636,28.5538016528926,NA,35.7133734910595,35.6842582596203
"8",2021-05-24 11:33:30,"CT_320_052421",28.42,36710.6,57806.9636363636,28.5538016528926,NA,35.6864207344021,35.6573055029629
"9",2021-05-24 11:34:00,"CT_320_052421",28.4,36697.8,57794.1636363636,28.5338016528926,NA,35.6925572951183,35.6634420636792
"10",2021-05-24 11:34:30,"CT_320_052421",28.41,36733.2,57829.5636363636,28.5438016528926,NA,35.7096894165322,35.680574185093
"11",2021-05-24 11:35:00,"CT_320_052421",28.53,36746.1,57842.4636363636,28.6638016528926,NA,35.6284777115493,35.5993624801101
"12",2021-05-24 11:35:30,"CT_320_052421",28.44,36713.9,57810.2636363636,28.5738016528926,NA,35.6736742784724,35.6445590470332
"13",2021-05-24 11:36:00,"CT_320_052421",28.47,36736.4,57832.7636363636,28.6038016528926,NA,35.6667803089857,35.6376650775466
"14",2021-05-24 11:36:30,"CT_320_052421",28.46,36742.9,57839.2636363636,28.5938016528926,NA,35.6788198435037,35.6497046120646
"15",2021-05-24 11:37:00,"CT_320_052421",28.45,36733.2,57829.5636363636,28.5838016528926,NA,35.6795884928461,35.6504732614069
"16",2021-05-24 11:37:30,"CT_320_052421",28.47,36746.1,57842.4636363636,28.6038016528926,NA,35.6735288225454,35.6444135911062
"17",2021-05-24 11:38:00,"CT_320_052421",28.46,36730,57826.3636363636,28.5938016528926,NA,35.6698432058085,35.6407279743693
"18",2021-05-24 11:38:30,"CT_320_052421",28.35,36688.1,57784.4636363636,28.4838016528926,NA,35.7234650665313,35.6943498350922
"19",2021-05-24 11:39:00,"CT_320_052421",28.46,36730,57826.3636363636,28.5938016528926,NA,35.6698432058085,35.6407279743693
"20",2021-05-24 11:39:30,"CT_320_052421",28.38,36694.5,57790.8636363636,28.5138016528926,NA,35.7053183664755,35.6762031350364
"21",2021-05-24 11:40:00,"CT_320_052421",28.44,36707.4,57803.7636363636,28.5738016528926,NA,35.6691495766508,35.6400343452116
"22",2021-05-24 11:40:30,"CT_320_052421",28.48,36730,57826.3636363636,28.6138016528926,NA,35.6548150523087,35.6256998208695
"23",2021-05-24 11:41:00,"CT_320_052421",28.46,36717.1,57813.4636363636,28.5938016528926,NA,35.6608669401349,35.6317517086958
"24",2021-05-24 11:41:30,"CT_320_052421",28.41,36730,57826.3636363636,28.5438016528926,NA,35.7074602687078,35.6783450372687
"25",2021-05-24 11:42:00,"CT_320_052421",28.39,36723.5,57819.8636363636,28.5238016528926,NA,35.7179959374656,35.6888807060264
"26",2021-05-24 11:42:30,"CT_320_052421",28.45,36701,57797.3636363636,28.5838016528926,NA,35.6571782190046,35.6280629875654
"27",2021-05-24 11:43:00,"CT_320_052421",28.44,36739.7,57836.0636363636,28.5738016528926,NA,35.691634796268,35.6625195648288
