"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_334_052421",28.73,41256.2,58186.3776859504,28.7288429752066,NA,35.8185056179698,35.7896859584807
"2",2021-05-24 11:30:30,"CT_334_052421",28.76,40807.5,57737.6776859504,28.7588429752066,NA,35.4846652719004,35.4558456124113
"3",2021-05-24 11:31:00,"CT_334_052421",28.7,40796.6,57726.7776859504,28.6988429752066,NA,35.521905211259,35.4930855517698
"4",2021-05-24 11:31:30,"CT_334_052421",28.73,41252.5,58182.6776859504,28.7288429752066,NA,35.8159355580609,35.7871158985718
"5",2021-05-24 11:32:00,"CT_334_052421",28.73,41204.8,58134.9776859504,28.7288429752066,NA,35.7828053514795,35.7539856919904
"6",2021-05-24 11:32:30,"CT_334_052421",28.71,41267.2,58197.3776859504,28.7088429752066,NA,35.8412252197564,35.8124055602673
"7",2021-05-24 11:33:00,"CT_334_052421",28.7,41051,57981.1776859504,28.6988429752066,NA,35.6985418653533,35.6697222058641
"8",2021-05-24 11:33:30,"CT_334_052421",28.7,41296.7,58226.8776859504,28.6988429752066,NA,35.8692747462389,35.8404550867497
"9",2021-05-24 11:34:00,"CT_334_052421",28.74,41179.1,58109.2776859504,28.7388429752066,NA,35.7574353399884,35.7286156804993
"10",2021-05-24 11:34:30,"CT_334_052421",28.74,41282,58212.1776859504,28.7388429752066,NA,35.8288898480049,35.8000701885158
"11",2021-05-24 11:35:00,"CT_334_052421",28.74,41267.2,58197.3776859504,28.7388429752066,NA,35.818611170157,35.7897915106679
"12",2021-05-24 11:35:30,"CT_334_052421",28.74,41293,58223.1776859504,28.7388429752066,NA,35.8365297215164,35.8077100620272
"13",2021-05-24 11:36:00,"CT_334_052421",28.75,41267.2,58197.3776859504,28.7488429752066,NA,35.8110784922804,35.7822588327913
"14",2021-05-24 11:36:30,"CT_334_052421",28.79,41285.6,58215.7776859504,28.7888429752066,NA,35.7937395722802,35.7649199127911
"15",2021-05-24 11:37:00,"CT_334_052421",28.79,41256.2,58186.3776859504,28.7888429752066,NA,35.7733434711356,35.7445238116465
"16",2021-05-24 11:37:30,"CT_334_052421",28.79,41270.9,58201.0776859504,28.7888429752066,NA,35.7835412817498,35.7547216222607
"17",2021-05-24 11:38:00,"CT_334_052421",28.74,41160.7,58090.8776859504,28.7388429752066,NA,35.7446607287924,35.7158410693033
"18",2021-05-24 11:38:30,"CT_334_052421",28.74,41164.4,58094.5776859504,28.7388429752066,NA,35.7472294759788,35.7184098164896
"19",2021-05-24 11:39:00,"CT_334_052421",28.78,41109.5,58039.6776859504,28.7788429752066,NA,35.6790980995857,35.6502784400965
"20",2021-05-24 11:39:30,"CT_334_052421",28.75,41193.8,58123.9776859504,28.7488429752066,NA,35.7601200535387,35.7313003940495
"21",2021-05-24 11:40:00,"CT_334_052421",28.75,41296.7,58226.8776859504,28.7488429752066,NA,35.8315624389364,35.8027427794473
"22",2021-05-24 11:40:30,"CT_334_052421",28.78,41252.5,58182.6776859504,28.7788429752066,NA,35.7782965578644,35.7494768983753
"23",2021-05-24 11:41:00,"CT_334_052421",28.79,41219.5,58149.6776859504,28.7888429752066,NA,35.7478857258075,35.7190660663184
"24",2021-05-24 11:41:30,"CT_334_052421",28.74,41204.8,58134.9776859504,28.7388429752066,NA,35.7752793999935,35.7464597405043
"25",2021-05-24 11:42:00,"CT_334_052421",28.76,41193.8,58123.9776859504,28.7588429752066,NA,35.7526010855479,35.7237814260588
