"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_332_052421",28.6,41181,58330.9867768595,28.5496694214876,NA,36.0548054954978,36.0256120299742
"2",2021-05-24 11:30:30,"CT_332_052421",28.6,41150.1,58300.0867768595,28.5496694214876,NA,36.0332493086139,36.0040558430903
"3",2021-05-24 11:31:00,"CT_332_052421",28.62,41172.2,58322.1867768595,28.5696694214876,NA,36.0334644066137,36.00427094109
"4",2021-05-24 11:31:30,"CT_332_052421",28.62,41176.6,58326.5867768595,28.5696694214876,NA,36.036532648728,36.0073391832043
"5",2021-05-24 11:32:00,"CT_332_052421",28.62,41198.7,58348.6867768595,28.5696694214876,NA,36.0519442469556,36.0227507814319
"6",2021-05-24 11:32:30,"CT_332_052421",28.62,41167.7,58317.6867768595,28.5696694214876,NA,36.0303264765088,36.0011330109852
"7",2021-05-24 11:33:00,"CT_332_052421",28.62,41154.5,58304.4867768595,28.5696694214876,NA,36.0211221427968,35.9919286772732
"8",2021-05-24 11:33:30,"CT_332_052421",28.63,41229.7,58379.6867768595,28.5796694214876,NA,36.065958550524,36.0367650850004
"9",2021-05-24 11:34:00,"CT_332_052421",28.63,41212,58361.9867768595,28.5796694214876,NA,36.053616693729,36.0244232282053
"10",2021-05-24 11:34:30,"CT_332_052421",28.63,41212,58361.9867768595,28.5796694214876,NA,36.053616693729,36.0244232282053
"11",2021-05-24 11:35:00,"CT_332_052421",28.64,41207.5,58357.4867768595,28.5896694214876,NA,36.0428794918103,36.0136860262866
"12",2021-05-24 11:35:30,"CT_332_052421",28.64,41158.9,58308.8867768595,28.5896694214876,NA,36.0090031356387,35.979809670115
"13",2021-05-24 11:36:00,"CT_332_052421",28.63,41176.6,58326.5867768595,28.5796694214876,NA,36.0289350813713,35.9997416158476
"14",2021-05-24 11:36:30,"CT_332_052421",28.63,41167.7,58317.6867768595,28.5796694214876,NA,36.0227302579815,35.9935367924578
"15",2021-05-24 11:37:00,"CT_332_052421",28.64,41181,58330.9867768595,28.5896694214876,NA,36.0244071616622,35.9952136961385
"16",2021-05-24 11:37:30,"CT_332_052421",28.64,41167.7,58317.6867768595,28.5896694214876,NA,36.0151367346657,35.9859432691421
"17",2021-05-24 11:38:00,"CT_332_052421",28.65,41176.6,58326.5867768595,28.5996694214876,NA,36.0137480325126,35.9845545669889
"18",2021-05-24 11:38:30,"CT_332_052421",28.65,41167.7,58317.6867768595,28.5996694214876,NA,36.0075459052949,35.9783524397712
"19",2021-05-24 11:39:00,"CT_332_052421",28.64,41176.6,58326.5867768595,28.5896694214876,NA,36.0213402097218,35.9921467441981
"20",2021-05-24 11:39:30,"CT_332_052421",28.64,41181,58330.9867768595,28.5896694214876,NA,36.0244071616622,35.9952136961385
"21",2021-05-24 11:40:00,"CT_332_052421",28.67,41229.7,58379.6867768595,28.6196694214876,NA,36.0355630602692,36.0063695947455
"22",2021-05-24 11:40:30,"CT_332_052421",28.67,41181,58330.9867768595,28.6196694214876,NA,36.0016367099216,35.972443244398
"23",2021-05-24 11:41:00,"CT_332_052421",28.65,41207.5,58357.4867768595,28.5996694214876,NA,36.0352826345837,36.00608916906
"24",2021-05-24 11:41:30,"CT_332_052421",28.65,41229.7,58379.6867768595,28.5996694214876,NA,36.0507554131382,36.0215619476145
"25",2021-05-24 11:42:00,"CT_332_052421",28.65,41212,58361.9867768595,28.5996694214876,NA,36.0384189196379,36.0092254541143
"26",2021-05-24 11:42:30,"CT_332_052421",28.67,41212,58361.9867768595,28.6196694214876,NA,36.0232319261234,35.9940384605998
"27",2021-05-24 11:43:00,"CT_332_052421",28.65,41212,58361.9867768595,28.5996694214876,NA,36.0384189196379,36.0092254541143
"28",2021-05-24 11:43:30,"CT_332_052421",28.65,41243,58392.9867768595,28.5996694214876,NA,36.0600256682661,36.0308322027424
"29",2021-05-24 11:44:00,"CT_332_052421",28.65,41154.5,58304.4867768595,28.5996694214876,NA,35.998347570595,35.9691541050714
"30",2021-05-24 11:44:30,"CT_332_052421",28.67,41194.3,58344.2867768595,28.6196694214876,NA,36.0109014914812,35.9817080259575
"31",2021-05-24 11:45:00,"CT_332_052421",28.67,41229.7,58379.6867768595,28.6196694214876,NA,36.0355630602692,36.0063695947455
"32",2021-05-24 11:45:30,"CT_332_052421",28.67,41225.3,58375.2867768595,28.6196694214876,NA,36.0324976282586,36.003304162735
"33",2021-05-24 11:46:00,"CT_332_052421",28.67,41207.5,58357.4867768595,28.6196694214876,NA,36.0200970035449,35.9909035380213
"34",2021-05-24 11:46:30,"CT_332_052421",28.67,41198.7,58348.6867768595,28.6196694214876,NA,36.0139666189423,35.9847731534187
"35",2021-05-24 11:47:00,"CT_332_052421",28.68,41212,58361.9867768595,28.6296694214876,NA,36.015642468917,35.9864490033933
"36",2021-05-24 11:47:30,"CT_332_052421",28.68,41229.7,58379.6867768595,28.6296694214876,NA,36.0279709248618,35.9987774593382
"37",2021-05-24 11:48:00,"CT_332_052421",28.67,41194.3,58344.2867768595,28.6196694214876,NA,36.0109014914812,35.9817080259575
"38",2021-05-24 11:48:30,"CT_332_052421",28.68,41243,58392.9867768595,28.6296694214876,NA,36.0372351400247,36.008041674501
"39",2021-05-24 11:49:00,"CT_332_052421",28.68,41229.7,58379.6867768595,28.6296694214876,NA,36.0279709248618,35.9987774593382
"40",2021-05-24 11:49:30,"CT_332_052421",28.68,41247.4,58397.3867768595,28.6296694214876,NA,36.0403000800753,36.0111066145517
"41",2021-05-24 11:50:00,"CT_332_052421",28.69,41229.7,58379.6867768595,28.6396694214876,NA,36.0203814817852,35.9911880162615
"42",2021-05-24 11:50:30,"CT_332_052421",28.69,41229.7,58379.6867768595,28.6396694214876,NA,36.0203814817852,35.9911880162615
"43",2021-05-24 11:51:00,"CT_332_052421",28.69,41229.7,58379.6867768595,28.6396694214876,NA,36.0203814817852,35.9911880162615
"44",2021-05-24 11:51:30,"CT_332_052421",28.68,41247.4,58397.3867768595,28.6296694214876,NA,36.0403000800753,36.0111066145517
"45",2021-05-24 11:52:00,"CT_332_052421",28.69,41234.1,58384.0867768595,28.6396694214876,NA,36.0234456256611,35.9942521601374
"46",2021-05-24 11:52:30,"CT_332_052421",28.68,41247.4,58397.3867768595,28.6296694214876,NA,36.0403000800753,36.0111066145517
"47",2021-05-24 11:53:00,"CT_332_052421",28.69,41260.7,58410.6867768595,28.6396694214876,NA,36.0419706881392,36.0127772226156
"48",2021-05-24 11:53:30,"CT_332_052421",28.69,41229.7,58379.6867768595,28.6396694214876,NA,36.0203814817852,35.9911880162615
"49",2021-05-24 11:54:00,"CT_332_052421",28.7,41216.4,58366.3867768595,28.6496694214876,NA,36.0035349321253,35.9743414666016
"50",2021-05-24 11:54:30,"CT_332_052421",28.72,41225.3,58375.2867768595,28.6696694214876,NA,35.9945671883846,35.9653737228609
"51",2021-05-24 11:55:00,"CT_332_052421",28.7,41229.7,58379.6867768595,28.6496694214876,NA,36.0127947297745,35.9836012642509
"52",2021-05-24 11:55:30,"CT_332_052421",28.7,41247.4,58397.3867768595,28.6496694214876,NA,36.0251185310853,35.9959250655617
"53",2021-05-24 11:56:00,"CT_332_052421",28.72,41269.6,58419.5867768595,28.6696694214876,NA,36.0253989934859,35.9962055279622
"54",2021-05-24 11:56:30,"CT_332_052421",28.72,41212,58361.9867768595,28.6696694214876,NA,35.9853115409239,35.9561180754003
"55",2021-05-24 11:57:00,"CT_332_052421",28.72,41260.7,58410.6867768595,28.6696694214876,NA,36.0192044422136,35.99001097669
"56",2021-05-24 11:57:30,"CT_332_052421",28.72,41229.7,58379.6867768595,28.6696694214876,NA,35.9976292938965,35.9684358283728
"57",2021-05-24 11:58:00,"CT_332_052421",28.72,41212,58361.9867768595,28.6696694214876,NA,35.9853115409239,35.9561180754003
"58",2021-05-24 11:58:30,"CT_332_052421",28.72,41265.2,58415.1867768595,28.6696694214876,NA,36.0223364966317,35.9931430311081
"59",2021-05-24 11:59:00,"CT_332_052421",28.72,41198.7,58348.6867768595,28.6696694214876,NA,35.9760562877806,35.946862822257
"60",2021-05-24 11:59:30,"CT_332_052421",28.7,41247.4,58397.3867768595,28.6496694214876,NA,36.0251185310853,35.9959250655617
"61",2021-05-24 12:00:00,"CT_332_052421",28.72,41265.2,58415.1867768595,28.6696694214876,NA,36.0223364966317,35.9931430311081
"62",2021-05-24 12:00:30,"CT_332_052421",28.73,41247.4,58397.3867768595,28.6796694214876,NA,36.0023663853296,35.9731729198059
"63",2021-05-24 12:01:00,"CT_332_052421",28.73,41265.2,58415.1867768595,28.6796694214876,NA,36.0147524478811,35.9855589823575
"64",2021-05-24 12:01:30,"CT_332_052421",28.74,41234.1,58384.0867768595,28.6896694214876,NA,35.9855354268751,35.9563419613515
"65",2021-05-24 12:02:00,"CT_332_052421",28.74,41269.6,58419.5867768595,28.6896694214876,NA,36.0102322548251,35.9810387893014
"66",2021-05-24 12:02:30,"CT_332_052421",28.74,41229.7,58379.6867768595,28.6896694214876,NA,35.9824746071253,35.9532811416017
"67",2021-05-24 12:03:00,"CT_332_052421",28.74,41291.8,58441.7867768595,28.6896694214876,NA,36.0256778950977,35.996484429574
"68",2021-05-24 12:03:30,"CT_332_052421",28.75,41269.6,58419.5867768595,28.6996694214876,NA,36.0026529165733,35.9734594510496
"69",2021-05-24 12:04:00,"CT_332_052421",28.75,41282.9,58432.8867768595,28.6996694214876,NA,36.0119042461076,35.9827107805839
"70",2021-05-24 12:04:30,"CT_332_052421",28.75,41265.2,58415.1867768595,28.6996694214876,NA,35.9995924130673,35.9703989475437
"71",2021-05-24 12:05:00,"CT_332_052421",28.75,41282.9,58432.8867768595,28.6996694214876,NA,36.0119042461076,35.9827107805839
"72",2021-05-24 12:05:30,"CT_332_052421",28.75,41265.2,58415.1867768595,28.6996694214876,NA,35.9995924130673,35.9703989475437
"73",2021-05-24 12:06:00,"CT_332_052421",28.78,41247.4,58397.3867768595,28.7296694214876,NA,35.9644998655248,35.9353064000012
"74",2021-05-24 12:06:30,"CT_332_052421",28.78,41247.4,58397.3867768595,28.7296694214876,NA,35.9644998655248,35.9353064000012
"75",2021-05-24 12:07:00,"CT_332_052421",28.78,41300.7,58450.6867768595,28.7296694214876,NA,36.0015503605091,35.9723568949854
"76",2021-05-24 12:07:30,"CT_332_052421",28.78,41229.7,58379.6867768595,28.7296694214876,NA,35.9521974405536,35.9230039750299
"77",2021-05-24 12:08:00,"CT_332_052421",28.78,41305.1,58455.0867768595,28.7296694214876,NA,36.0046092203646,35.9754157548409
"78",2021-05-24 12:08:30,"CT_332_052421",28.8,41260.7,58410.6867768595,28.7496694214876,NA,35.9586126764255,35.9294192109018
"79",2021-05-24 12:09:00,"CT_332_052421",28.8,41269.6,58419.5867768595,28.7496694214876,NA,35.9647964856706,35.9356030201469
"80",2021-05-24 12:09:30,"CT_332_052421",28.8,41278.5,58428.4867768595,28.7496694214876,NA,35.9709804710257,35.941787005502
"81",2021-05-24 12:10:00,"CT_332_052421",28.8,41278.5,58428.4867768595,28.7496694214876,NA,35.9709804710257,35.941787005502
"82",2021-05-24 12:10:30,"CT_332_052421",28.79,41265.2,58415.1867768595,28.7396694214876,NA,35.9693045588816,35.940111093358
"83",2021-05-24 12:11:00,"CT_332_052421",28.8,41234.1,58384.0867768595,28.7496694214876,NA,35.94013177945,35.9109383139264
"84",2021-05-24 12:11:30,"CT_332_052421",28.79,41278.5,58428.4867768595,28.7396694214876,NA,35.9785477344432,35.9493542689195
"85",2021-05-24 12:12:00,"CT_332_052421",28.8,41278.5,58428.4867768595,28.7496694214876,NA,35.9709804710257,35.941787005502
"86",2021-05-24 12:12:30,"CT_332_052421",28.82,41291.8,58441.7867768595,28.7696694214876,NA,35.9650915412064,35.9358980756827
"87",2021-05-24 12:13:00,"CT_332_052421",28.79,41282.9,58432.8867768595,28.7396694214876,NA,35.9816057137142,35.9524122481905
"88",2021-05-24 12:13:30,"CT_332_052421",28.82,41291.8,58441.7867768595,28.7696694214876,NA,35.9650915412064,35.9358980756827
"89",2021-05-24 12:14:00,"CT_332_052421",28.82,41291.8,58441.7867768595,28.7696694214876,NA,35.9650915412064,35.9358980756827
"90",2021-05-24 12:14:30,"CT_332_052421",28.82,41287.3,58437.2867768595,28.7696694214876,NA,35.9619660074708,35.9327725419471
"91",2021-05-24 12:15:00,"CT_332_052421",28.82,41260.7,58410.6867768595,28.7696694214876,NA,35.9434915493148,35.9142980837912
