"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-24 08:00:00,"CT_322_052421",27.06,37765.9,58415.9545454545,27.1639669421488,NA,37.1962425893378
"2",2021-05-24 08:00:30,"CT_322_052421",27.06,37823.2,58473.2545454545,27.1639669421488,NA,37.2374688476607
"3",2021-05-24 08:01:00,"CT_322_052421",27.1,37843.5,58493.5545454545,27.2039669421488,NA,37.2200289419399
"4",2021-05-24 08:01:30,"CT_322_052421",27.14,37823.2,58473.2545454545,27.2439669421488,NA,37.1734465328132
"5",2021-05-24 08:02:00,"CT_322_052421",27.17,37945.1,58595.1545454545,27.2739669421488,NA,37.2370021212346
"6",2021-05-24 08:02:30,"CT_322_052421",27.17,37931.6,58581.6545454545,27.2739669421488,NA,37.2273082789837
"7",2021-05-24 08:03:00,"CT_322_052421",27.18,37945.1,58595.1545454545,27.2839669421488,NA,37.2290015388482
"8",2021-05-24 08:03:30,"CT_322_052421",27.18,37924.8,58574.8545454545,27.2839669421488,NA,37.2144282654135
"9",2021-05-24 08:04:00,"CT_322_052421",27.17,37911.2,58561.2545454545,27.2739669421488,NA,37.2126606130171
"10",2021-05-24 08:04:30,"CT_322_052421",27.17,37928.2,58578.2545454545,27.2739669421488,NA,37.2248669338935
"11",2021-05-24 08:05:00,"CT_322_052421",27.17,37873.9,58523.9545454545,27.2739669421488,NA,37.1858808718002
"12",2021-05-24 08:05:30,"CT_322_052421",27.17,37873.9,58523.9545454545,27.2739669421488,NA,37.1858808718002
"13",2021-05-24 08:06:00,"CT_322_052421",27.16,37901,58551.0545454545,27.2639669421488,NA,37.2133335866946
"14",2021-05-24 08:06:30,"CT_322_052421",27.16,37890.9,58540.9545454545,27.2639669421488,NA,37.2060805473852
"15",2021-05-24 08:07:00,"CT_322_052421",27.1,37894.3,58544.3545454545,27.2039669421488,NA,37.2565549622972
"16",2021-05-24 08:07:30,"CT_322_052421",27.07,37884.1,58534.1545454545,27.1739669421488,NA,37.2732710385437
"17",2021-05-24 08:08:00,"CT_322_052421",27.06,37873.9,58523.9545454545,27.1639669421488,NA,37.2739529431999
"18",2021-05-24 08:08:30,"CT_322_052421",27.04,37846.9,58496.9545454545,27.1439669421488,NA,37.2705648391032
"19",2021-05-24 08:09:00,"CT_322_052421",27.06,37840.1,58490.1545454545,27.1639669421488,NA,37.2496295439948
"20",2021-05-24 08:09:30,"CT_322_052421",27.06,37816.5,58466.5545454545,27.1639669421488,NA,37.2326479283419
