"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-24 08:00:00,"CT_354_052421",27.32,39688.4,57729.2917355372,27.1603305785124,NA,36.7056713435919
"2",2021-05-24 08:00:30,"CT_354_052421",27.34,39639.1,57679.9917355372,27.1803305785124,NA,36.6545115158878
"3",2021-05-24 08:01:00,"CT_354_052421",27.36,39635.6,57676.4917355372,27.2003305785124,NA,36.6362410013107
"4",2021-05-24 08:01:30,"CT_354_052421",27.39,39625,57665.8917355372,27.2303305785124,NA,36.6050268915482
"5",2021-05-24 08:02:00,"CT_354_052421",27.41,39639.1,57679.9917355372,27.2503305785124,NA,36.599398945408
"6",2021-05-24 08:02:30,"CT_354_052421",27.43,39610.9,57651.7917355372,27.2703305785124,NA,36.5634877334753
"7",2021-05-24 08:03:00,"CT_354_052421",27.44,39621.5,57662.3917355372,27.2803305785124,NA,36.5632233362411
"8",2021-05-24 08:03:30,"CT_354_052421",27.43,39579.3,57620.1917355372,27.2703305785124,NA,36.5408653741734
"9",2021-05-24 08:04:00,"CT_354_052421",27.41,39586.3,57627.1917355372,27.2503305785124,NA,36.5615806424451
"10",2021-05-24 08:04:30,"CT_354_052421",27.42,39561.7,57602.5917355372,27.2603305785124,NA,36.5361133692289
"11",2021-05-24 08:05:00,"CT_354_052421",27.42,39551.2,57592.0917355372,27.2603305785124,NA,36.5285957288707
"12",2021-05-24 08:05:30,"CT_354_052421",27.42,39519.6,57560.4917355372,27.2603305785124,NA,36.5059727646121
"13",2021-05-24 08:06:00,"CT_354_052421",27.41,39491.6,57532.4917355372,27.2503305785124,NA,36.4937675391807
"14",2021-05-24 08:06:30,"CT_354_052421",27.39,39519.6,57560.4917355372,27.2303305785124,NA,36.5295100320348
"15",2021-05-24 08:07:00,"CT_354_052421",27.33,39435.7,57476.5917355372,27.1703305785124,NA,36.5164869933831
"16",2021-05-24 08:07:30,"CT_354_052421",27.28,39460.1,57500.9917355372,27.1203305785124,NA,36.5733083008057
