"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_327_052421",28.56,48485,57729.6876033058,28.6354545454545,NA,35.5713562246847,35.5422585240765
"2",2021-05-24 11:30:30,"CT_327_052421",28.6,48543.5,57788.1876033058,28.6754545454545,NA,35.5820394959006,35.5529417952924
"3",2021-05-24 11:31:00,"CT_327_052421",28.54,48569.6,57814.2876033058,28.6154545454545,NA,35.6451745498501,35.6160768492418
"4",2021-05-24 11:31:30,"CT_327_052421",28.56,48621.8,57866.4876033058,28.6354545454545,NA,35.6664537000443,35.6373559994361
"5",2021-05-24 11:32:00,"CT_327_052421",28.59,48595.7,57840.3876033058,28.6654545454545,NA,35.6257955591777,35.5966978585694
"6",2021-05-24 11:32:30,"CT_327_052421",28.57,48556.6,57801.2876033058,28.6454545454545,NA,35.6136237179647,35.5845260173565
"7",2021-05-24 11:33:00,"CT_327_052421",28.58,48589.2,57833.8876033058,28.6554545454545,NA,35.6287795457919,35.5996818451836
"8",2021-05-24 11:33:30,"CT_327_052421",28.58,48556.6,57801.2876033058,28.6554545454545,NA,35.6061258408196,35.5770281402114
"9",2021-05-24 11:34:00,"CT_327_052421",28.54,48556.6,57801.2876033058,28.6154545454545,NA,35.6361333040729,35.6070356034646
"10",2021-05-24 11:34:30,"CT_327_052421",28.59,48576.1,57820.7876033058,28.6654545454545,NA,35.6121779259321,35.5830802253238
"11",2021-05-24 11:35:00,"CT_327_052421",28.58,48530.5,57775.1876033058,28.6554545454545,NA,35.5879906880331,35.5588929874249
"12",2021-05-24 11:35:30,"CT_327_052421",28.59,48615.3,57859.9876033058,28.6654545454545,NA,35.6394140492547,35.6103163486464
"13",2021-05-24 11:36:00,"CT_327_052421",28.62,48589.2,57833.8876033058,28.6954545454545,NA,35.5987949526609,35.5696972520527
"14",2021-05-24 11:36:30,"CT_327_052421",28.68,48641.4,57886.0876033058,28.7554545454545,NA,35.5900977562226,35.5610000556144
"15",2021-05-24 11:37:00,"CT_327_052421",28.57,48556.6,57801.2876033058,28.6454545454545,NA,35.6136237179647,35.5845260173565
"16",2021-05-24 11:37:30,"CT_327_052421",28.57,48550.1,57794.7876033058,28.6454545454545,NA,35.6091061785611,35.5800084779529
"17",2021-05-24 11:38:00,"CT_327_052421",28.58,48576.1,57820.7876033058,28.6554545454545,NA,35.6196760848924,35.5905783842842
"18",2021-05-24 11:38:30,"CT_327_052421",28.56,48524,57768.6876033058,28.6354545454545,NA,35.5984630891518,35.5693653885436
"19",2021-05-24 11:39:00,"CT_327_052421",28.57,48530.5,57775.1876033058,28.6454545454545,NA,35.5954846306278,35.5663869300195
"20",2021-05-24 11:39:30,"CT_327_052421",28.6,48537,57781.6876033058,28.6754545454545,NA,35.5775250850287,35.5484273844204
"21",2021-05-24 11:40:00,"CT_327_052421",28.58,48420,57664.6876033058,28.6554545454545,NA,35.511228432859,35.4821307322507
"22",2021-05-24 11:40:30,"CT_327_052421",28.59,48576.1,57820.7876033058,28.6654545454545,NA,35.6121779259321,35.5830802253238
"23",2021-05-24 11:41:00,"CT_327_052421",28.6,48556.6,57801.2876033058,28.6754545454545,NA,35.5911380563789,35.5620403557706
"24",2021-05-24 11:41:30,"CT_327_052421",28.59,48563.1,57807.7876033058,28.6654545454545,NA,35.6031462948782,35.5740485942699
"25",2021-05-24 11:42:00,"CT_327_052421",28.59,48582.7,57827.3876033058,28.6654545454545,NA,35.6167633598092,35.5876656592009
"26",2021-05-24 11:42:30,"CT_327_052421",28.52,48550.1,57794.7876033058,28.5954545454545,NA,35.6466305584926,35.6175328578844
"27",2021-05-24 11:43:00,"CT_327_052421",28.62,48563.1,57807.7876033058,28.6954545454545,NA,35.5806736276642,35.551575927056
"28",2021-05-24 11:43:30,"CT_327_052421",28.52,48524,57768.6876033058,28.5954545454545,NA,35.6284721559953,35.599374455387
"29",2021-05-24 11:44:00,"CT_327_052421",28.54,48511,57755.6876033058,28.6154545454545,NA,35.6044223807249,35.5753246801167
"30",2021-05-24 11:44:30,"CT_327_052421",28.56,48595.7,57840.3876033058,28.6354545454545,NA,35.6483068774682,35.6192091768599
