"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_739_Timeseries_Bilge_052421",29,37552.5,57408.554704413,28.3136053288926,NA,35.5891978303276,35.5622453197353
"2",2021-05-24 11:30:03,"CT_739_Timeseries_Bilge_052421",29,37609,57465.054704413,28.3136053288926,NA,35.6287040651698,35.6017515545775
"3",2021-05-24 11:30:06,"CT_739_Timeseries_Bilge_052421",29,37580.7,57436.754704413,28.3136053288926,NA,35.608915086029,35.5819625754368
"4",2021-05-24 11:30:09,"CT_739_Timeseries_Bilge_052421",29,37560.6,57416.654704413,28.3136053288926,NA,35.5948611136899,35.5679086030977
"5",2021-05-24 11:30:12,"CT_739_Timeseries_Bilge_052421",29,37540.4,57396.454704413,28.3136053288926,NA,35.5807381396091,35.5537856290168
"6",2021-05-24 11:30:15,"CT_739_Timeseries_Bilge_052421",29,37572.7,57428.754704413,28.3136053288926,NA,35.6033213559774,35.5763688453851
"7",2021-05-24 11:30:18,"CT_739_Timeseries_Bilge_052421",29,37584.8,57440.854704413,28.3136053288926,NA,35.6117819286555,35.5848294180632
"8",2021-05-24 11:30:21,"CT_739_Timeseries_Bilge_052421",29.01,37552.5,57408.554704413,28.3236053288926,NA,35.5816709458119,35.5547184352197
"9",2021-05-24 11:30:24,"CT_739_Timeseries_Bilge_052421",29.01,37556.6,57412.654704413,28.3236053288926,NA,35.5845369030002,35.5575843924079
"10",2021-05-24 11:30:27,"CT_739_Timeseries_Bilge_052421",29.01,37536.4,57392.454704413,28.3236053288926,NA,35.5704171880806,35.5434646774883
"11",2021-05-24 11:30:30,"CT_739_Timeseries_Bilge_052421",29.02,37564.6,57420.654704413,28.3336053288926,NA,35.5826030735688,35.5556505629765
"12",2021-05-24 11:30:33,"CT_739_Timeseries_Bilge_052421",29.01,37528.4,57384.454704413,28.3236053288926,NA,35.5648254762468,35.5378729656545
"13",2021-05-24 11:30:36,"CT_739_Timeseries_Bilge_052421",29,37576.7,57432.754704413,28.3136053288926,NA,35.6061182029504,35.5791656923581
"14",2021-05-24 11:30:39,"CT_739_Timeseries_Bilge_052421",28.99,37524.3,57380.354704413,28.3036053288926,NA,35.5770076349878,35.5500551243956
"15",2021-05-24 11:30:42,"CT_739_Timeseries_Bilge_052421",28.99,37532.4,57388.454704413,28.3036053288926,NA,35.5826716370039,35.5557191264117
"16",2021-05-24 11:30:45,"CT_739_Timeseries_Bilge_052421",28.99,37532.4,57388.454704413,28.3036053288926,NA,35.5826716370039,35.5557191264117
"17",2021-05-24 11:30:48,"CT_739_Timeseries_Bilge_052421",28.99,37568.6,57424.654704413,28.3036053288926,NA,35.6079866412515,35.5810341306593
"18",2021-05-24 11:30:51,"CT_739_Timeseries_Bilge_052421",28.99,37552.5,57408.554704413,28.3036053288926,NA,35.5967273928911,35.5697748822988
"19",2021-05-24 11:30:54,"CT_739_Timeseries_Bilge_052421",29,37532.4,57388.454704413,28.3136053288926,NA,35.5751451370995,35.5481926265072
"20",2021-05-24 11:30:57,"CT_739_Timeseries_Bilge_052421",28.99,37516.3,57372.354704413,28.3036053288926,NA,35.5714137043014,35.5444611937091
"21",2021-05-24 11:31:00,"CT_739_Timeseries_Bilge_052421",28.99,37568.6,57424.654704413,28.3036053288926,NA,35.6079866412515,35.5810341306593
"22",2021-05-24 11:31:03,"CT_739_Timeseries_Bilge_052421",28.99,37588.8,57444.854704413,28.3036053288926,NA,35.6221139792275,35.5951614686353
"23",2021-05-24 11:31:06,"CT_739_Timeseries_Bilge_052421",29,37576.7,57432.754704413,28.3136053288926,NA,35.6061182029504,35.5791656923581
"24",2021-05-24 11:31:09,"CT_739_Timeseries_Bilge_052421",29,37556.6,57412.654704413,28.3136053288926,NA,35.5920644120435,35.5651119014513
"25",2021-05-24 11:31:12,"CT_739_Timeseries_Bilge_052421",29.01,37552.5,57408.554704413,28.3236053288926,NA,35.5816709458119,35.5547184352197
"26",2021-05-24 11:31:15,"CT_739_Timeseries_Bilge_052421",29.01,37544.5,57400.554704413,28.3236053288926,NA,35.576078943412,35.5491264328197
"27",2021-05-24 11:31:18,"CT_739_Timeseries_Bilge_052421",29,37568.6,57424.654704413,28.3136053288926,NA,35.6004546253011,35.5735021147089
"28",2021-05-24 11:31:21,"CT_739_Timeseries_Bilge_052421",29,37540.4,57396.454704413,28.3136053288926,NA,35.5807381396091,35.5537856290168
"29",2021-05-24 11:31:24,"CT_739_Timeseries_Bilge_052421",29,37480.2,57336.254704413,28.3136053288926,NA,35.5386543415293,35.511701830937
"30",2021-05-24 11:31:27,"CT_739_Timeseries_Bilge_052421",29.01,37524.3,57380.354704413,28.3236053288926,NA,35.5619597798912,35.535007269299
"31",2021-05-24 11:31:30,"CT_739_Timeseries_Bilge_052421",29.01,37536.4,57392.454704413,28.3236053288926,NA,35.5704171880806,35.5434646774883
"32",2021-05-24 11:31:33,"CT_739_Timeseries_Bilge_052421",29,37556.6,57412.654704413,28.3136053288926,NA,35.5920644120435,35.5651119014513
"33",2021-05-24 11:31:36,"CT_739_Timeseries_Bilge_052421",28.99,37584.8,57440.854704413,28.3036053288926,NA,35.6193164134217,35.5923639028295
"34",2021-05-24 11:31:39,"CT_739_Timeseries_Bilge_052421",28.98,37516.3,57372.354704413,28.2936053288926,NA,35.5789404285225,35.5519879179303
"35",2021-05-24 11:31:42,"CT_739_Timeseries_Bilge_052421",28.97,37613,57469.054704413,28.2836053288926,NA,35.6541256375466,35.6271731269544
"36",2021-05-24 11:31:45,"CT_739_Timeseries_Bilge_052421",28.97,37516.3,57372.354704413,28.2836053288926,NA,35.5864698312845,35.5595173206923
