"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_329_052421",28.59,41363.7,58161.4545454545,28.4921487603306,NA,35.9802052269012,35.9510778166898
"2",2021-05-24 11:30:30,"CT_329_052421",28.54,41410.2,58207.9545454545,28.4421487603306,NA,36.0507140614541,36.0215866512426
"3",2021-05-24 11:31:00,"CT_329_052421",28.59,41367,58164.7545454545,28.4921487603306,NA,35.9825090984374,35.9533816882259
"4",2021-05-24 11:31:30,"CT_329_052421",28.6,41390.3,58188.0545454545,28.5021487603306,NA,35.9911790634377,35.9620516532262
"5",2021-05-24 11:32:00,"CT_329_052421",28.62,41413.5,58211.2545454545,28.5221487603306,NA,35.9921804854266,35.9630530752151
"6",2021-05-24 11:32:30,"CT_329_052421",28.59,41390.3,58188.0545454545,28.4921487603306,NA,35.9987765226348,35.9696491124233
"7",2021-05-24 11:33:00,"CT_329_052421",28.6,41400.2,58197.9545454545,28.5021487603306,NA,35.9980898380465,35.968962427835
"8",2021-05-24 11:33:30,"CT_329_052421",28.63,41406.9,58204.6545454545,28.5321487603306,NA,35.9799831969582,35.9508557867467
"9",2021-05-24 11:34:00,"CT_329_052421",28.62,41420.2,58217.9545454545,28.5221487603306,NA,35.9968557642445,35.967728354033
"10",2021-05-24 11:34:30,"CT_329_052421",28.65,41416.8,58214.5545454545,28.5521487603306,NA,35.9717111359756,35.9425837257641
"11",2021-05-24 11:35:00,"CT_329_052421",28.62,41353.8,58151.5545454545,28.5221487603306,NA,35.9505260976978,35.9213986874863
"12",2021-05-24 11:35:30,"CT_329_052421",28.63,41436.8,58234.5545454545,28.5321487603306,NA,36.0008432986574,35.9717158884459
"13",2021-05-24 11:36:00,"CT_329_052421",28.62,41377,58174.7545454545,28.5221487603306,NA,35.9667124489876,35.9375850387761
"14",2021-05-24 11:36:30,"CT_329_052421",28.63,41396.9,58194.6545454545,28.5321487603306,NA,35.9730070210639,35.9438796108524
