"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_339_052421",28.36,39685.8,57939.1652892562,28.4564462809917,NA,35.8520836286388,35.8229540669864
"2",2021-05-24 11:30:30,"CT_339_052421",28.38,39712.9,57966.2652892562,28.4764462809917,NA,35.8558611217599,35.8267315601076
"3",2021-05-24 11:31:00,"CT_339_052421",28.37,39724.5,57977.8652892562,28.4664462809917,NA,35.871529834329,35.8424002726766
"4",2021-05-24 11:31:30,"CT_339_052421",28.36,39701.3,57954.6652892562,28.4564462809917,NA,35.8629057317407,35.8337761700883
"5",2021-05-24 11:32:00,"CT_339_052421",28.4,39697.4,57950.7652892562,28.4964462809917,NA,35.8299146984756,35.8007851368232
"6",2021-05-24 11:32:30,"CT_339_052421",28.42,39724.5,57977.8652892562,28.5164462809917,NA,35.8336944180075,35.8045648563551
"7",2021-05-24 11:33:00,"CT_339_052421",28.4,39720.6,57973.9652892562,28.4964462809917,NA,35.8460996570264,35.816970095374
"8",2021-05-24 11:33:30,"CT_339_052421",28.4,39697.4,57950.7652892562,28.4964462809917,NA,35.8299146984756,35.8007851368232
"9",2021-05-24 11:34:00,"CT_339_052421",28.41,39747.8,58001.1652892562,28.5064462809917,NA,35.8575087323415,35.8283791706891
"10",2021-05-24 11:34:30,"CT_339_052421",28.4,39716.8,57970.1652892562,28.4964462809917,NA,35.8434485897834,35.814319028131
"11",2021-05-24 11:35:00,"CT_339_052421",28.42,39693.5,57946.8652892562,28.5164462809917,NA,35.8120773685608,35.7829478069084
"12",2021-05-24 11:35:30,"CT_339_052421",28.41,39732.3,57985.6652892562,28.5064462809917,NA,35.8466967782779,35.8175672166255
"13",2021-05-24 11:36:00,"CT_339_052421",28.38,39705.1,57958.4652892562,28.4764462809917,NA,35.8504172592197,35.8212876975673
"14",2021-05-24 11:36:30,"CT_339_052421",28.48,39674.2,57927.5652892562,28.5764462809917,NA,35.7533518732799,35.7242223116275
"15",2021-05-24 11:37:00,"CT_339_052421",28.43,39720.6,57973.9652892562,28.5264462809917,NA,35.8234163011591,35.7942867395067
"16",2021-05-24 11:37:30,"CT_339_052421",28.45,39724.5,57977.8652892562,28.5464462809917,NA,35.8110253896364,35.781895827984
"17",2021-05-24 11:38:00,"CT_339_052421",28.45,39716.8,57970.1652892562,28.5464462809917,NA,35.8056592931102,35.7765297314578
"18",2021-05-24 11:38:30,"CT_339_052421",28.38,39689.6,57942.9652892562,28.4764462809917,NA,35.8395997324241,35.8104701707717
"19",2021-05-24 11:39:00,"CT_339_052421",28.42,39693.5,57946.8652892562,28.5164462809917,NA,35.8120773685608,35.7829478069084
"20",2021-05-24 11:39:30,"CT_339_052421",28.4,39720.6,57973.9652892562,28.4964462809917,NA,35.8460996570264,35.816970095374
"21",2021-05-24 11:40:00,"CT_339_052421",28.43,39724.5,57977.8652892562,28.5264462809917,NA,35.8261353926236,35.7970058309712
"22",2021-05-24 11:40:30,"CT_339_052421",28.45,39709,57962.3652892562,28.5464462809917,NA,35.8002236423494,35.771094080697
"23",2021-05-24 11:41:00,"CT_339_052421",28.48,39712.9,57966.2652892562,28.5764462809917,NA,35.7803018146099,35.7511722529575
"24",2021-05-24 11:41:30,"CT_339_052421",28.41,39709,57962.3652892562,28.5064462809917,NA,35.8304449831537,35.8013154215013
"25",2021-05-24 11:42:00,"CT_339_052421",28.42,39740,57993.3652892562,28.5164462809917,NA,35.8445037502889,35.8153741886365
"26",2021-05-24 11:42:30,"CT_339_052421",28.4,39697.4,57950.7652892562,28.4964462809917,NA,35.8299146984756,35.8007851368232
"27",2021-05-24 11:43:00,"CT_339_052421",28.43,39720.6,57973.9652892562,28.5264462809917,NA,35.8234163011591,35.7942867395067
"28",2021-05-24 11:43:30,"CT_339_052421",28.38,39670.3,57923.6652892562,28.4764462809917,NA,35.826130920325,35.7970013586726
