"Plot Title: CT_327_051621"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739327, SEN S/N: 20739327)","Temp, °C (LGR S/N: 20739327, SEN S/N: 20739327)","Specific Conductance, μS/cm (LGR S/N: 20739327)","Salinity, ppt (LGR S/N: 20739327)"
1,05/16/21 09:07:30 AM,0.0,25.08,0.0,0.0123
2,05/16/21 09:08:00 AM,0.0,25.04,0.0,0.0123
3,05/16/21 09:08:30 AM,0.0,25.07,0.0,0.0123
4,05/16/21 09:09:00 AM,0.0,25.09,0.0,0.0123
5,05/16/21 09:09:30 AM,0.0,25.10,0.0,0.0123
6,05/16/21 09:10:00 AM,0.0,25.10,0.0,0.0123
7,05/16/21 09:10:30 AM,0.0,25.10,0.0,0.0123
8,05/16/21 09:11:00 AM,0.0,25.10,0.0,0.0123
9,05/16/21 09:11:30 AM,0.0,25.10,0.0,0.0123
10,05/16/21 09:12:00 AM,0.0,25.10,0.0,0.0123
11,05/16/21 09:12:30 AM,0.0,25.10,0.0,0.0123
12,05/16/21 09:13:00 AM,0.0,25.10,0.0,0.0123
13,05/16/21 09:13:30 AM,0.0,25.09,0.0,0.0123
14,05/16/21 09:14:00 AM,0.0,25.08,0.0,0.0123
15,05/16/21 09:14:30 AM,0.0,25.08,0.0,0.0123
16,05/16/21 09:15:00 AM,0.0,25.08,0.0,0.0123
17,05/16/21 09:15:30 AM,0.0,25.07,0.0,0.0123
18,05/16/21 09:16:00 AM,0.0,25.05,0.0,0.0123
19,05/16/21 09:16:30 AM,0.0,25.05,0.0,0.0123
20,05/16/21 09:17:00 AM,0.0,25.04,0.0,0.0123
21,05/16/21 09:17:30 AM,0.0,25.03,0.0,0.0123
22,05/16/21 09:18:00 AM,0.0,25.02,0.0,0.0123
23,05/16/21 09:18:30 AM,0.0,25.02,0.0,0.0123
24,05/16/21 09:19:00 AM,0.0,25.00,0.0,0.0123
25,05/16/21 09:19:30 AM,0.0,24.99,0.0,0.0123
26,05/16/21 09:20:00 AM,0.0,24.98,0.0,0.0123
27,05/16/21 09:20:30 AM,0.0,24.97,0.0,0.0123
28,05/16/21 09:21:00 AM,0.0,24.97,0.0,0.0123
29,05/16/21 09:21:30 AM,0.0,24.95,0.0,0.0123
30,05/16/21 09:22:00 AM,0.0,24.94,0.0,0.0123
31,05/16/21 09:22:30 AM,0.0,24.93,0.0,0.0123
32,05/16/21 09:23:00 AM,0.0,24.92,0.0,0.0123
33,05/16/21 09:23:30 AM,0.0,24.92,0.0,0.0123
34,05/16/21 09:24:00 AM,0.0,24.90,0.0,0.0123
35,05/16/21 09:24:30 AM,0.0,24.89,0.0,0.0123
36,05/16/21 09:25:00 AM,0.0,24.88,0.0,0.0123
37,05/16/21 09:25:30 AM,0.0,24.87,0.0,0.0123
38,05/16/21 09:26:00 AM,0.0,24.86,0.0,0.0123
39,05/16/21 09:26:30 AM,0.0,24.84,0.0,0.0123
40,05/16/21 09:27:00 AM,0.0,24.83,0.0,0.0123
41,05/16/21 09:27:30 AM,0.0,24.82,0.0,0.0123
42,05/16/21 09:28:00 AM,0.0,24.81,0.0,0.0123
43,05/16/21 09:28:30 AM,0.0,24.79,0.0,0.0123
44,05/16/21 09:29:00 AM,0.0,24.78,0.0,0.0123
45,05/16/21 09:29:30 AM,0.0,24.77,0.0,0.0123
46,05/16/21 09:30:00 AM,0.0,24.76,0.0,0.0123
47,05/16/21 09:30:30 AM,0.0,24.74,0.0,0.0123
48,05/16/21 09:31:00 AM,0.0,24.73,0.0,0.0123
49,05/16/21 09:31:30 AM,0.0,24.72,0.0,0.0123
50,05/16/21 09:32:00 AM,0.0,24.71,0.0,0.0123
51,05/16/21 09:32:30 AM,0.0,24.70,0.0,0.0123
52,05/16/21 09:33:00 AM,0.0,24.67,0.0,0.0123
53,05/16/21 09:33:30 AM,0.0,24.67,0.0,0.0123
54,05/16/21 09:34:00 AM,0.0,24.66,0.0,0.0123
55,05/16/21 09:34:30 AM,0.0,24.65,0.0,0.0123
56,05/16/21 09:35:00 AM,0.0,24.63,0.0,0.0123
57,05/16/21 09:35:30 AM,0.0,24.62,0.0,0.0123
