#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
6919,03/30/2023 00:18:00,30.41,0.00,,,,
6920,03/30/2023 00:20:00,30.41,0.00,,,,
6921,03/30/2023 00:22:00,30.41,0.00,,,,
6922,03/30/2023 00:24:00,30.37,0.00,,,,
6923,03/30/2023 00:26:00,30.41,0.00,,,,
6924,03/30/2023 00:28:00,30.37,0.00,,,,
6925,03/30/2023 00:30:00,30.41,0.00,,,,
6926,03/30/2023 00:32:00,30.37,0.00,,,,
6927,03/30/2023 00:34:00,30.37,0.00,,,,
6928,03/30/2023 00:36:00,30.41,0.00,,,,
6929,03/30/2023 00:38:00,30.37,0.00,,,,
6930,03/30/2023 00:40:00,30.37,0.00,,,,
6931,03/30/2023 00:42:00,30.41,0.00,,,,
6932,03/30/2023 00:44:00,30.37,0.00,,,,
6933,03/30/2023 00:46:00,30.33,0.00,,,,
6934,03/30/2023 00:48:00,30.37,0.00,,,,
6935,03/30/2023 00:50:00,30.33,0.00,,,,
6936,03/30/2023 00:52:00,30.33,0.00,,,,
6937,03/30/2023 00:54:00,30.37,0.00,,,,
6938,03/30/2023 00:56:00,30.33,0.00,,,,
6939,03/30/2023 00:58:00,30.33,0.00,,,,
6940,03/30/2023 01:00:00,30.33,0.00,,,,
6941,03/30/2023 01:02:00,30.28,0.00,,,,
6942,03/30/2023 01:04:00,30.28,0.00,,,,
6943,03/30/2023 01:06:00,30.33,0.00,,,,
6944,03/30/2023 01:08:00,30.28,0.00,,,,
6945,03/30/2023 01:10:00,30.28,0.00,,,,
6946,03/30/2023 01:12:00,30.28,0.00,,,,
6947,03/30/2023 01:14:00,30.28,0.00,,,,
6948,03/30/2023 01:16:00,30.28,0.00,,,,
6949,03/30/2023 01:18:00,30.28,0.00,,,,
6950,03/30/2023 01:20:00,30.24,0.00,,,,
6951,03/30/2023 01:22:00,30.28,0.00,,,,
6952,03/30/2023 01:24:00,30.33,0.00,,,,
6953,03/30/2023 01:26:00,30.24,0.00,,,,
6954,03/30/2023 01:28:00,30.28,0.00,,,,
6955,03/30/2023 01:30:00,30.24,0.00,,,,
6956,03/30/2023 01:32:00,30.20,0.00,,,,
6957,03/30/2023 01:34:00,30.24,0.00,,,,
6958,03/30/2023 01:36:00,30.24,0.00,,,,
6959,03/30/2023 01:38:00,30.20,0.00,,,,
6960,03/30/2023 01:40:00,30.20,0.00,,,,
6961,03/30/2023 01:42:00,30.24,0.00,,,,
6962,03/30/2023 01:44:00,30.20,0.00,,,,
6963,03/30/2023 01:46:00,30.20,0.00,,,,
6964,03/30/2023 01:48:00,30.20,0.00,,,,
6965,03/30/2023 01:50:00,30.20,0.00,,,,
6966,03/30/2023 01:52:00,30.20,0.00,,,,
6967,03/30/2023 01:54:00,30.24,0.00,,,,
6968,03/30/2023 01:56:00,30.20,0.00,,,,
6969,03/30/2023 01:58:00,30.16,0.00,,,,
6970,03/30/2023 02:00:00,30.16,0.00,,,,
6971,03/30/2023 02:02:00,30.16,0.00,,,,
6972,03/30/2023 02:04:00,30.16,0.00,,,,
6973,03/30/2023 02:06:00,30.16,0.00,,,,
6974,03/30/2023 02:08:00,30.16,0.00,,,,
6975,03/30/2023 02:10:00,30.16,0.00,,,,
6976,03/30/2023 02:12:00,30.11,0.00,,,,
6977,03/30/2023 02:14:00,30.11,0.00,,,,
6978,03/30/2023 02:16:00,30.11,0.00,,,,
6979,03/30/2023 02:18:00,30.16,0.00,,,,
6980,03/30/2023 02:20:00,30.11,0.00,,,,
6981,03/30/2023 02:22:00,30.07,0.00,,,,
6982,03/30/2023 02:24:00,30.16,0.00,,,,
6983,03/30/2023 02:26:00,30.16,0.00,,,,
6984,03/30/2023 02:28:00,30.11,0.00,,,,
6985,03/30/2023 02:30:00,30.11,0.00,,,,
6986,03/30/2023 02:32:00,30.11,0.00,,,,
6987,03/30/2023 02:34:00,30.11,0.00,,,,
6988,03/30/2023 02:36:00,30.07,0.00,,,,
6989,03/30/2023 02:38:00,30.07,0.00,,,,
6990,03/30/2023 02:40:00,30.11,0.00,,,,
6991,03/30/2023 02:42:00,30.07,0.00,,,,
6992,03/30/2023 02:44:00,30.11,0.00,,,,
6993,03/30/2023 02:46:00,30.07,0.00,,,,
6994,03/30/2023 02:48:00,30.07,0.00,,,,
6995,03/30/2023 02:50:00,30.03,0.00,,,,
6996,03/30/2023 02:52:00,30.07,0.00,,,,
6997,03/30/2023 02:54:00,30.11,0.00,,,,
6998,03/30/2023 02:56:00,30.03,0.00,,,,
6999,03/30/2023 02:58:00,30.03,0.00,,,,
7000,03/30/2023 03:00:00,30.03,0.00,,,,
7001,03/30/2023 03:02:00,30.03,0.00,,,,
7002,03/30/2023 03:04:00,30.03,0.00,,,,
7003,03/30/2023 03:06:00,29.98,0.00,,,,
7004,03/30/2023 03:08:00,29.98,0.00,,,,
7005,03/30/2023 03:10:00,29.98,0.00,,,,
7006,03/30/2023 03:12:00,30.03,0.00,,,,
7007,03/30/2023 03:14:00,29.94,0.00,,,,
7008,03/30/2023 03:16:00,29.98,0.00,,,,
7009,03/30/2023 03:18:00,29.94,0.00,,,,
7010,03/30/2023 03:20:00,29.98,0.00,,,,
7011,03/30/2023 03:22:00,29.94,0.00,,,,
7012,03/30/2023 03:24:00,29.90,0.00,,,,
7013,03/30/2023 03:26:00,29.90,0.00,,,,
7014,03/30/2023 03:28:00,29.94,0.00,,,,
7015,03/30/2023 03:30:00,29.94,0.00,,,,
7016,03/30/2023 03:32:00,29.94,0.00,,,,
7017,03/30/2023 03:34:00,29.94,0.00,,,,
7018,03/30/2023 03:36:00,29.94,0.00,,,,
7019,03/30/2023 03:38:00,29.94,0.00,,,,
7020,03/30/2023 03:40:00,29.90,0.00,,,,
7021,03/30/2023 03:42:00,29.90,0.00,,,,
7022,03/30/2023 03:44:00,29.94,0.00,,,,
7023,03/30/2023 03:46:00,29.90,0.00,,,,
7024,03/30/2023 03:48:00,29.90,0.00,,,,
7025,03/30/2023 03:50:00,29.86,0.00,,,,
7026,03/30/2023 03:52:00,29.90,0.00,,,,
7027,03/30/2023 03:54:00,29.90,0.00,,,,
7028,03/30/2023 03:56:00,29.90,0.00,,,,
7029,03/30/2023 03:58:00,29.86,0.00,,,,
7030,03/30/2023 04:00:00,29.90,0.00,,,,
7031,03/30/2023 04:02:00,29.86,0.00,,,,
7032,03/30/2023 04:04:00,29.86,0.00,,,,
7033,03/30/2023 04:06:00,29.86,0.00,,,,
7034,03/30/2023 04:08:00,29.86,0.00,,,,
7035,03/30/2023 04:10:00,29.86,0.00,,,,
7036,03/30/2023 04:12:00,29.86,0.00,,,,
7037,03/30/2023 04:14:00,29.86,0.00,,,,
7038,03/30/2023 04:16:00,29.81,0.00,,,,
7039,03/30/2023 04:18:00,29.81,0.00,,,,
7040,03/30/2023 04:20:00,29.81,0.00,,,,
7041,03/30/2023 04:22:00,29.81,0.00,,,,
7042,03/30/2023 04:24:00,29.77,0.00,,,,
7043,03/30/2023 04:26:00,29.77,0.00,,,,
7044,03/30/2023 04:28:00,29.77,0.00,,,,
7045,03/30/2023 04:30:00,29.81,0.00,,,,
7046,03/30/2023 04:32:00,29.81,0.00,,,,
7047,03/30/2023 04:34:00,29.77,0.00,,,,
7048,03/30/2023 04:36:00,29.77,0.00,,,,
7049,03/30/2023 04:38:00,29.77,0.00,,,,
7050,03/30/2023 04:40:00,29.68,0.00,,,,
7051,03/30/2023 04:42:00,29.77,0.00,,,,
7052,03/30/2023 04:44:00,29.73,0.00,,,,
7053,03/30/2023 04:46:00,29.73,0.00,,,,
7054,03/30/2023 04:48:00,29.73,0.00,,,,
7055,03/30/2023 04:50:00,29.73,0.00,,,,
7056,03/30/2023 04:52:00,29.73,0.00,,,,
7057,03/30/2023 04:54:00,29.68,0.00,,,,
7058,03/30/2023 04:56:00,29.68,0.00,,,,
7059,03/30/2023 04:58:00,29.68,0.00,,,,
7060,03/30/2023 05:00:00,29.68,0.00,,,,
7061,03/30/2023 05:02:00,29.68,0.00,,,,
7062,03/30/2023 05:04:00,29.68,0.00,,,,
7063,03/30/2023 05:06:00,29.68,0.00,,,,
7064,03/30/2023 05:08:00,29.60,0.00,,,,
7065,03/30/2023 05:10:00,29.64,0.00,,,,
7066,03/30/2023 05:12:00,29.60,0.00,,,,
7067,03/30/2023 05:14:00,29.64,0.00,,,,
7068,03/30/2023 05:16:00,29.64,0.00,,,,
7069,03/30/2023 05:18:00,29.60,0.00,,,,
7070,03/30/2023 05:20:00,29.60,0.00,,,,
7071,03/30/2023 05:22:00,29.64,0.00,,,,
7072,03/30/2023 05:24:00,29.60,0.00,,,,
7073,03/30/2023 05:26:00,29.60,0.00,,,,
7074,03/30/2023 05:28:00,29.56,0.00,,,,
7075,03/30/2023 05:30:00,29.56,0.00,,,,
7076,03/30/2023 05:32:00,29.60,0.00,,,,
7077,03/30/2023 05:34:00,29.60,0.00,,,,
7078,03/30/2023 05:36:00,29.56,0.00,,,,
7079,03/30/2023 05:38:00,29.56,0.22,,,,
7080,03/30/2023 05:40:00,29.56,0.45,,,,
7081,03/30/2023 05:42:00,29.56,1.13,,,,
7082,03/30/2023 05:44:00,29.56,2.27,,,,
7083,03/30/2023 05:46:00,29.56,4.10,,,,
7084,03/30/2023 05:48:00,29.51,6.86,,,,
7085,03/30/2023 05:50:00,29.51,12.13,,,,
7086,03/30/2023 05:52:00,29.51,22.47,,,,
7087,03/30/2023 05:54:00,29.56,39.87,,,,
7088,03/30/2023 05:56:00,29.56,65.34,,,,
7089,03/30/2023 05:58:00,29.51,99.44,,,,
7090,03/30/2023 06:00:00,29.51,129.20,,,,
7091,03/30/2023 06:02:00,29.51,165.84,,,,
7092,03/30/2023 06:04:00,29.51,218.00,,,,
7093,03/30/2023 06:06:00,29.56,284.80,,,,
7094,03/30/2023 06:08:00,29.51,376.32,,,,
7095,03/30/2023 06:10:00,29.47,492.64,,,,
7096,03/30/2023 06:12:00,29.47,638.40,,,,
7097,03/30/2023 06:14:00,29.51,794.24,,,,
7098,03/30/2023 06:16:00,29.43,947.84,,,,
7099,03/30/2023 06:18:00,29.56,1104.64,,,,
7100,03/30/2023 06:20:00,29.51,1254.08,,,,
7101,03/30/2023 06:22:00,29.47,1421.44,,,,
7102,03/30/2023 06:24:00,29.51,1576.32,,,,
7103,03/30/2023 06:26:00,29.47,1712.64,,,,
7104,03/30/2023 06:28:00,29.47,1853.44,,,,
7105,03/30/2023 06:30:00,29.47,1988.48,,,,
7106,03/30/2023 06:32:00,29.51,2104.96,,,,
7107,03/30/2023 06:34:00,29.51,2222.08,,,,
7108,03/30/2023 06:36:00,29.47,2340.48,,,,
7109,03/30/2023 06:38:00,29.47,2493.44,,,,
7110,03/30/2023 06:40:00,29.47,2617.60,,,,
7111,03/30/2023 06:42:00,29.51,2699.52,,,,
7112,03/30/2023 06:44:00,29.51,2817.28,,,,
7113,03/30/2023 06:46:00,29.47,2903.04,,,,
7114,03/30/2023 06:48:00,29.51,3016.96,,,,
7115,03/30/2023 06:50:00,29.47,3096.32,,,,
7116,03/30/2023 06:52:00,29.47,3178.24,,,,
7117,03/30/2023 06:54:00,29.47,3264.00,,,,
7118,03/30/2023 06:56:00,29.47,3342.08,,,,
7119,03/30/2023 06:58:00,29.47,3447.04,,,,
7120,03/30/2023 07:00:00,29.47,3563.52,,,,
7121,03/30/2023 07:02:00,29.51,3904.00,,,,
7122,03/30/2023 07:04:00,29.51,4742.40,,,,
7123,03/30/2023 07:06:00,29.60,5373.44,,,,
7124,03/30/2023 07:08:00,29.56,5286.40,,,,
7125,03/30/2023 07:10:00,29.56,4753.92,,,,
7126,03/30/2023 07:12:00,29.51,4304.64,,,,
7127,03/30/2023 07:14:00,29.51,4302.08,,,,
7128,03/30/2023 07:16:00,29.51,4505.60,,,,
7129,03/30/2023 07:18:00,29.51,4520.96,,,,
7130,03/30/2023 07:20:00,29.56,4785.92,,,,
7131,03/30/2023 07:22:00,29.56,4552.96,,,,
7132,03/30/2023 07:24:00,29.56,4505.60,,,,
7133,03/30/2023 07:26:00,29.56,4556.80,,,,
7134,03/30/2023 07:28:00,29.51,4618.24,,,,
7135,03/30/2023 07:30:00,29.56,4913.92,,,,
7136,03/30/2023 07:32:00,29.56,5041.92,,,,
7137,03/30/2023 07:34:00,29.56,5265.92,,,,
7138,03/30/2023 07:36:00,29.60,5265.92,,,,
7139,03/30/2023 07:38:00,29.60,5841.92,,,,
7140,03/30/2023 07:40:00,29.68,9200.64,,,,
7141,03/30/2023 07:42:00,29.90,11591.68,,,,
7142,03/30/2023 07:44:00,29.94,13204.48,,,,
7143,03/30/2023 07:46:00,29.98,12968.96,,,,
7144,03/30/2023 07:48:00,29.98,12369.92,,,,
7145,03/30/2023 07:50:00,30.07,13127.68,,,,
7146,03/30/2023 07:52:00,30.11,12334.08,,,,
7147,03/30/2023 07:54:00,30.11,13460.48,,,,
7148,03/30/2023 07:56:00,30.11,13895.68,,,,
7149,03/30/2023 07:58:00,30.11,13900.80,,,,
7150,03/30/2023 08:00:00,30.16,14382.08,,,,
7151,03/30/2023 08:02:00,30.20,14428.16,,,,
7152,03/30/2023 08:04:00,30.24,14632.96,,,,
7153,03/30/2023 08:06:00,30.24,15528.96,,,,
7154,03/30/2023 08:08:00,30.24,14551.04,,,,
7155,03/30/2023 08:10:00,30.37,16317.44,,,,
7156,03/30/2023 08:12:00,30.28,16762.88,,,,
7157,03/30/2023 08:14:00,30.33,16640.00,,,,
7158,03/30/2023 08:16:00,30.37,20838.40,,,,
7159,03/30/2023 08:18:00,30.37,15713.28,,,,
7160,03/30/2023 08:20:00,30.41,16286.72,,,,
7161,03/30/2023 08:22:00,30.41,18964.48,,,,
7162,03/30/2023 08:24:00,30.46,19107.84,,,,
7163,03/30/2023 08:26:00,30.50,19793.92,,,,
7164,03/30/2023 08:28:00,30.50,18324.48,,,,
7165,03/30/2023 08:30:00,30.50,19891.20,,,,
7166,03/30/2023 08:32:00,30.54,17121.28,,,,
7167,03/30/2023 08:34:00,30.54,19143.68,,,,
7168,03/30/2023 08:36:00,30.59,18570.24,,,,
7169,03/30/2023 08:38:00,30.59,19379.20,,,,
7170,03/30/2023 08:40:00,30.63,19604.48,,,,
7171,03/30/2023 08:42:00,30.63,21370.88,,,,
7172,03/30/2023 08:44:00,30.67,19891.20,,,,
7173,03/30/2023 08:46:00,30.67,22016.00,,,,
7174,03/30/2023 08:48:00,30.76,23040.00,,,,
7175,03/30/2023 08:50:00,30.80,25692.16,,,,
7176,03/30/2023 08:52:00,30.80,21422.08,,,,
7177,03/30/2023 08:54:00,30.84,23511.04,,,,
7178,03/30/2023 08:56:00,30.89,18283.52,,,,
7179,03/30/2023 08:58:00,30.89,26624.00,,,,
7180,03/30/2023 09:00:00,30.93,21790.72,,,,
7181,03/30/2023 09:02:00,30.93,29829.12,,,,
7182,03/30/2023 09:04:00,30.97,31774.72,,,,
7183,03/30/2023 09:06:00,31.06,32194.56,,,,
7184,03/30/2023 09:08:00,30.97,27156.48,,,,
7185,03/30/2023 09:10:00,31.06,33802.24,,,,
7186,03/30/2023 09:12:00,31.06,18606.08,,,,
7187,03/30/2023 09:14:00,31.10,28508.16,,,,
7188,03/30/2023 09:16:00,31.06,26019.84,,,,
7189,03/30/2023 09:18:00,31.10,26521.60,,,,
7190,03/30/2023 09:20:00,31.14,21729.28,,,,
7191,03/30/2023 09:22:00,31.06,25763.84,,,,
7192,03/30/2023 09:24:00,31.06,31754.24,,,,
7193,03/30/2023 09:26:00,31.19,30709.76,,,,
7194,03/30/2023 09:28:00,31.19,31918.08,,,,
7195,03/30/2023 09:30:00,31.19,32604.16,,,,
7196,03/30/2023 09:32:00,31.31,36904.96,,,,
7197,03/30/2023 09:34:00,31.23,33566.72,,,,
7198,03/30/2023 09:36:00,31.19,32819.20,,,,
7199,03/30/2023 09:38:00,31.23,32972.80,,,,
7200,03/30/2023 09:40:00,31.31,32604.16,,,,
7201,03/30/2023 09:42:00,30.97,21299.20,,,,
7202,03/30/2023 09:44:00,31.23,38010.88,,,,
7203,03/30/2023 09:46:00,31.31,35522.56,,,,
7204,03/30/2023 09:48:00,31.40,33597.44,,,,
7205,03/30/2023 09:50:00,31.40,33607.68,,,,
7206,03/30/2023 09:52:00,31.44,34048.00,,,,
7207,03/30/2023 09:54:00,31.40,34877.44,,,,
7208,03/30/2023 09:56:00,31.36,22568.96,,,,
7209,03/30/2023 09:58:00,31.06,26408.96,,,,
7210,03/30/2023 10:00:00,31.40,21575.68,,,,
7211,03/30/2023 10:02:00,31.23,34355.20,,,,
7212,03/30/2023 10:04:00,31.23,19143.68,,,,
7213,03/30/2023 10:06:00,31.40,43622.40,,,,
7214,03/30/2023 10:08:00,31.53,40058.88,,,,
7215,03/30/2023 10:10:00,31.49,37836.80,,,,
7216,03/30/2023 10:12:00,31.53,40468.48,,,,
7217,03/30/2023 10:14:00,31.53,40192.00,,,,
7218,03/30/2023 10:16:00,31.61,41297.92,,,,
7219,03/30/2023 10:18:00,31.66,40540.16,,,,
7220,03/30/2023 10:20:00,31.66,41338.88,,,,
7221,03/30/2023 10:22:00,31.53,35522.56,,,,
7222,03/30/2023 10:24:00,31.66,36618.24,,,,
7223,03/30/2023 10:26:00,31.31,46100.48,,,,
7224,03/30/2023 10:28:00,31.61,43806.72,,,,
7225,03/30/2023 10:30:00,31.74,42045.44,,,,
7226,03/30/2023 10:32:00,31.57,24279.04,,,,
7227,03/30/2023 10:34:00,31.74,44953.60,,,,
7228,03/30/2023 10:36:00,31.87,45158.40,,,,
7229,03/30/2023 10:38:00,31.87,49745.92,,,,
7230,03/30/2023 10:40:00,31.83,48599.04,,,,
7231,03/30/2023 10:42:00,31.49,31549.44,,,,
7232,03/30/2023 10:44:00,31.83,37591.04,,,,
7233,03/30/2023 10:46:00,31.92,44359.68,,,,
7234,03/30/2023 10:48:00,31.96,48087.04,,,,
7235,03/30/2023 10:50:00,31.92,42905.60,,,,
7236,03/30/2023 10:52:00,31.96,43499.52,,,,
7237,03/30/2023 10:54:00,32.00,45916.16,,,,
7238,03/30/2023 10:56:00,31.87,35123.20,,,,
7239,03/30/2023 10:58:00,31.96,48619.52,,,,
7240,03/30/2023 11:00:00,31.92,47964.16,,,,
7241,03/30/2023 11:02:00,32.09,43909.12,,,,
7242,03/30/2023 11:04:00,32.04,48578.56,,,,
7243,03/30/2023 11:06:00,32.00,44339.20,,,,
7244,03/30/2023 11:08:00,32.13,48414.72,,,,
7245,03/30/2023 11:10:00,32.17,51752.96,,,,
7246,03/30/2023 11:12:00,32.00,47001.60,,,,
7247,03/30/2023 11:14:00,32.00,52674.56,,,,
7248,03/30/2023 11:16:00,31.70,19706.88,,,,
7249,03/30/2023 11:18:00,31.53,19978.24,,,,
7250,03/30/2023 11:20:00,31.61,36177.92,,,,
7251,03/30/2023 11:22:00,31.79,28047.36,,,,
7252,03/30/2023 11:24:00,31.44,18140.16,,,,
7253,03/30/2023 11:26:00,31.49,29716.48,,,,
7254,03/30/2023 11:28:00,31.79,34324.48,,,,
7255,03/30/2023 11:30:00,31.83,63713.28,,,,
7256,03/30/2023 11:32:00,31.61,15892.48,,,,
7257,03/30/2023 11:34:00,31.40,17111.04,,,,
7258,03/30/2023 11:36:00,31.66,36311.04,,,,
7259,03/30/2023 11:38:00,31.92,62054.40,,,,
7260,03/30/2023 11:40:00,32.00,12764.16,,,,
7261,03/30/2023 11:42:00,31.66,37519.36,,,,
7262,03/30/2023 11:44:00,32.17,62259.20,,,,
7263,03/30/2023 11:46:00,32.09,25610.24,,,,
7264,03/30/2023 11:48:00,31.66,21176.32,,,,
7265,03/30/2023 11:50:00,31.74,24657.92,,,,
7266,03/30/2023 11:52:00,31.53,22435.84,,,,
7267,03/30/2023 11:54:00,31.66,34539.52,,,,
7268,03/30/2023 11:56:00,31.79,35102.72,,,,
7269,03/30/2023 11:58:00,32.26,64512.00,,,,
7270,03/30/2023 12:00:00,32.22,49950.72,,,,
7271,03/30/2023 12:02:00,31.87,23121.92,,,,
7272,03/30/2023 12:04:00,31.74,27729.92,,,,
7273,03/30/2023 12:06:00,31.79,30402.56,,,,
7274,03/30/2023 12:08:00,31.70,28569.60,,,,
7275,03/30/2023 12:10:00,31.74,35399.68,,,,
7276,03/30/2023 12:12:00,31.70,28108.80,,,,
7277,03/30/2023 12:14:00,31.61,23951.36,,,,
7278,03/30/2023 12:16:00,31.66,30228.48,,,,
7279,03/30/2023 12:18:00,31.79,33832.96,,,,
7280,03/30/2023 12:20:00,31.70,28426.24,,,,
7281,03/30/2023 12:22:00,31.96,48107.52,,,,
7282,03/30/2023 12:24:00,31.70,17408.00,,,,
7283,03/30/2023 12:26:00,31.74,48844.80,,,,
7284,03/30/2023 12:28:00,32.22,57753.60,,,,
7285,03/30/2023 12:30:00,32.09,31836.16,,,,
7286,03/30/2023 12:32:00,31.96,40417.28,,,,
7287,03/30/2023 12:34:00,31.79,24012.80,,,,
7288,03/30/2023 12:36:00,31.61,19947.52,,,,
7289,03/30/2023 12:38:00,31.61,23275.52,,,,
7290,03/30/2023 12:40:00,31.66,23603.20,,,,
7291,03/30/2023 12:42:00,31.66,24432.64,,,,
7292,03/30/2023 12:44:00,31.57,21575.68,,,,
7293,03/30/2023 12:46:00,31.61,21063.68,,,,
7294,03/30/2023 12:48:00,31.66,22661.12,,,,
7295,03/30/2023 12:50:00,31.66,21135.36,,,,
7296,03/30/2023 12:52:00,31.70,25139.20,,,,
7297,03/30/2023 12:54:00,31.92,38031.36,,,,
7298,03/30/2023 12:56:00,31.79,24842.24,,,,
7299,03/30/2023 12:58:00,31.74,26880.00,,,,
7300,03/30/2023 13:00:00,32.22,62812.16,,,,
7301,03/30/2023 13:02:00,32.34,65085.44,,,,
7302,03/30/2023 13:04:00,32.39,56729.60,,,,
7303,03/30/2023 13:06:00,32.39,50257.92,,,,
7304,03/30/2023 13:08:00,32.04,37130.24,,,,
7305,03/30/2023 13:10:00,32.13,50585.60,,,,
7306,03/30/2023 13:12:00,32.39,54456.32,,,,
7307,03/30/2023 13:14:00,32.43,48660.48,,,,
7308,03/30/2023 13:16:00,32.30,34078.72,,,,
7309,03/30/2023 13:18:00,32.43,57630.72,,,,
7310,03/30/2023 13:20:00,32.26,61706.24,,,,
7311,03/30/2023 13:22:00,32.43,52346.88,,,,
7312,03/30/2023 13:24:00,32.47,60805.12,,,,
7313,03/30/2023 13:26:00,32.52,57528.32,,,,
7314,03/30/2023 13:28:00,32.56,57303.04,,,,
7315,03/30/2023 13:30:00,32.69,67461.12,,,,
7316,03/30/2023 13:32:00,32.69,57425.92,,,,
7317,03/30/2023 13:34:00,32.73,63467.52,,,,
7318,03/30/2023 13:36:00,32.77,66314.24,,,,
7319,03/30/2023 13:38:00,32.86,71802.88,,,,
7320,03/30/2023 13:40:00,32.94,84295.68,,,,
7321,03/30/2023 13:42:00,32.56,15959.04,,,,
7322,03/30/2023 13:44:00,32.39,29163.52,,,,
7323,03/30/2023 13:46:00,32.56,40990.72,,,,
7324,03/30/2023 13:48:00,32.60,55562.24,,,,
7325,03/30/2023 13:50:00,32.56,79790.08,,,,
7326,03/30/2023 13:52:00,32.73,56422.40,,,,
7327,03/30/2023 13:54:00,32.69,53616.64,,,,
7328,03/30/2023 13:56:00,32.73,68014.08,,,,
7329,03/30/2023 13:58:00,32.82,57589.76,,,,
7330,03/30/2023 14:00:00,32.77,52449.28,,,,
7331,03/30/2023 14:02:00,32.73,71925.76,,,,
7332,03/30/2023 14:04:00,32.73,58286.08,,,,
7333,03/30/2023 14:06:00,32.86,64798.72,,,,
7334,03/30/2023 14:08:00,32.39,30156.80,,,,
7335,03/30/2023 14:10:00,32.64,64860.16,,,,
7336,03/30/2023 14:12:00,32.82,67747.84,,,,
7337,03/30/2023 14:14:00,32.69,48824.32,,,,
7338,03/30/2023 14:16:00,32.90,58142.72,,,,
7339,03/30/2023 14:18:00,32.73,36034.56,,,,
7340,03/30/2023 14:20:00,32.39,29788.16,,,,
7341,03/30/2023 14:22:00,32.43,51548.16,,,,
7342,03/30/2023 14:24:00,32.86,62586.88,,,,
7343,03/30/2023 14:26:00,32.90,56565.76,,,,
7344,03/30/2023 14:28:00,32.90,65597.44,,,,
7345,03/30/2023 14:30:00,32.90,62812.16,,,,
7346,03/30/2023 14:32:00,32.90,57282.56,,,,
7347,03/30/2023 14:34:00,32.86,47902.72,,,,
7348,03/30/2023 14:36:00,32.60,32737.28,,,,
7349,03/30/2023 14:38:00,32.30,20341.76,,,,
7350,03/30/2023 14:40:00,32.17,22056.96,,,,
7351,03/30/2023 14:42:00,32.13,24135.68,,,,
7352,03/30/2023 14:44:00,32.34,47288.32,,,,
7353,03/30/2023 14:46:00,32.64,61583.36,,,,
7354,03/30/2023 14:48:00,32.73,44625.92,,,,
7355,03/30/2023 14:50:00,32.34,20756.48,,,,
7356,03/30/2023 14:52:00,32.52,52940.80,,,,
7357,03/30/2023 14:54:00,32.77,54415.36,,,,
7358,03/30/2023 14:56:00,32.82,51159.04,,,,
7359,03/30/2023 14:58:00,32.43,23449.60,,,,
7360,03/30/2023 15:00:00,32.26,19020.80,,,,
7361,03/30/2023 15:02:00,32.17,20305.92,,,,
7362,03/30/2023 15:04:00,32.22,19445.76,,,,
7363,03/30/2023 15:06:00,32.13,18385.92,,,,
7364,03/30/2023 15:08:00,32.13,25548.80,,,,
7365,03/30/2023 15:10:00,32.52,46018.56,,,,
7366,03/30/2023 15:12:00,32.26,16686.08,,,,
7367,03/30/2023 15:14:00,32.13,16199.68,,,,
7368,03/30/2023 15:16:00,32.04,14914.56,,,,
7369,03/30/2023 15:18:00,31.96,13583.36,,,,
7370,03/30/2023 15:20:00,31.96,13649.92,,,,
7371,03/30/2023 15:22:00,31.96,14223.36,,,,
7372,03/30/2023 15:24:00,32.00,15877.12,,,,
7373,03/30/2023 15:26:00,32.22,44400.64,,,,
7374,03/30/2023 15:28:00,32.47,41256.96,,,,
7375,03/30/2023 15:30:00,32.52,44011.52,,,,
7376,03/30/2023 15:32:00,32.22,19481.60,,,,
7377,03/30/2023 15:34:00,32.13,20843.52,,,,
7378,03/30/2023 15:36:00,32.17,23367.68,,,,
7379,03/30/2023 15:38:00,32.17,18933.76,,,,
7380,03/30/2023 15:40:00,32.17,18652.16,,,,
7381,03/30/2023 15:42:00,32.04,15800.32,,,,
7382,03/30/2023 15:44:00,32.00,15370.24,,,,
7383,03/30/2023 15:46:00,32.00,15488.00,,,,
7384,03/30/2023 15:48:00,31.96,15421.44,,,,
7385,03/30/2023 15:50:00,31.96,14310.40,,,,
7386,03/30/2023 15:52:00,31.96,17387.52,,,,
7387,03/30/2023 15:54:00,32.13,22640.64,,,,
7388,03/30/2023 15:56:00,32.04,17541.12,,,,
7389,03/30/2023 15:58:00,32.09,17331.20,,,,
7390,03/30/2023 16:00:00,32.09,16491.52,,,,
7391,03/30/2023 16:02:00,31.96,13685.76,,,,
7392,03/30/2023 16:04:00,31.96,13020.16,,,,
7393,03/30/2023 16:06:00,31.96,14551.04,,,,
7394,03/30/2023 16:08:00,32.04,26408.96,,,,
7395,03/30/2023 16:10:00,32.22,32051.20,,,,
7396,03/30/2023 16:12:00,32.26,29788.16,,,,
7397,03/30/2023 16:14:00,32.30,29327.36,,,,
7398,03/30/2023 16:16:00,32.26,29286.40,,,,
7399,03/30/2023 16:18:00,32.26,27248.64,,,,
7400,03/30/2023 16:20:00,32.22,30136.32,,,,
7401,03/30/2023 16:22:00,32.22,26982.40,,,,
7402,03/30/2023 16:24:00,32.22,26449.92,,,,
7403,03/30/2023 16:26:00,32.26,25180.16,,,,
7404,03/30/2023 16:28:00,32.22,25159.68,,,,
