Serial Number:20555837 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2023-02-09 00:08:00,22.91,178, , , , 
2023-02-09 00:10:00,22.95,180, , , , 
2023-02-09 00:12:00,22.95,180, , , , 
2023-02-09 00:14:00,22.99,180, , , , 
2023-02-09 00:16:00,22.99,178, , , , 
2023-02-09 00:18:00,22.86,176, , , , 
2023-02-09 00:20:00,22.95,177, , , , 
2023-02-09 00:22:00,22.95,180, , , , 
2023-02-09 00:24:00,23.03,179, , , , 
2023-02-09 00:26:00,22.99,179, , , , 
2023-02-09 00:28:00,22.95,179, , , , 
2023-02-09 00:30:00,22.95,179, , , , 
2023-02-09 00:32:00,22.99,180, , , , 
2023-02-09 00:34:00,23.03,179, , , , 
2023-02-09 00:36:00,22.95,179, , , , 
2023-02-09 00:38:00,22.91,179, , , , 
2023-02-09 00:40:00,22.99,179, , , , 
2023-02-09 00:42:00,23.03,179, , , , 
2023-02-09 00:44:00,22.99,176, , , , 
2023-02-09 00:46:00,22.99,175, , , , 
2023-02-09 00:48:00,22.99,178, , , , 
2023-02-09 00:50:00,22.99,179, , , , 
2023-02-09 00:52:00,22.99,179, , , , 
2023-02-09 00:54:00,22.95,178, , , , 
2023-02-09 00:56:00,22.91,179, , , , 
2023-02-09 00:58:00,22.95,179, , , , 
2023-02-09 01:00:00,22.99,179, , , , 
2023-02-09 01:02:00,23.03,178, , , , 
2023-02-09 01:04:00,22.95,178, , , , 
2023-02-09 01:06:00,22.91,178, , , , 
2023-02-09 01:08:00,22.99,178, , , , 
2023-02-09 01:10:00,22.99,178, , , , 
2023-02-09 01:12:00,23.03,176, , , , 
2023-02-09 01:14:00,22.91,178, , , , 
2023-02-09 01:16:00,22.95,179, , , , 
2023-02-09 01:18:00,22.99,177, , , , 
2023-02-09 01:20:00,23.03,180, , , , 
2023-02-09 01:22:00,23.08,179, , , , 
2023-02-09 01:24:00,22.99,178, , , , 
2023-02-09 01:26:00,22.95,180, , , , 
2023-02-09 01:28:00,22.95,0, , , , 
2023-02-09 01:30:00,22.99,0, , , , 
2023-02-09 01:32:00,22.95,0, , , , 
2023-02-09 01:34:00,22.91,0, , , , 
2023-02-09 01:36:00,22.91,0, , , , 
2023-02-09 01:38:00,22.95,0, , , , 
2023-02-09 01:40:00,22.95,0, , , , 
2023-02-09 01:42:00,22.99,0, , , , 
2023-02-09 01:44:00,22.86,0, , , , 
2023-02-09 01:46:00,22.86,0, , , , 
2023-02-09 01:48:00,22.91,0, , , , 
2023-02-09 01:50:00,22.91,0, , , , 
2023-02-09 01:52:00,22.95,0, , , , 
2023-02-09 01:54:00,22.86,0, , , , 
2023-02-09 01:56:00,22.82,0, , , , 
2023-02-09 01:58:00,22.82,0, , , , 
2023-02-09 02:00:00,22.86,0, , , , 
2023-02-09 02:02:00,22.82,0, , , , 
2023-02-09 02:04:00,22.91,0, , , , 
2023-02-09 02:06:00,22.95,0, , , , 
2023-02-09 02:08:00,22.86,0, , , , 
2023-02-09 02:10:00,22.82,0, , , , 
2023-02-09 02:12:00,22.82,0, , , , 
2023-02-09 02:14:00,22.86,0, , , , 
2023-02-09 02:16:00,22.91,0, , , , 
2023-02-09 02:18:00,22.82,0, , , , 
2023-02-09 02:20:00,22.82,0, , , , 
2023-02-09 02:22:00,22.82,0, , , , 
2023-02-09 02:24:00,22.82,0, , , , 
2023-02-09 02:26:00,22.86,0, , , , 
2023-02-09 02:28:00,22.86,0, , , , 
2023-02-09 02:30:00,22.91,0, , , , 
2023-02-09 02:32:00,22.91,0, , , , 
2023-02-09 02:34:00,22.86,0, , , , 
2023-02-09 02:36:00,22.82,0, , , , 
2023-02-09 02:38:00,22.82,0, , , , 
2023-02-09 02:40:00,22.86,0, , , , 
2023-02-09 02:42:00,22.91,0, , , , 
2023-02-09 02:44:00,22.86,0, , , , 
2023-02-09 02:46:00,22.82,0, , , , 
2023-02-09 02:48:00,22.82,0, , , , 
2023-02-09 02:50:00,22.82,0, , , , 
2023-02-09 02:52:00,22.82,0, , , , 
2023-02-09 02:54:00,22.91,0, , , , 
2023-02-09 02:56:00,22.91,0, , , , 
2023-02-09 02:58:00,22.82,0, , , , 
2023-02-09 03:00:00,22.86,0, , , , 
2023-02-09 03:02:00,22.82,0, , , , 
2023-02-09 03:04:00,22.82,0, , , , 
2023-02-09 03:06:00,22.86,0, , , , 
2023-02-09 03:08:00,22.91,0, , , , 
2023-02-09 03:10:00,22.95,0, , , , 
2023-02-09 03:12:00,22.91,0, , , , 
2023-02-09 03:14:00,22.91,0, , , , 
2023-02-09 03:16:00,22.86,0, , , , 
2023-02-09 03:18:00,22.82,0, , , , 
2023-02-09 03:20:00,22.82,0, , , , 
2023-02-09 03:22:00,22.82,0, , , , 
2023-02-09 03:24:00,22.86,0, , , , 
2023-02-09 03:26:00,22.91,0, , , , 
2023-02-09 03:28:00,22.86,0, , , , 
2023-02-09 03:30:00,22.82,0, , , , 
2023-02-09 03:32:00,22.86,0, , , , 
2023-02-09 03:34:00,22.82,0, , , , 
2023-02-09 03:36:00,22.91,0, , , , 
2023-02-09 03:38:00,22.86,0, , , , 
2023-02-09 03:40:00,22.91,0, , , , 
2023-02-09 03:42:00,22.86,0, , , , 
2023-02-09 03:44:00,22.82,0, , , , 
2023-02-09 03:46:00,22.82,0, , , , 
2023-02-09 03:48:00,22.86,0, , , , 
2023-02-09 03:50:00,22.91,0, , , , 
2023-02-09 03:52:00,22.86,0, , , , 
2023-02-09 03:54:00,22.82,0, , , , 
2023-02-09 03:56:00,22.82,0, , , , 
2023-02-09 03:58:00,22.86,0, , , , 
2023-02-09 04:00:00,22.86,0, , , , 
2023-02-09 04:02:00,22.91,0, , , , 
2023-02-09 04:04:00,22.91,0, , , , 
2023-02-09 04:06:00,22.82,0, , , , 
2023-02-09 04:08:00,22.78,0, , , , 
2023-02-09 04:10:00,22.82,0, , , , 
2023-02-09 04:12:00,22.86,0, , , , 
2023-02-09 04:14:00,22.86,0, , , , 
2023-02-09 04:16:00,22.91,0, , , , 
2023-02-09 04:18:00,22.86,0, , , , 
2023-02-09 04:20:00,22.82,0, , , , 
2023-02-09 04:22:00,22.73,0, , , , 
2023-02-09 04:24:00,22.82,0, , , , 
2023-02-09 04:26:00,22.82,0, , , , 
2023-02-09 04:28:00,22.86,0, , , , 
2023-02-09 04:30:00,22.86,0, , , , 
2023-02-09 04:32:00,22.86,0, , , , 
2023-02-09 04:34:00,22.78,0, , , , 
2023-02-09 04:36:00,22.78,0, , , , 
2023-02-09 04:38:00,22.82,0, , , , 
2023-02-09 04:40:00,22.82,0, , , , 
2023-02-09 04:42:00,22.86,0, , , , 
2023-02-09 04:44:00,22.91,0, , , , 
2023-02-09 04:46:00,22.86,0, , , , 
2023-02-09 04:48:00,22.86,0, , , , 
2023-02-09 04:50:00,22.78,0, , , , 
2023-02-09 04:52:00,22.82,0, , , , 
2023-02-09 04:54:00,22.82,0, , , , 
2023-02-09 04:56:00,22.82,0, , , , 
2023-02-09 04:58:00,22.91,0, , , , 
2023-02-09 05:00:00,22.86,0, , , , 
2023-02-09 05:02:00,22.82,0, , , , 
2023-02-09 05:04:00,22.73,0, , , , 
2023-02-09 05:06:00,22.78,0, , , , 
2023-02-09 05:08:00,22.82,0, , , , 
2023-02-09 05:10:00,22.86,0, , , , 
2023-02-09 05:12:00,22.86,0, , , , 
2023-02-09 05:14:00,22.86,0, , , , 
2023-02-09 05:16:00,22.82,0, , , , 
2023-02-09 05:18:00,22.78,0, , , , 
2023-02-09 05:20:00,22.82,0, , , , 
2023-02-09 05:22:00,22.82,0, , , , 
2023-02-09 05:24:00,22.82,0, , , , 
2023-02-09 05:26:00,22.91,0, , , , 
2023-02-09 05:28:00,22.91,0, , , , 
2023-02-09 05:30:00,22.91,0, , , , 
2023-02-09 05:32:00,22.82,0, , , , 
2023-02-09 05:34:00,22.82,0, , , , 
2023-02-09 05:36:00,22.82,0, , , , 
2023-02-09 05:38:00,22.82,0, , , , 
2023-02-09 05:40:00,22.91,0, , , , 
2023-02-09 05:42:00,22.91,0, , , , 
2023-02-09 05:44:00,22.82,0, , , , 
2023-02-09 05:46:00,22.82,0, , , , 
2023-02-09 05:48:00,22.78,0, , , , 
2023-02-09 05:50:00,22.86,0, , , , 
2023-02-09 05:52:00,22.86,0, , , , 
2023-02-09 05:54:00,22.86,0, , , , 
2023-02-09 05:56:00,22.78,158, , , , 
2023-02-09 05:58:00,22.86,176, , , , 
2023-02-09 06:00:00,22.86,181, , , , 
2023-02-09 06:02:00,22.91,182, , , , 
2023-02-09 06:04:00,22.95,182, , , , 
2023-02-09 06:06:00,22.86,181, , , , 
2023-02-09 06:08:00,22.86,180, , , , 
2023-02-09 06:10:00,22.91,180, , , , 
2023-02-09 06:12:00,22.91,180, , , , 
2023-02-09 06:14:00,22.99,179, , , , 
2023-02-09 06:16:00,22.91,179, , , , 
2023-02-09 06:18:00,22.91,179, , , , 
2023-02-09 06:20:00,22.95,181, , , , 
2023-02-09 06:22:00,22.95,180, , , , 
2023-02-09 06:24:00,22.99,179, , , , 
2023-02-09 06:26:00,22.95,179, , , , 
2023-02-09 06:28:00,22.91,181, , , , 
2023-02-09 06:30:00,22.91,182, , , , 
2023-02-09 06:32:00,22.95,182, , , , 
2023-02-09 06:34:00,22.99,181, , , , 
2023-02-09 06:36:00,22.99,181, , , , 
2023-02-09 06:38:00,22.95,181, , , , 
2023-02-09 06:40:00,22.99,180, , , , 
2023-02-09 06:42:00,22.99,196, , , , 
2023-02-09 06:44:00,23.03,186, , , , 
2023-02-09 06:46:00,22.99,191, , , , 
2023-02-09 06:48:00,22.99,183, , , , 
2023-02-09 06:50:00,22.99,192, , , , 
2023-02-09 06:52:00,22.99,182, , , , 
2023-02-09 06:54:00,22.99,182, , , , 
2023-02-09 06:56:00,22.91,184, , , , 
2023-02-09 06:58:00,22.95,211, , , , 
2023-02-09 07:00:00,23.03,209, , , , 
2023-02-09 07:02:00,22.99,207, , , , 
2023-02-09 07:04:00,22.91,198, , , , 
2023-02-09 07:06:00,22.95,203, , , , 
2023-02-09 07:08:00,22.95,200, , , , 
2023-02-09 07:10:00,22.95,198, , , , 
2023-02-09 07:12:00,22.91,198, , , , 
2023-02-09 07:14:00,22.95,198, , , , 
2023-02-09 07:16:00,22.99,197, , , , 
2023-02-09 07:18:00,22.91,194, , , , 
2023-02-09 07:20:00,22.95,192, , , , 
2023-02-09 07:22:00,22.91,194, , , , 
2023-02-09 07:24:00,22.91,194, , , , 
2023-02-09 07:26:00,22.95,193, , , , 
2023-02-09 07:28:00,22.91,182, , , , 
2023-02-09 07:30:00,22.91,183, , , , 
2023-02-09 07:32:00,22.95,186, , , , 
2023-02-09 07:34:00,22.99,193, , , , 
2023-02-09 07:36:00,22.91,194, , , , 
2023-02-09 07:38:00,22.91,193, , , , 
2023-02-09 07:40:00,22.99,190, , , , 
2023-02-09 07:42:00,22.95,193, , , , 
2023-02-09 07:44:00,22.91,188, , , , 
2023-02-09 07:46:00,22.91,182, , , , 
2023-02-09 07:48:00,22.95,191, , , , 
2023-02-09 07:50:00,22.91,189, , , , 
2023-02-09 07:52:00,22.86,193, , , , 
2023-02-09 07:54:00,22.86,192, , , , 
2023-02-09 07:56:00,22.86,192, , , , 
2023-02-09 07:58:00,22.86,193, , , , 
2023-02-09 08:00:00,22.91,191, , , , 
2023-02-09 08:02:00,22.86,193, , , , 
2023-02-09 08:04:00,22.91,194, , , , 
2023-02-09 08:06:00,22.82,191, , , , 
2023-02-09 08:08:00,22.82,191, , , , 
2023-02-09 08:10:00,22.82,190, , , , 
2023-02-09 08:12:00,22.86,189, , , , 
2023-02-09 08:14:00,22.86,190, , , , 
2023-02-09 08:16:00,22.86,191, , , , 
2023-02-09 08:18:00,22.82,191, , , , 
2023-02-09 08:20:00,22.82,191, , , , 
2023-02-09 08:22:00,22.86,191, , , , 
2023-02-09 08:24:00,22.91,191, , , , 
2023-02-09 08:26:00,22.86,190, , , , 
2023-02-09 08:28:00,22.86,190, , , , 
2023-02-09 08:30:00,22.86,190, , , , 
2023-02-09 08:32:00,22.86,191, , , , 
2023-02-09 08:34:00,22.86,193, , , , 
2023-02-09 08:36:00,22.82,190, , , , 
2023-02-09 08:38:00,22.82,84, , , , 
2023-02-09 08:40:00,22.91,182, , , , 
2023-02-09 08:42:00,22.95,182, , , , 
2023-02-09 08:44:00,23.03,183, , , , 
2023-02-09 08:46:00,22.99,184, , , , 
2023-02-09 08:48:00,22.95,182, , , , 
2023-02-09 08:50:00,22.99,182, , , , 
2023-02-09 08:52:00,22.99,181, , , , 
2023-02-09 08:54:00,22.95,182, , , , 
2023-02-09 08:56:00,22.95,180, , , , 
2023-02-09 08:58:00,22.91,183, , , , 
2023-02-09 09:00:00,22.91,183, , , , 
2023-02-09 09:02:00,22.91,183, , , , 
2023-02-09 09:04:00,22.91,180, , , , 
2023-02-09 09:06:00,22.86,182, , , , 
2023-02-09 09:08:00,22.86,182, , , , 
2023-02-09 09:10:00,22.82,181, , , , 
2023-02-09 09:12:00,22.86,179, , , , 
2023-02-09 09:14:00,22.86,177, , , , 
2023-02-09 09:16:00,22.86,177, , , , 
2023-02-09 09:18:00,22.91,182, , , , 
2023-02-09 09:20:00,22.86,182, , , , 
2023-02-09 09:22:00,23.68,40, , , , 
2023-02-09 09:24:00,24.36,109, , , , 
2023-02-09 09:26:00,24.92,"1,260", , , , 
2023-02-09 09:28:00,25.39,42, , , , 
2023-02-09 09:30:00,25.69,56, , , , 
2023-02-09 09:32:00,26.08,33, , , , 
2023-02-09 09:34:00,26.25,39, , , , 
2023-02-09 09:36:00,26.42,45, , , , 
2023-02-09 09:38:00,26.60,41, , , , 
2023-02-09 09:40:00,26.81,"1,036", , , , 
2023-02-09 09:42:00,27.07,95, , , , 
2023-02-09 09:44:00,27.15,119, , , , 
2023-02-09 09:46:00,26.94,85, , , , 
2023-02-09 09:48:00,26.55,42, , , , 
2023-02-09 09:50:00,26.30,113, , , , 
2023-02-09 09:52:00,25.87,25, , , , 
2023-02-09 09:54:00,25.48,116, , , , 
2023-02-09 09:56:00,25.35,319, , , , 
2023-02-09 09:58:00,25.14,112, , , , 
2023-02-09 10:00:00,24.92,98, , , , 
2023-02-09 10:02:00,24.66,86, , , , 
2023-02-09 10:04:00,24.49,77, , , , 
2023-02-09 10:06:00,24.66,101, , , , 
2023-02-09 10:08:00,24.92,98, , , , 
2023-02-09 10:10:00,25.31,60, , , , 
2023-02-09 10:12:00,25.39,56, , , , 
2023-02-09 10:14:00,26.25,"20,270", , , , 
2023-02-09 10:16:00,30.54,"26,573", , , , 
2023-02-09 10:18:00,32.94,"15,795", , , , 
2023-02-09 10:20:00,35.00,"19,282", , , , 
2023-02-09 10:22:00,35.82,"96,174", , , , 
2023-02-09 10:24:00,35.13,"76,800", , , , 
2023-02-09 10:26:00,34.57,"8,210", , , , 
2023-02-09 10:28:00,34.40,"71,414", , , , 
2023-02-09 10:30:00,34.66,"76,186", , , , 
2023-02-09 10:32:00,34.66,"87,204", , , , 
2023-02-09 10:34:00,34.40,"73,032", , , , 
2023-02-09 10:36:00,35.60,"84,132", , , , 
2023-02-09 10:38:00,33.03,791, , , , 
2023-02-09 10:40:00,31.74,773, , , , 
2023-02-09 10:42:00,30.97,5, , , , 
2023-02-09 10:44:00,30.71,3, , , , 
2023-02-09 10:46:00,30.46,2, , , , 
2023-02-09 10:48:00,30.37,3, , , , 
2023-02-09 10:50:00,30.28,3, , , , 
2023-02-09 10:52:00,30.28,5, , , , 
2023-02-09 10:54:00,30.24,6, , , , 
2023-02-09 10:56:00,30.28,4, , , , 
2023-02-09 10:58:00,30.28,4, , , , 
2023-02-09 11:00:00,30.33,2, , , , 
2023-02-09 11:02:00,30.41,5, , , , 
2023-02-09 11:04:00,30.50,5, , , , 
2023-02-09 11:06:00,30.50,4, , , , 
2023-02-09 11:08:00,30.63,6, , , , 
2023-02-09 11:10:00,30.71,6, , , , 
2023-02-09 11:12:00,30.76,5, , , , 
2023-02-09 11:14:00,30.80,6, , , , 
2023-02-09 11:16:00,30.89,5, , , , 
2023-02-09 11:18:00,30.93,3, , , , 
2023-02-09 11:20:00,30.97,6, , , , 
2023-02-09 11:22:00,31.01,5, , , , 
2023-02-09 11:24:00,31.10,5, , , , 
2023-02-09 11:26:00,31.10,4, , , , 
2023-02-09 11:28:00,31.14,8, , , , 
2023-02-09 11:30:00,31.19,2, , , , 
2023-02-09 11:32:00,31.27,5, , , , 
2023-02-09 11:34:00,31.27,4, , , , 
2023-02-09 11:36:00,31.31,3, , , , 
2023-02-09 11:38:00,31.36,6, , , , 
2023-02-09 11:40:00,31.36,2, , , , 
2023-02-09 11:42:00,31.40,7, , , , 
2023-02-09 11:44:00,31.40,3, , , , 
2023-02-09 11:46:00,31.40,2, , , , 
2023-02-09 11:48:00,31.44,5, , , , 
2023-02-09 11:50:00,31.49,7, , , , 
2023-02-09 11:52:00,31.40,6, , , , 
2023-02-09 11:54:00,31.53,5, , , , 
2023-02-09 11:56:00,31.49,6, , , , 
2023-02-09 11:58:00,31.49,3, , , , 
2023-02-09 12:00:00,31.44,879, , , , 
2023-02-09 12:02:00,31.10,638, , , , 
2023-02-09 12:04:00,30.84,929, , , , 
2023-02-09 12:06:00,30.80,513, , , , 
2023-02-09 12:08:00,30.67,47, , , , 
2023-02-09 12:10:00,30.63,35, , , , 
2023-02-09 12:12:00,30.59,48, , , , 
