"Plot Title: CT_347_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","Temp, °F (LGR S/N: 20739347, SEN S/N: 20739347)"
1,03/18/22 07:00:00 AM,26219.7,93.04
2,03/18/22 07:20:00 AM,26259.8,93.02
3,03/18/22 07:40:00 AM,26294.2,93.04
4,03/18/22 08:00:00 AM,0.0,95.07
5,03/18/22 08:20:00 AM,28277.6,95.58
6,03/18/22 08:40:00 AM,28116.7,95.92
7,03/18/22 09:00:00 AM,28267.0,96.31
8,03/18/22 09:20:00 AM,28167.4,96.73
9,03/18/22 09:40:00 AM,28133.6,97.07
10,03/18/22 10:00:00 AM,28083.0,97.18
11,03/18/22 10:20:00 AM,28034.6,97.43
12,03/18/22 10:40:00 AM,27980.1,97.66
13,03/18/22 11:00:00 AM,27936.1,97.95
14,03/18/22 11:20:00 AM,27932.0,98.11
15,03/18/22 11:40:00 AM,27900.7,98.24
16,03/18/22 12:00:00 PM,27869.4,98.13
17,03/18/22 12:20:00 PM,27834.0,98.20
18,03/18/22 12:40:00 PM,27784.2,98.24
19,03/18/22 01:00:00 PM,27767.6,98.24
20,03/18/22 01:20:00 PM,27744.9,98.35
21,03/18/22 01:40:00 PM,27715.9,98.56
22,03/18/22 02:00:00 PM,27720.1,98.87
23,03/18/22 02:20:00 PM,27676.7,99.12
24,03/18/22 02:40:00 PM,27656.1,99.14
25,03/18/22 03:00:00 PM,27643.8,99.21
26,03/18/22 03:20:00 PM,27631.5,99.43
27,03/18/22 03:40:00 PM,27604.7,99.41
28,03/18/22 04:00:00 PM,27588.3,99.45
29,03/18/22 04:20:00 PM,27561.7,99.46
30,03/18/22 04:40:00 PM,27533.0,99.50
31,03/18/22 05:00:00 PM,27502.4,99.52
32,03/18/22 05:20:00 PM,27471.8,99.52
33,03/18/22 05:40:00 PM,27424.9,99.43
34,03/18/22 06:00:00 PM,27390.4,99.30
35,03/18/22 06:20:00 PM,27333.6,99.14
36,03/18/22 06:40:00 PM,27291.2,99.03
37,03/18/22 07:00:00 PM,27248.8,98.91
38,03/18/22 07:20:00 PM,27190.5,98.76
39,03/18/22 07:40:00 PM,27170.4,98.65
40,03/18/22 08:00:00 PM,27124.3,98.55
41,03/18/22 08:20:00 PM,27080.3,98.42
42,03/18/22 08:40:00 PM,27030.4,98.31
43,03/18/22 09:00:00 PM,27000.6,98.17
44,03/18/22 09:20:00 PM,26970.8,98.08
45,03/18/22 09:40:00 PM,26945.0,97.97
46,03/18/22 10:00:00 PM,26883.6,97.93
47,03/18/22 10:20:00 PM,26881.7,97.90
48,03/18/22 10:40:00 PM,26820.5,97.81
49,03/18/22 11:00:00 PM,26802.8,97.81
50,03/18/22 11:20:00 PM,26787.0,97.74
51,03/18/22 11:40:00 PM,26757.6,97.72
52,03/19/22 12:00:00 AM,26747.8,97.65
53,03/19/22 12:20:00 AM,26704.7,97.61
54,03/19/22 12:40:00 AM,26677.3,97.61
55,03/19/22 01:00:00 AM,26663.6,97.61
56,03/19/22 01:20:00 AM,26640.2,97.56
57,03/19/22 01:40:00 AM,26626.5,97.52
58,03/19/22 02:00:00 AM,26605.1,97.43
59,03/19/22 02:20:00 AM,26577.8,97.32
60,03/19/22 02:40:00 AM,26554.5,97.18
61,03/19/22 03:00:00 AM,26542.9,97.12
62,03/19/22 03:20:00 AM,26519.6,97.05
63,03/19/22 03:40:00 AM,26509.9,97.02
64,03/19/22 04:00:00 AM,26492.5,96.87
65,03/19/22 04:20:00 AM,26467.3,96.76
66,03/19/22 04:40:00 AM,26459.6,96.73
67,03/19/22 05:00:00 AM,26440.3,96.64
68,03/19/22 05:20:00 AM,26419.1,96.53
69,03/19/22 05:40:00 AM,26403.7,96.42
70,03/19/22 06:00:00 AM,26382.5,96.35
71,03/19/22 06:20:00 AM,26376.7,96.31
72,03/19/22 06:40:00 AM,26334.5,96.24
73,03/19/22 07:00:00 AM,26273.1,96.15
74,03/19/22 07:20:00 AM,26238.7,96.31
75,03/19/22 07:40:00 AM,26198.7,96.48
76,03/19/22 08:00:00 AM,26175.8,96.71
77,03/19/22 08:20:00 AM,26145.4,96.85
78,03/19/22 08:40:00 AM,26154.9,97.18
79,03/19/22 09:00:00 AM,26173.9,97.41
80,03/19/22 09:20:00 AM,26173.9,97.45
81,03/19/22 09:40:00 AM,26185.4,97.74
82,03/19/22 10:00:00 AM,26189.2,98.02
83,03/19/22 10:20:00 AM,26198.7,97.97
84,03/19/22 10:40:00 AM,26208.2,98.42
85,03/19/22 11:00:00 AM,26204.4,98.28
86,03/19/22 11:20:00 AM,26219.7,98.46
87,03/19/22 11:40:00 AM,26248.3,98.73
88,03/19/22 12:00:00 PM,26255.9,98.73
89,03/19/22 12:20:00 PM,26280.8,98.71
90,03/19/22 12:40:00 PM,26278.9,98.64
91,03/19/22 01:00:00 PM,26303.8,98.96
92,03/19/22 01:20:00 PM,26324.9,99.00
93,03/19/22 01:40:00 PM,26303.8,98.83
94,03/19/22 02:00:00 PM,26311.4,98.87
95,03/19/22 02:20:00 PM,26317.2,99.00
96,03/19/22 02:40:00 PM,26324.9,99.05
97,03/19/22 03:00:00 PM,26340.2,99.16
98,03/19/22 03:20:00 PM,26328.7,99.14
99,03/19/22 03:40:00 PM,26342.1,99.03
100,03/19/22 04:00:00 PM,26194.9,99.05
101,03/19/22 04:20:00 PM,26172.0,99.05
102,03/19/22 04:40:00 PM,26153.0,99.01
