"Plot Title: CT_739_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)"
99,06/06/22 09:52:00 PM,36301.6,28.38
100,06/06/22 09:56:00 PM,36370.0,28.38
101,06/06/22 10:00:00 PM,36343.3,28.40
102,06/06/22 10:04:00 PM,36328.1,28.38
103,06/06/22 10:08:00 PM,36324.3,28.38
104,06/06/22 10:12:00 PM,36297.8,28.37
105,06/06/22 10:16:00 PM,36286.4,28.38
106,06/06/22 10:20:00 PM,36305.4,28.40
107,06/06/22 10:24:00 PM,36324.3,28.36
108,06/06/22 10:28:00 PM,36301.6,28.37
109,06/06/22 10:32:00 PM,36297.8,28.37
110,06/06/22 10:36:00 PM,36320.6,28.35
111,06/06/22 10:40:00 PM,36286.4,28.35
112,06/06/22 10:44:00 PM,36328.1,28.36
113,06/06/22 10:48:00 PM,36294.0,28.35
114,06/06/22 10:52:00 PM,36290.2,28.34
115,06/06/22 10:56:00 PM,36301.6,28.34
116,06/06/22 11:00:00 PM,36278.8,28.34
117,06/06/22 11:04:00 PM,36305.4,28.34
118,06/06/22 11:08:00 PM,36241.0,28.33
119,06/06/22 11:12:00 PM,36301.6,28.33
120,06/06/22 11:16:00 PM,36309.2,28.34
121,06/06/22 11:20:00 PM,36313.0,28.35
122,06/06/22 11:24:00 PM,36358.6,28.34
123,06/06/22 11:28:00 PM,36271.2,28.35
124,06/06/22 11:32:00 PM,36271.2,28.35
125,06/06/22 11:36:00 PM,36324.3,28.34
126,06/06/22 11:40:00 PM,36290.2,28.34
127,06/06/22 11:44:00 PM,36316.8,28.35
128,06/06/22 11:48:00 PM,36309.2,28.34
129,06/06/22 11:52:00 PM,36282.6,28.34
130,06/06/22 11:56:00 PM,36222.1,28.33
131,06/07/22 12:00:00 AM,36275.0,28.30
132,06/07/22 12:04:00 AM,36271.2,28.30
133,06/07/22 12:08:00 AM,36275.0,28.30
134,06/07/22 12:12:00 AM,36305.4,28.30
135,06/07/22 12:16:00 AM,36256.1,28.30
136,06/07/22 12:20:00 AM,36271.2,28.33
137,06/07/22 12:24:00 AM,36271.2,28.30
138,06/07/22 12:28:00 AM,36286.4,28.32
139,06/07/22 12:32:00 AM,36271.2,28.30
140,06/07/22 12:36:00 AM,36297.8,28.32
141,06/07/22 12:40:00 AM,36290.2,28.32
142,06/07/22 12:44:00 AM,36297.8,28.33
143,06/07/22 12:48:00 AM,36282.6,28.32
144,06/07/22 12:52:00 AM,36259.9,28.30
145,06/07/22 12:56:00 AM,36267.5,28.33
146,06/07/22 01:00:00 AM,36286.4,28.33
147,06/07/22 01:04:00 AM,36313.0,28.34
148,06/07/22 01:08:00 AM,36282.6,28.34
149,06/07/22 01:12:00 AM,36297.8,28.32
150,06/07/22 01:16:00 AM,36275.0,28.32
151,06/07/22 01:20:00 AM,36294.0,28.30
152,06/07/22 01:24:00 AM,36294.0,28.32
153,06/07/22 01:28:00 AM,36241.0,28.32
154,06/07/22 01:32:00 AM,36256.1,28.33
155,06/07/22 01:36:00 AM,36259.9,28.32
156,06/07/22 01:40:00 AM,36282.6,28.32
157,06/07/22 01:44:00 AM,36263.7,28.32
158,06/07/22 01:48:00 AM,36282.6,28.28
159,06/07/22 01:52:00 AM,36301.6,28.27
160,06/07/22 01:56:00 AM,36263.7,28.28
161,06/07/22 02:00:00 AM,36244.8,28.28
162,06/07/22 02:04:00 AM,36286.4,28.26
163,06/07/22 02:08:00 AM,36282.6,28.27
164,06/07/22 02:12:00 AM,36259.9,28.26
165,06/07/22 02:16:00 AM,36275.0,28.26
166,06/07/22 02:20:00 AM,36252.3,28.24
167,06/07/22 02:24:00 AM,36207.0,28.26
168,06/07/22 02:28:00 AM,36256.1,28.25
169,06/07/22 02:32:00 AM,36203.2,28.25
170,06/07/22 02:36:00 AM,36267.5,28.26
171,06/07/22 02:40:00 AM,36294.0,28.26
172,06/07/22 02:44:00 AM,36290.2,28.26
173,06/07/22 02:48:00 AM,36259.9,28.26
174,06/07/22 02:52:00 AM,36214.5,28.26
175,06/07/22 02:56:00 AM,36259.9,28.26
176,06/07/22 03:00:00 AM,36275.0,28.26
177,06/07/22 03:04:00 AM,36286.4,28.24
178,06/07/22 03:08:00 AM,36267.5,28.26
179,06/07/22 03:12:00 AM,36294.0,28.26
180,06/07/22 03:16:00 AM,36252.3,28.26
181,06/07/22 03:20:00 AM,36259.9,28.26
182,06/07/22 03:24:00 AM,36267.5,28.27
183,06/07/22 03:28:00 AM,36259.9,28.28
184,06/07/22 03:32:00 AM,36282.6,28.27
185,06/07/22 03:36:00 AM,36256.1,28.27
186,06/07/22 03:40:00 AM,36252.3,28.26
187,06/07/22 03:44:00 AM,36256.1,28.27
188,06/07/22 03:48:00 AM,36241.0,28.27
189,06/07/22 03:52:00 AM,36229.6,28.28
190,06/07/22 03:56:00 AM,36237.2,28.26
191,06/07/22 04:00:00 AM,36252.3,28.22
192,06/07/22 04:04:00 AM,36244.8,28.22
193,06/07/22 04:08:00 AM,36237.2,28.24
194,06/07/22 04:12:00 AM,36229.6,28.22
195,06/07/22 04:16:00 AM,35597.1,28.24
196,06/07/22 04:20:00 AM,35600.8,28.22
197,06/07/22 04:24:00 AM,35578.8,28.20
198,06/07/22 04:28:00 AM,35608.1,28.21
199,06/07/22 04:32:00 AM,35567.8,28.19
200,06/07/22 04:36:00 AM,35549.5,28.19
201,06/07/22 04:40:00 AM,35589.8,28.18
202,06/07/22 04:44:00 AM,35571.5,28.18
203,06/07/22 04:48:00 AM,35524.0,28.19
204,06/07/22 04:52:00 AM,35564.2,28.20
205,06/07/22 04:56:00 AM,35593.4,28.19
206,06/07/22 05:00:00 AM,35542.2,28.21
207,06/07/22 05:04:00 AM,35534.9,28.21
208,06/07/22 05:08:00 AM,35545.9,28.21
209,06/07/22 05:12:00 AM,35524.0,28.20
210,06/07/22 05:16:00 AM,35560.5,28.20
211,06/07/22 05:20:00 AM,35538.6,28.19
212,06/07/22 05:24:00 AM,35553.2,28.20
213,06/07/22 05:28:00 AM,35524.0,28.21
214,06/07/22 05:32:00 AM,35498.5,28.20
215,06/07/22 05:36:00 AM,35476.6,28.20
216,06/07/22 05:40:00 AM,35553.2,28.20
217,06/07/22 05:44:00 AM,35575.1,28.19
218,06/07/22 05:48:00 AM,35483.9,28.19
219,06/07/22 05:52:00 AM,35553.2,28.19
220,06/07/22 05:56:00 AM,35483.9,28.19
221,06/07/22 06:00:00 AM,35524.0,28.20
222,06/07/22 06:04:00 AM,35524.0,28.20
223,06/07/22 06:08:00 AM,35505.8,28.19
224,06/07/22 06:12:00 AM,35462.1,28.19
225,06/07/22 06:16:00 AM,35502.1,28.19
226,06/07/22 06:20:00 AM,35473.0,28.18
227,06/07/22 06:24:00 AM,35505.8,28.17
228,06/07/22 06:28:00 AM,35513.0,28.18
229,06/07/22 06:32:00 AM,35513.0,28.18
230,06/07/22 06:36:00 AM,35513.0,28.16
231,06/07/22 06:40:00 AM,35505.8,28.17
232,06/07/22 06:44:00 AM,35487.5,28.16
233,06/07/22 06:48:00 AM,35476.6,28.16
234,06/07/22 06:52:00 AM,35469.3,28.15
235,06/07/22 06:56:00 AM,35476.6,28.16
236,06/07/22 07:00:00 AM,35487.5,28.16
237,06/07/22 07:04:00 AM,35473.0,28.17
238,06/07/22 07:08:00 AM,35473.0,28.16
239,06/07/22 07:12:00 AM,35454.8,28.16
240,06/07/22 07:16:00 AM,35502.1,28.16
241,06/07/22 07:20:00 AM,35524.0,28.18
242,06/07/22 07:24:00 AM,35476.6,28.22
243,06/07/22 07:28:00 AM,35509.4,28.26
244,06/07/22 07:32:00 AM,35483.9,28.21
245,06/07/22 07:36:00 AM,35469.3,28.21
246,06/07/22 07:40:00 AM,35465.7,28.20
247,06/07/22 07:44:00 AM,35498.5,28.21
248,06/07/22 07:48:00 AM,35494.8,28.21
249,06/07/22 07:52:00 AM,35494.8,28.21
250,06/07/22 07:56:00 AM,35491.2,28.22
251,06/07/22 08:00:00 AM,35487.5,28.25
252,06/07/22 08:04:00 AM,35480.3,28.26
253,06/07/22 08:08:00 AM,35505.8,28.28
254,06/07/22 08:12:00 AM,35520.3,28.27
255,06/07/22 08:16:00 AM,35531.3,28.28
256,06/07/22 08:20:00 AM,35531.3,28.32
257,06/07/22 08:24:00 AM,35476.6,28.30
258,06/07/22 08:28:00 AM,35491.2,28.32
259,06/07/22 08:32:00 AM,35494.8,28.32
260,06/07/22 08:36:00 AM,35524.0,28.34
261,06/07/22 08:40:00 AM,35509.4,28.33
262,06/07/22 08:44:00 AM,35534.9,28.35
263,06/07/22 08:48:00 AM,35542.2,28.35
264,06/07/22 08:52:00 AM,35560.5,28.36
265,06/07/22 08:56:00 AM,35553.2,28.37
266,06/07/22 09:00:00 AM,35564.2,28.37
267,06/07/22 09:04:00 AM,35560.5,28.38
268,06/07/22 09:08:00 AM,35516.7,28.40
269,06/07/22 09:12:00 AM,35520.3,28.42
270,06/07/22 09:16:00 AM,35575.1,28.43
271,06/07/22 09:20:00 AM,35553.2,28.44
272,06/07/22 09:24:00 AM,35549.5,28.43
273,06/07/22 09:28:00 AM,35597.1,28.45
274,06/07/22 09:32:00 AM,35575.1,28.45
275,06/07/22 09:36:00 AM,35575.1,28.48
276,06/07/22 09:40:00 AM,35531.3,28.49
277,06/07/22 09:44:00 AM,35582.5,28.50
278,06/07/22 09:48:00 AM,35564.2,28.50
279,06/07/22 09:52:00 AM,35604.4,28.52
280,06/07/22 09:56:00 AM,35575.1,28.54
281,06/07/22 10:00:00 AM,35600.8,28.57
282,06/07/22 10:04:00 AM,35582.5,28.58
283,06/07/22 10:08:00 AM,35600.8,28.61
284,06/07/22 10:12:00 AM,35608.1,28.62
285,06/07/22 10:16:00 AM,35619.1,28.65
286,06/07/22 10:20:00 AM,35578.8,28.66
287,06/07/22 10:24:00 AM,35681.5,28.68
288,06/07/22 10:28:00 AM,35600.8,28.69
289,06/07/22 10:32:00 AM,35604.4,28.71
290,06/07/22 10:36:00 AM,35626.4,28.74
291,06/07/22 10:40:00 AM,35637.4,28.75
292,06/07/22 10:44:00 AM,35666.8,28.77
293,06/07/22 10:48:00 AM,35681.5,28.79
294,06/07/22 10:52:00 AM,35659.5,28.82
295,06/07/22 10:56:00 AM,35644.8,28.83
296,06/07/22 11:00:00 AM,35644.8,28.83
297,06/07/22 11:04:00 AM,35696.2,28.84
298,06/07/22 11:08:00 AM,35615.4,28.84
299,06/07/22 11:12:00 AM,35666.8,28.84
300,06/07/22 11:16:00 AM,35637.4,28.83
301,06/07/22 11:20:00 AM,35670.5,28.81
302,06/07/22 11:24:00 AM,35677.8,28.81
303,06/07/22 11:28:00 AM,35663.1,28.82
304,06/07/22 11:32:00 AM,35670.5,28.83
305,06/07/22 11:36:00 AM,35703.6,28.85
306,06/07/22 11:40:00 AM,35681.5,28.86
307,06/07/22 11:44:00 AM,35663.1,28.89
308,06/07/22 11:48:00 AM,35648.4,28.90
309,06/07/22 11:52:00 AM,35703.6,28.92
310,06/07/22 11:56:00 AM,35688.9,28.93
311,06/07/22 12:00:00 PM,35670.5,28.95
312,06/07/22 12:04:00 PM,35696.2,28.97
313,06/07/22 12:08:00 PM,35644.8,28.97
314,06/07/22 12:12:00 PM,35674.2,28.95
315,06/07/22 12:16:00 PM,35681.5,28.98
316,06/07/22 12:20:00 PM,35707.3,28.99
317,06/07/22 12:24:00 PM,35688.9,29.00
318,06/07/22 12:28:00 PM,35692.5,29.00
319,06/07/22 12:32:00 PM,35703.6,29.01
320,06/07/22 12:36:00 PM,35666.8,29.03
321,06/07/22 12:40:00 PM,35692.5,29.06
322,06/07/22 12:44:00 PM,35699.9,29.06
323,06/07/22 12:48:00 PM,35692.5,29.08
324,06/07/22 12:52:00 PM,35751.5,29.09
325,06/07/22 12:56:00 PM,35703.6,29.10
326,06/07/22 01:00:00 PM,35688.9,29.10
327,06/07/22 01:04:00 PM,35725.7,29.11
328,06/07/22 01:08:00 PM,35711.0,29.12
329,06/07/22 01:12:00 PM,35714.6,29.11
330,06/07/22 01:16:00 PM,35699.9,29.11
331,06/07/22 01:20:00 PM,35707.3,29.11
332,06/07/22 01:24:00 PM,35747.8,29.11
333,06/07/22 01:28:00 PM,35722.0,29.11
334,06/07/22 01:32:00 PM,35699.9,29.12
335,06/07/22 01:36:00 PM,35711.0,29.14
336,06/07/22 01:40:00 PM,35762.6,29.12
337,06/07/22 01:44:00 PM,35707.3,29.14
338,06/07/22 01:48:00 PM,35733.1,29.14
339,06/07/22 01:52:00 PM,35718.3,29.12
340,06/07/22 01:56:00 PM,35751.5,29.14
341,06/07/22 02:00:00 PM,35722.0,29.15
342,06/07/22 02:04:00 PM,35696.2,29.18
343,06/07/22 02:08:00 PM,35707.3,29.18
344,06/07/22 02:12:00 PM,35740.4,29.18
345,06/07/22 02:16:00 PM,35784.8,29.19
346,06/07/22 02:20:00 PM,35685.2,29.20
347,06/07/22 02:24:00 PM,35729.4,29.19
348,06/07/22 02:28:00 PM,35744.1,29.20
349,06/07/22 02:32:00 PM,35747.8,29.25
350,06/07/22 02:36:00 PM,35751.5,29.26
351,06/07/22 02:40:00 PM,35725.7,29.28
352,06/07/22 02:44:00 PM,35733.1,29.30
353,06/07/22 02:48:00 PM,35740.4,29.31
354,06/07/22 02:52:00 PM,35762.6,29.31
355,06/07/22 02:56:00 PM,35744.1,29.31
356,06/07/22 03:00:00 PM,35740.4,29.30
357,06/07/22 03:04:00 PM,35747.8,29.30
358,06/07/22 03:08:00 PM,35740.4,29.27
359,06/07/22 03:12:00 PM,35747.8,29.23
360,06/07/22 03:16:00 PM,35736.8,29.20
361,06/07/22 03:20:00 PM,35722.0,29.17
362,06/07/22 03:24:00 PM,35718.3,29.16
363,06/07/22 03:28:00 PM,35707.3,29.12
364,06/07/22 03:32:00 PM,35725.7,29.11
365,06/07/22 03:36:00 PM,35711.0,29.10
366,06/07/22 03:40:00 PM,35685.2,29.09
367,06/07/22 03:44:00 PM,35699.9,29.06
368,06/07/22 03:48:00 PM,35699.9,29.06
369,06/07/22 03:52:00 PM,35703.6,29.06
370,06/07/22 03:56:00 PM,35699.9,29.06
371,06/07/22 04:00:00 PM,35707.3,29.06
372,06/07/22 04:04:00 PM,35707.3,29.03
373,06/07/22 04:08:00 PM,35626.4,28.97
374,06/07/22 04:12:00 PM,35681.5,28.95
375,06/07/22 04:16:00 PM,35648.4,28.95
376,06/07/22 04:20:00 PM,35688.9,28.95
377,06/07/22 04:24:00 PM,35696.2,28.95
378,06/07/22 04:28:00 PM,35681.5,28.94
379,06/07/22 04:32:00 PM,35685.2,28.93
380,06/07/22 04:36:00 PM,35644.8,28.93
381,06/07/22 04:40:00 PM,35670.5,28.92
382,06/07/22 04:44:00 PM,35681.5,28.91
383,06/07/22 04:48:00 PM,35644.8,28.90
384,06/07/22 04:52:00 PM,35674.2,28.90
385,06/07/22 04:56:00 PM,35644.8,28.97
386,06/07/22 05:00:00 PM,35663.1,28.99
387,06/07/22 05:04:00 PM,35681.5,28.99
388,06/07/22 05:08:00 PM,35696.2,28.98
389,06/07/22 05:12:00 PM,35666.8,28.97
390,06/07/22 05:16:00 PM,35655.8,28.97
391,06/07/22 05:20:00 PM,35659.5,28.95
392,06/07/22 05:24:00 PM,35685.2,28.95
393,06/07/22 05:28:00 PM,35666.8,28.95
394,06/07/22 05:32:00 PM,35696.2,28.94
395,06/07/22 05:36:00 PM,35619.1,28.92
396,06/07/22 05:40:00 PM,35663.1,28.91
397,06/07/22 05:44:00 PM,35644.8,28.90
398,06/07/22 05:48:00 PM,35659.5,28.89
399,06/07/22 05:52:00 PM,35655.8,28.89
400,06/07/22 05:56:00 PM,35633.8,28.89
401,06/07/22 06:00:00 PM,35633.8,28.89
402,06/07/22 06:04:00 PM,35663.1,28.89
403,06/07/22 06:08:00 PM,35692.5,28.89
404,06/07/22 06:12:00 PM,35608.1,28.87
405,06/07/22 06:16:00 PM,35659.5,28.86
406,06/07/22 06:20:00 PM,35692.5,28.86
407,06/07/22 06:24:00 PM,35644.8,28.86
408,06/07/22 06:28:00 PM,35648.4,28.85
409,06/07/22 06:32:00 PM,35637.4,28.85
410,06/07/22 06:36:00 PM,35648.4,28.84
411,06/07/22 06:40:00 PM,35652.1,28.84
412,06/07/22 06:44:00 PM,35674.2,28.84
413,06/07/22 06:48:00 PM,35626.4,28.84
414,06/07/22 06:52:00 PM,35637.4,28.83
415,06/07/22 06:56:00 PM,35648.4,28.83
416,06/07/22 07:00:00 PM,35655.8,28.83
417,06/07/22 07:04:00 PM,35648.4,28.82
418,06/07/22 07:08:00 PM,35641.1,28.82
419,06/07/22 07:12:00 PM,35685.2,28.81
420,06/07/22 07:16:00 PM,35637.4,28.81
421,06/07/22 07:20:00 PM,35608.1,28.79
422,06/07/22 07:24:00 PM,35652.1,28.78
423,06/07/22 07:28:00 PM,35589.8,28.77
424,06/07/22 07:32:00 PM,35626.4,28.77
425,06/07/22 07:36:00 PM,35655.8,28.75
426,06/07/22 07:40:00 PM,35626.4,28.75
427,06/07/22 07:44:00 PM,35582.5,28.74
428,06/07/22 07:48:00 PM,35644.8,28.71
429,06/07/22 07:52:00 PM,35630.1,28.70
430,06/07/22 07:56:00 PM,35630.1,28.70
431,06/07/22 08:00:00 PM,35608.1,28.70
432,06/07/22 08:04:00 PM,35630.1,28.70
433,06/07/22 08:08:00 PM,35608.1,28.70
434,06/07/22 08:12:00 PM,35600.8,28.69
435,06/07/22 08:16:00 PM,35608.1,28.68
436,06/07/22 08:20:00 PM,35637.4,28.68
437,06/07/22 08:24:00 PM,35608.1,28.68
438,06/07/22 08:28:00 PM,35608.1,28.68
439,06/07/22 08:32:00 PM,35622.7,28.68
440,06/07/22 08:36:00 PM,35608.1,28.68
441,06/07/22 08:40:00 PM,35604.4,28.67
442,06/07/22 08:44:00 PM,35644.8,28.67
443,06/07/22 08:48:00 PM,35619.1,28.67
444,06/07/22 08:52:00 PM,35582.5,28.66
445,06/07/22 08:56:00 PM,35611.7,28.66
446,06/07/22 09:00:00 PM,35622.7,28.66
447,06/07/22 09:04:00 PM,35564.2,28.66
448,06/07/22 09:08:00 PM,35608.1,28.65
449,06/07/22 09:12:00 PM,35611.7,28.63
450,06/07/22 09:16:00 PM,35597.1,28.62
451,06/07/22 09:20:00 PM,35575.1,28.62
452,06/07/22 09:24:00 PM,35586.1,28.62
453,06/07/22 09:28:00 PM,35600.8,28.62
454,06/07/22 09:32:00 PM,35611.7,28.63
455,06/07/22 09:36:00 PM,35611.7,28.62
456,06/07/22 09:40:00 PM,35600.8,28.62
457,06/07/22 09:44:00 PM,35604.4,28.62
458,06/07/22 09:48:00 PM,35589.8,28.61
459,06/07/22 09:52:00 PM,35578.8,28.61
460,06/07/22 09:56:00 PM,35582.5,28.61
461,06/07/22 10:00:00 PM,35589.8,28.60
462,06/07/22 10:04:00 PM,35626.4,28.60
463,06/07/22 10:08:00 PM,35567.8,28.59
464,06/07/22 10:12:00 PM,35571.5,28.59
465,06/07/22 10:16:00 PM,35578.8,28.60
466,06/07/22 10:20:00 PM,35619.1,28.59
467,06/07/22 10:24:00 PM,35630.1,28.59
468,06/07/22 10:28:00 PM,35600.8,28.59
469,06/07/22 10:32:00 PM,35589.8,28.59
470,06/07/22 10:36:00 PM,35575.1,28.59
471,06/07/22 10:40:00 PM,35567.8,28.58
472,06/07/22 10:44:00 PM,35553.2,28.58
473,06/07/22 10:48:00 PM,35619.1,28.59
474,06/07/22 10:52:00 PM,35564.2,28.59
475,06/07/22 10:56:00 PM,35600.8,28.58
476,06/07/22 11:00:00 PM,35578.8,28.58
477,06/07/22 11:04:00 PM,35600.8,28.58
478,06/07/22 11:08:00 PM,35586.1,28.56
479,06/07/22 11:12:00 PM,35542.2,28.56
480,06/07/22 11:16:00 PM,35630.1,28.57
481,06/07/22 11:20:00 PM,35597.1,28.56
482,06/07/22 11:24:00 PM,35600.8,28.56
483,06/07/22 11:28:00 PM,35582.5,28.56
484,06/07/22 11:32:00 PM,35593.4,28.56
485,06/07/22 11:36:00 PM,35578.8,28.56
486,06/07/22 11:40:00 PM,35578.8,28.56
487,06/07/22 11:44:00 PM,35542.2,28.57
488,06/07/22 11:48:00 PM,35637.4,28.57
489,06/07/22 11:52:00 PM,35586.1,28.57
490,06/07/22 11:56:00 PM,35589.8,28.58
491,06/08/22 12:00:00 AM,35589.8,28.58
492,06/08/22 12:04:00 AM,35575.1,28.57
493,06/08/22 12:08:00 AM,35564.2,28.57
494,06/08/22 12:12:00 AM,35560.5,28.57
495,06/08/22 12:16:00 AM,35589.8,28.58
496,06/08/22 12:20:00 AM,35637.4,28.58
497,06/08/22 12:24:00 AM,35589.8,28.57
498,06/08/22 12:28:00 AM,35564.2,28.57
499,06/08/22 12:32:00 AM,35575.1,28.58
500,06/08/22 12:36:00 AM,35600.8,28.58
501,06/08/22 12:40:00 AM,35589.8,28.57
502,06/08/22 12:44:00 AM,35575.1,28.57
503,06/08/22 12:48:00 AM,35622.7,28.57
504,06/08/22 12:52:00 AM,35575.1,28.58
505,06/08/22 12:56:00 AM,35575.1,28.58
506,06/08/22 01:00:00 AM,35597.1,28.58
507,06/08/22 01:04:00 AM,35564.2,28.57
508,06/08/22 01:08:00 AM,35589.8,28.58
509,06/08/22 01:12:00 AM,35597.1,28.59
510,06/08/22 01:16:00 AM,35567.8,28.58
511,06/08/22 01:20:00 AM,35611.7,28.58
512,06/08/22 01:24:00 AM,35615.4,28.58
513,06/08/22 01:28:00 AM,35567.8,28.58
514,06/08/22 01:32:00 AM,35571.5,28.57
515,06/08/22 01:36:00 AM,35597.1,28.57
516,06/08/22 01:40:00 AM,35575.1,28.57
517,06/08/22 01:44:00 AM,35575.1,28.56
518,06/08/22 01:48:00 AM,35571.5,28.56
519,06/08/22 01:52:00 AM,35589.8,28.56
520,06/08/22 01:56:00 AM,35578.8,28.56
521,06/08/22 02:00:00 AM,35549.5,28.56
522,06/08/22 02:04:00 AM,35571.5,28.56
523,06/08/22 02:08:00 AM,35549.5,28.56
524,06/08/22 02:12:00 AM,35575.1,28.56
525,06/08/22 02:16:00 AM,35600.8,28.57
526,06/08/22 02:20:00 AM,36248.5,28.57
527,06/08/22 02:24:00 AM,36290.2,28.57
528,06/08/22 02:28:00 AM,36256.1,28.57
529,06/08/22 02:32:00 AM,36267.5,28.56
