"Plot Title: CT_353_VarariSled"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)","Specific Conductance, μS/cm (LGR S/N: 20739353)","Salinity, ppt (LGR S/N: 20739353)"
1,02/08/23 04:48:00 PM,0.0,25.04,0.0,0.0123
2,02/08/23 04:50:00 PM,0.0,25.15,0.0,0.0123
3,02/08/23 04:52:00 PM,0.0,25.06,0.0,0.0123
4,02/08/23 04:54:00 PM,0.0,24.92,0.0,0.0123
5,02/08/23 04:56:00 PM,0.0,24.79,0.0,0.0123
6,02/08/23 04:58:00 PM,0.0,24.73,0.0,0.0123
7,02/08/23 05:00:00 PM,0.0,24.64,0.0,0.0123
8,02/08/23 05:02:00 PM,0.0,24.49,0.0,0.0123
9,02/08/23 05:04:00 PM,0.0,24.40,0.0,0.0123
10,02/08/23 05:06:00 PM,0.0,24.32,0.0,0.0123
11,02/08/23 05:08:00 PM,0.0,24.22,0.0,0.0123
12,02/08/23 05:10:00 PM,0.0,24.18,0.0,0.0123
13,02/08/23 05:12:00 PM,0.0,24.19,0.0,0.0123
14,02/08/23 05:14:00 PM,0.0,24.18,0.0,0.0123
15,02/08/23 05:16:00 PM,0.0,24.40,0.0,0.0123
16,02/08/23 05:18:00 PM,0.0,24.51,0.0,0.0123
17,02/08/23 05:20:00 PM,0.0,24.57,0.0,0.0123
18,02/08/23 05:22:00 PM,0.0,24.54,0.0,0.0123
19,02/08/23 05:24:00 PM,0.0,24.61,0.0,0.0123
20,02/08/23 05:26:00 PM,0.0,24.66,0.0,0.0123
21,02/08/23 05:28:00 PM,0.0,24.73,0.0,0.0123
22,02/08/23 05:30:00 PM,0.0,24.73,0.0,0.0123
23,02/08/23 05:32:00 PM,0.0,24.82,0.0,0.0123
24,02/08/23 05:34:00 PM,0.0,24.86,0.0,0.0123
25,02/08/23 05:36:00 PM,0.0,24.78,0.0,0.0123
26,02/08/23 05:38:00 PM,0.0,24.66,0.0,0.0123
27,02/08/23 05:40:00 PM,0.0,24.54,0.0,0.0123
28,02/08/23 05:42:00 PM,0.0,24.45,0.0,0.0123
29,02/08/23 05:44:00 PM,0.0,24.34,0.0,0.0123
30,02/08/23 05:46:00 PM,0.0,24.23,0.0,0.0123
31,02/08/23 05:48:00 PM,0.0,24.13,0.0,0.0123
32,02/08/23 05:50:00 PM,0.0,24.07,0.0,0.0123
33,02/08/23 05:52:00 PM,0.0,24.00,0.0,0.0123
34,02/08/23 05:54:00 PM,0.0,23.94,0.0,0.0123
35,02/08/23 05:56:00 PM,0.0,23.89,0.0,0.0123
36,02/08/23 05:58:00 PM,0.0,23.85,0.0,0.0123
37,02/08/23 06:00:00 PM,0.0,23.80,0.0,0.0123
38,02/08/23 06:02:00 PM,0.0,23.74,0.0,0.0123
39,02/08/23 06:04:00 PM,0.0,23.69,0.0,0.0123
40,02/08/23 06:06:00 PM,0.0,23.67,0.0,0.0123
41,02/08/23 06:08:00 PM,0.0,23.62,0.0,0.0123
42,02/08/23 06:10:00 PM,0.0,23.57,0.0,0.0123
43,02/08/23 06:12:00 PM,0.0,23.55,0.0,0.0123
44,02/08/23 06:14:00 PM,0.0,23.52,0.0,0.0123
45,02/08/23 06:16:00 PM,0.0,23.48,0.0,0.0123
46,02/08/23 06:18:00 PM,0.0,23.45,0.0,0.0123
47,02/08/23 06:20:00 PM,0.0,23.41,0.0,0.0123
48,02/08/23 06:22:00 PM,0.0,23.41,0.0,0.0123
49,02/08/23 06:24:00 PM,0.0,23.37,0.0,0.0123
50,02/08/23 06:26:00 PM,0.0,23.35,0.0,0.0123
51,02/08/23 06:28:00 PM,0.0,23.32,0.0,0.0123
52,02/08/23 06:30:00 PM,0.0,23.31,0.0,0.0123
53,02/08/23 06:32:00 PM,0.0,23.29,0.0,0.0123
54,02/08/23 06:34:00 PM,0.0,23.26,0.0,0.0123
55,02/08/23 06:36:00 PM,0.0,23.25,0.0,0.0123
56,02/08/23 06:38:00 PM,0.0,23.25,0.0,0.0123
57,02/08/23 06:40:00 PM,0.0,23.23,0.0,0.0123
58,02/08/23 06:42:00 PM,0.0,23.21,0.0,0.0123
59,02/08/23 06:44:00 PM,0.0,23.20,0.0,0.0123
60,02/08/23 06:46:00 PM,0.0,23.21,0.0,0.0123
61,02/08/23 06:48:00 PM,0.0,23.20,0.0,0.0123
62,02/08/23 06:50:00 PM,0.0,23.19,0.0,0.0123
63,02/08/23 06:52:00 PM,0.0,23.19,0.0,0.0123
64,02/08/23 06:54:00 PM,0.0,23.20,0.0,0.0123
65,02/08/23 06:56:00 PM,0.0,23.18,0.0,0.0123
66,02/08/23 06:58:00 PM,0.0,23.17,0.0,0.0123
67,02/08/23 07:00:00 PM,0.0,23.17,0.0,0.0123
68,02/08/23 07:02:00 PM,0.0,23.17,0.0,0.0123
69,02/08/23 07:04:00 PM,0.0,23.14,0.0,0.0123
70,02/08/23 07:06:00 PM,0.0,23.14,0.0,0.0123
71,02/08/23 07:08:00 PM,0.0,23.15,0.0,0.0123
72,02/08/23 07:10:00 PM,0.0,23.15,0.0,0.0123
73,02/08/23 07:12:00 PM,0.0,23.13,0.0,0.0123
74,02/08/23 07:14:00 PM,0.0,23.13,0.0,0.0123
75,02/08/23 07:16:00 PM,0.0,23.15,0.0,0.0123
76,02/08/23 07:18:00 PM,0.0,23.15,0.0,0.0123
77,02/08/23 07:20:00 PM,0.0,23.13,0.0,0.0123
78,02/08/23 07:22:00 PM,0.0,23.12,0.0,0.0123
79,02/08/23 07:24:00 PM,0.0,23.13,0.0,0.0123
80,02/08/23 07:26:00 PM,0.0,23.13,0.0,0.0123
81,02/08/23 07:28:00 PM,0.0,23.12,0.0,0.0123
82,02/08/23 07:30:00 PM,0.0,23.12,0.0,0.0123
83,02/08/23 07:32:00 PM,0.0,23.13,0.0,0.0123
84,02/08/23 07:34:00 PM,0.0,23.13,0.0,0.0123
85,02/08/23 07:36:00 PM,0.0,23.10,0.0,0.0123
86,02/08/23 07:38:00 PM,0.0,23.09,0.0,0.0123
87,02/08/23 07:40:00 PM,0.0,23.10,0.0,0.0123
88,02/08/23 07:42:00 PM,0.0,23.12,0.0,0.0123
89,02/08/23 07:44:00 PM,0.0,23.12,0.0,0.0123
90,02/08/23 07:46:00 PM,0.0,23.09,0.0,0.0123
91,02/08/23 07:48:00 PM,0.0,23.10,0.0,0.0123
92,02/08/23 07:50:00 PM,0.0,23.12,0.0,0.0123
