Serial Number:20555841 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2023-02-08 18:40:00,22.86,150, , , , 
2023-02-08 18:42:00,22.82,168, , , , 
2023-02-08 18:44:00,22.86,174, , , , 
2023-02-08 18:46:00,22.91,177, , , , 
2023-02-08 18:48:00,22.86,174, , , , 
2023-02-08 18:50:00,22.86,174, , , , 
2023-02-08 18:52:00,22.86,175, , , , 
2023-02-08 18:54:00,22.95,173, , , , 
2023-02-08 18:56:00,22.91,174, , , , 
2023-02-08 18:58:00,22.86,175, , , , 
2023-02-08 19:00:00,22.91,176, , , , 
2023-02-08 19:02:00,22.95,174, , , , 
2023-02-08 19:04:00,22.86,175, , , , 
2023-02-08 19:06:00,22.86,177, , , , 
2023-02-08 19:08:00,22.91,175, , , , 
2023-02-08 19:10:00,22.91,176, , , , 
2023-02-08 19:12:00,22.86,174, , , , 
2023-02-08 19:14:00,22.91,177, , , , 
2023-02-08 19:16:00,22.91,177, , , , 
2023-02-08 19:18:00,22.95,175, , , , 
2023-02-08 19:20:00,22.91,173, , , , 
2023-02-08 19:22:00,22.86,173, , , , 
2023-02-08 19:24:00,22.95,174, , , , 
2023-02-08 19:26:00,22.91,172, , , , 
2023-02-08 19:28:00,22.91,173, , , , 
2023-02-08 19:30:00,22.86,176, , , , 
2023-02-08 19:32:00,22.99,177, , , , 
2023-02-08 19:34:00,22.91,176, , , , 
2023-02-08 19:36:00,22.86,175, , , , 
2023-02-08 19:38:00,22.91,177, , , , 
2023-02-08 19:40:00,22.91,175, , , , 
2023-02-08 19:42:00,22.95,177, , , , 
2023-02-08 19:44:00,22.91,174, , , , 
2023-02-08 19:46:00,22.86,174, , , , 
2023-02-08 19:48:00,22.91,175, , , , 
2023-02-08 19:50:00,22.91,175, , , , 
2023-02-08 19:52:00,22.91,174, , , , 
2023-02-08 19:54:00,22.91,173, , , , 
2023-02-08 19:56:00,22.91,174, , , , 
2023-02-08 19:58:00,22.91,175, , , , 
2023-02-08 20:00:00,22.95,174, , , , 
2023-02-08 20:02:00,22.91,172, , , , 
2023-02-08 20:04:00,22.91,175, , , , 
2023-02-08 20:06:00,22.95,175, , , , 
2023-02-08 20:08:00,22.95,172, , , , 
2023-02-08 20:10:00,22.86,176, , , , 
2023-02-08 20:12:00,22.91,178, , , , 
2023-02-08 20:14:00,22.91,178, , , , 
2023-02-08 20:16:00,22.86,0, , , , 
2023-02-08 20:18:00,22.82,0, , , , 
2023-02-08 20:20:00,22.86,0, , , , 
2023-02-08 20:22:00,22.86,0, , , , 
2023-02-08 20:24:00,22.91,0, , , , 
2023-02-08 20:26:00,22.86,0, , , , 
2023-02-08 20:28:00,22.86,0, , , , 
2023-02-08 20:30:00,22.86,0, , , , 
2023-02-08 20:32:00,22.86,126, , , , 
2023-02-08 20:34:00,22.86,164, , , , 
2023-02-08 20:36:00,22.82,176, , , , 
2023-02-08 20:38:00,22.86,178, , , , 
2023-02-08 20:40:00,22.91,176, , , , 
2023-02-08 20:42:00,22.86,177, , , , 
2023-02-08 20:44:00,22.82,177, , , , 
2023-02-08 20:46:00,22.82,177, , , , 
2023-02-08 20:48:00,22.91,178, , , , 
2023-02-08 20:50:00,22.91,176, , , , 
2023-02-08 20:52:00,22.91,177, , , , 
2023-02-08 20:54:00,22.91,177, , , , 
2023-02-08 20:56:00,22.95,176, , , , 
2023-02-08 20:58:00,22.95,177, , , , 
2023-02-08 21:00:00,22.99,177, , , , 
2023-02-08 21:02:00,22.91,176, , , , 
2023-02-08 21:04:00,22.95,177, , , , 
2023-02-08 21:06:00,22.95,177, , , , 
2023-02-08 21:08:00,23.03,176, , , , 
2023-02-08 21:10:00,22.99,177, , , , 
2023-02-08 21:12:00,22.95,176, , , , 
2023-02-08 21:14:00,22.95,177, , , , 
2023-02-08 21:16:00,22.99,177, , , , 
2023-02-08 21:18:00,22.99,176, , , , 
2023-02-08 21:20:00,22.99,176, , , , 
2023-02-08 21:22:00,22.95,177, , , , 
2023-02-08 21:24:00,23.03,177, , , , 
2023-02-08 21:26:00,22.99,177, , , , 
2023-02-08 21:28:00,22.99,177, , , , 
2023-02-08 21:30:00,22.99,175, , , , 
2023-02-08 21:32:00,22.95,177, , , , 
2023-02-08 21:34:00,22.95,177, , , , 
2023-02-08 21:36:00,23.03,176, , , , 
2023-02-08 21:38:00,22.99,177, , , , 
2023-02-08 21:40:00,22.99,176, , , , 
2023-02-08 21:42:00,22.95,176, , , , 
2023-02-08 21:44:00,22.95,177, , , , 
2023-02-08 21:46:00,23.03,178, , , , 
2023-02-08 21:48:00,23.03,177, , , , 
2023-02-08 21:50:00,22.99,176, , , , 
2023-02-08 21:52:00,22.95,177, , , , 
2023-02-08 21:54:00,22.99,176, , , , 
2023-02-08 21:56:00,23.03,177, , , , 
2023-02-08 21:58:00,22.99,177, , , , 
2023-02-08 22:00:00,22.95,176, , , , 
2023-02-08 22:02:00,22.95,176, , , , 
2023-02-08 22:04:00,23.03,177, , , , 
2023-02-08 22:06:00,23.03,177, , , , 
2023-02-08 22:08:00,23.03,174, , , , 
2023-02-08 22:10:00,22.99,176, , , , 
2023-02-08 22:12:00,23.03,177, , , , 
2023-02-08 22:14:00,23.03,177, , , , 
2023-02-08 22:16:00,23.08,177, , , , 
2023-02-08 22:18:00,23.03,176, , , , 
2023-02-08 22:20:00,22.99,177, , , , 
2023-02-08 22:22:00,23.03,176, , , , 
2023-02-08 22:24:00,23.03,177, , , , 
2023-02-08 22:26:00,23.08,177, , , , 
2023-02-08 22:28:00,23.08,175, , , , 
2023-02-08 22:30:00,22.99,175, , , , 
2023-02-08 22:32:00,23.03,176, , , , 
2023-02-08 22:34:00,23.08,176, , , , 
2023-02-08 22:36:00,23.03,176, , , , 
2023-02-08 22:38:00,23.03,175, , , , 
2023-02-08 22:40:00,22.99,176, , , , 
2023-02-08 22:42:00,22.99,177, , , , 
2023-02-08 22:44:00,22.99,177, , , , 
2023-02-08 22:46:00,23.08,175, , , , 
2023-02-08 22:48:00,23.03,175, , , , 
2023-02-08 22:50:00,22.95,176, , , , 
2023-02-08 22:52:00,22.99,176, , , , 
2023-02-08 22:54:00,23.03,177, , , , 
2023-02-08 22:56:00,23.08,178, , , , 
2023-02-08 22:58:00,23.03,177, , , , 
2023-02-08 23:00:00,22.95,176, , , , 
2023-02-08 23:02:00,22.95,177, , , , 
2023-02-08 23:04:00,22.99,177, , , , 
2023-02-08 23:06:00,23.03,177, , , , 
2023-02-08 23:08:00,22.99,175, , , , 
2023-02-08 23:10:00,22.95,173, , , , 
2023-02-08 23:12:00,22.95,175, , , , 
2023-02-08 23:14:00,23.03,175, , , , 
2023-02-08 23:16:00,23.03,176, , , , 
2023-02-08 23:18:00,22.99,175, , , , 
2023-02-08 23:20:00,22.95,176, , , , 
2023-02-08 23:22:00,22.99,176, , , , 
2023-02-08 23:24:00,22.99,177, , , , 
2023-02-08 23:26:00,22.99,176, , , , 
2023-02-08 23:28:00,22.95,175, , , , 
2023-02-08 23:30:00,22.95,176, , , , 
2023-02-08 23:32:00,22.99,175, , , , 
2023-02-08 23:34:00,22.99,176, , , , 
2023-02-08 23:36:00,22.99,174, , , , 
2023-02-08 23:38:00,22.95,172, , , , 
2023-02-08 23:40:00,22.95,175, , , , 
2023-02-08 23:42:00,22.99,177, , , , 
2023-02-08 23:44:00,22.99,177, , , , 
2023-02-08 23:46:00,22.99,176, , , , 
2023-02-08 23:48:00,22.91,176, , , , 
2023-02-08 23:50:00,22.91,176, , , , 
2023-02-08 23:52:00,22.95,177, , , , 
2023-02-08 23:54:00,22.95,176, , , , 
2023-02-08 23:56:00,22.95,176, , , , 
2023-02-08 23:58:00,22.91,175, , , , 
2023-02-09 00:00:00,22.91,176, , , , 
2023-02-09 00:02:00,22.95,177, , , , 
2023-02-09 00:04:00,22.95,177, , , , 
2023-02-09 00:06:00,22.95,176, , , , 
2023-02-09 00:08:00,22.91,175, , , , 
2023-02-09 00:10:00,22.91,177, , , , 
2023-02-09 00:12:00,22.95,177, , , , 
2023-02-09 00:14:00,22.95,178, , , , 
2023-02-09 00:16:00,22.99,176, , , , 
2023-02-09 00:18:00,22.91,174, , , , 
2023-02-09 00:20:00,22.91,174, , , , 
2023-02-09 00:22:00,22.95,177, , , , 
2023-02-09 00:24:00,22.99,177, , , , 
2023-02-09 00:26:00,22.95,176, , , , 
2023-02-09 00:28:00,22.91,176, , , , 
2023-02-09 00:30:00,22.95,177, , , , 
2023-02-09 00:32:00,22.95,177, , , , 
2023-02-09 00:34:00,23.03,176, , , , 
2023-02-09 00:36:00,22.99,176, , , , 
2023-02-09 00:38:00,22.95,177, , , , 
2023-02-09 00:40:00,22.95,176, , , , 
2023-02-09 00:42:00,22.99,177, , , , 
2023-02-09 00:44:00,23.03,174, , , , 
2023-02-09 00:46:00,22.99,172, , , , 
2023-02-09 00:48:00,22.99,175, , , , 
2023-02-09 00:50:00,22.99,177, , , , 
2023-02-09 00:52:00,23.03,176, , , , 
2023-02-09 00:54:00,22.99,176, , , , 
2023-02-09 00:56:00,22.95,176, , , , 
2023-02-09 00:58:00,22.95,176, , , , 
2023-02-09 01:00:00,22.99,176, , , , 
2023-02-09 01:02:00,22.99,176, , , , 
2023-02-09 01:04:00,22.95,175, , , , 
2023-02-09 01:06:00,22.95,175, , , , 
2023-02-09 01:08:00,22.95,176, , , , 
2023-02-09 01:10:00,23.03,175, , , , 
2023-02-09 01:12:00,22.99,173, , , , 
2023-02-09 01:14:00,22.91,175, , , , 
2023-02-09 01:16:00,22.95,176, , , , 
2023-02-09 01:18:00,22.99,175, , , , 
2023-02-09 01:20:00,22.99,177, , , , 
2023-02-09 01:22:00,23.08,177, , , , 
2023-02-09 01:24:00,22.99,175, , , , 
2023-02-09 01:26:00,22.99,177, , , , 
2023-02-09 01:28:00,22.99,0, , , , 
2023-02-09 01:30:00,22.99,0, , , , 
2023-02-09 01:32:00,22.91,0, , , , 
2023-02-09 01:34:00,22.86,0, , , , 
2023-02-09 01:36:00,22.91,0, , , , 
2023-02-09 01:38:00,22.86,0, , , , 
2023-02-09 01:40:00,22.91,0, , , , 
2023-02-09 01:42:00,22.99,0, , , , 
2023-02-09 01:44:00,22.86,0, , , , 
2023-02-09 01:46:00,22.86,0, , , , 
2023-02-09 01:48:00,22.91,0, , , , 
2023-02-09 01:50:00,22.91,0, , , , 
2023-02-09 01:52:00,22.95,0, , , , 
2023-02-09 01:54:00,22.86,0, , , , 
2023-02-09 01:56:00,22.86,0, , , , 
2023-02-09 01:58:00,22.86,0, , , , 
2023-02-09 02:00:00,22.86,0, , , , 
2023-02-09 02:02:00,22.86,0, , , , 
2023-02-09 02:04:00,22.91,0, , , , 
2023-02-09 02:06:00,22.91,0, , , , 
2023-02-09 02:08:00,22.82,0, , , , 
2023-02-09 02:10:00,22.82,0, , , , 
2023-02-09 02:12:00,22.82,0, , , , 
2023-02-09 02:14:00,22.86,0, , , , 
2023-02-09 02:16:00,22.91,0, , , , 
2023-02-09 02:18:00,22.82,0, , , , 
2023-02-09 02:20:00,22.82,0, , , , 
2023-02-09 02:22:00,22.86,0, , , , 
2023-02-09 02:24:00,22.86,0, , , , 
2023-02-09 02:26:00,22.91,0, , , , 
2023-02-09 02:28:00,22.91,0, , , , 
2023-02-09 02:30:00,22.91,0, , , , 
2023-02-09 02:32:00,22.86,0, , , , 
2023-02-09 02:34:00,22.78,0, , , , 
2023-02-09 02:36:00,22.78,0, , , , 
2023-02-09 02:38:00,22.82,0, , , , 
2023-02-09 02:40:00,22.82,0, , , , 
2023-02-09 02:42:00,22.82,0, , , , 
2023-02-09 02:44:00,22.82,0, , , , 
2023-02-09 02:46:00,22.86,0, , , , 
2023-02-09 02:48:00,22.78,0, , , , 
2023-02-09 02:50:00,22.82,0, , , , 
2023-02-09 02:52:00,22.82,0, , , , 
2023-02-09 02:54:00,22.82,0, , , , 
2023-02-09 02:56:00,22.86,0, , , , 
2023-02-09 02:58:00,22.82,0, , , , 
2023-02-09 03:00:00,22.78,0, , , , 
2023-02-09 03:02:00,22.82,0, , , , 
2023-02-09 03:04:00,22.86,0, , , , 
2023-02-09 03:06:00,22.86,0, , , , 
2023-02-09 03:08:00,22.91,0, , , , 
2023-02-09 03:10:00,22.91,0, , , , 
2023-02-09 03:12:00,22.91,0, , , , 
2023-02-09 03:14:00,22.91,0, , , , 
2023-02-09 03:16:00,22.82,0, , , , 
2023-02-09 03:18:00,22.82,0, , , , 
2023-02-09 03:20:00,22.82,0, , , , 
2023-02-09 03:22:00,22.86,0, , , , 
2023-02-09 03:24:00,22.91,0, , , , 
2023-02-09 03:26:00,22.91,0, , , , 
2023-02-09 03:28:00,22.82,0, , , , 
2023-02-09 03:30:00,22.78,0, , , , 
2023-02-09 03:32:00,22.86,0, , , , 
2023-02-09 03:34:00,22.86,0, , , , 
2023-02-09 03:36:00,22.82,0, , , , 
2023-02-09 03:38:00,22.86,0, , , , 
2023-02-09 03:40:00,22.86,0, , , , 
2023-02-09 03:42:00,22.78,0, , , , 
2023-02-09 03:44:00,22.78,0, , , , 
2023-02-09 03:46:00,22.82,0, , , , 
2023-02-09 03:48:00,22.82,0, , , , 
2023-02-09 03:50:00,22.86,0, , , , 
2023-02-09 03:52:00,22.86,0, , , , 
2023-02-09 03:54:00,22.82,0, , , , 
2023-02-09 03:56:00,22.82,0, , , , 
2023-02-09 03:58:00,22.86,0, , , , 
2023-02-09 04:00:00,22.82,0, , , , 
2023-02-09 04:02:00,22.86,0, , , , 
2023-02-09 04:04:00,22.91,0, , , , 
2023-02-09 04:06:00,22.82,0, , , , 
2023-02-09 04:08:00,22.78,0, , , , 
2023-02-09 04:10:00,22.82,0, , , , 
2023-02-09 04:12:00,22.82,0, , , , 
2023-02-09 04:14:00,22.86,0, , , , 
2023-02-09 04:16:00,22.91,0, , , , 
2023-02-09 04:18:00,22.86,0, , , , 
2023-02-09 04:20:00,22.78,0, , , , 
2023-02-09 04:22:00,22.73,0, , , , 
2023-02-09 04:24:00,22.78,0, , , , 
2023-02-09 04:26:00,22.82,0, , , , 
2023-02-09 04:28:00,22.82,0, , , , 
2023-02-09 04:30:00,22.82,0, , , , 
2023-02-09 04:32:00,22.91,0, , , , 
2023-02-09 04:34:00,22.82,0, , , , 
2023-02-09 04:36:00,22.78,0, , , , 
2023-02-09 04:38:00,22.78,0, , , , 
2023-02-09 04:40:00,22.82,0, , , , 
2023-02-09 04:42:00,22.82,0, , , , 
2023-02-09 04:44:00,22.86,0, , , , 
2023-02-09 04:46:00,22.86,0, , , , 
2023-02-09 04:48:00,22.86,0, , , , 
2023-02-09 04:50:00,22.82,0, , , , 
2023-02-09 04:52:00,22.78,0, , , , 
2023-02-09 04:54:00,22.82,0, , , , 
2023-02-09 04:56:00,22.82,0, , , , 
2023-02-09 04:58:00,22.86,0, , , , 
2023-02-09 05:00:00,22.82,0, , , , 
2023-02-09 05:02:00,22.78,0, , , , 
2023-02-09 05:04:00,22.78,0, , , , 
2023-02-09 05:06:00,22.78,0, , , , 
2023-02-09 05:08:00,22.78,0, , , , 
2023-02-09 05:10:00,22.82,0, , , , 
2023-02-09 05:12:00,22.82,0, , , , 
2023-02-09 05:14:00,22.86,0, , , , 
2023-02-09 05:16:00,22.82,0, , , , 
2023-02-09 05:18:00,22.78,0, , , , 
2023-02-09 05:20:00,22.82,0, , , , 
2023-02-09 05:22:00,22.82,0, , , , 
2023-02-09 05:24:00,22.86,0, , , , 
2023-02-09 05:26:00,22.86,0, , , , 
2023-02-09 05:28:00,22.86,0, , , , 
2023-02-09 05:30:00,22.86,0, , , , 
2023-02-09 05:32:00,22.82,0, , , , 
2023-02-09 05:34:00,22.82,0, , , , 
2023-02-09 05:36:00,22.82,0, , , , 
2023-02-09 05:38:00,22.82,0, , , , 
2023-02-09 05:40:00,22.82,0, , , , 
2023-02-09 05:42:00,22.86,0, , , , 
2023-02-09 05:44:00,22.86,0, , , , 
2023-02-09 05:46:00,22.82,0, , , , 
2023-02-09 05:48:00,22.78,0, , , , 
2023-02-09 05:50:00,22.82,0, , , , 
2023-02-09 05:52:00,22.86,0, , , , 
2023-02-09 05:54:00,22.86,0, , , , 
2023-02-09 05:56:00,22.78,157, , , , 
2023-02-09 05:58:00,22.82,173, , , , 
2023-02-09 06:00:00,22.86,178, , , , 
2023-02-09 06:02:00,22.91,178, , , , 
2023-02-09 06:04:00,22.95,179, , , , 
2023-02-09 06:06:00,22.91,178, , , , 
2023-02-09 06:08:00,22.95,178, , , , 
2023-02-09 06:10:00,22.86,178, , , , 
2023-02-09 06:12:00,22.95,178, , , , 
2023-02-09 06:14:00,23.03,177, , , , 
2023-02-09 06:16:00,22.95,176, , , , 
2023-02-09 06:18:00,22.95,177, , , , 
2023-02-09 06:20:00,22.91,178, , , , 
2023-02-09 06:22:00,22.99,178, , , , 
2023-02-09 06:24:00,23.03,178, , , , 
2023-02-09 06:26:00,22.95,178, , , , 
2023-02-09 06:28:00,22.91,178, , , , 
2023-02-09 06:30:00,22.95,179, , , , 
2023-02-09 06:32:00,22.91,180, , , , 
2023-02-09 06:34:00,23.03,178, , , , 
2023-02-09 06:36:00,22.95,178, , , , 
2023-02-09 06:38:00,22.91,178, , , , 
2023-02-09 06:40:00,22.99,179, , , , 
2023-02-09 06:42:00,22.99,193, , , , 
2023-02-09 06:44:00,23.03,185, , , , 
2023-02-09 06:46:00,23.03,187, , , , 
2023-02-09 06:48:00,22.95,182, , , , 
2023-02-09 06:50:00,22.95,189, , , , 
2023-02-09 06:52:00,23.03,180, , , , 
2023-02-09 06:54:00,22.99,179, , , , 
2023-02-09 06:56:00,22.95,183, , , , 
2023-02-09 06:58:00,22.95,206, , , , 
2023-02-09 07:00:00,23.03,204, , , , 
2023-02-09 07:02:00,22.99,202, , , , 
2023-02-09 07:04:00,22.95,200, , , , 
2023-02-09 07:06:00,22.95,201, , , , 
2023-02-09 07:08:00,22.99,200, , , , 
2023-02-09 07:10:00,22.91,198, , , , 
2023-02-09 07:12:00,22.91,195, , , , 
2023-02-09 07:14:00,22.99,196, , , , 
2023-02-09 07:16:00,22.95,194, , , , 
2023-02-09 07:18:00,22.95,192, , , , 
2023-02-09 07:20:00,22.91,190, , , , 
2023-02-09 07:22:00,22.95,192, , , , 
2023-02-09 07:24:00,22.95,192, , , , 
2023-02-09 07:26:00,22.86,191, , , , 
2023-02-09 07:28:00,22.91,181, , , , 
2023-02-09 07:30:00,22.91,182, , , , 
2023-02-09 07:32:00,22.95,186, , , , 
2023-02-09 07:34:00,22.91,191, , , , 
2023-02-09 07:36:00,22.91,192, , , , 
2023-02-09 07:38:00,22.86,191, , , , 
2023-02-09 07:40:00,22.95,189, , , , 
2023-02-09 07:42:00,22.95,191, , , , 
2023-02-09 07:44:00,22.95,187, , , , 
2023-02-09 07:46:00,22.91,179, , , , 
2023-02-09 07:48:00,22.91,190, , , , 
2023-02-09 07:50:00,22.91,189, , , , 
2023-02-09 07:52:00,22.91,191, , , , 
2023-02-09 07:54:00,22.86,191, , , , 
2023-02-09 07:56:00,22.86,191, , , , 
2023-02-09 07:58:00,22.86,191, , , , 
2023-02-09 08:00:00,22.86,190, , , , 
2023-02-09 08:02:00,22.86,191, , , , 
2023-02-09 08:04:00,22.82,192, , , , 
2023-02-09 08:06:00,22.82,190, , , , 
2023-02-09 08:08:00,22.86,190, , , , 
2023-02-09 08:10:00,22.82,189, , , , 
2023-02-09 08:12:00,22.86,189, , , , 
2023-02-09 08:14:00,22.86,190, , , , 
2023-02-09 08:16:00,22.91,191, , , , 
2023-02-09 08:18:00,22.86,190, , , , 
2023-02-09 08:20:00,22.91,173, , , , 
2023-02-09 08:22:00,22.91,190, , , , 
2023-02-09 08:24:00,22.95,190, , , , 
2023-02-09 08:26:00,22.86,189, , , , 
2023-02-09 08:28:00,22.91,189, , , , 
2023-02-09 08:30:00,22.91,190, , , , 
2023-02-09 08:32:00,22.91,190, , , , 
2023-02-09 08:34:00,22.91,191, , , , 
2023-02-09 08:36:00,22.91,190, , , , 
2023-02-09 08:38:00,22.91,182, , , , 
2023-02-09 08:40:00,22.95,146, , , , 
2023-02-09 08:42:00,23.12,93, , , , 
2023-02-09 08:44:00,23.16,185, , , , 
2023-02-09 08:46:00,23.12,186, , , , 
2023-02-09 08:48:00,23.08,161, , , , 
2023-02-09 08:50:00,23.03,170, , , , 
2023-02-09 08:52:00,23.03,169, , , , 
2023-02-09 08:54:00,22.99,169, , , , 
2023-02-09 08:56:00,22.99,169, , , , 
2023-02-09 08:58:00,22.95,171, , , , 
2023-02-09 09:00:00,22.99,171, , , , 
2023-02-09 09:02:00,22.95,171, , , , 
2023-02-09 09:04:00,22.91,169, , , , 
2023-02-09 09:06:00,22.86,171, , , , 
2023-02-09 09:08:00,22.91,171, , , , 
2023-02-09 09:10:00,22.86,170, , , , 
2023-02-09 09:12:00,22.91,166, , , , 
2023-02-09 09:14:00,22.91,160, , , , 
2023-02-09 09:16:00,22.91,99, , , , 
2023-02-09 09:18:00,22.95,161, , , , 
2023-02-09 09:20:00,22.91,162, , , , 
2023-02-09 09:22:00,24.11,105, , , , 
2023-02-09 09:24:00,24.62,61, , , , 
2023-02-09 09:26:00,25.05,756, , , , 
2023-02-09 09:28:00,25.52,74, , , , 
2023-02-09 09:30:00,25.82,44, , , , 
2023-02-09 09:32:00,26.08,51, , , , 
2023-02-09 09:34:00,26.25,40, , , , 
2023-02-09 09:36:00,26.42,63, , , , 
2023-02-09 09:38:00,26.64,43, , , , 
2023-02-09 09:40:00,26.77,409, , , , 
2023-02-09 09:42:00,27.02,87, , , , 
2023-02-09 09:44:00,26.85,83, , , , 
2023-02-09 09:46:00,26.85,"3,900", , , , 
2023-02-09 09:48:00,26.68,75, , , , 
2023-02-09 09:50:00,26.42,1, , , , 
2023-02-09 09:52:00,26.21,1, , , , 
2023-02-09 09:54:00,25.95,1, , , , 
2023-02-09 09:56:00,25.74,6, , , , 
2023-02-09 09:58:00,25.52,1, , , , 
2023-02-09 10:00:00,25.39,85, , , , 
2023-02-09 10:02:00,25.35,1, , , , 
2023-02-09 10:04:00,25.27,2, , , , 
2023-02-09 10:06:00,25.27,0, , , , 
2023-02-09 10:08:00,25.48,0, , , , 
2023-02-09 10:10:00,25.65,0, , , , 
2023-02-09 10:12:00,25.65,0, , , , 
2023-02-09 10:14:00,25.61,328, , , , 
2023-02-09 10:16:00,26.25,315, , , , 
2023-02-09 10:18:00,27.20,250, , , , 
2023-02-09 10:20:00,28.05,273, , , , 
2023-02-09 10:22:00,30.03,"14,121", , , , 
2023-02-09 10:24:00,33.03,"73,462", , , , 
2023-02-09 10:26:00,33.67,"9,129", , , , 
2023-02-09 10:28:00,34.70,"75,305", , , , 
2023-02-09 10:30:00,34.53,"73,114", , , , 
2023-02-09 10:32:00,34.45,"77,169", , , , 
2023-02-09 10:34:00,36.25,"87,532", , , , 
2023-02-09 10:36:00,36.25,"88,596", , , , 
2023-02-09 10:38:00,33.55,170, , , , 
2023-02-09 10:40:00,32.09,179, , , , 
2023-02-09 10:42:00,31.36,21, , , , 
2023-02-09 10:44:00,30.97,9, , , , 
2023-02-09 10:46:00,30.63,26, , , , 
2023-02-09 10:48:00,30.46,10, , , , 
2023-02-09 10:50:00,30.33,7, , , , 
2023-02-09 10:52:00,30.20,17, , , , 
2023-02-09 10:54:00,30.16,17, , , , 
2023-02-09 10:56:00,30.11,11, , , , 
2023-02-09 10:58:00,30.03,8, , , , 
2023-02-09 11:00:00,30.07,6, , , , 
2023-02-09 11:02:00,30.07,26, , , , 
2023-02-09 11:04:00,30.11,13, , , , 
2023-02-09 11:06:00,30.16,7, , , , 
2023-02-09 11:08:00,30.16,12, , , , 
2023-02-09 11:10:00,30.16,11, , , , 
2023-02-09 11:12:00,30.24,11, , , , 
2023-02-09 11:14:00,30.28,15, , , , 
2023-02-09 11:16:00,30.37,9, , , , 
2023-02-09 11:18:00,30.37,5, , , , 
2023-02-09 11:20:00,30.46,10, , , , 
2023-02-09 11:22:00,30.50,11, , , , 
2023-02-09 11:24:00,30.54,10, , , , 
2023-02-09 11:26:00,30.59,8, , , , 
2023-02-09 11:28:00,30.63,14, , , , 
2023-02-09 11:30:00,30.63,19, , , , 
2023-02-09 11:32:00,30.71,16, , , , 
2023-02-09 11:34:00,30.76,8, , , , 
2023-02-09 11:36:00,30.76,10, , , , 
2023-02-09 11:38:00,30.80,23, , , , 
2023-02-09 11:40:00,30.84,16, , , , 
2023-02-09 11:42:00,30.93,18, , , , 
2023-02-09 11:44:00,30.93,7, , , , 
2023-02-09 11:46:00,30.93,14, , , , 
2023-02-09 11:48:00,31.01,10, , , , 
2023-02-09 11:50:00,31.01,14, , , , 
2023-02-09 11:52:00,31.06,12, , , , 
2023-02-09 11:54:00,31.06,11, , , , 
2023-02-09 11:56:00,31.10,22, , , , 
2023-02-09 11:58:00,31.14,17, , , , 
2023-02-09 12:00:00,31.06,196, , , , 
2023-02-09 12:02:00,30.76,142, , , , 
2023-02-09 12:04:00,30.59,212, , , , 
2023-02-09 12:06:00,30.50,134, , , , 
2023-02-09 12:08:00,30.46,33, , , , 
2023-02-09 12:10:00,30.37,68, , , , 
2023-02-09 12:12:00,30.33,77, , , , 
2023-02-09 12:14:00,30.28,30, , , , 
