date,TempInSitu,Lux,Light_Serial
2021-08-13T11:00:00Z,28.14,27658,LUX_20555869
2021-08-13T11:01:00Z,28.14,17418,LUX_20555869
2021-08-13T11:02:00Z,28.05,27791,LUX_20555869
2021-08-13T11:03:00Z,28.05,41656,LUX_20555869
2021-08-13T11:04:00Z,28.05,36669,LUX_20555869
2021-08-13T11:05:00Z,28.01,37304,LUX_20555869
2021-08-13T11:06:00Z,28.01,29788,LUX_20555869
2021-08-13T11:07:00Z,28.01,43663,LUX_20555869
2021-08-13T11:08:00Z,28.05,31990,LUX_20555869
2021-08-13T11:09:00Z,28.05,32358,LUX_20555869
2021-08-13T11:10:00Z,28.05,33741,LUX_20555869
2021-08-13T11:11:00Z,27.97,42885,LUX_20555869
2021-08-13T11:12:00Z,27.88,41964,LUX_20555869
2021-08-13T11:13:00Z,27.75,11069,LUX_20555869
2021-08-13T11:14:00Z,27.8,16599,LUX_20555869
2021-08-13T11:15:00Z,28.1,50340,LUX_20555869
2021-08-13T11:16:00Z,28.14,15841,LUX_20555869
2021-08-13T11:17:00Z,27.97,11960,LUX_20555869
2021-08-13T11:18:00Z,28.05,25743,LUX_20555869
2021-08-13T11:19:00Z,28.14,41810,LUX_20555869
2021-08-13T11:20:00Z,28.18,18002,LUX_20555869
2021-08-13T11:21:00Z,28.05,16138,LUX_20555869
2021-08-13T11:22:00Z,27.84,13102,LUX_20555869
2021-08-13T11:23:00Z,27.84,31570,LUX_20555869
2021-08-13T11:24:00Z,28.14,37417,LUX_20555869
2021-08-13T11:25:00Z,28.18,27945,LUX_20555869
2021-08-13T11:26:00Z,28.23,32102,LUX_20555869
2021-08-13T11:27:00Z,28.27,32276,LUX_20555869
2021-08-13T11:28:00Z,28.4,29778,LUX_20555869
2021-08-13T11:29:00Z,28.4,30546,LUX_20555869
2021-08-13T11:30:00Z,28.4,63898,LUX_20555869
2021-08-13T11:31:00Z,28.31,30126,LUX_20555869
2021-08-13T11:32:00Z,28.31,46592,LUX_20555869
2021-08-13T11:33:00Z,28.27,29471,LUX_20555869
2021-08-13T11:34:00Z,28.18,27412,LUX_20555869
2021-08-13T11:35:00Z,28.14,17505,LUX_20555869
2021-08-13T11:36:00Z,28.14,18836,LUX_20555869
2021-08-13T11:37:00Z,28.14,31498,LUX_20555869
2021-08-13T11:38:00Z,28.18,29276,LUX_20555869
2021-08-13T11:39:00Z,28.27,45158,LUX_20555869
2021-08-13T11:40:00Z,28.35,32829,LUX_20555869
2021-08-13T11:41:00Z,28.35,25948,LUX_20555869
2021-08-13T11:42:00Z,28.35,32430,LUX_20555869
2021-08-13T11:43:00Z,28.4,28283,LUX_20555869
2021-08-13T11:44:00Z,28.44,53658,LUX_20555869
2021-08-13T11:45:00Z,28.48,35656,LUX_20555869
2021-08-13T11:46:00Z,28.57,27095,LUX_20555869
2021-08-13T11:47:00Z,28.65,27935,LUX_20555869
2021-08-13T11:48:00Z,28.61,31867,LUX_20555869
2021-08-13T11:49:00Z,28.61,27996,LUX_20555869
2021-08-13T11:50:00Z,28.65,27218,LUX_20555869
2021-08-13T11:51:00Z,28.74,44298,LUX_20555869
2021-08-13T11:52:00Z,28.65,29276,LUX_20555869
2021-08-13T11:53:00Z,28.53,25866,LUX_20555869
2021-08-13T11:54:00Z,28.57,35512,LUX_20555869
2021-08-13T11:55:00Z,28.61,31498,LUX_20555869
2021-08-13T11:56:00Z,28.7,26501,LUX_20555869
2021-08-13T11:57:00Z,28.74,38267,LUX_20555869
2021-08-13T11:58:00Z,28.53,31037,LUX_20555869
2021-08-13T11:59:00Z,28.65,45363,LUX_20555869
2021-08-13T12:00:00Z,28.57,20444,LUX_20555869
2021-08-13T12:01:00Z,28.65,35553,LUX_20555869
2021-08-13T12:02:00Z,28.74,34519,LUX_20555869
2021-08-13T12:03:00Z,28.74,36321,LUX_20555869
2021-08-13T12:04:00Z,28.87,42209,LUX_20555869
2021-08-13T12:05:00Z,28.95,35400,LUX_20555869
2021-08-13T12:06:00Z,29,28682,LUX_20555869
2021-08-13T12:07:00Z,28.87,23071,LUX_20555869
2021-08-13T12:08:00Z,28.74,19180,LUX_20555869
2021-08-13T12:09:00Z,28.61,20326,LUX_20555869
2021-08-13T12:10:00Z,28.61,25303,LUX_20555869
2021-08-13T12:11:00Z,28.61,18145,LUX_20555869
2021-08-13T12:12:00Z,28.57,15293,LUX_20555869
2021-08-13T12:13:00Z,28.57,19041,LUX_20555869
2021-08-13T12:14:00Z,28.48,19308,LUX_20555869
2021-08-13T12:15:00Z,28.44,17669,LUX_20555869
2021-08-13T12:16:00Z,28.35,17597,LUX_20555869
2021-08-13T12:17:00Z,28.35,19779,LUX_20555869
2021-08-13T12:18:00Z,28.48,17777,LUX_20555869
2021-08-13T12:19:00Z,28.35,15027,LUX_20555869
