"Plot Title: CT_348_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739348, SEN S/N: 20739348)","Temp, °C (LGR S/N: 20739348, SEN S/N: 20739348)","Specific Conductance, μS/cm (LGR S/N: 20739348)","Salinity, ppt (LGR S/N: 20739348)","Coupler Detached (LGR S/N: 20739348)","Coupler Attached (LGR S/N: 20739348)","Host Connected (LGR S/N: 20739348)","Stopped (LGR S/N: 20739348)","End Of File (LGR S/N: 20739348)"
1,05/22/21 12:10:00 PM,0.0,23.62,0.0,0.0123,Logged,,,,
2,05/22/21 12:10:30 PM,0.0,23.58,0.0,0.0123,,,,,
3,05/22/21 12:11:00 PM,0.0,23.63,0.0,0.0123,,,,,
4,05/22/21 12:11:30 PM,0.0,23.62,0.0,0.0123,,,,,
5,05/22/21 12:12:00 PM,0.0,23.58,0.0,0.0123,,,,,
6,05/22/21 12:12:30 PM,0.0,23.58,0.0,0.0123,,,,,
7,05/22/21 12:13:00 PM,0.0,23.57,0.0,0.0123,,,,,
8,05/22/21 12:13:30 PM,0.0,23.54,0.0,0.0123,,,,,
9,05/22/21 12:14:00 PM,0.0,23.53,0.0,0.0123,,,,,
10,05/22/21 12:14:30 PM,0.0,23.52,0.0,0.0123,,,,,
11,05/22/21 12:15:00 PM,0.0,23.51,0.0,0.0123,,,,,
12,05/22/21 12:15:30 PM,0.0,23.48,0.0,0.0123,,,,,
13,05/22/21 12:16:00 PM,0.0,23.46,0.0,0.0123,,,,,
14,05/22/21 12:16:30 PM,0.0,23.45,0.0,0.0123,,,,,
15,05/22/21 12:17:00 PM,0.0,23.42,0.0,0.0123,,,,,
16,05/22/21 12:17:30 PM,0.0,23.40,0.0,0.0123,,,,,
17,05/22/21 12:18:00 PM,0.0,23.37,0.0,0.0123,,,,,
18,05/22/21 12:18:30 PM,0.0,23.35,0.0,0.0123,,,,,
19,05/22/21 12:19:00 PM,0.0,23.33,0.0,0.0123,,,,,
20,05/22/21 12:19:30 PM,0.0,23.30,0.0,0.0123,,,,,
21,05/22/21 12:20:00 PM,0.0,23.29,0.0,0.0123,,,,,
22,05/22/21 12:20:30 PM,0.0,23.28,0.0,0.0123,,,,,
23,05/22/21 12:21:00 PM,0.0,23.25,0.0,0.0123,,,,,
24,05/22/21 12:21:30 PM,0.0,23.23,0.0,0.0123,,,,,
25,05/22/21 12:22:00 PM,0.0,23.20,0.0,0.0123,,,,,
26,05/22/21 12:22:30 PM,0.0,23.19,0.0,0.0123,,,,,
27,05/22/21 12:23:00 PM,0.0,23.17,0.0,0.0123,,,,,
28,05/22/21 12:23:30 PM,0.0,23.16,0.0,0.0123,,,,,
29,05/22/21 12:24:00 PM,0.0,23.13,0.0,0.0123,,,,,
