"Plot Title: CT_334_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739334, SEN S/N: 20739334)","Temp, °C (LGR S/N: 20739334, SEN S/N: 20739334)","Specific Conductance, μS/cm (LGR S/N: 20739334)","Salinity, ppt (LGR S/N: 20739334)","Coupler Detached (LGR S/N: 20739334)","Coupler Attached (LGR S/N: 20739334)","Host Connected (LGR S/N: 20739334)","Stopped (LGR S/N: 20739334)","End Of File (LGR S/N: 20739334)"
1,05/22/21 12:03:30 PM,0.0,23.67,0.0,0.0123,Logged,,,,
2,05/22/21 12:04:00 PM,0.0,23.67,0.0,0.0123,,,,,
3,05/22/21 12:04:30 PM,0.0,23.66,0.0,0.0123,,,,,
4,05/22/21 12:05:00 PM,0.0,23.66,0.0,0.0123,,,,,
5,05/22/21 12:05:30 PM,0.0,23.65,0.0,0.0123,,,,,
6,05/22/21 12:06:00 PM,0.0,23.63,0.0,0.0123,,,,,
7,05/22/21 12:06:30 PM,0.0,23.63,0.0,0.0123,,,,,
8,05/22/21 12:07:00 PM,0.0,23.63,0.0,0.0123,,,,,
9,05/22/21 12:07:30 PM,0.0,23.63,0.0,0.0123,,,,,
10,05/22/21 12:08:00 PM,0.0,23.57,0.0,0.0123,,,,,
11,05/22/21 12:08:30 PM,0.0,23.55,0.0,0.0123,,,,,
12,05/22/21 12:09:00 PM,0.0,23.48,0.0,0.0123,,,,,
13,05/22/21 12:09:30 PM,0.0,23.50,0.0,0.0123,,,,,
14,05/22/21 12:10:00 PM,0.0,23.50,0.0,0.0123,,,,,
15,05/22/21 12:10:30 PM,0.0,23.42,0.0,0.0123,,,,,
16,05/22/21 12:11:00 PM,0.0,23.37,0.0,0.0123,,,,,
17,05/22/21 12:11:30 PM,0.0,23.26,0.0,0.0123,,,,,
18,05/22/21 12:12:00 PM,0.0,23.18,0.0,0.0123,,,,,
19,05/22/21 12:12:30 PM,0.0,23.12,0.0,0.0123,,,,,
20,05/22/21 12:13:00 PM,0.0,23.03,0.0,0.0123,,,,,
21,05/22/21 12:13:30 PM,0.0,22.95,0.0,0.0123,,,,,
22,05/22/21 12:14:00 PM,0.0,22.88,0.0,0.0123,,,,,
23,05/22/21 12:14:30 PM,0.0,22.80,0.0,0.0123,,,,,
24,05/22/21 12:15:00 PM,0.0,22.74,0.0,0.0123,,,,,
25,05/22/21 12:15:30 PM,0.0,22.68,0.0,0.0123,,,,,
26,05/22/21 12:16:00 PM,0.0,22.61,0.0,0.0123,,,,,
27,05/22/21 12:16:30 PM,0.0,22.54,0.0,0.0123,,,,,
28,05/22/21 12:17:00 PM,0.0,22.49,0.0,0.0123,,,,,
29,05/22/21 12:17:30 PM,0.0,22.44,0.0,0.0123,,,,,
30,05/22/21 12:18:00 PM,0.0,22.40,0.0,0.0123,,,,,
31,05/22/21 12:18:30 PM,0.0,22.37,0.0,0.0123,,,,,
32,05/22/21 12:19:00 PM,0.0,22.37,0.0,0.0123,,,,,
33,05/22/21 12:19:30 PM,0.0,22.37,0.0,0.0123,,,,,
34,05/22/21 12:20:00 PM,0.0,22.37,0.0,0.0123,,,,,
35,05/22/21 12:20:30 PM,0.0,22.37,0.0,0.0123,,,,,
36,05/22/21 12:21:00 PM,0.0,22.36,0.0,0.0123,,,,,
37,05/22/21 12:21:30 PM,0.0,22.36,0.0,0.0123,,,,,
38,05/22/21 12:22:00 PM,0.0,22.35,0.0,0.0123,,,,,
39,05/22/21 12:22:30 PM,0.0,22.34,0.0,0.0123,,,,,
40,05/22/21 12:23:00 PM,0.0,22.32,0.0,0.0123,,,,,
41,05/22/21 12:23:30 PM,0.0,22.31,0.0,0.0123,,,,,
42,05/22/21 12:24:00 PM,0.0,22.31,0.0,0.0123,,,,,
43,05/22/21 12:24:30 PM,0.0,22.31,0.0,0.0123,,,,,
44,05/22/21 12:25:00 PM,0.0,22.28,0.0,0.0123,,,,,
45,05/22/21 12:25:30 PM,0.0,22.27,0.0,0.0123,,,,,
46,05/22/21 12:26:00 PM,0.0,22.27,0.0,0.0123,,,,,
47,05/22/21 12:26:30 PM,0.0,22.26,0.0,0.0123,,,,,
48,05/22/21 12:27:00 PM,0.0,22.25,0.0,0.0123,,,,,
49,05/22/21 12:27:30 PM,0.0,22.23,0.0,0.0123,,,,,
50,05/22/21 12:28:00 PM,0.0,22.97,0.0,0.0123,,,,,
51,05/22/21 12:28:30 PM,0.0,24.01,0.0,0.0123,,,,,
52,05/22/21 12:29:00 PM,0.0,23.75,0.0,0.0123,,,,,
53,05/22/21 12:29:30 PM,0.0,23.77,0.0,0.0123,,,,,
54,05/22/21 12:30:00 PM,0.0,23.91,0.0,0.0123,,,,,
55,05/22/21 12:30:30 PM,0.0,24.26,0.0,0.0123,,,,,
56,05/22/21 12:31:00 PM,0.0,24.55,0.0,0.0123,,,,,
57,05/22/21 12:31:30 PM,0.0,25.12,0.0,0.0123,,,,,
58,05/22/21 12:32:00 PM,0.0,25.45,0.0,0.0123,,,,,
59,05/22/21 12:32:30 PM,41377.8,28.61,761938.8,1795.2835,,,,,
60,05/22/21 12:33:00 PM,41425.9,28.87,759102.8,1780.9436,,,,,
61,05/22/21 12:33:30 PM,41418.5,28.97,757543.6,1773.0915,,,,,
62,05/22/21 12:34:00 PM,41422.2,29.03,756759.4,1769.1512,,,,,
63,05/22/21 12:34:30 PM,41444.4,29.13,755748.7,1764.0810,,,,,
64,05/22/21 12:35:00 PM,41437.0,29.09,756179.7,1766.2418,,,,,
65,05/22/21 12:35:30 PM,41400.0,29.09,755503.3,1762.8514,,,,,
66,05/22/21 12:36:00 PM,41396.3,29.13,754870.1,1759.6811,,,,,
67,05/22/21 12:36:30 PM,41388.9,29.14,754593.6,1758.2983,,,,,
68,05/22/21 12:37:00 PM,41396.3,29.14,754728.8,1758.9742,,,,,
69,05/22/21 12:37:30 PM,41385.2,29.16,754243.7,1756.5488,,,,,
70,05/22/21 12:38:00 PM,41385.2,29.16,754243.7,1756.5488,,,,,
71,05/22/21 12:38:30 PM,41388.9,29.16,754311.2,1756.8864,,,,,
72,05/22/21 12:39:00 PM,41396.3,29.17,754305.2,1756.8562,,,,,
73,05/22/21 12:39:30 PM,41407.4,29.23,753661.6,1753.6414,,,,,
74,05/22/21 12:40:00 PM,41385.2,29.29,752412.7,1747.4138,,,,,
75,05/22/21 12:40:30 PM,41429.6,29.32,752799.5,1749.3409,,,,,
76,05/22/21 12:41:00 PM,41425.9,29.31,752872.7,1749.7059,,,,,
77,05/22/21 12:41:30 PM,41411.1,29.29,752884.4,1749.7643,,,,,
78,05/22/21 12:42:00 PM,41414.8,29.34,752249.1,1746.5993,,,,,
79,05/22/21 12:42:30 PM,41392.6,29.31,752266.4,1746.6854,,,,,
80,05/22/21 12:43:00 PM,41381.5,29.33,751783.5,1744.2820,,,,,
81,05/22/21 12:43:30 PM,41374.2,29.34,751510.3,1742.9234,,,,,
82,05/22/21 12:44:00 PM,41440.7,29.36,752439.5,1747.5472,,,,,
