"Plot Title: CT_337_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","Temp, °C (LGR S/N: 20739337, SEN S/N: 20739337)","Specific Conductance, μS/cm (LGR S/N: 20739337)","Salinity, ppt (LGR S/N: 20739337)","Coupler Detached (LGR S/N: 20739337)","Coupler Attached (LGR S/N: 20739337)","Host Connected (LGR S/N: 20739337)","Stopped (LGR S/N: 20739337)","End Of File (LGR S/N: 20739337)"
1,05/22/21 12:05:00 PM,0.0,24.03,0.0,0.0123,Logged,,,,
2,05/22/21 12:05:30 PM,0.0,24.03,0.0,0.0123,,,,,
3,05/22/21 12:06:00 PM,0.0,24.00,0.0,0.0123,,,,,
4,05/22/21 12:06:30 PM,0.0,23.99,0.0,0.0123,,,,,
5,05/22/21 12:07:00 PM,0.0,23.97,0.0,0.0123,,,,,
6,05/22/21 12:07:30 PM,0.0,23.92,0.0,0.0123,,,,,
7,05/22/21 12:08:00 PM,0.0,23.88,0.0,0.0123,,,,,
8,05/22/21 12:08:30 PM,0.0,23.83,0.0,0.0123,,,,,
9,05/22/21 12:09:00 PM,0.0,23.77,0.0,0.0123,,,,,
10,05/22/21 12:09:30 PM,0.0,23.71,0.0,0.0123,,,,,
11,05/22/21 12:10:00 PM,0.0,23.64,0.0,0.0123,,,,,
12,05/22/21 12:10:30 PM,0.0,23.57,0.0,0.0123,,,,,
13,05/22/21 12:11:00 PM,0.0,23.49,0.0,0.0123,,,,,
14,05/22/21 12:11:30 PM,0.0,23.43,0.0,0.0123,,,,,
15,05/22/21 12:12:00 PM,0.0,23.38,0.0,0.0123,,,,,
16,05/22/21 12:12:30 PM,0.0,23.32,0.0,0.0123,,,,,
17,05/22/21 12:13:00 PM,0.0,23.26,0.0,0.0123,,,,,
18,05/22/21 12:13:30 PM,0.0,23.20,0.0,0.0123,,,,,
19,05/22/21 12:14:00 PM,0.0,23.15,0.0,0.0123,,,,,
20,05/22/21 12:14:30 PM,0.0,23.09,0.0,0.0123,,,,,
21,05/22/21 12:15:00 PM,0.0,23.04,0.0,0.0123,,,,,
22,05/22/21 12:15:30 PM,0.0,23.00,0.0,0.0123,,,,,
23,05/22/21 12:16:00 PM,0.0,22.96,0.0,0.0123,,,,,
24,05/22/21 12:16:30 PM,0.0,22.93,0.0,0.0123,,,,,
25,05/22/21 12:17:00 PM,0.0,22.89,0.0,0.0123,,,,,
26,05/22/21 12:17:30 PM,0.0,22.86,0.0,0.0123,,,,,
27,05/22/21 12:18:00 PM,0.0,22.83,0.0,0.0123,,,,,
28,05/22/21 12:18:30 PM,0.0,22.81,0.0,0.0123,,,,,
29,05/22/21 12:19:00 PM,0.0,22.80,0.0,0.0123,,,,,
30,05/22/21 12:19:30 PM,0.0,22.79,0.0,0.0123,,,,,
31,05/22/21 12:20:00 PM,0.0,22.77,0.0,0.0123,,,,,
32,05/22/21 12:20:30 PM,0.0,22.76,0.0,0.0123,,,,,
33,05/22/21 12:21:00 PM,0.0,22.75,0.0,0.0123,,,,,
34,05/22/21 12:21:30 PM,0.0,22.74,0.0,0.0123,,,,,
35,05/22/21 12:22:00 PM,0.0,22.74,0.0,0.0123,,,,,
36,05/22/21 12:22:30 PM,0.0,22.72,0.0,0.0123,,,,,
37,05/22/21 12:23:00 PM,0.0,22.72,0.0,0.0123,,,,,
38,05/22/21 12:23:30 PM,0.0,22.71,0.0,0.0123,,,,,
39,05/22/21 12:24:00 PM,0.0,22.71,0.0,0.0123,,,,,
40,05/22/21 12:24:30 PM,0.0,22.71,0.0,0.0123,,,,,
41,05/22/21 12:25:00 PM,0.0,22.71,0.0,0.0123,,,,,
42,05/22/21 12:25:30 PM,0.0,22.71,0.0,0.0123,,,,,
43,05/22/21 12:26:00 PM,0.0,22.71,0.0,0.0123,,,,,
44,05/22/21 12:26:30 PM,0.0,22.72,0.0,0.0123,,,,,
45,05/22/21 12:27:00 PM,0.0,22.74,0.0,0.0123,,,,,
46,05/22/21 12:27:30 PM,0.0,22.74,0.0,0.0123,,,,,
47,05/22/21 12:28:00 PM,0.0,23.63,0.0,0.0123,,,,,
48,05/22/21 12:28:30 PM,0.0,24.41,0.0,0.0123,,,,,
49,05/22/21 12:29:00 PM,0.0,24.18,0.0,0.0123,,,,,
50,05/22/21 12:29:30 PM,0.0,24.22,0.0,0.0123,,,,,
51,05/22/21 12:30:00 PM,0.0,24.48,0.0,0.0123,,,,,
52,05/22/21 12:30:30 PM,0.0,24.92,0.0,0.0123,,,,,
53,05/22/21 12:31:00 PM,0.0,24.92,0.0,0.0123,,,,,
54,05/22/21 12:31:30 PM,0.0,25.22,0.0,0.0123,,,,,
55,05/22/21 12:32:00 PM,0.0,25.37,0.0,0.0123,,,,,
56,05/22/21 12:32:30 PM,42566.7,28.55,55227.1,36.6106,,,,,
57,05/22/21 12:33:00 PM,42570.7,28.72,55055.8,36.4825,,,,,
58,05/22/21 12:33:30 PM,42538.3,28.99,54735.6,36.2434,,,,,
59,05/22/21 12:34:00 PM,42497.8,29.08,54591.2,36.1358,,,,,
60,05/22/21 12:34:30 PM,42562.6,29.25,54501.1,36.0685,,,,,
61,05/22/21 12:35:00 PM,42509.9,29.22,54464.0,36.0409,,,,,
62,05/22/21 12:35:30 PM,42501.9,29.24,54433.4,36.0180,,,,,
63,05/22/21 12:36:00 PM,42493.8,29.27,54392.5,35.9876,,,,,
64,05/22/21 12:36:30 PM,42457.4,29.30,54315.4,35.9301,,,,,
65,05/22/21 12:37:00 PM,42477.6,29.32,54321.0,35.9343,,,,,
66,05/22/21 12:37:30 PM,42461.4,29.33,54290.1,35.9112,,,,,
67,05/22/21 12:38:00 PM,42493.8,29.35,54311.4,35.9271,,,,,
68,05/22/21 12:38:30 PM,42530.2,29.37,54337.7,35.9467,,,,,
69,05/22/21 12:39:00 PM,42505.9,29.39,54286.3,35.9084,,,,,
70,05/22/21 12:39:30 PM,42522.1,29.47,54226.2,35.8636,,,,,
71,05/22/21 12:40:00 PM,42505.9,29.52,54155.0,35.8106,,,,,
72,05/22/21 12:40:30 PM,42522.1,29.49,54206.0,35.8485,,,,,
73,05/22/21 12:41:00 PM,42522.1,29.57,54125.3,35.7885,,,,,
74,05/22/21 12:41:30 PM,42530.2,29.59,54115.5,35.7812,,,,,
75,05/22/21 12:42:00 PM,42505.9,29.61,54064.4,35.7431,,,,,
76,05/22/21 12:42:30 PM,42518.0,29.65,54039.7,35.7247,,,,,
77,05/22/21 12:43:00 PM,42489.7,29.53,54124.3,35.7877,,,,,
78,05/22/21 12:43:30 PM,42501.9,29.55,54119.7,35.7843,,,,,
79,05/22/21 12:44:00 PM,42574.8,29.68,54081.9,35.7561,,,,,
80,05/22/21 12:44:30 PM,42538.3,29.66,54055.5,35.7364,,,,,
81,05/22/21 12:45:00 PM,42518.0,29.69,53999.5,35.6948,,,,,
82,05/22/21 12:45:30 PM,42587.0,29.75,54027.1,35.7153,,,,,
83,05/22/21 12:46:00 PM,42522.1,29.61,54085.1,35.7585,,,,,
84,05/22/21 12:46:30 PM,42497.8,29.59,54074.2,35.7504,,,,,
85,05/22/21 12:47:00 PM,42518.0,29.53,54160.4,35.8146,,,,,
86,05/22/21 12:47:30 PM,42493.8,29.52,54139.6,35.7991,,,,,
87,05/22/21 12:48:00 PM,42522.1,29.59,54105.2,35.7735,,,,,
88,05/22/21 12:48:30 PM,42449.3,29.54,54062.6,35.7418,,,,,
89,05/22/21 12:49:00 PM,42493.8,29.64,54018.9,35.7092,,,,,
90,05/22/21 12:49:30 PM,42485.7,29.60,54048.7,35.7314,,,,,
91,05/22/21 12:50:00 PM,42485.7,29.61,54038.7,35.7240,,,,,
92,05/22/21 12:50:30 PM,42530.2,29.65,54055.2,35.7362,,,,,
93,05/22/21 12:51:00 PM,42518.0,29.69,53999.5,35.6948,,,,,
94,05/22/21 12:51:30 PM,42554.5,29.66,54076.1,35.7518,,,,,
95,05/22/21 12:52:00 PM,42485.7,29.61,54038.7,35.7240,,,,,
96,05/22/21 12:52:30 PM,42514.0,29.66,54024.5,35.7134,,,,,
97,05/22/21 12:53:00 PM,42501.9,29.70,53969.0,35.6721,,,,,
98,05/22/21 12:53:30 PM,42485.7,29.64,54008.6,35.7015,,,,,
99,05/22/21 12:54:00 PM,42497.8,29.57,54094.3,35.7654,,,,,
100,05/22/21 12:54:30 PM,42497.8,29.61,54054.1,35.7354,,,,,
101,05/22/21 12:55:00 PM,42509.9,29.70,53979.2,35.6797,,,,,
102,05/22/21 12:55:30 PM,42514.0,29.72,53964.4,35.6686,,,,,
103,05/22/21 12:56:00 PM,42518.0,29.64,54049.7,35.7322,,,,,
104,05/22/21 12:56:30 PM,42501.9,29.66,54009.1,35.7019,,,,,
105,05/22/21 12:57:00 PM,42453.3,29.61,53997.4,35.6932,,,,,
106,05/22/21 12:57:30 PM,42522.1,29.58,54115.3,35.7810,,,,,
107,05/22/21 12:58:00 PM,42437.2,29.57,54017.1,35.7078,,,,,
108,05/22/21 12:58:30 PM,42457.4,29.57,54042.8,35.7270,,,,,
109,05/22/21 12:59:00 PM,42441.2,29.53,54062.4,35.7416,,,,,
110,05/22/21 12:59:30 PM,42445.3,29.52,54077.7,35.7530,,,,,
111,05/22/21 01:00:00 PM,42469.5,29.54,54088.4,35.7610,,,,,
112,05/22/21 01:00:30 PM,42469.5,29.55,54078.4,35.7535,,,,,
113,05/22/21 01:01:00 PM,42425.1,29.57,54001.6,35.6964,,,,,
114,05/22/21 01:01:30 PM,42481.6,29.57,54073.7,35.7500,,,,,
115,05/22/21 01:02:00 PM,42489.7,29.52,54134.3,35.7952,,,,,
116,05/22/21 01:02:30 PM,42437.2,29.53,54057.3,35.7378,,,,,
117,05/22/21 01:03:00 PM,42477.6,29.61,54028.4,35.7163,,,,,
118,05/22/21 01:03:30 PM,42461.4,29.60,54017.8,35.7084,,,,,
119,05/22/21 01:04:00 PM,42497.8,29.63,54034.0,35.7205,,,,,
120,05/22/21 01:04:30 PM,42461.4,29.57,54047.9,35.7308,,,,,
121,05/22/21 01:05:00 PM,42477.6,29.59,54048.5,35.7312,,,,,
122,05/22/21 01:05:30 PM,42481.6,29.65,53993.3,35.6902,,,,,
123,05/22/21 01:06:00 PM,42461.4,29.66,53957.6,35.6636,,,,,
124,05/22/21 01:06:30 PM,42461.4,29.64,53977.6,35.6785,,,,,
125,05/22/21 01:07:00 PM,42505.9,29.60,54074.5,35.7506,,,,,
126,05/22/21 01:07:30 PM,42481.6,29.65,53993.3,35.6902,,,,,
127,05/22/21 01:08:00 PM,42473.5,29.61,54023.1,35.7124,,,,,
128,05/22/21 01:08:30 PM,42477.6,29.64,53998.3,35.6938,,,,,
129,05/22/21 01:09:00 PM,42425.1,29.58,53991.6,35.6889,,,,,
130,05/22/21 01:09:30 PM,42461.4,29.60,54017.8,35.7084,,,,,
131,05/22/21 01:10:00 PM,42461.4,29.60,54017.8,35.7084,,,,,
132,05/22/21 01:10:30 PM,42441.2,29.63,53961.9,35.6668,,,,,
133,05/22/21 01:11:00 PM,42433.2,29.54,54042.1,35.7265,,,,,
134,05/22/21 01:11:30 PM,42461.4,29.61,54007.7,35.7009,,,,,
135,05/22/21 01:12:00 PM,42461.4,29.69,53927.5,35.6412,,,,,
136,05/22/21 01:12:30 PM,42441.2,29.60,53992.0,35.6892,,,,,
137,05/22/21 01:13:00 PM,42437.2,29.63,53956.8,35.6630,,,,,
138,05/22/21 01:13:30 PM,42469.5,29.64,53987.9,35.6862,,,,,
139,05/22/21 01:14:00 PM,42421.1,29.60,53966.4,35.6701,,,,,
140,05/22/21 01:14:30 PM,42449.3,29.63,53972.2,35.6745,,,,,
141,05/22/21 01:15:00 PM,42457.4,29.65,53962.5,35.6672,,,,,
142,05/22/21 01:15:30 PM,42489.7,29.70,53953.5,35.6605,,,,,
143,05/22/21 01:16:00 PM,42437.2,29.61,53976.9,35.6779,,,,,
144,05/22/21 01:16:30 PM,42461.4,29.66,53957.6,35.6636,,,,,
145,05/22/21 01:17:00 PM,42505.9,29.65,54024.3,35.7132,,,,,
146,05/22/21 01:17:30 PM,42417.0,29.64,53921.1,35.6364,,,,,
147,05/22/21 01:18:00 PM,42433.2,29.66,53921.7,35.6368,,,,,
148,05/22/21 01:18:30 PM,42477.6,29.61,54028.4,35.7163,,,,,
