"Plot Title: CT_354_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739354, SEN S/N: 20739354)","Temp, °C (LGR S/N: 20739354, SEN S/N: 20739354)","Specific Conductance, μS/cm (LGR S/N: 20739354)","Salinity, ppt (LGR S/N: 20739354)","Coupler Detached (LGR S/N: 20739354)","Coupler Attached (LGR S/N: 20739354)","Host Connected (LGR S/N: 20739354)","Stopped (LGR S/N: 20739354)","End Of File (LGR S/N: 20739354)"
1,05/22/21 12:04:30 PM,0.0,24.03,0.0,0.0123,Logged,,,,
2,05/22/21 12:05:00 PM,0.0,24.05,0.0,0.0123,,,,,
3,05/22/21 12:05:30 PM,0.0,24.06,0.0,0.0123,,,,,
4,05/22/21 12:06:00 PM,0.0,24.08,0.0,0.0123,,,,,
5,05/22/21 12:06:30 PM,0.0,24.10,0.0,0.0123,,,,,
6,05/22/21 12:07:00 PM,0.0,24.10,0.0,0.0123,,,,,
7,05/22/21 12:07:30 PM,0.0,24.11,0.0,0.0123,,,,,
8,05/22/21 12:08:00 PM,0.0,24.11,0.0,0.0123,,,,,
9,05/22/21 12:08:30 PM,0.0,24.10,0.0,0.0123,,,,,
10,05/22/21 12:09:00 PM,0.0,24.08,0.0,0.0123,,,,,
11,05/22/21 12:09:30 PM,0.0,24.08,0.0,0.0123,,,,,
12,05/22/21 12:10:00 PM,0.0,24.07,0.0,0.0123,,,,,
13,05/22/21 12:10:30 PM,0.0,24.08,0.0,0.0123,,,,,
14,05/22/21 12:11:00 PM,0.0,24.07,0.0,0.0123,,,,,
15,05/22/21 12:11:30 PM,0.0,24.06,0.0,0.0123,,,,,
16,05/22/21 12:12:00 PM,0.0,24.05,0.0,0.0123,,,,,
17,05/22/21 12:12:30 PM,0.0,24.03,0.0,0.0123,,,,,
18,05/22/21 12:13:00 PM,0.0,24.02,0.0,0.0123,,,,,
19,05/22/21 12:13:30 PM,0.0,24.01,0.0,0.0123,,,,,
20,05/22/21 12:14:00 PM,0.0,24.00,0.0,0.0123,,,,,
21,05/22/21 12:14:30 PM,0.0,23.99,0.0,0.0123,,,,,
22,05/22/21 12:15:00 PM,0.0,23.97,0.0,0.0123,,,,,
23,05/22/21 12:15:30 PM,0.0,23.96,0.0,0.0123,,,,,
24,05/22/21 12:16:00 PM,0.0,23.95,0.0,0.0123,,,,,
25,05/22/21 12:16:30 PM,0.0,23.94,0.0,0.0123,,,,,
26,05/22/21 12:17:00 PM,0.0,23.92,0.0,0.0123,,,,,
27,05/22/21 12:17:30 PM,0.0,23.90,0.0,0.0123,,,,,
28,05/22/21 12:18:00 PM,0.0,23.89,0.0,0.0123,,,,,
29,05/22/21 12:18:30 PM,0.0,23.87,0.0,0.0123,,,,,
30,05/22/21 12:19:00 PM,0.0,23.86,0.0,0.0123,,,,,
31,05/22/21 12:19:30 PM,0.0,23.84,0.0,0.0123,,,,,
32,05/22/21 12:20:00 PM,0.0,23.83,0.0,0.0123,,,,,
33,05/22/21 12:20:30 PM,0.0,23.81,0.0,0.0123,,,,,
34,05/22/21 12:21:00 PM,0.0,23.80,0.0,0.0123,,,,,
35,05/22/21 12:21:30 PM,0.0,23.78,0.0,0.0123,,,,,
36,05/22/21 12:22:00 PM,0.0,23.76,0.0,0.0123,,,,,
37,05/22/21 12:22:30 PM,0.0,23.75,0.0,0.0123,,,,,
38,05/22/21 12:23:00 PM,0.0,23.74,0.0,0.0123,,,,,
39,05/22/21 12:23:30 PM,0.0,23.73,0.0,0.0123,,,,,
40,05/22/21 12:24:00 PM,0.0,23.70,0.0,0.0123,,,,,
41,05/22/21 12:24:30 PM,0.0,23.69,0.0,0.0123,,,,,
42,05/22/21 12:25:00 PM,0.0,23.68,0.0,0.0123,,,,,
43,05/22/21 12:25:30 PM,0.0,23.67,0.0,0.0123,,,,,
44,05/22/21 12:26:00 PM,0.0,23.65,0.0,0.0123,,,,,
45,05/22/21 12:26:30 PM,0.0,23.64,0.0,0.0123,,,,,
46,05/22/21 12:27:00 PM,0.0,23.63,0.0,0.0123,,,,,
47,05/22/21 12:27:30 PM,0.0,23.61,0.0,0.0123,,,,,
48,05/22/21 12:28:00 PM,0.0,24.46,0.0,0.0123,,,,,
49,05/22/21 12:28:30 PM,0.0,25.22,0.0,0.0123,,,,,
50,05/22/21 12:29:00 PM,0.0,24.87,0.0,0.0123,,,,,
51,05/22/21 12:29:30 PM,0.0,24.92,0.0,0.0123,,,,,
52,05/22/21 12:30:00 PM,0.0,25.06,0.0,0.0123,,,,,
53,05/22/21 12:30:30 PM,0.0,25.14,0.0,0.0123,,,,,
54,05/22/21 12:31:00 PM,0.0,25.27,0.0,0.0123,,,,,
55,05/22/21 12:31:30 PM,0.0,25.60,0.0,0.0123,,,,,
56,05/22/21 12:32:00 PM,41709.5,29.10,56682.3,37.7011,,,,,
57,05/22/21 12:32:30 PM,41675.1,29.15,56582.5,37.6261,,,,,
58,05/22/21 12:33:00 PM,41633.1,29.17,56504.2,37.5673,,,,,
59,05/22/21 12:33:30 PM,41564.5,29.17,56410.9,37.4973,,,,,
60,05/22/21 12:34:00 PM,41503.7,29.20,56296.7,37.4116,,,,,
61,05/22/21 12:34:30 PM,41484.8,29.20,56271.0,37.3923,,,,,
62,05/22/21 12:35:00 PM,41446.9,29.18,56240.5,37.3695,,,,,
63,05/22/21 12:35:30 PM,41443.1,29.17,56245.9,37.3735,,,,,
64,05/22/21 12:36:00 PM,41386.4,29.17,56168.8,37.3157,,,,,
65,05/22/21 12:36:30 PM,41401.5,29.16,56199.8,37.3389,,,,,
66,05/22/21 12:37:00 PM,41371.3,29.16,56158.8,37.3081,,,,,
67,05/22/21 12:37:30 PM,41326.0,29.15,56107.7,37.2698,,,,,
68,05/22/21 12:38:00 PM,41333.6,29.14,56128.5,37.2855,,,,,
69,05/22/21 12:38:30 PM,41299.6,29.14,56082.2,37.2508,,,,,
70,05/22/21 12:39:00 PM,41277.1,29.14,56051.6,37.2278,,,,,
71,05/22/21 12:39:30 PM,41277.1,29.14,56051.6,37.2278,,,,,
72,05/22/21 12:40:00 PM,41277.1,29.14,56051.6,37.2278,,,,,
73,05/22/21 12:40:30 PM,41284.6,29.15,56051.3,37.2276,,,,,
74,05/22/21 12:41:00 PM,41262.0,29.16,56010.1,37.1967,,,,,
75,05/22/21 12:41:30 PM,41224.5,29.16,55959.1,37.1585,,,,,
