"Plot Title: CT_332_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739332, SEN S/N: 20739332)","Temp, °C (LGR S/N: 20739332, SEN S/N: 20739332)","Specific Conductance, μS/cm (LGR S/N: 20739332)","Salinity, ppt (LGR S/N: 20739332)","Coupler Detached (LGR S/N: 20739332)","Coupler Attached (LGR S/N: 20739332)","Host Connected (LGR S/N: 20739332)","Stopped (LGR S/N: 20739332)","End Of File (LGR S/N: 20739332)"
1,05/22/21 12:15:00 PM,0.0,23.70,0.0,0.0123,Logged,,,,
2,05/22/21 12:15:30 PM,0.0,23.72,0.0,0.0123,,,,,
3,05/22/21 12:16:00 PM,0.0,23.76,0.0,0.0123,,,,,
4,05/22/21 12:16:30 PM,0.0,23.78,0.0,0.0123,,,,,
5,05/22/21 12:17:00 PM,0.0,23.79,0.0,0.0123,,,,,
6,05/22/21 12:17:30 PM,0.0,23.79,0.0,0.0123,,,,,
7,05/22/21 12:18:00 PM,0.0,23.79,0.0,0.0123,,,,,
8,05/22/21 12:18:30 PM,0.0,23.79,0.0,0.0123,,,,,
9,05/22/21 12:19:00 PM,0.0,23.78,0.0,0.0123,,,,,
10,05/22/21 12:19:30 PM,0.0,23.76,0.0,0.0123,,,,,
11,05/22/21 12:20:00 PM,0.0,23.76,0.0,0.0123,,,,,
12,05/22/21 12:20:30 PM,0.0,23.76,0.0,0.0123,,,,,
13,05/22/21 12:21:00 PM,0.0,23.75,0.0,0.0123,,,,,
14,05/22/21 12:21:30 PM,0.0,23.74,0.0,0.0123,,,,,
15,05/22/21 12:22:00 PM,0.0,23.74,0.0,0.0123,,,,,
16,05/22/21 12:22:30 PM,0.0,23.72,0.0,0.0123,,,,,
17,05/22/21 12:23:00 PM,0.0,23.71,0.0,0.0123,,,,,
18,05/22/21 12:23:30 PM,0.0,23.70,0.0,0.0123,,,,,
19,05/22/21 12:24:00 PM,0.0,23.70,0.0,0.0123,,,,,
20,05/22/21 12:24:30 PM,0.0,23.69,0.0,0.0123,,,,,
21,05/22/21 12:25:00 PM,0.0,23.67,0.0,0.0123,,,,,
22,05/22/21 12:25:30 PM,0.0,23.67,0.0,0.0123,,,,,
23,05/22/21 12:26:00 PM,0.0,23.66,0.0,0.0123,,,,,
24,05/22/21 12:26:30 PM,0.0,23.66,0.0,0.0123,,,,,
25,05/22/21 12:27:00 PM,0.0,23.66,0.0,0.0123,,,,,
26,05/22/21 12:27:30 PM,0.0,23.65,0.0,0.0123,,,,,
27,05/22/21 12:28:00 PM,0.0,24.52,0.0,0.0123,,,,,
28,05/22/21 12:28:30 PM,0.0,25.22,0.0,0.0123,,,,,
29,05/22/21 12:29:00 PM,0.0,24.91,0.0,0.0123,,,,,
30,05/22/21 12:29:30 PM,41461.1,28.43,175989.9,147.2965,,,,,
31,05/22/21 12:30:00 PM,41546.2,29.06,174273.6,145.3958,,,,,
32,05/22/21 12:30:30 PM,41528.3,29.12,174002.8,145.0969,,,,,
33,05/22/21 12:31:00 PM,41555.2,29.16,173985.4,145.0777,,,,,
34,05/22/21 12:31:30 PM,41622.6,29.17,174235.5,145.3537,,,,,
35,05/22/21 12:32:00 PM,41609.1,29.19,174113.7,145.2193,,,,,
36,05/22/21 12:32:30 PM,41568.7,29.22,173846.8,144.9248,,,,,
37,05/22/21 12:33:00 PM,41667.6,29.23,174228.6,145.3461,,,,,
38,05/22/21 12:33:30 PM,41645.1,29.22,174166.9,145.2780,,,,,
39,05/22/21 12:34:00 PM,41667.6,29.23,174228.6,145.3461,,,,,
40,05/22/21 12:34:30 PM,41654.1,29.23,174172.0,145.2836,,,,,
41,05/22/21 12:35:00 PM,41627.1,29.21,174124.0,145.2307,,,,,
42,05/22/21 12:35:30 PM,41627.1,29.21,174124.0,145.2307,,,,,
43,05/22/21 12:36:00 PM,41672.2,29.19,174378.2,145.5113,,,,,
44,05/22/21 12:36:30 PM,41672.2,29.19,174378.2,145.5113,,,,,
45,05/22/21 12:37:00 PM,41672.2,29.18,174410.8,145.5474,,,,,
46,05/22/21 12:37:30 PM,41694.7,29.17,174537.8,145.6877,,,,,
47,05/22/21 12:38:00 PM,41667.6,29.16,174456.8,145.5982,,,,,
48,05/22/21 12:38:30 PM,41699.2,29.16,174589.3,145.7446,,,,,
49,05/22/21 12:39:00 PM,41649.6,29.17,174348.7,145.4787,,,,,
50,05/22/21 12:39:30 PM,41690.2,29.17,174518.9,145.6668,,,,,
51,05/22/21 12:40:00 PM,41681.2,29.18,174448.6,145.5891,,,,,
52,05/22/21 12:40:30 PM,41676.7,29.19,174397.1,145.5322,,,,,
53,05/22/21 12:41:00 PM,41681.2,29.21,174350.7,145.4810,,,,,
54,05/22/21 12:41:30 PM,41708.3,29.21,174464.3,145.6064,,,,,
55,05/22/21 12:42:00 PM,41681.2,29.21,174350.7,145.4810,,,,,
56,05/22/21 12:42:30 PM,41717.3,29.22,174469.4,145.6120,,,,,
57,05/22/21 12:43:00 PM,41717.3,29.22,174469.4,145.6120,,,,,
58,05/22/21 12:43:30 PM,41748.9,29.23,174569.1,145.7223,,,,,
59,05/22/21 12:44:00 PM,41758.0,29.26,174509.4,145.6563,,,,,
60,05/22/21 12:44:30 PM,41676.7,29.26,174169.0,145.2803,,,,,
61,05/22/21 12:45:00 PM,41712.8,29.24,174385.3,145.5192,,,,,
62,05/22/21 12:45:30 PM,41681.2,29.24,174253.0,145.3730,,,,,
63,05/22/21 12:46:00 PM,41685.7,29.23,174304.4,145.4298,,,,,
64,05/22/21 12:46:30 PM,41703.7,29.23,174379.8,145.5131,,,,,
65,05/22/21 12:47:00 PM,41717.3,29.22,174469.4,145.6120,,,,,
66,05/22/21 12:47:30 PM,41681.2,29.22,174318.1,145.4450,,,,,
67,05/22/21 12:48:00 PM,41694.7,29.22,174374.7,145.5074,,,,,
68,05/22/21 12:48:30 PM,41703.7,29.23,174379.8,145.5131,,,,,
69,05/22/21 12:49:00 PM,41699.2,29.24,174328.3,145.4563,,,,,
70,05/22/21 12:49:30 PM,41690.2,29.24,174290.7,145.4146,,,,,
71,05/22/21 12:50:00 PM,41726.3,29.24,174441.8,145.5816,,,,,
72,05/22/21 12:50:30 PM,41690.2,29.24,174290.7,145.4146,,,,,
73,05/22/21 12:51:00 PM,41685.7,29.23,174304.4,145.4298,,,,,
74,05/22/21 12:51:30 PM,41717.3,29.24,174404.2,145.5400,,,,,
