"Plot Title: CT_324_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739324, SEN S/N: 20739324)","Temp, °C (LGR S/N: 20739324, SEN S/N: 20739324)","Specific Conductance, μS/cm (LGR S/N: 20739324)","Salinity, ppt (LGR S/N: 20739324)","Coupler Detached (LGR S/N: 20739324)","Coupler Attached (LGR S/N: 20739324)","Host Connected (LGR S/N: 20739324)","Stopped (LGR S/N: 20739324)","End Of File (LGR S/N: 20739324)"
1,05/22/21 12:21:30 PM,0.0,23.93,0.0,0.0123,Logged,,,,
2,05/22/21 12:22:00 PM,0.0,23.94,0.0,0.0123,,,,,
3,05/22/21 12:22:30 PM,0.0,23.94,0.0,0.0123,,,,,
4,05/22/21 12:23:00 PM,0.0,23.95,0.0,0.0123,,,,,
5,05/22/21 12:23:30 PM,0.0,23.96,0.0,0.0123,,,,,
6,05/22/21 12:24:00 PM,0.0,23.96,0.0,0.0123,,,,,
7,05/22/21 12:24:30 PM,0.0,23.97,0.0,0.0123,,,,,
8,05/22/21 12:25:00 PM,0.0,23.97,0.0,0.0123,,,,,
9,05/22/21 12:25:30 PM,0.0,23.99,0.0,0.0123,,,,,
10,05/22/21 12:26:00 PM,0.0,23.99,0.0,0.0123,,,,,
11,05/22/21 12:26:30 PM,0.0,23.99,0.0,0.0123,,,,,
12,05/22/21 12:27:00 PM,0.0,23.99,0.0,0.0123,,,,,
13,05/22/21 12:27:30 PM,0.0,23.99,0.0,0.0123,,,,,
14,05/22/21 12:28:00 PM,0.0,25.63,0.0,0.0123,,,,,
15,05/22/21 12:28:30 PM,0.0,26.88,0.0,0.0123,,,,,
16,05/22/21 12:29:00 PM,0.0,25.97,0.0,0.0123,,,,,
17,05/22/21 12:29:30 PM,41143.2,29.15,55702.1,36.9660,,,,,
18,05/22/21 12:30:00 PM,40897.8,29.19,55327.9,36.6859,,,,,
19,05/22/21 12:30:30 PM,40800.4,29.26,55123.7,36.5333,,,,,
