"Plot Title: CT_340_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739340, SEN S/N: 20739340)","Temp, °C (LGR S/N: 20739340, SEN S/N: 20739340)","Specific Conductance, μS/cm (LGR S/N: 20739340)","Salinity, ppt (LGR S/N: 20739340)","Coupler Detached (LGR S/N: 20739340)","Coupler Attached (LGR S/N: 20739340)","Host Connected (LGR S/N: 20739340)","Stopped (LGR S/N: 20739340)","End Of File (LGR S/N: 20739340)"
1,05/22/21 12:26:30 PM,0.0,21.50,0.0,0.0123,Logged,,,,
2,05/22/21 12:27:00 PM,0.0,21.45,0.0,0.0123,,,,,
3,05/22/21 12:27:30 PM,0.0,21.43,0.0,0.0123,,,,,
4,05/22/21 12:28:00 PM,0.0,22.49,0.0,0.0123,,,,,
5,05/22/21 12:28:30 PM,0.0,23.45,0.0,0.0123,,,,,
6,05/22/21 12:29:00 PM,0.0,23.18,0.0,0.0123,,,,,
7,05/22/21 12:29:30 PM,0.0,23.48,0.0,0.0123,,,,,
8,05/22/21 12:30:00 PM,0.0,23.93,0.0,0.0123,,,,,
9,05/22/21 12:30:30 PM,39369.1,27.88,56582.5,37.6262,,,,,
10,05/22/21 12:31:00 PM,39474.2,28.91,55638.7,36.9185,,,,,
11,05/22/21 12:31:30 PM,39393.6,28.77,55671.3,36.9429,,,,,
12,05/22/21 12:32:00 PM,39446.1,28.99,55515.5,36.8263,,,,,
13,05/22/21 12:32:30 PM,39428.6,29.09,55386.9,36.7300,,,,,
14,05/22/21 12:33:00 PM,39400.6,29.13,55306.0,36.6696,,,,,
15,05/22/21 12:33:30 PM,39421.6,29.17,55294.1,36.6606,,,,,
16,05/22/21 12:34:00 PM,39439.1,29.24,55246.2,36.6249,,,,,
17,05/22/21 12:34:30 PM,39383.1,29.28,55126.4,36.5353,,,,,
18,05/22/21 12:35:00 PM,39372.6,29.24,55152.9,36.5551,,,,,
19,05/22/21 12:35:30 PM,39393.6,29.24,55182.4,36.5771,,,,,
20,05/22/21 12:36:00 PM,39362.1,29.23,55148.5,36.5518,,,,,
21,05/22/21 12:36:30 PM,39362.1,29.23,55148.5,36.5518,,,,,
22,05/22/21 12:37:00 PM,39323.7,29.24,55084.3,36.5038,,,,,
23,05/22/21 12:37:30 PM,39327.2,29.24,55089.2,36.5075,,,,,
24,05/22/21 12:38:00 PM,39323.7,29.23,55094.6,36.5115,,,,,
25,05/22/21 12:38:30 PM,39344.6,29.24,55113.6,36.5257,,,,,
26,05/22/21 12:39:00 PM,39351.6,29.26,55102.8,36.5177,,,,,
27,05/22/21 12:39:30 PM,39341.1,29.30,55046.9,36.4759,,,,,
28,05/22/21 12:40:00 PM,39351.6,29.34,55020.4,36.4561,,,,,
29,05/22/21 12:40:30 PM,39341.1,29.37,54974.9,36.4221,,,,,
30,05/22/21 12:41:00 PM,39341.1,29.40,54944.1,36.3991,,,,,
31,05/22/21 12:41:30 PM,39362.1,29.40,54973.5,36.4211,,,,,
32,05/22/21 12:42:00 PM,39351.6,29.41,54948.5,36.4024,,,,,
33,05/22/21 12:42:30 PM,39313.2,29.42,54884.6,36.3547,,,,,
34,05/22/21 12:43:00 PM,39348.1,29.40,54953.9,36.4064,,,,,
35,05/22/21 12:43:30 PM,39358.6,29.44,54927.6,36.3868,,,,,
36,05/22/21 12:44:00 PM,39299.3,29.41,54875.4,36.3478,,,,,
37,05/22/21 12:44:30 PM,39337.6,29.48,54857.3,36.3343,,,,,
38,05/22/21 12:45:00 PM,39330.7,29.52,54806.7,36.2965,,,,,
39,05/22/21 12:45:30 PM,39358.6,29.51,54855.9,36.3333,,,,,
40,05/22/21 12:46:00 PM,39285.4,29.39,54876.4,36.3486,,,,,
41,05/22/21 12:46:30 PM,39337.6,29.42,54918.7,36.3802,,,,,
42,05/22/21 12:47:00 PM,39320.2,29.41,54904.6,36.3696,,,,,
43,05/22/21 12:47:30 PM,39320.2,29.39,54925.1,36.3850,,,,,
44,05/22/21 12:48:00 PM,39320.2,29.47,54843.2,36.3238,,,,,
45,05/22/21 12:48:30 PM,39355.1,29.39,54974.0,36.4214,,,,,
46,05/22/21 12:49:00 PM,39295.8,29.41,54870.5,36.3442,,,,,
47,05/22/21 12:49:30 PM,39348.1,29.44,54912.9,36.3758,,,,,
48,05/22/21 12:50:00 PM,39306.3,29.45,54844.2,36.3245,,,,,
49,05/22/21 12:50:30 PM,39330.7,29.48,54847.6,36.3271,,,,,
50,05/22/21 12:51:00 PM,39330.7,29.46,54868.1,36.3424,,,,,
51,05/22/21 12:51:30 PM,39330.7,29.42,54909.1,36.3730,,,,,
52,05/22/21 12:52:00 PM,39309.7,29.47,54828.5,36.3128,,,,,
53,05/22/21 12:52:30 PM,39337.6,29.46,54877.7,36.3496,,,,,
54,05/22/21 12:53:00 PM,39334.2,29.45,54883.2,36.3537,,,,,
