Serial Number:20555838 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-31 13:40:00,27.54,353, , , , , 
2022-03-31 13:42:00,27.50,342, , , , , 
2022-03-31 13:44:00,27.45,361, , , , , 
2022-03-31 13:46:00,27.37,374, , , , , 
2022-03-31 13:48:00,27.32,374, , , , , 
2022-03-31 13:50:00,27.37,315, , , , , 
2022-03-31 13:52:00,27.41,359, , , , , 
2022-03-31 13:54:00,27.32,388, , , , , 
2022-03-31 13:56:00,27.32,416, , , , , 
2022-03-31 13:58:00,27.32,389, , , , , 
2022-03-31 14:00:00,27.41,367, , , , , 
2022-03-31 14:02:00,27.50,335, , , , , 
2022-03-31 14:04:00,27.58,369, , , , , 
2022-03-31 14:06:00,27.67,369, , , , , 
2022-03-31 14:08:00,27.67,376, , , , , 
2022-03-31 14:10:00,27.67,383, , , , , 
2022-03-31 14:12:00,27.67,400, , , , , 
2022-03-31 14:14:00,27.67,377, , , , , 
2022-03-31 14:16:00,27.75,366, , , , , 
2022-03-31 14:18:00,27.75,359, , , , , 
2022-03-31 14:20:00,27.71,392, , , , , 
2022-03-31 14:22:00,27.67,364, , , , , 
2022-03-31 14:24:00,27.71,369, , , , , 
2022-03-31 14:26:00,27.67,367, , , , , 
2022-03-31 14:28:00,27.67,390, , , , , 
2022-03-31 14:30:00,27.75,300, , , , , 
2022-03-31 14:32:00,27.80,285, , , , , 
2022-03-31 14:34:00,27.75,330, , , , , 
2022-03-31 14:36:00,27.80,364, , , , , 
2022-03-31 14:38:00,27.80,383, , , , , 
2022-03-31 14:40:00,27.71,365, , , , , 
2022-03-31 14:42:00,27.75,375, , , , , 
2022-03-31 14:44:00,27.71,381, , , , , 
2022-03-31 14:46:00,27.71,369, , , , , 
2022-03-31 14:48:00,27.67,365, , , , , 
2022-03-31 14:50:00,27.71,383, , , , , 
2022-03-31 14:52:00,27.84,352, , , , , 
2022-03-31 14:54:00,27.84,368, , , , , 
2022-03-31 14:56:00,27.88,372, , , , , 
2022-03-31 14:58:00,27.88,355, , , , , 
2022-03-31 15:00:00,27.84,293, , , , , 
