Serial Number:20555858 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-31 13:42:00,26.34,221, , , , , 
2022-03-31 13:44:00,26.25,235, , , , , 
2022-03-31 13:46:00,26.12,248, , , , , 
2022-03-31 13:48:00,26.08,251, , , , , 
2022-03-31 13:50:00,26.08,199, , , , , 
2022-03-31 13:52:00,26.08,260, , , , , 
2022-03-31 13:54:00,26.04,265, , , , , 
2022-03-31 13:56:00,26.04,278, , , , , 
2022-03-31 13:58:00,26.12,269, , , , , 
2022-03-31 14:00:00,26.21,256, , , , , 
2022-03-31 14:02:00,26.30,148, , , , , 
2022-03-31 14:04:00,26.42,253, , , , , 
2022-03-31 14:06:00,26.51,257, , , , , 
2022-03-31 14:08:00,26.51,257, , , , , 
2022-03-31 14:10:00,26.51,263, , , , , 
2022-03-31 14:12:00,26.55,272, , , , , 
2022-03-31 14:14:00,26.64,262, , , , , 
2022-03-31 14:16:00,26.64,272, , , , , 
2022-03-31 14:18:00,26.68,257, , , , , 
2022-03-31 14:20:00,26.60,280, , , , , 
2022-03-31 14:22:00,26.60,264, , , , , 
2022-03-31 14:24:00,26.60,263, , , , , 
2022-03-31 14:26:00,26.60,263, , , , , 
2022-03-31 14:28:00,26.64,280, , , , , 
2022-03-31 14:30:00,26.77,184, , , , , 
2022-03-31 14:32:00,26.81,204, , , , , 
2022-03-31 14:34:00,26.77,228, , , , , 
2022-03-31 14:36:00,26.81,264, , , , , 
2022-03-31 14:38:00,26.77,280, , , , , 
2022-03-31 14:40:00,26.81,264, , , , , 
2022-03-31 14:42:00,26.85,274, , , , , 
2022-03-31 14:44:00,26.81,275, , , , , 
2022-03-31 14:46:00,26.81,269, , , , , 
2022-03-31 14:48:00,26.81,267, , , , , 
2022-03-31 14:50:00,26.90,275, , , , , 
2022-03-31 14:52:00,26.98,254, , , , , 
2022-03-31 14:54:00,26.98,264, , , , , 
2022-03-31 14:56:00,27.02,268, , , , , 
2022-03-31 14:58:00,27.02,246, , , , , 
2022-03-31 15:00:00,27.02,222, , , , , 
2022-03-31 15:02:00,26.98,262, , , , , 
2022-03-31 15:04:00,27.07,256, , , , , 
2022-03-31 15:06:00,27.11,242, , , , , 
2022-03-31 15:08:00,27.11,189, , , , , 
2022-03-31 15:10:00,27.20,186, , , , , 
2022-03-31 15:12:00,28.74,"65,700", , , , , 
2022-03-31 15:14:00,28.53,"12,196", , , , , 
2022-03-31 15:16:00,30.67,"9,439", , , , , 
2022-03-31 15:18:00,31.40,"7,716", , , , , 
2022-03-31 15:20:00,32.09,"14,039", , , , , 
2022-03-31 15:22:00,32.52,"45,875", , , , , 
2022-03-31 15:24:00,32.60,"31,048", , , , , 
2022-03-31 15:26:00,32.47,"36,127", , , , , 
2022-03-31 15:28:00,32.43,"12,544", , , , , 
2022-03-31 15:30:00,32.17,"13,071", , , , , 
2022-03-31 15:32:00,32.64,"47,370", , , , , 
2022-03-31 15:34:00,32.69,"31,130", , , , , 
2022-03-31 15:36:00,32.60,"38,441", , , , , 
2022-03-31 15:38:00,32.47,"29,522", , , , , 
2022-03-31 15:40:00,32.52,"24,422", , , , , 
2022-03-31 15:42:00,32.60,"35,686", , , , , 
2022-03-31 15:44:00,32.56,"26,962", , , , , 
2022-03-31 15:46:00,32.56,"38,769", , , , , 
2022-03-31 15:48:00,32.52,"25,979", , , , , 
2022-03-31 15:50:00,32.47,"19,384", , , , , 
2022-03-31 15:52:00,32.34,"31,375", , , , , 
2022-03-31 15:54:00,32.39,"33,505", , , , , 
2022-03-31 15:56:00,32.39,"24,832", , , , , 
2022-03-31 15:58:00,32.43,"21,340", , , , , 
2022-03-31 16:00:00,32.39,"19,640", , , , , 
2022-03-31 16:02:00,32.34,"35,594", , , , , 
2022-03-31 16:04:00,32.26,"26,941", , , , , 
2022-03-31 16:06:00,32.26,"21,658", , , , , 
2022-03-31 16:08:00,32.26,"23,214", , , , , 
2022-03-31 16:10:00,32.26,"21,524", , , , , 
2022-03-31 16:12:00,32.22,"29,225", , , , , 
2022-03-31 16:14:00,32.30,"22,118", , , , , 
2022-03-31 16:16:00,32.26,"25,549", , , , , 
2022-03-31 16:18:00,32.26,"20,577", , , , , 
2022-03-31 16:20:00,32.26,"22,794", , , , , 
2022-03-31 16:22:00,32.26,"20,055", , , , , 
2022-03-31 16:24:00,32.22,"21,842", , , , , 
2022-03-31 16:26:00,32.13,"24,433", , , , , 
2022-03-31 16:28:00,32.13,"17,705", , , , , 
2022-03-31 16:30:00,32.09,"15,514", , , , , 
2022-03-31 16:32:00,31.87,"17,500", , , , , 
2022-03-31 16:34:00,31.83,"11,407", , , , , 
2022-03-31 16:36:00,31.83,"19,676", , , , , 
2022-03-31 16:38:00,31.83,"14,577", , , , , 
2022-03-31 16:40:00,31.83,"12,769", , , , , 
2022-03-31 16:42:00,31.83,"12,083", , , , , 
2022-03-31 16:44:00,31.74,"15,278", , , , , 
2022-03-31 16:46:00,31.74,"13,348", , , , , 
2022-03-31 16:48:00,31.70,"10,813", , , , , 
2022-03-31 16:50:00,31.74,"11,407", , , , , 
2022-03-31 16:52:00,31.70,"9,933", , , , , 
2022-03-31 16:54:00,31.66,"9,155", , , , , 
2022-03-31 16:56:00,31.61,"10,962", , , , , 
2022-03-31 16:58:00,31.53,"9,298", , , , , 
2022-03-31 17:00:00,31.53,"9,600", , , , , 
2022-03-31 17:02:00,31.53,"8,422", , , , , 
2022-03-31 17:04:00,31.40,"8,980", , , , , 
2022-03-31 17:06:00,31.31,"8,195", , , , , 
2022-03-31 17:08:00,31.23,"8,061", , , , , 
2022-03-31 17:10:00,31.23,"6,740", , , , , 
2022-03-31 17:12:00,31.19,"5,368", , , , , 
2022-03-31 17:14:00,31.14,"5,517", , , , , 
2022-03-31 17:16:00,31.01,"5,944", , , , , 
2022-03-31 17:18:00,30.93,"5,647", , , , , 
2022-03-31 17:20:00,30.84,"5,530", , , , , 
2022-03-31 17:22:00,30.76,"4,461", , , , , 
2022-03-31 17:24:00,30.67,"4,366", , , , , 
2022-03-31 17:26:00,30.59,"4,521", , , , , 
2022-03-31 17:28:00,30.50,"3,794", , , , , 
2022-03-31 17:30:00,30.46,"3,762", , , , , 
2022-03-31 17:32:00,30.41,"3,429", , , , , 
2022-03-31 17:34:00,30.41,"3,597", , , , , 
2022-03-31 17:36:00,30.37,"3,731", , , , , 
2022-03-31 17:38:00,30.37,"2,852", , , , , 
2022-03-31 17:40:00,30.24,"2,289", , , , , 
2022-03-31 17:42:00,30.16,"2,020", , , , , 
2022-03-31 17:44:00,30.20,"1,697", , , , , 
2022-03-31 17:46:00,30.24,"1,564", , , , , 
2022-03-31 17:48:00,30.20,"1,439", , , , , 
2022-03-31 17:50:00,30.16,"1,138", , , , , 
2022-03-31 17:52:00,30.11,"1,018", , , , , 
2022-03-31 17:54:00,30.11,884, , , , , 
2022-03-31 17:56:00,30.03,769, , , , , 
2022-03-31 17:58:00,29.90,645, , , , , 
2022-03-31 18:00:00,29.86,455, , , , , 
2022-03-31 18:02:00,29.94,322, , , , , 
2022-03-31 18:04:00,29.90,248, , , , , 
2022-03-31 18:06:00,29.94,212, , , , , 
2022-03-31 18:08:00,29.90,158, , , , , 
2022-03-31 18:10:00,29.90,125, , , , , 
2022-03-31 18:12:00,29.81,92, , , , , 
2022-03-31 18:14:00,29.77,60, , , , , 
2022-03-31 18:16:00,29.73,38, , , , , 
2022-03-31 18:18:00,29.68,22, , , , , 
2022-03-31 18:20:00,29.64,14, , , , , 
2022-03-31 18:22:00,29.68,9, , , , , 
2022-03-31 18:24:00,29.77,6, , , , , 
2022-03-31 18:26:00,29.77,4, , , , , 
2022-03-31 18:28:00,29.73,2, , , , , 
2022-03-31 18:30:00,29.73,1, , , , , 
2022-03-31 18:32:00,29.73,1, , , , , 
2022-03-31 18:34:00,29.77,0, , , , , 
2022-03-31 18:36:00,29.77,0, , , , , 
2022-03-31 18:38:00,29.77,0, , , , , 
2022-03-31 18:40:00,29.73,0, , , , , 
2022-03-31 18:42:00,29.73,0, , , , , 
2022-03-31 18:44:00,29.68,0, , , , , 
2022-03-31 18:46:00,29.73,0, , , , , 
2022-03-31 18:48:00,29.73,0, , , , , 
2022-03-31 18:50:00,29.73,0, , , , , 
2022-03-31 18:52:00,29.73,0, , , , , 
2022-03-31 18:54:00,29.68,0, , , , , 
2022-03-31 18:56:00,29.77,0, , , , , 
2022-03-31 18:58:00,29.77,0, , , , , 
2022-03-31 19:00:00,29.73,0, , , , , 
2022-03-31 19:02:00,29.73,0, , , , , 
2022-03-31 19:04:00,29.73,0, , , , , 
