date,TempInSitu,mV,pH,pH_Serial
2022-06-27T14:32:00Z,27.94,-96.55,8.17,pH_196
2022-06-27T14:34:00Z,27.94,-96.39,8.16,pH_196
2022-06-27T14:36:00Z,27.91,-96.72,8.17,pH_196
2022-06-27T14:38:00Z,27.91,-96.5,8.17,pH_196
2022-06-27T14:40:00Z,27.94,-96.53,8.17,pH_196
2022-06-27T14:42:00Z,27.91,-96.74,8.17,pH_196
2022-06-27T14:44:00Z,27.91,-96.83,8.17,pH_196
2022-06-27T14:46:00Z,27.91,-96.46,8.17,pH_196
2022-06-27T14:48:00Z,27.91,-96.8,8.17,pH_196
2022-06-27T14:50:00Z,27.96,-97.16,8.18,pH_196
2022-06-27T14:52:00Z,27.94,-97.24,8.18,pH_196
2022-06-27T14:54:00Z,27.94,-96.8,8.17,pH_196
2022-06-27T14:56:00Z,27.94,-96.67,8.17,pH_196
2022-06-27T14:58:00Z,27.94,-96.83,8.17,pH_196
2022-06-27T15:00:00Z,27.94,-96.27,8.16,pH_196
2022-06-27T15:02:00Z,27.96,-97.49,8.18,pH_196
2022-06-27T15:04:00Z,27.96,-97.28,8.18,pH_196
2022-06-27T15:06:00Z,27.96,-97.08,8.18,pH_196
2022-06-27T15:08:00Z,27.99,-97.38,8.18,pH_196
2022-06-27T15:10:00Z,27.99,-97,8.17,pH_196
2022-06-27T15:12:00Z,28.01,-97.71,8.19,pH_196
2022-06-27T15:14:00Z,27.96,-96.83,8.17,pH_196
2022-06-27T15:16:00Z,27.96,-97,8.17,pH_196
2022-06-27T15:18:00Z,27.99,-97.33,8.18,pH_196
2022-06-27T15:20:00Z,27.99,-97.22,8.18,pH_196
2022-06-27T15:22:00Z,27.96,-97.32,8.18,pH_196
2022-06-27T15:24:00Z,27.91,-96.07,8.16,pH_196
2022-06-27T15:26:00Z,27.91,-97.14,8.18,pH_196
2022-06-27T15:28:00Z,27.91,-96.96,8.17,pH_196
2022-06-27T15:30:00Z,27.91,-97.47,8.18,pH_196
2022-06-27T15:32:00Z,27.89,-97.5,8.18,pH_196
2022-06-27T15:34:00Z,27.91,-97.39,8.18,pH_196
2022-06-27T15:36:00Z,27.86,-96.71,8.17,pH_196
2022-06-27T15:38:00Z,27.89,-97.78,8.19,pH_196
2022-06-27T15:40:00Z,27.86,-97.38,8.18,pH_196
2022-06-27T15:42:00Z,27.84,-96.69,8.17,pH_196
2022-06-27T15:44:00Z,27.86,-97.33,8.18,pH_196
2022-06-27T15:46:00Z,27.84,-97.22,8.18,pH_196
2022-06-27T15:48:00Z,27.81,-96.74,8.17,pH_196
2022-06-27T15:50:00Z,27.84,-97.14,8.18,pH_196
2022-06-27T15:52:00Z,27.81,-96.82,8.17,pH_196
2022-06-27T15:54:00Z,27.84,-97.46,8.18,pH_196
2022-06-27T15:56:00Z,27.81,-97.3,8.18,pH_196
2022-06-27T15:58:00Z,27.81,-97.35,8.18,pH_196
2022-06-27T16:00:00Z,27.79,-96.74,8.17,pH_196
2022-06-27T16:02:00Z,27.79,-96.49,8.17,pH_196
2022-06-27T16:04:00Z,27.79,-97.3,8.18,pH_196
2022-06-27T16:06:00Z,27.79,-96.69,8.17,pH_196
2022-06-27T16:08:00Z,27.76,-96.72,8.17,pH_196
2022-06-27T16:10:00Z,27.79,-97.14,8.18,pH_196
2022-06-27T16:12:00Z,27.79,-97.16,8.18,pH_196
2022-06-27T16:14:00Z,27.79,-97.28,8.18,pH_196
2022-06-27T16:16:00Z,27.76,-97.38,8.18,pH_196
2022-06-27T16:18:00Z,27.76,-97.22,8.18,pH_196
2022-06-27T16:20:00Z,27.74,-97.14,8.18,pH_196
2022-06-27T16:22:00Z,27.74,-97.19,8.18,pH_196
2022-06-27T16:24:00Z,27.72,-96.86,8.17,pH_196
2022-06-27T16:26:00Z,27.72,-96.61,8.17,pH_196
2022-06-27T16:28:00Z,27.72,-96.86,8.17,pH_196
2022-06-27T16:30:00Z,27.72,-96.74,8.17,pH_196
2022-06-27T16:32:00Z,27.72,-97.17,8.18,pH_196
2022-06-27T16:34:00Z,27.69,-96.96,8.17,pH_196
2022-06-27T16:36:00Z,27.69,-97.22,8.18,pH_196
2022-06-27T16:38:00Z,27.69,-97.03,8.18,pH_196
2022-06-27T16:40:00Z,27.67,-96.75,8.17,pH_196
2022-06-27T16:42:00Z,27.69,-96.96,8.17,pH_196
2022-06-27T16:44:00Z,27.67,-97.32,8.18,pH_196
2022-06-27T16:46:00Z,27.67,-97.36,8.18,pH_196
2022-06-27T16:48:00Z,27.67,-97.24,8.18,pH_196
2022-06-27T16:50:00Z,27.67,-97.08,8.18,pH_196
2022-06-27T16:52:00Z,27.67,-97.16,8.18,pH_196
2022-06-27T16:54:00Z,27.67,-96.63,8.17,pH_196
2022-06-27T16:56:00Z,27.64,-96.74,8.17,pH_196
2022-06-27T16:58:00Z,27.67,-97.39,8.18,pH_196
2022-06-27T17:00:00Z,27.67,-97.33,8.18,pH_196
2022-06-27T17:02:00Z,27.67,-96.88,8.17,pH_196
2022-06-27T17:04:00Z,27.67,-96.89,8.17,pH_196
2022-06-27T17:06:00Z,27.67,-97.07,8.18,pH_196
2022-06-27T17:08:00Z,27.64,-96.6,8.17,pH_196
2022-06-27T17:10:00Z,27.64,-96.5,8.17,pH_196
2022-06-27T17:12:00Z,27.62,-96.44,8.17,pH_196
2022-06-27T17:14:00Z,27.62,-97.13,8.18,pH_196
2022-06-27T17:16:00Z,27.62,-96.38,8.17,pH_196
2022-06-27T17:18:00Z,27.62,-96.77,8.17,pH_196
2022-06-27T17:20:00Z,27.57,-95.32,8.15,pH_196
2022-06-27T17:22:00Z,27.57,-96.22,8.16,pH_196
2022-06-27T17:24:00Z,27.59,-96.82,8.17,pH_196
2022-06-27T17:26:00Z,27.57,-96.75,8.17,pH_196
2022-06-27T17:28:00Z,27.57,-96.57,8.17,pH_196
2022-06-27T17:30:00Z,27.54,-96.28,8.16,pH_196
2022-06-27T17:32:00Z,27.54,-96.69,8.17,pH_196
2022-06-27T17:34:00Z,27.54,-96.58,8.17,pH_196
2022-06-27T17:36:00Z,27.52,-96.58,8.17,pH_196
2022-06-27T17:38:00Z,27.49,-95.8,8.16,pH_196
2022-06-27T17:40:00Z,27.49,-96.25,8.16,pH_196
2022-06-27T17:42:00Z,27.49,-96.11,8.16,pH_196
2022-06-27T17:44:00Z,27.47,-96.13,8.16,pH_196
2022-06-27T17:46:00Z,27.47,-95.72,8.15,pH_196
2022-06-27T17:48:00Z,27.47,-96.11,8.16,pH_196
2022-06-27T17:50:00Z,27.44,-95.42,8.15,pH_196
2022-06-27T17:52:00Z,27.44,-95.92,8.16,pH_196
2022-06-27T17:54:00Z,27.42,-95.63,8.15,pH_196
2022-06-27T17:56:00Z,27.42,-95.96,8.16,pH_196
2022-06-27T17:58:00Z,27.4,-95.72,8.15,pH_196
2022-06-27T18:00:00Z,27.4,-95.69,8.15,pH_196
2022-06-27T18:02:00Z,27.37,-95.25,8.15,pH_196
2022-06-27T18:04:00Z,27.37,-95.3,8.15,pH_196
2022-06-27T18:06:00Z,27.4,-95.82,8.16,pH_196
2022-06-27T18:08:00Z,27.4,-95.61,8.15,pH_196
2022-06-27T18:10:00Z,27.4,-95.61,8.15,pH_196
2022-06-27T18:12:00Z,27.4,-95.71,8.15,pH_196
2022-06-27T18:14:00Z,27.37,-95.07,8.14,pH_196
2022-06-27T18:16:00Z,27.35,-95.24,8.15,pH_196
2022-06-27T18:18:00Z,27.35,-95.27,8.15,pH_196
2022-06-27T18:20:00Z,27.37,-95.57,8.15,pH_196
2022-06-27T18:22:00Z,27.35,-94.28,8.13,pH_196
2022-06-27T18:24:00Z,27.32,-95.21,8.15,pH_196
2022-06-27T18:26:00Z,27.32,-95.28,8.15,pH_196
2022-06-27T18:28:00Z,27.32,-95.35,8.15,pH_196
2022-06-27T18:30:00Z,27.32,-95.16,8.15,pH_196
2022-06-27T18:32:00Z,27.3,-94.52,8.13,pH_196
2022-06-27T18:34:00Z,27.32,-95.33,8.15,pH_196
2022-06-27T18:36:00Z,27.3,-95.58,8.15,pH_196
2022-06-27T18:38:00Z,27.27,-94.72,8.14,pH_196
2022-06-27T18:40:00Z,27.27,-95.3,8.15,pH_196
2022-06-27T18:42:00Z,27.3,-95.28,8.15,pH_196
2022-06-27T18:44:00Z,27.27,-94.66,8.14,pH_196
2022-06-27T18:46:00Z,27.25,-95,8.14,pH_196
2022-06-27T18:48:00Z,27.25,-94.92,8.14,pH_196
2022-06-27T18:50:00Z,27.25,-95.08,8.14,pH_196
2022-06-27T18:52:00Z,27.25,-94.82,8.14,pH_196
2022-06-27T18:54:00Z,27.25,-95.16,8.15,pH_196
2022-06-27T18:56:00Z,27.25,-95.14,8.15,pH_196
2022-06-27T18:58:00Z,27.22,-94.75,8.14,pH_196
2022-06-27T19:00:00Z,27.22,-94.99,8.14,pH_196
2022-06-27T19:02:00Z,27.22,-95.02,8.14,pH_196
2022-06-27T19:04:00Z,27.2,-94.36,8.13,pH_196
2022-06-27T19:06:00Z,27.17,-94.64,8.14,pH_196
2022-06-27T19:08:00Z,27.17,-94.58,8.14,pH_196
2022-06-27T19:10:00Z,27.2,-95.02,8.14,pH_196
2022-06-27T19:12:00Z,27.17,-94.32,8.13,pH_196
2022-06-27T19:14:00Z,27.15,-94.39,8.13,pH_196
2022-06-27T19:16:00Z,27.15,-94.6,8.14,pH_196
2022-06-27T19:18:00Z,27.12,-94.47,8.13,pH_196
2022-06-27T19:20:00Z,27.15,-94.77,8.14,pH_196
2022-06-27T19:22:00Z,27.15,-94.3,8.13,pH_196
2022-06-27T19:24:00Z,27.15,-94.67,8.14,pH_196
2022-06-27T19:26:00Z,27.17,-94.88,8.14,pH_196
2022-06-27T19:28:00Z,27.15,-94.35,8.13,pH_196
2022-06-27T19:30:00Z,27.12,-94.36,8.13,pH_196
2022-06-27T19:32:00Z,27.1,-94.39,8.13,pH_196
2022-06-27T19:34:00Z,27.1,-94.3,8.13,pH_196
2022-06-27T19:36:00Z,27.1,-94.22,8.13,pH_196
2022-06-27T19:38:00Z,27.1,-94.1,8.13,pH_196
2022-06-27T19:40:00Z,27.12,-94.03,8.13,pH_196
2022-06-27T19:42:00Z,27.1,-93.35,8.12,pH_196
2022-06-27T19:44:00Z,27.12,-94.52,8.14,pH_196
2022-06-27T19:46:00Z,27.1,-94.49,8.13,pH_196
2022-06-27T19:48:00Z,27.05,-94,8.13,pH_196
2022-06-27T19:50:00Z,27.08,-93.5,8.12,pH_196
2022-06-27T19:52:00Z,27.1,-94.46,8.13,pH_196
2022-06-27T19:54:00Z,27.08,-93.99,8.13,pH_196
2022-06-27T19:56:00Z,27.05,-94.21,8.13,pH_196
2022-06-27T19:58:00Z,27.05,-94.49,8.13,pH_196
2022-06-27T20:00:00Z,27.05,-93.94,8.13,pH_196
2022-06-27T20:02:00Z,27.05,-93.82,8.12,pH_196
2022-06-27T20:04:00Z,27.05,-93.85,8.12,pH_196
2022-06-27T20:06:00Z,27.03,-93.97,8.13,pH_196
2022-06-27T20:08:00Z,27.03,-93.77,8.12,pH_196
2022-06-27T20:10:00Z,27.03,-94.05,8.13,pH_196
2022-06-27T20:12:00Z,27.05,-94.22,8.13,pH_196
2022-06-27T20:14:00Z,27.05,-93.82,8.12,pH_196
2022-06-27T20:16:00Z,27.03,-94,8.13,pH_196
2022-06-27T20:18:00Z,27,-93.44,8.12,pH_196
2022-06-27T20:20:00Z,27,-93.57,8.12,pH_196
2022-06-27T20:22:00Z,27,-93.24,8.11,pH_196
2022-06-27T20:24:00Z,27,-93.85,8.12,pH_196
2022-06-27T20:26:00Z,26.98,-93.39,8.12,pH_196
2022-06-27T20:28:00Z,27,-94.11,8.13,pH_196
2022-06-27T20:30:00Z,27,-93.85,8.12,pH_196
2022-06-27T20:32:00Z,27,-93.57,8.12,pH_196
2022-06-27T20:34:00Z,26.95,-93.25,8.11,pH_196
2022-06-27T20:36:00Z,26.95,-93.57,8.12,pH_196
2022-06-27T20:38:00Z,26.98,-93.46,8.12,pH_196
2022-06-27T20:40:00Z,27,-93.99,8.13,pH_196
2022-06-27T20:42:00Z,26.98,-93.67,8.12,pH_196
2022-06-27T20:44:00Z,26.98,-93.83,8.12,pH_196
2022-06-27T20:46:00Z,26.98,-93.97,8.13,pH_196
2022-06-27T20:48:00Z,27,-93.67,8.12,pH_196
2022-06-27T20:50:00Z,26.98,-94.13,8.13,pH_196
2022-06-27T20:52:00Z,26.95,-93.85,8.12,pH_196
2022-06-27T20:54:00Z,26.95,-93.86,8.12,pH_196
2022-06-27T20:56:00Z,26.95,-93.89,8.13,pH_196
2022-06-27T20:58:00Z,26.95,-93.72,8.12,pH_196
2022-06-27T21:00:00Z,26.95,-93.78,8.12,pH_196
2022-06-27T21:02:00Z,26.93,-93.44,8.12,pH_196
2022-06-27T21:04:00Z,26.98,-94.25,8.13,pH_196
2022-06-27T21:06:00Z,26.98,-93.66,8.12,pH_196
2022-06-27T21:08:00Z,27,-94.05,8.13,pH_196
2022-06-27T21:10:00Z,26.98,-93.85,8.12,pH_196
2022-06-27T21:12:00Z,26.98,-93.74,8.12,pH_196
2022-06-27T21:14:00Z,26.93,-93.72,8.12,pH_196
2022-06-27T21:16:00Z,26.88,-93.36,8.12,pH_196
2022-06-27T21:18:00Z,26.88,-93.36,8.12,pH_196
2022-06-27T21:20:00Z,26.9,-93.49,8.12,pH_196
2022-06-27T21:22:00Z,26.88,-93,8.11,pH_196
2022-06-27T21:24:00Z,26.9,-93.38,8.12,pH_196
2022-06-27T21:26:00Z,26.93,-93.47,8.12,pH_196
2022-06-27T21:28:00Z,26.9,-93.61,8.12,pH_196
2022-06-27T21:30:00Z,26.88,-93.38,8.12,pH_196
2022-06-27T21:32:00Z,26.88,-93.44,8.12,pH_196
2022-06-27T21:34:00Z,26.9,-93.52,8.12,pH_196
2022-06-27T21:36:00Z,26.9,-93.67,8.12,pH_196
2022-06-27T21:38:00Z,26.88,-93.25,8.11,pH_196
2022-06-27T21:40:00Z,26.88,-92.97,8.11,pH_196
2022-06-27T21:42:00Z,26.9,-93.71,8.12,pH_196
2022-06-27T21:44:00Z,26.9,-94.1,8.13,pH_196
2022-06-27T21:46:00Z,26.9,-93.85,8.12,pH_196
2022-06-27T21:48:00Z,26.9,-93.63,8.12,pH_196
2022-06-27T21:50:00Z,26.9,-93.99,8.13,pH_196
2022-06-27T21:52:00Z,26.9,-93.36,8.12,pH_196
2022-06-27T21:54:00Z,26.88,-93.03,8.11,pH_196
2022-06-27T21:56:00Z,26.9,-93.39,8.12,pH_196
2022-06-27T21:58:00Z,26.9,-92.35,8.1,pH_196
2022-06-27T22:00:00Z,26.88,-93.5,8.12,pH_196
2022-06-27T22:02:00Z,26.85,-93.44,8.12,pH_196
2022-06-27T22:04:00Z,26.9,-93.88,8.13,pH_196
2022-06-27T22:06:00Z,26.88,-92.82,8.11,pH_196
2022-06-27T22:08:00Z,26.83,-92.83,8.11,pH_196
2022-06-27T22:10:00Z,26.83,-92.55,8.1,pH_196
2022-06-27T22:12:00Z,26.81,-93.24,8.11,pH_196
2022-06-27T22:14:00Z,26.81,-92.47,8.1,pH_196
2022-06-27T22:16:00Z,26.81,-93.22,8.11,pH_196
2022-06-27T22:18:00Z,26.81,-92.85,8.11,pH_196
2022-06-27T22:20:00Z,26.83,-92.88,8.11,pH_196
2022-06-27T22:22:00Z,26.83,-93.21,8.11,pH_196
2022-06-27T22:24:00Z,26.83,-93.14,8.11,pH_196
2022-06-27T22:26:00Z,26.81,-92.19,8.1,pH_196
2022-06-27T22:28:00Z,26.78,-92.64,8.1,pH_196
2022-06-27T22:30:00Z,26.78,-92.77,8.11,pH_196
2022-06-27T22:32:00Z,26.78,-92.64,8.1,pH_196
2022-06-27T22:34:00Z,26.81,-92.82,8.11,pH_196
2022-06-27T22:36:00Z,26.78,-92.92,8.11,pH_196
2022-06-27T22:38:00Z,26.76,-92.71,8.11,pH_196
2022-06-27T22:40:00Z,26.78,-93.21,8.11,pH_196
2022-06-27T22:42:00Z,26.76,-91.75,8.09,pH_196
2022-06-27T22:44:00Z,26.76,-92.35,8.1,pH_196
2022-06-27T22:46:00Z,26.81,-93.28,8.12,pH_196
2022-06-27T22:48:00Z,26.81,-93.07,8.11,pH_196
2022-06-27T22:50:00Z,26.76,-92.63,8.1,pH_196
2022-06-27T22:52:00Z,26.78,-93.27,8.12,pH_196
2022-06-27T22:54:00Z,26.73,-92.71,8.11,pH_196
2022-06-27T22:56:00Z,26.68,-91.94,8.09,pH_196
2022-06-27T22:58:00Z,26.68,-92.27,8.1,pH_196
2022-06-27T23:00:00Z,26.71,-92.46,8.1,pH_196
2022-06-27T23:02:00Z,26.76,-92.86,8.11,pH_196
2022-06-27T23:04:00Z,26.73,-92.35,8.1,pH_196
2022-06-27T23:06:00Z,26.76,-92.67,8.11,pH_196
2022-06-27T23:08:00Z,26.76,-92.83,8.11,pH_196
2022-06-27T23:10:00Z,26.71,-93.02,8.11,pH_196
2022-06-27T23:12:00Z,26.73,-93.27,8.12,pH_196
2022-06-27T23:14:00Z,26.73,-93.08,8.11,pH_196
2022-06-27T23:16:00Z,26.71,-92.39,8.1,pH_196
2022-06-27T23:18:00Z,26.68,-92.32,8.1,pH_196
2022-06-27T23:20:00Z,26.71,-92.85,8.11,pH_196
2022-06-27T23:22:00Z,26.71,-92.44,8.1,pH_196
2022-06-27T23:24:00Z,26.71,-92.44,8.1,pH_196
2022-06-27T23:26:00Z,26.68,-92.17,8.1,pH_196
2022-06-27T23:28:00Z,26.68,-92.5,8.1,pH_196
2022-06-27T23:30:00Z,26.68,-92.11,8.1,pH_196
2022-06-27T23:32:00Z,26.73,-92.78,8.11,pH_196
2022-06-27T23:34:00Z,26.68,-92.52,8.1,pH_196
2022-06-27T23:36:00Z,26.68,-91.74,8.09,pH_196
2022-06-27T23:38:00Z,26.71,-93.05,8.11,pH_196
2022-06-27T23:40:00Z,26.71,-92.75,8.11,pH_196
2022-06-27T23:42:00Z,26.71,-92.27,8.1,pH_196
2022-06-27T23:44:00Z,26.68,-92.53,8.1,pH_196
2022-06-27T23:46:00Z,26.68,-92.74,8.11,pH_196
2022-06-27T23:48:00Z,26.66,-92.78,8.11,pH_196
2022-06-27T23:50:00Z,26.61,-91.66,8.09,pH_196
2022-06-27T23:52:00Z,26.61,-92.33,8.1,pH_196
2022-06-27T23:54:00Z,26.56,-91.75,8.09,pH_196
2022-06-27T23:56:00Z,26.61,-92.42,8.1,pH_196
2022-06-27T23:58:00Z,26.61,-92.75,8.11,pH_196
2022-06-28T00:00:00Z,26.59,-92.55,8.1,pH_196
2022-06-28T00:02:00Z,26.59,-92.61,8.1,pH_196
2022-06-28T00:04:00Z,26.59,-92.61,8.1,pH_196
2022-06-28T00:06:00Z,26.59,-92.72,8.11,pH_196
2022-06-28T00:08:00Z,26.56,-92.11,8.1,pH_196
2022-06-28T00:10:00Z,26.56,-92.08,8.1,pH_196
2022-06-28T00:12:00Z,26.59,-92.35,8.1,pH_196
2022-06-28T00:14:00Z,26.59,-92.44,8.1,pH_196
2022-06-28T00:16:00Z,26.56,-91.77,8.09,pH_196
2022-06-28T00:18:00Z,26.56,-92.36,8.1,pH_196
2022-06-28T00:20:00Z,26.59,-92.57,8.1,pH_196
2022-06-28T00:22:00Z,26.59,-92.39,8.1,pH_196
2022-06-28T00:24:00Z,26.59,-92.36,8.1,pH_196
2022-06-28T00:26:00Z,26.56,-92.33,8.1,pH_196
2022-06-28T00:28:00Z,26.56,-91.99,8.09,pH_196
2022-06-28T00:30:00Z,26.56,-92,8.09,pH_196
2022-06-28T00:32:00Z,26.51,-92.07,8.1,pH_196
2022-06-28T00:34:00Z,26.51,-92.44,8.1,pH_196
2022-06-28T00:36:00Z,26.51,-92.52,8.1,pH_196
2022-06-28T00:38:00Z,26.49,-92.38,8.1,pH_196
2022-06-28T00:40:00Z,26.49,-92.24,8.1,pH_196
2022-06-28T00:42:00Z,26.51,-92.17,8.1,pH_196
2022-06-28T00:44:00Z,26.51,-92.19,8.1,pH_196
2022-06-28T00:46:00Z,26.46,-92.02,8.09,pH_196
2022-06-28T00:48:00Z,26.44,-91.99,8.09,pH_196
2022-06-28T00:50:00Z,26.44,-91.78,8.09,pH_196
2022-06-28T00:52:00Z,26.49,-92.46,8.1,pH_196
2022-06-28T00:54:00Z,26.44,-91.52,8.09,pH_196
2022-06-28T00:56:00Z,26.44,-92.1,8.1,pH_196
2022-06-28T00:58:00Z,26.44,-92.16,8.1,pH_196
2022-06-28T01:00:00Z,26.39,-91.21,8.08,pH_196
2022-06-28T01:02:00Z,26.39,-91.99,8.09,pH_196
2022-06-28T01:04:00Z,26.41,-91.69,8.09,pH_196
2022-06-28T01:06:00Z,26.44,-92.03,8.1,pH_196
2022-06-28T01:08:00Z,26.41,-91.39,8.08,pH_196
2022-06-28T01:10:00Z,26.41,-91.35,8.08,pH_196
2022-06-28T01:12:00Z,26.41,-91.66,8.09,pH_196
2022-06-28T01:14:00Z,26.44,-91.77,8.09,pH_196
2022-06-28T01:16:00Z,26.41,-91.82,8.09,pH_196
2022-06-28T01:18:00Z,26.41,-91.5,8.09,pH_196
2022-06-28T01:20:00Z,26.44,-91.83,8.09,pH_196
2022-06-28T01:22:00Z,26.44,-91.38,8.08,pH_196
2022-06-28T01:24:00Z,26.44,-91.96,8.09,pH_196
2022-06-28T01:26:00Z,26.41,-91.05,8.08,pH_196
2022-06-28T01:28:00Z,26.39,-91.53,8.09,pH_196
2022-06-28T01:30:00Z,26.34,-91.35,8.08,pH_196
2022-06-28T01:32:00Z,26.37,-91.69,8.09,pH_196
2022-06-28T01:34:00Z,26.37,-91.55,8.09,pH_196
2022-06-28T01:36:00Z,26.39,-91.41,8.08,pH_196
