date,PAR,Temperature
2022-06-27T11:30:31Z,179.7929,26.971
2022-06-27T11:32:31Z,189.8506,26.971
2022-06-27T11:34:31Z,186.33598,26.979
2022-06-27T11:36:31Z,184.71337,27.012
2022-06-27T11:38:31Z,164.22328,27.028
2022-06-27T11:40:31Z,181.04082,27.045
2022-06-27T11:42:31Z,192.05227,27.061
2022-06-27T11:44:31Z,214.26407,27.053
2022-06-27T11:46:31Z,167.35083,27.111
2022-06-27T11:48:31Z,176.79231,27.103
2022-06-27T11:50:31Z,157.30241,27.136
2022-06-27T11:52:31Z,182.01315,27.169
2022-06-27T11:54:31Z,193.61295,27.194
2022-06-27T11:56:31Z,153.12512,27.21
2022-06-27T11:58:31Z,428.37733,27.218
2022-06-27T12:00:31Z,182.92974,27.251
2022-06-27T12:02:31Z,160.83252,27.243
2022-06-27T12:04:31Z,152.17138,27.293
2022-06-27T12:06:31Z,156.50969,27.301
2022-06-27T12:08:31Z,166.8337,27.301
2022-06-27T12:10:31Z,171.92758,27.334
2022-06-27T12:12:31Z,165.44333,27.342
2022-06-27T12:14:31Z,179.64736,27.367
2022-06-27T12:16:31Z,198.8276,27.4
2022-06-27T12:18:31Z,221.23138,27.416
2022-06-27T12:20:31Z,235.34251,27.424
2022-06-27T12:22:31Z,231.75357,27.449
2022-06-27T12:24:31Z,223.12959,27.457
2022-06-27T12:26:31Z,194.61934,27.457
2022-06-27T12:28:31Z,171.29278,27.482
2022-06-27T12:30:31Z,183.17437,27.523
2022-06-27T12:32:31Z,168.39438,27.556
2022-06-27T12:34:31Z,178.80199,27.548
2022-06-27T12:36:31Z,249.5775,27.589
2022-06-27T12:38:31Z,257.41805,27.581
2022-06-27T12:40:31Z,271.30313,27.622
2022-06-27T12:42:31Z,323.3629,27.63
2022-06-27T12:44:31Z,309.02881,27.672
2022-06-27T12:46:31Z,327.00448,27.68
2022-06-27T12:48:31Z,260.09041,27.696
2022-06-27T12:50:31Z,233.4443,27.721
2022-06-27T12:52:31Z,215.56463,27.729
2022-06-27T12:54:31Z,308.12151,27.754
2022-06-27T12:56:31Z,423.97709,27.762
2022-06-27T12:58:31Z,375.26783,27.787
2022-06-27T13:00:31Z,317.67757,27.795
2022-06-27T13:02:31Z,264.13454,27.803
2022-06-27T13:04:31Z,304.56663,27.803
2022-06-27T13:06:31Z,374.35743,27.811
2022-06-27T13:08:31Z,387.8926,27.828
2022-06-27T13:10:31Z,398.82663,27.803
2022-06-27T13:12:31Z,413.6314,27.82
2022-06-27T13:14:31Z,389.46566,27.811
2022-06-27T13:16:31Z,319.27541,27.811
2022-06-27T13:18:31Z,287.11429,27.828
2022-06-27T13:20:31Z,319.57577,27.82
2022-06-27T13:22:31Z,367.79577,27.795
2022-06-27T13:24:31Z,323.85525,27.803
2022-06-27T13:26:31Z,293.33533,27.795
2022-06-27T13:28:31Z,225.15165,27.795
2022-06-27T13:30:31Z,239.47645,27.803
2022-06-27T13:32:31Z,288.80812,27.811
2022-06-27T13:34:31Z,283.55012,27.803
2022-06-27T13:36:31Z,329.05132,27.787
2022-06-27T13:38:31Z,314.06076,27.77
2022-06-27T13:40:31Z,296.34211,27.779
2022-06-27T13:42:31Z,307.17086,27.779
2022-06-27T13:44:31Z,319.33114,27.762
2022-06-27T13:46:31Z,326.95493,27.779
2022-06-27T13:48:31Z,335.96289,27.779
2022-06-27T13:50:31Z,305.04351,27.779
2022-06-27T13:52:31Z,269.43589,27.762
2022-06-27T13:54:31Z,233.35141,27.754
2022-06-27T13:56:31Z,195.13337,27.737
2022-06-27T13:58:31Z,222.27183,27.737
2022-06-27T14:00:31Z,195.15815,27.762
2022-06-27T14:02:31Z,169.60824,27.737
2022-06-27T14:04:31Z,139.40107,27.729
2022-06-27T14:06:31Z,186.74163,27.729
2022-06-27T14:08:31Z,258.08382,27.746
2022-06-27T14:10:31Z,261.39716,27.713
2022-06-27T14:12:31Z,255.10491,27.746
2022-06-27T14:14:31Z,231.49346,27.737
2022-06-27T14:16:31Z,184.08167,27.77
2022-06-27T14:18:31Z,143.70222,27.779
2022-06-27T14:20:31Z,124.25258,27.754
2022-06-27T14:22:31Z,154.36995,27.77
2022-06-27T14:24:31Z,146.66255,27.787
2022-06-27T14:26:31Z,115.93516,27.795
2022-06-27T14:28:31Z,113.49505,27.811
2022-06-27T14:30:31Z,111.53801,27.77
2022-06-27T14:32:31Z,103.55502,27.795
2022-06-27T14:34:31Z,106.36052,27.811
2022-06-27T14:36:31Z,103.01002,27.803
2022-06-27T14:38:31Z,104.07214,27.779
2022-06-27T14:40:31Z,101.83951,27.811
2022-06-27T14:42:31Z,103.88945,27.779
2022-06-27T14:44:31Z,136.88974,27.803
2022-06-27T14:46:31Z,105.51825,27.803
2022-06-27T14:48:31Z,105.11879,27.795
2022-06-27T14:50:31Z,114.48286,27.803
2022-06-27T14:52:31Z,145.45798,27.811
2022-06-27T14:54:31Z,164.18612,27.787
2022-06-27T14:56:31Z,146.27548,27.82
2022-06-27T14:58:31Z,138.16243,27.795
2022-06-27T15:00:31Z,143.77034,27.82
2022-06-27T15:02:31Z,161.37132,27.828
2022-06-27T15:04:31Z,162.9351,27.82
