Serial Number:20555866 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-23 10:49:00,33.80,"1,043", , , , , 
2021-08-23 10:50:00,33.33,"1,239", , , , , 
2021-08-23 10:51:00,32.94,947, , , , , 
2021-08-23 10:52:00,32.69,709, , , , , 
2021-08-23 10:53:00,32.34,700, , , , , 
2021-08-23 10:54:00,32.17,796, , , , , 
2021-08-23 10:55:00,32.00,594, , , , , 
2021-08-23 10:56:00,32.09,"1,613", , , , , 
2021-08-23 10:57:00,32.17,"2,599", , , , , 
2021-08-23 10:58:00,31.79,"9,787", , , , , 
2021-08-23 10:59:00,31.92,"2,634", , , , , 
2021-08-23 11:00:00,30.93,"1,373", , , , , 
2021-08-23 11:01:00,30.28,"5,011", , , , , 
2021-08-23 11:02:00,29.94,"1,476", , , , , 
2021-08-23 11:03:00,29.73,"1,050", , , , , 
2021-08-23 11:04:00,29.34,389, , , , , 
2021-08-23 11:05:00,28.87,416, , , , , 
2021-08-23 11:06:00,28.57,257, , , , , 
2021-08-23 11:07:00,29.13,"29,440", , , , , 
2021-08-23 11:08:00,28.83,"1,633", , , , , 
2021-08-23 11:09:00,28.70,"4,749", , , , , 
2021-08-23 11:10:00,28.57,"2,894", , , , , 
2021-08-23 11:11:00,28.48,"1,976", , , , , 
2021-08-23 11:12:00,28.48,"7,150", , , , , 
2021-08-23 11:13:00,28.23,645, , , , , 
2021-08-23 11:14:00,27.93,"4,425", , , , , 
2021-08-23 11:15:00,27.71,"2,248", , , , , 
2021-08-23 11:16:00,27.63,"2,876", , , , , 
2021-08-23 11:17:00,27.50,44, , , , , 
2021-08-23 11:18:00,27.28,162, , , , , 
2021-08-23 11:19:00,27.24,393, , , , , 
2021-08-23 11:20:00,27.20,312, , , , , 
2021-08-23 11:21:00,27.11,981, , , , , 
2021-08-23 11:22:00,27.07,"1,196", , , , , 
2021-08-23 11:23:00,26.98,90, , , , , 
2021-08-23 11:24:00,26.98,61, , , , , 
2021-08-23 11:25:00,26.94,52, , , , , 
2021-08-23 11:26:00,26.94,38, , , , , 
2021-08-23 11:27:00,26.98,95, , , , , 
2021-08-23 11:28:00,27.11,240, , , , , 
2021-08-23 11:29:00,27.02,41, , , , , 
2021-08-23 11:30:00,26.98,71, , , , , 
2021-08-23 11:31:00,26.98,40, , , , , 
2021-08-23 11:32:00,26.98,109, , , , , 
2021-08-23 11:33:00,26.94,62, , , , , 
2021-08-23 11:34:00,26.94,19, , , , , 
2021-08-23 11:35:00,27.07,90, , , , , 
2021-08-23 11:36:00,27.07,87, , , , , 
2021-08-23 11:37:00,27.11,102, , , , , 
2021-08-23 11:38:00,27.11,100, , , , , 
