"","date","E_Conductivity","TempInSitu","CT_Serial","EC_Cal.1","EC_Cal.2","AbsPressure","WL_TempInSitu","Depth","WL_Serial","Pres_dbar","alpha","SC_Cal.1","SC_Cal.2","Salinity"
"12",2021-05-13 08:01:50,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"13",2021-05-13 08:02:00,0,25.34,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97200419804714,-118.329432945505,-435.887799410599,NA
"14",2021-05-13 08:02:10,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"15",2021-05-13 08:02:20,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"16",2021-05-13 08:02:30,0,25.33,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97195487740741,-118.352635826817,-435.973271407068,NA
"17",2021-05-13 08:02:40,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"18",2021-05-13 08:02:50,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"19",2021-05-13 08:03:00,0,25.34,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97200419804714,-118.329432945505,-435.887799410599,NA
"20",2021-05-13 08:03:10,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"21",2021-05-13 08:03:20,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"22",2021-05-13 08:03:30,0,25.34,"CT_329",-119.122809816477,-438.810346149671,101.599,25.319,-0.044,"WL_876",10.1599,1.97200419804714,-118.329432945505,-435.887799410599,NA
"23",2021-05-13 08:03:40,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"24",2021-05-13 08:03:50,0,25.34,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97200419804714,-118.329432945505,-435.887799410599,NA
"25",2021-05-13 08:04:00,0,25.33,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97195487740741,-118.352635826817,-435.973271407068,NA
"26",2021-05-13 08:04:10,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"27",2021-05-13 08:04:20,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"28",2021-05-13 08:04:30,0,25.34,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97200419804714,-118.329432945505,-435.887799410599,NA
"29",2021-05-13 08:04:40,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"30",2021-05-13 08:04:50,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"31",2021-05-13 08:05:00,0,25.33,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97195487740741,-118.352635826817,-435.973271407068,NA
"32",2021-05-13 08:05:10,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"33",2021-05-13 08:05:20,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"34",2021-05-13 08:05:30,0,25.31,"CT_329",-119.122809816477,-438.810346149671,101.582,25.319,-0.046,"WL_876",10.1582,1.97185623612795,-118.399065416448,-436.144303171086,NA
"35",2021-05-13 08:05:40,0,25.33,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97195487740741,-118.352635826817,-435.973271407068,NA
"36",2021-05-13 08:05:50,0,25.31,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97185623612795,-118.399065416448,-436.144303171086,NA
"37",2021-05-13 08:06:00,0,25.31,"CT_329",-119.122809816477,-438.810346149671,101.58,25.222,-0.046,"WL_876",10.158,1.97185623612795,-118.399065416448,-436.144303171086,NA
"38",2021-05-13 08:06:10,0,25.31,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97185623612795,-118.399065416448,-436.144303171086,NA
"39",2021-05-13 08:06:20,0,25.31,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97185623612795,-118.399065416448,-436.144303171086,NA
"40",2021-05-13 08:06:30,0,25.31,"CT_329",-119.122809816477,-438.810346149671,101.562,25.222,-0.048,"WL_876",10.1562,1.97185623612795,-118.399065416448,-436.144303171086,NA
"41",2021-05-13 08:06:40,0,25.31,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97185623612795,-118.399065416448,-436.144303171086,NA
"42",2021-05-13 08:06:50,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"43",2021-05-13 08:07:00,0,25.3,"CT_329",-119.122809816477,-438.810346149671,101.562,25.222,-0.048,"WL_876",10.1562,1.97180691548821,-118.422292132751,-436.229862968042,NA
"44",2021-05-13 08:07:10,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"45",2021-05-13 08:07:20,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"46",2021-05-13 08:07:30,0,25.3,"CT_329",-119.122809816477,-438.810346149671,101.58,25.222,-0.046,"WL_876",10.158,1.97180691548821,-118.422292132751,-436.229862968042,NA
"47",2021-05-13 08:07:40,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"48",2021-05-13 08:07:50,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"49",2021-05-13 08:08:00,0,25.3,"CT_329",-119.122809816477,-438.810346149671,101.562,25.222,-0.048,"WL_876",10.1562,1.97180691548821,-118.422292132751,-436.229862968042,NA
"50",2021-05-13 08:08:10,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"51",2021-05-13 08:08:20,0,25.3,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97180691548821,-118.422292132751,-436.229862968042,NA
"52",2021-05-13 08:08:30,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.58,25.222,-0.046,"WL_876",10.158,1.97175759484848,-118.445526802038,-436.315452061251,NA
"53",2021-05-13 08:08:40,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"54",2021-05-13 08:08:50,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"55",2021-05-13 08:09:00,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.562,25.222,-0.048,"WL_876",10.1562,1.97175759484848,-118.445526802038,-436.315452061251,NA
"56",2021-05-13 08:09:10,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"57",2021-05-13 08:09:20,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"58",2021-05-13 08:09:30,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.58,25.222,-0.046,"WL_876",10.158,1.97170827420875,-118.468769428309,-436.401070465442,NA
"59",2021-05-13 08:09:40,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"60",2021-05-13 08:09:50,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"61",2021-05-13 08:10:00,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.562,25.222,-0.048,"WL_876",10.1562,1.97170827420875,-118.468769428309,-436.401070465442,NA
"62",2021-05-13 08:10:10,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"63",2021-05-13 08:10:20,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"64",2021-05-13 08:10:30,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97165895356902,-118.492020015563,-436.486718195352,NA
"65",2021-05-13 08:10:40,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"66",2021-05-13 08:10:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"67",2021-05-13 08:11:00,0,25.25,"CT_329",-119.122809816477,-438.810346149671,101.577,25.125,-0.046,"WL_876",10.1577,1.97156031228956,-118.538545089042,-436.658101691335,NA
"68",2021-05-13 08:11:10,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"69",2021-05-13 08:11:20,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"70",2021-05-13 08:11:30,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97165895356902,-118.492020015563,-436.486718195352,NA
"71",2021-05-13 08:11:40,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"72",2021-05-13 08:11:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"73",2021-05-13 08:12:00,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.577,25.125,-0.046,"WL_876",10.1577,1.97165895356902,-118.492020015563,-436.486718195352,NA
"74",2021-05-13 08:12:10,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"75",2021-05-13 08:12:20,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"76",2021-05-13 08:12:30,0,25.25,"CT_329",-119.122809816477,-438.810346149671,101.577,25.125,-0.046,"WL_876",10.1577,1.97156031228956,-118.538545089042,-436.658101691335,NA
"77",2021-05-13 08:12:40,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"78",2021-05-13 08:12:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"79",2021-05-13 08:13:00,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97165895356902,-118.492020015563,-436.486718195352,NA
"80",2021-05-13 08:13:10,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"81",2021-05-13 08:13:20,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"82",2021-05-13 08:13:30,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97165895356902,-118.492020015563,-436.486718195352,NA
"83",2021-05-13 08:13:40,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"84",2021-05-13 08:13:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"85",2021-05-13 08:14:00,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97165895356902,-118.492020015563,-436.486718195352,NA
"86",2021-05-13 08:14:10,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"87",2021-05-13 08:14:20,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"88",2021-05-13 08:14:30,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97175759484848,-118.445526802038,-436.315452061251,NA
"89",2021-05-13 08:14:40,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"90",2021-05-13 08:14:50,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"91",2021-05-13 08:15:00,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.56,25.125,-0.048,"WL_876",10.156,1.97170827420875,-118.468769428309,-436.401070465442,NA
"92",2021-05-13 08:15:10,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"93",2021-05-13 08:15:20,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"94",2021-05-13 08:15:30,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.577,25.125,-0.046,"WL_876",10.1577,1.97175759484848,-118.445526802038,-436.315452061251,NA
"95",2021-05-13 08:15:40,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"96",2021-05-13 08:15:50,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"97",2021-05-13 08:16:00,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97175759484848,-118.445526802038,-436.315452061251,NA
"98",2021-05-13 08:16:10,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"99",2021-05-13 08:16:20,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"100",2021-05-13 08:16:30,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97170827420875,-118.468769428309,-436.401070465442,NA
"101",2021-05-13 08:16:40,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"102",2021-05-13 08:16:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"103",2021-05-13 08:17:00,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97170827420875,-118.468769428309,-436.401070465442,NA
"104",2021-05-13 08:17:10,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"105",2021-05-13 08:17:20,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"106",2021-05-13 08:17:30,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97170827420875,-118.468769428309,-436.401070465442,NA
"107",2021-05-13 08:17:40,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"108",2021-05-13 08:17:50,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"109",2021-05-13 08:18:00,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97165895356902,-118.492020015563,-436.486718195352,NA
"110",2021-05-13 08:18:10,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"111",2021-05-13 08:18:20,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"112",2021-05-13 08:18:30,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97170827420875,-118.468769428309,-436.401070465442,NA
"113",2021-05-13 08:18:40,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"114",2021-05-13 08:18:50,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"115",2021-05-13 08:19:00,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97175759484848,-118.445526802038,-436.315452061251,NA
"116",2021-05-13 08:19:10,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"117",2021-05-13 08:19:20,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"118",2021-05-13 08:19:30,0,25.3,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97180691548821,-118.422292132751,-436.229862968042,NA
"119",2021-05-13 08:19:40,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"120",2021-05-13 08:19:50,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"121",2021-05-13 08:20:00,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97175759484848,-118.445526802038,-436.315452061251,NA
"122",2021-05-13 08:20:10,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"123",2021-05-13 08:20:20,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"124",2021-05-13 08:20:30,0,25.29,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97175759484848,-118.445526802038,-436.315452061251,NA
"125",2021-05-13 08:20:40,0,25.29,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97175759484848,-118.445526802038,-436.315452061251,NA
"126",2021-05-13 08:20:50,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"127",2021-05-13 08:21:00,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97170827420875,-118.468769428309,-436.401070465442,NA
"128",2021-05-13 08:21:10,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"129",2021-05-13 08:21:20,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"130",2021-05-13 08:21:30,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97170827420875,-118.468769428309,-436.401070465442,NA
"131",2021-05-13 08:21:40,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"132",2021-05-13 08:21:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"133",2021-05-13 08:22:00,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97170827420875,-118.468769428309,-436.401070465442,NA
"134",2021-05-13 08:22:10,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"135",2021-05-13 08:22:20,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"136",2021-05-13 08:22:30,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97165895356902,-118.492020015563,-436.486718195352,NA
"137",2021-05-13 08:22:40,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"138",2021-05-13 08:22:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"139",2021-05-13 08:23:00,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.575,25.028,-0.046,"WL_876",10.1575,1.97165895356902,-118.492020015563,-436.486718195352,NA
"140",2021-05-13 08:23:10,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"141",2021-05-13 08:23:20,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"142",2021-05-13 08:23:30,0,25.27,"CT_329",-119.122809816477,-438.810346149671,101.592,25.028,-0.045,"WL_876",10.1592,1.97165895356902,-118.492020015563,-436.486718195352,NA
"143",2021-05-13 08:23:40,0,25.25,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97156031228956,-118.538545089042,-436.658101691335,NA
"144",2021-05-13 08:23:50,0,25.25,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97156031228956,-118.538545089042,-436.658101691335,NA
"145",2021-05-13 08:24:00,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.589,24.931,-0.045,"WL_876",10.1589,1.97170827420875,-118.468769428309,-436.401070465442,NA
"146",2021-05-13 08:24:10,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"147",2021-05-13 08:24:20,0,25.28,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97170827420875,-118.468769428309,-436.401070465442,NA
"148",2021-05-13 08:24:30,0,25.28,"CT_329",-119.122809816477,-438.810346149671,101.572,24.931,-0.047,"WL_876",10.1572,1.97170827420875,-118.468769428309,-436.401070465442,NA
"149",2021-05-13 08:24:40,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"150",2021-05-13 08:24:50,0,25.27,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97165895356902,-118.492020015563,-436.486718195352,NA
"151",2021-05-13 08:25:00,0,25.25,"CT_329",-119.122809816477,-438.810346149671,101.572,24.931,-0.047,"WL_876",10.1572,1.97156031228956,-118.538545089042,-436.658101691335,NA
"152",2021-05-13 08:25:10,0,25.25,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97156031228956,-118.538545089042,-436.658101691335,NA
"153",2021-05-13 08:25:20,0,25.25,"CT_329",-119.122809816477,-438.810346149671,NA,NA,NA,NA,NA,1.97156031228956,-118.538545089042,-436.658101691335,NA
"154",2021-05-13 08:25:30,0,25.25,"CT_329",-119.122809816477,-438.810346149671,101.589,24.931,-0.045,"WL_876",10.1589,1.97156031228956,-118.538545089042,-436.658101691335,NA
