"","DateTime","Battery","Heading","Pitch","Roll","Pressure","Temperature","Distance","Speed","Direction.mag","Direction.tru","Direction.shore","magN","magE","truN","truE","longshore","crossshore"
"11",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.65,0.111,311.33,324.3,378.3,0.0733038381681515,-0.0833519484464367,0.0901412714849905,-0.064773074460529,0.105386228018251,0.0348531626123819
"12",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.7,0.111,310.99,323.96,377.96,0.0728079300034206,-0.0837854720617901,0.0897553154769032,-0.0653068399453042,0.105591194116858,0.0342271781626247
"13",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.75,0.115,306.17,319.14,373.14,0.0678710522736224,-0.0928359858205385,0.0869756937289193,-0.075234491427624,0.11198901220987,0.0261430897993644
"14",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.8,0.117,302.47,315.44,369.44,0.0628123785104505,-0.0987097011739976,0.0833643799255639,-0.0820937278945611,0.115415574085046,0.0191897175231768
"15",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.85,0.125,296.57,309.54,363.54,0.0559113560523388,-0.11179857004626,0.079577095101048,-0.0963975411267257,0.124761491908151,0.00771816926819278
"16",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.9,0.13,293.6,306.57,360.57,0.0520453742323963,-0.119127154843091,0.077454577071114,-0.104406841206574,0.129993566990077,0.00129326764298879
"17",2021-08-21 10:06:00,11.8,52.9,-1.1,0.7,1.304,26.65,0.95,0.127,292.72,305.69,359.69,0.0490509617594196,-0.117145222482507,0.0740917323287538,-0.103147540932997,0.126998141122423,-0.000687132774008247
"18",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.15,0.138,304.04,317.01,371.01,0.0772484731496072,-0.114353283276233,0.100943235587448,-0.0940981572037248,0.135459953514166,0.0263552839851913
"19",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.2,0.129,299.14,312.11,366.11,0.0628159398229227,-0.112672790433906,0.0865017379269578,-0.095699787542167,0.128267200330819,0.013730452261068
"20",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.25,0.134,295.61,308.58,362.58,0.057920580986328,-0.120835451330337,0.0835633053840917,-0.104752918781698,0.133864170042354,0.00603191336740041
"21",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.3,0.133,290.2,303.17,357.17,0.0459246604668051,-0.124819572027021,0.0727676276179448,-0.111327769989595,0.132837796225586,-0.0065665739872271
"22",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.35,0.139,287.53,300.5,354.5,0.0418675121371758,-0.132544752545861,0.0705478324515379,-0.119766453301372,0.138360071573038,-0.0133225596003111
"23",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.4,0.166,285.38,298.35,352.35,0.0440264483764605,-0.160055214983314,0.0788261607185187,-0.146090507516328,0.164522558062752,-0.0220981421954077
"24",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.45,0.173,284.76,297.73,351.73,0.0440753355432251,-0.167291257382901,0.0804978641293915,-0.153130969665205,0.171201014200565,-0.0248839855468906
"25",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.5,0.169,286.5,299.47,353.47,0.0479985932549629,-0.162040535192725,0.0831425540505776,-0.147133666120119,0.167903603444725,-0.0192192598784759
"26",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.55,0.184,288.04,301.01,355.01,0.0569812822362454,-0.174954661197447,0.0947945314605396,-0.157702240964346,0.183302620581649,-0.0160046645669295
"27",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.6,0.203,285.75,298.72,352.72,0.05510241132261,-0.19537841300009,0.0975475189401832,-0.178026631571275,0.20136356342325,-0.025723827971181
"28",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.65,0.201,287.08,300.05,354.05,0.0590350411973441,-0.192135014796439,0.100651867409913,-0.173983337095531,0.199917159727594,-0.0208357684391895
"29",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.7,0.208,286.17,299.14,353.14,0.0579255579178997,-0.199771443754857,0.101284616148589,-0.181673956668624,0.206510922036499,-0.0248442967224872
"30",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.75,0.218,285.69,298.66,352.66,0.0589542676578093,-0.209877093378318,0.104555201689054,-0.191290903599103,0.216213597484305,-0.0278510370165086
"31",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.8,0.214,285.98,298.95,352.95,0.0589145842155309,-0.205730580533646,0.103585883817222,-0.187259084355887,0.212382036448449,-0.0262653877567009
"32",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.85,0.218,287.35,300.32,354.32,0.0650093323841095,-0.208081202185523,0.110052716544206,-0.188181825852659,0.216929658906716,-0.021575984024272
"33",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.9,0.218,286.77,299.74,353.74,0.062899650314705,-0.208728613252443,0.108142162770994,-0.189286218809537,0.216700136245692,-0.0237708003882564
"34",2021-08-21 10:16:00,11.8,53,-1.1,0.7,1.337,26.67,0.95,0.23,283.31,296.28,350.28,0.0529505046509221,-0.223821902541312,0.101834393138947,-0.206227438460604,0.22669825688427,-0.0388316922839287
"35",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.15,0.143,318.4,331.37,385.37,0.10693512694129,-0.0949414484092706,0.125515706404191,-0.0685186649450858,0.129209045527913,0.0612700787804763
"36",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.2,0.134,310.46,323.43,377.43,0.0869548815639578,-0.101955130190678,0.107619359397546,-0.0798377948271482,0.127847205123624,0.0401384123014101
"37",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.25,0.141,306.95,319.92,373.92,0.0847576172910005,-0.11268161478765,0.107885613618343,-0.0907837781445208,0.136859191951868,0.0339199289250678
"38",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.3,0.138,307.37,320.34,374.34,0.0837604526707419,-0.109673089536095,0.106238652997423,-0.08807581171521,0.133700341926276,0.0341792125245291
"39",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.35,0.139,304.72,317.69,371.69,0.0791697394900387,-0.114250393211925,0.102792393301111,-0.0935666814599605,0.136116888238616,0.02816367760496
"40",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.4,0.138,301.04,314.01,368.01,0.0711578183721116,-0.118239438786395,0.0958801793533589,-0.0992521597103445,0.136653639345147,0.0192297387846678
"41",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.45,0.145,299.21,312.18,366.18,0.0707617407759021,-0.126561352878215,0.0973619840286536,-0.107450658750909,0.144157347332246,0.0156095871223479
"42",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.5,0.151,299.28,312.25,366.25,0.0738507798630313,-0.131708246946127,0.101527387922635,-0.111772937250512,0.15010250707157,0.0164388981026467
"43",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.55,0.157,298.52,311.49,365.49,0.0749620829074791,-0.137948128389523,0.104010823348538,-0.117604203268247,0.156279827097006,0.0150205073992162
"44",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.6,0.157,298.52,311.49,365.49,0.0749620829074791,-0.137948128389523,0.104010823348538,-0.117604203268247,0.156279827097006,0.0150205073992162
"45",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.65,0.162,298.3,311.27,365.27,0.0768022898656329,-0.142637331268484,0.106856531077351,-0.12176075626455,0.161315214144366,0.0148795727612508
"46",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.7,0.166,299.19,312.16,366.16,0.0809594114788499,-0.14491919711687,0.11141973891867,-0.123051378615989,0.165041535832273,0.0178126766692875
"47",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.75,0.175,298.77,311.74,365.74,0.0842265856215367,-0.153397790970203,0.116506502749613,-0.130580376845277,0.174122548112109,0.0175025209311812
"48",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.8,0.187,299.17,312.14,366.14,0.0911442733632017,-0.163284173859851,0.12546661259761,-0.138661923840978,0.185927277400044,0.0200011879298957
"49",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.85,0.193,297.1,310.07,364.07,0.0879201670960686,-0.171811071289947,0.124238544708103,-0.147694901769874,0.192513269860068,0.01369820892615
"50",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.9,0.198,299.28,312.25,366.25,0.0968374464429152,-0.172703529108167,0.133128627872064,-0.146563189242393,0.196823154968019,0.021555641220689
"51",2021-08-21 10:26:00,11.8,53.1,-1.1,0.6,1.371,26.71,0.95,0.211,299.48,312.45,366.45,0.103837260636907,-0.183681309074775,0.142413723020658,-0.155689856751798,0.209664426079613,0.0237029204256842
"52",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.15,0.153,313.68,326.65,380.65,0.105666390894962,-0.110650864593247,0.127805173348923,-0.0841120542208533,0.143170077357637,0.0539567321972723
"53",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.2,0.165,307.63,320.6,374.6,0.100742387151799,-0.130675060478108,0.127501039627063,-0.104730534678374,0.159672013129525,0.0415914441101139
"54",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.25,0.159,309.9,322.87,376.87,0.101990491419496,-0.121979259138633,0.126765608906618,-0.0959764575223236,0.15215754060865,0.0461419856088451
"55",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.3,0.153,312.35,325.32,379.32,0.103069629179656,-0.113073655378997,0.125818434167907,-0.0870558534708381,0.14438388498815,0.0506191046515891
"56",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.35,0.152,310.19,323.16,377.16,0.0980893042914689,-0.116114117934107,0.121647572729824,-0.0911365352037383,0.145233655016041,0.0448462423250989
"57",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.4,0.148,310.05,323.02,377.02,0.0952314679805993,-0.113291515596977,0.118229139100111,-0.0890273590962162,0.14151799082744,0.0433204140350074
"58",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.45,0.148,307.33,320.3,374.3,0.0897479142657152,-0.117683099402394,0.11387113414694,-0.0945376369923084,0.143414328248217,0.0365558538829659
"59",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.5,0.159,309.39,322.36,376.36,0.100900706137431,-0.12288225055299,0.125906294692585,-0.0971010038917411,0.152562225510378,0.0447857940347221
"60",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.55,0.162,308.99,321.96,375.96,0.10192792851301,-0.125915437453264,0.127588081308081,-0.0998262566067786,0.155755530640901,0.0445445246329019
"61",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.6,0.165,305.9,318.87,372.87,0.0967514388614051,-0.133656870673556,0.124281149544209,-0.108532003888116,0.160854862419095,0.0367520507745351
"62",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.65,0.169,305.1,318.07,372.07,0.0971758875953141,-0.138267302244829,0.125729538776818,-0.112929549184297,0.165263893127746,0.0353390100068025
"63",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.7,0.168,302.37,315.34,369.34,0.0899446182568454,-0.141894205824728,0.119496780942973,-0.118086914365086,0.165772766069357,0.0272651798034444
"64",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.75,0.168,302.37,315.34,369.34,0.0899446182568454,-0.141894205824728,0.119496780942973,-0.118086914365086,0.165772766069357,0.0272651798034444
"65",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.8,0.172,301.93,314.9,368.9,0.0909678386417742,-0.145975519635465,0.121409910156733,-0.121834452088619,0.169929096912335,0.0266101864435086
"66",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.85,0.173,302.5,315.47,369.47,0.0929528322440005,-0.145906720125629,0.123328820616983,-0.121321894170937,0.170642336115333,0.0284638916014932
"67",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.9,0.17,300.79,313.76,367.76,0.0870217998491357,-0.146038372871711,0.117578650662589,-0.122781354074488,0.168443198882547,0.022954057380225
"68",2021-08-21 10:36:00,11.7,52.9,-1.1,0.6,1.361,26.71,0.95,0.166,298.11,311.08,365.08,0.0782135284816871,-0.146419411153181,0.109080618975578,-0.125129607063655,0.165347957758736,0.014698736851013
"69",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.15,0.101,270.57,283.54,337.54,0.00100476947647573,-0.100995002046137,0.0236465390669656,-0.0981928774919774,0.0933387935489071,-0.0385858733066196
"70",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.2,0.102,275.6,288.57,342.57,0.00995345577543333,-0.101513194798147,0.0324832275523851,-0.0966893992523481,0.0973165292732064,-0.030553119811521
"71",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.25,0.104,270.55,283.52,337.52,0.000998313000089626,-0.103995208404781,0.0243136161590269,-0.10111799082889,0.0960973580257982,-0.039765535083305
"72",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.3,0.098,265.91,278.88,332.88,-0.00698968898473026,-0.0977504181469151,0.0151278203553667,-0.0968253533497077,0.0872252660504872,-0.0446738509916229
"73",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.35,0.108,263.6,276.57,330.57,-0.0120386446782831,-0.107326935269344,0.0123570366477318,-0.107290743520989,0.0940633187511781,-0.0530668641010024
"74",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.4,0.11,265.32,278.29,332.29,-0.00897496727249738,-0.109633252083743,0.0158601843369919,-0.108850606579829,0.0973843730230267,-0.0511496225881676
"75",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.45,0.11,266.88,279.85,333.85,-0.00598701012085104,-0.109836950566796,0.0188176301347213,-0.108378488622571,0.0987407645966158,-0.0484794947052433
"76",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.5,0.111,268.45,281.42,335.42,-0.00300247272350186,-0.110959385171082,0.0219779453348749,-0.108802435261612,0.100941331299554,-0.0461719355829248
"77",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.55,0.12,260.85,273.82,327.82,-0.0190823625628037,-0.118473049420624,0.00799466337280196,-0.119733392825709,0.101565494817746,-0.0639097039769895
"78",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.6,0.132,258.6,271.57,325.57,-0.0260907689300447,-0.129395795050067,0.00361656771798119,-0.131950446903151,0.108875919128565,-0.0746326619779186
"79",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.65,0.132,264.33,277.3,331.3,-0.0130414318682769,-0.131354181718075,0.0167725283353782,-0.130930066421884,0.115783293609138,-0.0633895016625009
"80",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.7,0.137,266.24,279.21,333.21,-0.00898408838337919,-0.136705106546609,0.021927325805897,-0.135233843334433,0.122295036203114,-0.0617488795046436
"81",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.75,0.139,266.71,279.68,333.68,-0.00797717977668779,-0.138770906903466,0.0233721958503419,-0.137020948986399,0.124590108349902,-0.0616303894305383
"82",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.8,0.139,265.89,278.86,332.86,-0.00996234260055462,-0.138642532182261,0.0214088665347425,-0.137341401018402,0.123695343472572,-0.0634071131908915
"83",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.85,0.137,267.91,280.88,334.88,-0.0049962930644889,-0.136908864050556,0.0258591148616052,-0.134537378369635,0.124042631832676,-0.0581586235052313
"84",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.9,0.134,267.44,280.41,334.41,-0.00598518559051033,-0.133866267421809,0.0242125682862266,-0.131794353205988,0.120855662065067,-0.057878397928884
"85",2021-08-21 10:46:00,11.7,52.9,-1.1,0.6,1.354,26.69,0.95,0.148,264.56,277.53,331.53,-0.0140308919070123,-0.147333411255878,0.0193947034556966,-0.146723704553373,0.130101891125172,-0.0705513850016696
"86",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.15,0.099,313.36,326.33,380.33,0.0679714297609815,-0.0719783629728265,0.0823922078698221,-0.0548864653838815,0.0928330079464297,0.0343952414676524
"87",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.2,0.111,309.14,322.11,376.11,0.0700651354285758,-0.0860922574763569,0.0876002327247533,-0.0681703691244888,0.106641112027523,0.0308005393708172
"88",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.25,0.106,298.01,310.98,364.98,0.0497803198604476,-0.0935837579636099,0.0695143278426133,-0.0800234854563938,0.105599856412251,0.00920164798891621
"89",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.3,0.121,294.44,307.41,361.41,0.0500625528544185,-0.110157799550003,0.0735092523194908,-0.0961113407638736,0.120963362450578,0.00297740569120289
"90",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.35,0.128,298.36,311.33,365.33,0.0608012777803712,-0.112637492072019,0.0845305521218326,-0.0961175621724675,0.12744655316077,0.0118901676791786
"91",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.4,0.139,293.79,306.76,360.76,0.0560705983471223,-0.127189181933825,0.0831865566913895,-0.111359762867161,0.138987771861288,0.00184371175476493
"92",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.45,0.151,289.76,302.73,356.73,0.0510502278378783,-0.142108670522599,0.0816428099230619,-0.127025397412749,0.150754144852639,-0.00861323456952377
"93",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.5,0.163,288.66,301.63,355.63,0.0521521165026754,-0.154431721949512,0.0854823829603418,-0.138786750820896,0.162526124043092,-0.012420104811529
"94",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.55,0.166,292.25,305.22,359.22,0.0628556704805038,-0.153639723666916,0.0957351080584791,-0.135612643529397,0.165984617910794,-0.0022597825133443
"95",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.6,0.172,291.8,304.77,358.77,0.0638752677146404,-0.159699562223517,0.0980887683212427,-0.141289042495239,0.171960367932372,-0.00369213496003382
"96",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.65,0.177,286.39,299.36,353.36,0.0499448016584588,-0.169807293092191,0.0867822879336586,-0.154265467623184,0.175812733959958,-0.0204666210578396
"97",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.7,0.188,285.44,298.41,352.41,0.0500510742370181,-0.181215037918271,0.0894462131392122,-0.165358322908327,0.186352858350815,-0.024831677037225
"98",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.75,0.198,286.7,299.67,353.67,0.0568973829302429,-0.189648853979372,0.0980107496555974,-0.172040381747855,0.196792865766458,-0.0218304370873496
"99",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.8,0.204,285.06,298.03,352.03,0.0530054053054897,-0.196993469456225,0.0958664969725886,-0.180071138048841,0.202029523987378,-0.028285534066612
"100",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.85,0.216,282.3,295.27,349.27,0.0460145634353949,-0.211041844078017,0.0922070365152818,-0.195330136991375,0.212223336560885,-0.0402151143099847
"101",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.9,0.22,282.08,295.05,349.05,0.0460409926686633,-0.215128396531197,0.0931499807623511,-0.199306500355542,0.215994530820467,-0.0417895041325706
"102",2021-08-21 10:56:00,11.7,53,-1.1,0.6,1.356,26.7,0.95,0.22,282.59,295.56,349.56,0.0479540398628902,-0.214710060455556,0.0949203300498109,-0.198469471061005,0.216357945098973,-0.0398652679979703
"103",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.15,0.098,311.3,324.27,378.27,0.0646801634601718,-0.0736238850833441,0.0795542316640871,-0.0572287010540756,0.09305979584836,0.0307225389032477
"104",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.2,0.108,310.49,323.46,377.46,0.0701260548366617,-0.0821360848412287,0.0867716712121098,-0.0643014546885023,0.103024078261278,0.032404309874058
"105",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.25,0.102,308.66,321.63,375.63,0.0637191614020587,-0.0796484053212517,0.0799698953743219,-0.0633152101301101,0.0982282061260784,0.0274812576359353
"106",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.3,0.113,303.13,316.1,370.1,0.061759078153216,-0.0946298909735447,0.0814222756198774,-0.0783544065951668,0.111248859337111,0.0198164400483947
"107",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.35,0.117,298.1,311.07,365.07,0.055108390102671,-0.103208843324067,0.0768667291272275,-0.0882071763139567,0.116542234436763,0.0103396127822371
"108",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.4,0.119,298.07,311.04,365.04,0.0559954423992624,-0.105002430593348,0.0781337049346019,-0.0897559143075963,0.118539899488038,0.0104542923895384
"109",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.45,0.111,298.41,311.38,365.38,0.0528113279704923,-0.0976317757597038,0.0733765485438058,-0.0832879470499694,0.110511017688198,0.0104074477908288
"110",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.5,0.105,299.74,312.71,366.71,0.0520868215181392,-0.0911699677752357,0.0712202322649147,-0.0771536033904549,0.104280778510304,0.0122686280115151
"111",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.55,0.107,308.91,321.88,375.88,0.0672065798537075,-0.083260288399496,0.0841789959021335,-0.0660522266763853,0.102916546241565,0.0292777135327862
"112",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.6,0.104,302.47,315.44,369.44,0.0558332253426227,-0.0877419565991089,0.0741016710449457,-0.0729722025729432,0.10259162140893,0.0170575266872683
"113",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.65,0.106,292.2,305.17,359.17,0.0400511234027575,-0.0981422819898595,0.0610564643971294,-0.0866493401897676,0.105988878094651,-0.00153548697069231
"114",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.7,0.116,288.59,301.56,355.56,0.036980090967153,-0.109947591479127,0.0607133746473538,-0.0988427343760282,0.115651878115318,-0.00898014968692934
"115",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.75,0.114,291.15,304.12,358.12,0.0411324342195912,-0.106320848638313,0.0639457929104242,-0.0943765626045849,0.113938637036696,-0.00373991847771804
"116",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.8,0.114,292.08,305.05,359.05,0.0428526935621468,-0.105639228766916,0.0654691811672912,-0.0933262359536931,0.113984330077382,-0.00189010497339753
"117",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.85,0.124,292.23,305.2,359.2,0.0469123644437037,-0.114783404995239,0.0714776072050544,-0.101325967393556,0.123987912977154,-0.00173131036205394
"118",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.9,0.134,289.11,302.08,356.08,0.0438692977047623,-0.126615499520757,0.0711677813392847,-0.113539186624019,0.133686503815947,-0.00916071489943955
"119",2021-08-21 11:06:00,11.7,53.1,-1.1,0.6,1.361,26.71,0.95,0.147,285.84,298.81,352.81,0.0401239345210467,-0.141418067723155,0.0708402718363526,-0.128804719968453,0.145844074463983,-0.0183985310213683
"120",2021-08-21 11:16:00,11.7,52.9,-1.1,0.6,1.371,26.72,0.15,0.084,305.78,318.75,372.75,0.0491126600725826,-0.0681465084989316,0.0631545438282341,-0.0553850484684058,0.0819287549227151,0.018538584541806
"121",2021-08-21 11:16:00,11.7,52.9,-1.1,0.6,1.371,26.72,0.2,0.094,308.09,321.06,375.06,0.0579884608491799,-0.0739820140868247,0.0731136284511568,-0.0590795847540095,0.0907715006317901,0.0244240593074315
