"","DateTime","Northing","Easting","Alongshore","Cross_shore","Pressure","Temperature","Heading","Pitch","Roll","Direction","Speed"
"1",2021-08-21 10:06:00,0.0749868128502163,-0.0632410817319129,0.0952392525735454,0.0234934307687974,1.304,26.65,52.9,-1.1,0.7,265.856964982592,0.0980941207211515
"2",2021-08-21 10:16:00,0.0928964241050657,-0.154448933382222,0.179554959948966,-0.0156280194567122,1.337,26.67,53,-1.1,0.7,247.02565294474,0.180233788825554
"3",2021-08-21 10:26:00,0.112521953215553,-0.114027604510061,0.158389014535751,0.0240084281063927,1.371,26.71,53.1,-1.1,0.6,260.619217113626,0.160198266363111
"4",2021-08-21 10:36:00,0.122090278155701,-0.10542390475785,0.157052595510673,0.0368064934201755,1.361,26.71,52.9,-1.1,0.6,265.189673995699,0.161307891048543
"5",2021-08-21 10:46:00,0.0193613255181609,-0.119494907678053,0.108053712657219,-0.0545737030793926,1.354,26.69,52.9,-1.1,0.6,225.203445130434,0.121053268798519
"6",2021-08-21 10:56:00,0.0877685466977369,-0.136130837574275,0.161721218420157,-0.00900945285832062,1.356,26.7,53,-1.1,0.6,248.811360961104,0.161971981305738
"7",2021-08-21 11:06:00,0.0735450840700539,-0.0857349170523096,0.112589720701633,0.00910550301554179,1.361,26.71,53.1,-1.1,0.6,256.623636386344,0.112957316685718
"8",2021-08-21 11:16:00,0.057122067901092,-0.112526876645524,0.124611664622874,-0.0199289148929503,1.371,26.72,52.9,-1.1,0.6,242.913736216488,0.126195200419406
"9",2021-08-21 11:26:00,0.0731128797242683,-0.141182048822981,0.157193349253024,-0.0238351639819597,1.375,26.73,53,-1.1,0.6,243.37794191371,0.158990138346471
"10",2021-08-21 11:36:00,0.164930957749803,-0.143505328530668,0.213042234176478,0.0490816319824138,1.418,26.75,53,-1.1,0.6,264.973686999515,0.218622963434682
"11",2021-08-21 11:46:00,0.140272077127227,-0.152530229573133,0.205849406124393,0.023827474760327,1.403,26.77,53,-1.1,0.6,258.602715244451,0.207223856144072
"12",2021-08-21 11:56:00,0.066202963370599,-0.138768915082685,0.151179536120163,-0.0280069993174321,1.384,26.84,53,-1.1,0.6,241.504569699952,0.153751891540476
"13",2021-08-21 12:06:00,0.0432782183874958,-0.181360178046988,0.172161764656542,-0.0715880238474021,1.388,26.87,53,-1.1,0.6,229.421561570152,0.186452456052557
"14",2021-08-21 12:16:00,0.0516214620737064,-0.123957012315835,0.130625663644155,-0.0310974636653742,1.372,26.91,53,-1.1,0.6,238.60911482434,0.134276268375671
"15",2021-08-21 12:26:00,0.0897054183752911,-0.185649681710668,0.202921269475952,-0.0365489370491969,1.384,26.98,53,-1.1,0.6,241.7897063665,0.206186484535622
"16",2021-08-21 12:36:00,0.0764012920651772,-0.0837827193907704,0.112689196554082,0.0125636968180787,1.392,27,53,-1.1,0.6,258.361623946179,0.113387395674039
"17",2021-08-21 12:46:00,0.116578040346216,-0.119608230611652,0.165287944088607,0.0240096618046911,1.381,27,53,-1.1,0.6,260.264954784371,0.16702265810666
"18",2021-08-21 12:56:00,0.0802759718907354,-0.128118351313602,0.150834955894823,-0.0103614519505908,1.39,27.01,53,-1.1,0.6,248.070298914501,0.151190421675177
"19",2021-08-21 13:06:00,0.0820753397357359,-0.157112468727839,0.175349331502584,-0.0259480474041783,1.394,27.03,53,-1.1,0.6,243.582505377195,0.177258819872221
"20",2021-08-21 13:16:00,0.133325417501863,-0.117730520490673,0.173612705996894,0.0386622648520074,1.353,27.05,53,-1.1,0.6,264.554487532089,0.177865517757239
"21",2021-08-21 13:26:00,0.056397550771615,-0.145579150368562,0.150925655283804,-0.0399427006125484,1.39,27.06,53,-1.1,0.6,237.176432075731,0.156121660108613
"22",2021-08-21 13:36:00,0.0852398429867448,-0.128410819790576,0.153989258087529,-0.00651750453355836,1.361,27.08,52.9,-1.1,0.6,249.576436386415,0.154127121142558
"23",2021-08-21 13:46:00,0.12233540856174,-0.146208860465238,0.190192401830338,0.0130320126042951,1.368,27.09,53,-1.1,0.6,255.91978879521,0.190638356755694
"24",2021-08-21 13:56:00,0.0951849571789259,-0.088926841382588,0.127891640004462,0.0247363620689654,1.324,27.11,53,-1.1,0.6,262.946782493883,0.130261886948708
"25",2021-08-21 14:06:00,0.0983101090664369,-0.161584762734869,0.188510051345069,-0.0154425915771324,1.33,27.14,53,-1.1,0.6,247.316833069031,0.189141516047479
"26",2021-08-21 14:16:00,0.112854632269171,-0.129120610691025,0.17079505687382,0.0154061246685121,1.318,27.17,53,-1.1,0.6,257.15426804715,0.171488483956892
"27",2021-08-21 14:26:00,0.0795254837383004,-0.144859783164976,0.163937932904734,-0.020808976364485,1.306,27.19,53.1,-1.1,0.6,244.766014961412,0.16525331870318
"28",2021-08-21 14:36:00,0.0755178869254422,-0.0901029698315616,0.117283134056452,0.00813405704722294,1.275,27.2,52.9,-1.1,0.6,255.967339942871,0.11756486047349
"29",2021-08-21 14:46:00,0.122546447406404,-0.136397156068223,0.182378611749924,0.0189699217605203,1.293,27.19,53,-1.1,0.6,257.938207430199,0.183362526039073
"30",2021-08-21 14:56:00,0.100361405519178,-0.151677502972268,0.181700631632438,-0.007959716707276,1.268,27.2,53,-1.1,0.6,249.491661010578,0.181874892785363
"31",2021-08-21 15:06:00,0.0287265429677435,-0.144982587422561,0.134178415419089,-0.0619783652756388,1.23,27.2,53,-1.1,0.6,227.207307915103,0.147801099206393
