"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_322",28.42,38435.3,54504.1,36.0707,35.1218524793388
"2",2021-05-24 11:30:30,"CT_322",28.44,38452.6,54508.2,36.0738,35.1249524793388
"3",2021-05-24 11:31:00,"CT_322",28.45,38431.8,54468.5,36.0442,35.0953524793388
"4",2021-05-24 11:31:30,"CT_322",28.46,38476.8,54522.2,36.0842,35.1353524793388
"5",2021-05-24 11:32:00,"CT_322",28.46,38466.4,54507.6,36.0733,35.1244524793388
"6",2021-05-24 11:32:30,"CT_322",28.46,38431.8,54458.6,36.0368,35.0879524793388
"7",2021-05-24 11:33:00,"CT_322",28.47,38494.2,54537,36.0953,35.1464524793388
"8",2021-05-24 11:33:30,"CT_322",28.49,38438.7,54437.8,36.0213,35.0724524793388
"9",2021-05-24 11:34:00,"CT_322",28.49,38456,54462.5,36.0397,35.0908524793388
"10",2021-05-24 11:34:30,"CT_322",28.5,38469.9,54472.1,36.0469,35.0980524793388
"11",2021-05-24 11:35:00,"CT_322",28.51,38480.3,54476.7,36.0503,35.1014524793388
"12",2021-05-24 11:35:30,"CT_322",28.51,38435.3,54413,36.0028,35.0539524793388
"13",2021-05-24 11:36:00,"CT_322",28.52,38483.8,54471.6,36.0465,35.0976524793388
"14",2021-05-24 11:36:30,"CT_322",28.52,38466.4,54447.1,36.0282,35.0793524793388
"15",2021-05-24 11:37:00,"CT_322",28.53,38469.9,54441.9,36.0244,35.0755524793388
"16",2021-05-24 11:37:30,"CT_322",28.53,38469.9,54442.1,36.0245,35.0756524793388
"17",2021-05-24 11:38:00,"CT_322",28.46,38445.6,54479.8,36.0527,35.1038524793388
"18",2021-05-24 11:38:30,"CT_322",28.49,38445.6,54449.1,36.0297,35.0808524793388
"19",2021-05-24 11:39:00,"CT_322",28.52,38483.8,54472.5,36.0472,35.0983524793388
"20",2021-05-24 11:39:30,"CT_322",28.51,38476.8,54473,36.0476,35.0987524793388
"21",2021-05-24 11:40:00,"CT_322",28.5,38466.4,54468.7,36.0444,35.0955524793388
"22",2021-05-24 11:40:30,"CT_322",28.53,38497.6,54482.2,36.0544,35.1055524793388
"23",2021-05-24 11:41:00,"CT_322",28.53,38483.8,54462.8,36.0399,35.0910524793388
"24",2021-05-24 11:41:30,"CT_322",28.52,38466.4,54448.6,36.0293,35.0804524793388
"25",2021-05-24 11:42:00,"CT_322",28.45,38418,54452.1,36.032,35.0831524793388
"26",2021-05-24 11:42:30,"CT_322",28.46,38483.8,54535.4,36.0941,35.1452524793388
"27",2021-05-24 11:43:00,"CT_322",28.46,38456,54496.1,36.0648,35.1159524793388
"28",2021-05-24 11:43:30,"CT_322",28.49,38445.6,54450.5,36.0308,35.0819524793388
"29",2021-05-24 11:44:00,"CT_322",28.46,38456,54496.4,36.065,35.1161524793388
"30",2021-05-24 11:44:30,"CT_322",28.44,38449.1,54507.3,36.0732,35.1243524793388
"31",2021-05-24 11:45:00,"CT_322",28.46,38480.3,54531.1,36.0909,35.1420524793388
"32",2021-05-24 11:45:30,"CT_322",28.47,38456,54486.5,36.0576,35.1087524793388
"33",2021-05-24 11:46:00,"CT_322",28.51,38466.4,54460.2,36.038,35.0891524793388
"34",2021-05-24 11:46:30,"CT_322",28.49,38480.3,54500.6,36.0682,35.1193524793388
"35",2021-05-24 11:47:00,"CT_322",28.47,38438.7,54462.4,36.0396,35.0907524793388
"36",2021-05-24 11:47:30,"CT_322",28.51,38469.9,54465.6,36.042,35.0931524793388
"37",2021-05-24 11:48:00,"CT_322",28.5,38452.6,54451.5,36.0315,35.0826524793388
"38",2021-05-24 11:48:30,"CT_322",28.46,38476.8,54527.2,36.088,35.1391524793388
"39",2021-05-24 11:49:00,"CT_322",28.49,38463,54476.8,36.0504,35.1015524793388
"40",2021-05-24 11:49:30,"CT_322",28.45,38456,54508.3,36.0739,35.1250524793388
"41",2021-05-24 11:50:00,"CT_322",28.46,38438.7,54473.6,36.048,35.0991524793388
"42",2021-05-24 11:50:30,"CT_322",28.51,38521.9,54540.2,36.0977,35.1488524793388
"43",2021-05-24 11:51:00,"CT_322",28.51,38438.7,54422.4,36.0098,35.0609524793388
"44",2021-05-24 11:51:30,"CT_322",28.49,38466.4,54482.4,36.0546,35.1057524793388
"45",2021-05-24 11:52:00,"CT_322",28.46,38452.6,54493.9,36.0631,35.1142524793388
"46",2021-05-24 11:52:30,"CT_322",28.46,38438.7,54474.3,36.0485,35.0996524793388
"47",2021-05-24 11:53:00,"CT_322",28.52,38494.2,54491.4,36.0612,35.1123524793388
"48",2021-05-24 11:53:30,"CT_322",28.53,38469.9,54446.8,36.028,35.0791524793388
"49",2021-05-24 11:54:00,"CT_322",28.53,38480.3,54461.7,36.0391,35.0902524793388
"50",2021-05-24 11:54:30,"CT_322",28.56,38480.3,54430.9,36.0162,35.0673524793388
"51",2021-05-24 11:55:00,"CT_322",28.55,38476.8,54436.4,36.0203,35.0714524793388
"52",2021-05-24 11:55:30,"CT_322",28.53,38466.4,54442.4,36.0247,35.0758524793388
"53",2021-05-24 11:56:00,"CT_322",28.53,38466.4,54442.5,36.0248,35.0759524793388
"54",2021-05-24 11:56:30,"CT_322",28.55,38466.4,54422.1,36.0096,35.0607524793388
"55",2021-05-24 11:57:00,"CT_322",28.55,38497.6,54466.5,36.0427,35.0938524793388
"56",2021-05-24 11:57:30,"CT_322",28.56,38452.6,54392.6,35.9876,35.0387524793388
"57",2021-05-24 11:58:00,"CT_322",28.55,38476.8,54437.3,36.0209,35.0720524793388
"58",2021-05-24 11:58:30,"CT_322",28.56,38511.5,54476.3,36.05,35.1011524793388
"59",2021-05-24 11:59:00,"CT_322",28.57,38494.2,54441.7,36.0242,35.0753524793388
"60",2021-05-24 11:59:30,"CT_322",28.57,38459.5,54392.7,35.9877,35.0388524793388
"61",2021-05-24 12:00:00,"CT_322",28.58,38490.7,54426.7,36.0131,35.0642524793388
"62",2021-05-24 12:00:30,"CT_322",28.58,38490.7,54426.9,36.0132,35.0643524793388
"63",2021-05-24 12:01:00,"CT_322",28.57,38497.6,54447.1,36.0282,35.0793524793388
"64",2021-05-24 12:01:30,"CT_322",28.56,38480.3,54433,36.0177,35.0688524793388
"65",2021-05-24 12:02:00,"CT_322",28.59,38511.5,54446.5,36.0278,35.0789524793388
"66",2021-05-24 12:02:30,"CT_322",28.61,38476.8,54377,35.976,35.0271524793388
"67",2021-05-24 12:03:00,"CT_322",28.59,38476.8,54397.6,35.9914,35.0425524793388
"68",2021-05-24 12:03:30,"CT_322",28.61,38511.5,54426.4,36.0128,35.0639524793388
"69",2021-05-24 12:04:00,"CT_322",28.62,38463,54347.6,35.9541,35.0052524793388
"70",2021-05-24 12:04:30,"CT_322",28.61,38501.1,54411.9,36.002,35.0531524793388
"71",2021-05-24 12:05:00,"CT_322",28.57,38483.8,54428.7,36.0145,35.0656524793388
"72",2021-05-24 12:05:30,"CT_322",28.58,38501.1,54443.1,36.0252,35.0763524793388
"73",2021-05-24 12:06:00,"CT_322",28.61,38483.8,54387.9,35.9841,35.0352524793388
"74",2021-05-24 12:06:30,"CT_322",28.62,38511.5,54417,36.0058,35.0569524793388
"75",2021-05-24 12:07:00,"CT_322",28.62,38466.4,54353.3,35.9583,35.0094524793388
"76",2021-05-24 12:07:30,"CT_322",28.59,38497.6,54428.4,36.0143,35.0654524793388
"77",2021-05-24 12:08:00,"CT_322",28.57,38469.9,54409.9,36.0005,35.0516524793388
"78",2021-05-24 12:08:30,"CT_322",28.62,38511.5,54417.6,36.0062,35.0573524793388
"79",2021-05-24 12:09:00,"CT_322",28.59,38452.6,54365.1,35.9672,35.0183524793388
"80",2021-05-24 12:09:30,"CT_322",28.58,38501.1,54444.2,36.0261,35.0772524793388
"81",2021-05-24 12:10:00,"CT_322",28.58,38469.9,54400.2,35.9933,35.0444524793388
"82",2021-05-24 12:10:30,"CT_322",28.59,38494.2,54424.5,36.0114,35.0625524793388
"83",2021-05-24 12:11:00,"CT_322",28.62,38539.3,54457.6,36.0361,35.0872524793388
"84",2021-05-24 12:11:30,"CT_322",28.62,38459.5,54344.9,35.952,35.0031524793388
"85",2021-05-24 12:12:00,"CT_322",28.63,38494.2,54383.8,35.9811,35.0322524793388
"86",2021-05-24 12:12:30,"CT_322",28.66,38483.8,54338.5,35.9473,34.9984524793388
"87",2021-05-24 12:13:00,"CT_322",28.66,38501.1,54363.1,35.9656,35.0167524793388
"88",2021-05-24 12:13:30,"CT_322",28.63,38501.1,54394.1,35.9887,35.0398524793388
"89",2021-05-24 12:14:00,"CT_322",28.66,38497.6,54358.5,35.9622,35.0133524793388
"90",2021-05-24 12:14:30,"CT_322",28.67,38521.9,54382.7,35.9802,35.0313524793388
"91",2021-05-24 12:15:00,"CT_322",28.64,38483.8,54359.8,35.9631,35.0142524793388
"92",2021-05-24 12:15:30,"CT_322",28.58,38508,54455.8,36.0347,35.0858524793388
"93",2021-05-24 12:16:00,"CT_322",28.63,38494.2,54385,35.982,35.0331524793388
"94",2021-05-24 12:16:30,"CT_322",28.63,38483.8,54370.5,35.9711,35.0222524793388
"95",2021-05-24 12:17:00,"CT_322",28.66,38535.8,54413.4,36.0031,35.0542524793388
"96",2021-05-24 12:17:30,"CT_322",28.64,38469.9,54340.8,35.949,35.0001524793388
"97",2021-05-24 12:18:00,"CT_322",28.64,38480.3,54355.7,35.9601,35.0112524793388
"98",2021-05-24 12:18:30,"CT_322",28.61,38483.8,54391.6,35.9869,35.0380524793388
"99",2021-05-24 12:19:00,"CT_322",28.64,38508,54395.2,35.9895,35.0406524793388
"100",2021-05-24 12:19:30,"CT_322",28.64,38521.9,54415,36.0043,35.0554524793388
"101",2021-05-24 12:20:00,"CT_322",28.63,38525.4,54430.3,36.0158,35.0669524793388
"102",2021-05-24 12:20:30,"CT_322",28.64,38494.2,54376.1,35.9753,35.0264524793388
"103",2021-05-24 12:21:00,"CT_322",28.68,38469.9,54300.9,35.9192,34.9703524793388
"104",2021-05-24 12:21:30,"CT_322",28.69,38497.6,54329.9,35.9409,34.9920524793388
"105",2021-05-24 12:22:00,"CT_322",28.69,38497.6,54330.1,35.941,34.9921524793388
"106",2021-05-24 12:22:30,"CT_322",28.7,38494.2,54315.2,35.9299,34.9810524793388
"107",2021-05-24 12:23:00,"CT_322",28.7,38521.9,54354.5,35.9592,35.0103524793388
"108",2021-05-24 12:23:30,"CT_322",28.68,38521.9,54375.1,35.9746,35.0257524793388
"109",2021-05-24 12:24:00,"CT_322",28.66,38511.5,54381.1,35.979,35.0301524793388
"110",2021-05-24 12:24:30,"CT_322",28.68,38525.4,54380.3,35.9785,35.0296524793388
"111",2021-05-24 12:25:00,"CT_322",28.7,38542.8,54384.6,35.9816,35.0327524793388
"112",2021-05-24 12:25:30,"CT_322",28.7,38508,54335.5,35.9451,34.9962524793388
"113",2021-05-24 12:26:00,"CT_322",28.7,38556.7,54404.5,35.9965,35.0476524793388
"114",2021-05-24 12:26:30,"CT_322",28.72,38535.8,54354.6,35.9593,35.0104524793388
"115",2021-05-24 12:27:00,"CT_322",28.72,38518.5,54330.3,35.9412,34.9923524793388
"116",2021-05-24 12:27:30,"CT_322",28.69,38556.7,54415.2,36.0045,35.0556524793388
"117",2021-05-24 12:28:00,"CT_322",28.7,38494.2,54316.8,35.9311,34.9822524793388
"118",2021-05-24 12:28:30,"CT_322",28.72,38504.6,54311.1,35.9269,34.9780524793388
"119",2021-05-24 12:29:00,"CT_322",28.74,38542.8,54344.8,35.952,35.0031524793388
"120",2021-05-24 12:29:30,"CT_322",28.74,38542.8,54344.9,35.9521,35.0032524793388
"121",2021-05-24 12:30:00,"CT_322",28.73,38521.9,54325.8,35.9378,34.9889524793388
"122",2021-05-24 12:30:30,"CT_322",28.73,38528.9,54335.8,35.9453,34.9964524793388
"123",2021-05-24 12:31:00,"CT_322",28.73,38521.9,54326.1,35.938,34.9891524793388
"124",2021-05-24 12:31:30,"CT_322",28.74,38528.9,54325.9,35.9379,34.9890524793388
"125",2021-05-24 12:32:00,"CT_322",28.73,38556.7,54375.5,35.9749,35.0260524793388
"126",2021-05-24 12:32:30,"CT_322",28.74,38518.5,54311.5,35.9271,34.9782524793388
"127",2021-05-24 12:33:00,"CT_322",28.75,38490.7,54262.1,35.8904,34.9415524793388
"128",2021-05-24 12:33:30,"CT_322",28.74,38556.7,54365.7,35.9676,35.0187524793388
"129",2021-05-24 12:34:00,"CT_322",28.75,38556.7,54355.6,35.96,35.0111524793388
"130",2021-05-24 12:34:30,"CT_322",28.77,38556.7,54335.3,35.9449,34.9960524793388
"131",2021-05-24 12:35:00,"CT_322",28.75,38539.3,54331.3,35.942,34.9931524793388
"132",2021-05-24 12:35:30,"CT_322",28.74,38528.9,54327,35.9387,34.9898524793388
"133",2021-05-24 12:36:00,"CT_322",28.77,38518.5,54281.8,35.905,34.9561524793388
"134",2021-05-24 12:36:30,"CT_322",28.78,38542.8,54306,35.9231,34.9742524793388
"135",2021-05-24 12:37:00,"CT_322",28.74,38521.9,54317.6,35.9317,34.9828524793388
"136",2021-05-24 12:37:30,"CT_322",28.74,38553.2,54361.9,35.9648,35.0159524793388
"137",2021-05-24 12:38:00,"CT_322",28.77,38581,54370.6,35.9712,35.0223524793388
"138",2021-05-24 12:38:30,"CT_322",28.77,38528.9,54297.2,35.9165,34.9676524793388
"139",2021-05-24 12:39:00,"CT_322",28.77,38528.9,54297.4,35.9166,34.9677524793388
"140",2021-05-24 12:39:30,"CT_322",28.75,38567.1,54371.9,35.9722,35.0233524793388
"141",2021-05-24 12:40:00,"CT_322",28.75,38525.4,54313.2,35.9284,34.9795524793388
"142",2021-05-24 12:40:30,"CT_322",28.68,38463,54296.8,35.9162,34.9673524793388
"143",2021-05-24 12:41:00,"CT_322",28.68,38518.5,54375.4,35.9748,35.0259524793388
"144",2021-05-24 12:41:30,"CT_322",28.7,38528.9,54369.8,35.9706,35.0217524793388
"145",2021-05-24 12:42:00,"CT_322",28.72,38494.2,54300.4,35.9189,34.9700524793388
"146",2021-05-24 12:42:30,"CT_322",28.73,38539.3,54354,35.9589,35.0100524793388
"147",2021-05-24 12:43:00,"CT_322",28.74,38528.9,54329.2,35.9404,34.9915524793388
"148",2021-05-24 12:43:30,"CT_322",28.74,38528.9,54329.4,35.9405,34.9916524793388
"149",2021-05-24 12:44:00,"CT_322",28.75,38511.5,54294.7,35.9147,34.9658524793388
"150",2021-05-24 12:44:30,"CT_322",28.77,38518.5,54284.3,35.9069,34.9580524793388
"151",2021-05-24 12:45:00,"CT_322",28.78,38494.2,54239.9,35.8738,34.9249524793388
"152",2021-05-24 12:45:30,"CT_322",28.78,38556.7,54328.3,35.9397,34.9908524793388
"153",2021-05-24 12:46:00,"CT_322",28.77,38542.8,54319,35.9328,34.9839524793388
"154",2021-05-24 12:46:30,"CT_322",28.79,38525.4,54274.2,35.8994,34.9505524793388
"155",2021-05-24 12:47:00,"CT_322",28.79,38528.9,54279.3,35.9031,34.9542524793388
"156",2021-05-24 12:47:30,"CT_322",28.8,38539.3,54283.9,35.9066,34.9577524793388
"157",2021-05-24 12:48:00,"CT_322",28.81,38553.2,54293.4,35.9137,34.9648524793388
"158",2021-05-24 12:48:30,"CT_322",28.8,38553.2,54303.8,35.9214,34.9725524793388
"159",2021-05-24 12:49:00,"CT_322",28.81,38542.8,54279,35.903,34.9541524793388
"160",2021-05-24 12:49:30,"CT_322",28.79,38539.3,54294.7,35.9146,34.9657524793388
"161",2021-05-24 12:50:00,"CT_322",28.79,38553.2,54314.4,35.9294,34.9805524793388
"162",2021-05-24 12:50:30,"CT_322",28.78,38542.8,54310.1,35.9261,34.9772524793388
"163",2021-05-24 12:51:00,"CT_322",28.79,38553.2,54314.7,35.9296,34.9807524793388
"164",2021-05-24 12:51:30,"CT_322",28.77,38508,54271.5,35.8974,34.9485524793388
"165",2021-05-24 12:52:00,"CT_322",28.78,38539.3,54305.6,35.9228,34.9739524793388
"166",2021-05-24 12:52:30,"CT_322",28.79,38539.3,54295.5,35.9153,34.9664524793388
"167",2021-05-24 12:53:00,"CT_322",28.79,38553.2,54315.3,35.93,34.9811524793388
"168",2021-05-24 12:53:30,"CT_322",28.77,38504.6,54267.3,35.8942,34.9453524793388
"169",2021-05-24 12:54:00,"CT_322",28.8,38539.3,54285.8,35.908,34.9591524793388
"170",2021-05-24 12:54:30,"CT_322",28.8,38504.6,54237,35.8716,34.9227524793388
"171",2021-05-24 12:55:00,"CT_322",28.8,38535.8,54281.1,35.9045,34.9556524793388
"172",2021-05-24 12:55:30,"CT_322",28.8,38542.8,54291.1,35.912,34.9631524793388
"173",2021-05-24 12:56:00,"CT_322",28.83,38542.8,54260.6,35.8893,34.9404524793388
"174",2021-05-24 12:56:30,"CT_322",28.83,38553.2,54275.4,35.9003,34.9514524793388
"175",2021-05-24 12:57:00,"CT_322",28.83,38563.6,54290.3,35.9113,34.9624524793388
"176",2021-05-24 12:57:30,"CT_322",28.84,38553.2,54265.5,35.8929,34.9440524793388
"177",2021-05-24 12:58:00,"CT_322",28.84,38563.6,54280.3,35.9039,34.9550524793388
"178",2021-05-24 12:58:30,"CT_322",28.83,38539.3,54256.4,35.8861,34.9372524793388
"179",2021-05-24 12:59:00,"CT_322",28.84,38539.3,54246.4,35.8786,34.9297524793388
"180",2021-05-24 12:59:30,"CT_322",28.85,38588,54304.9,35.9223,34.9734524793388
"181",2021-05-24 13:00:00,"CT_322",28.85,38574.1,54285.5,35.9078,34.9589524793388
"182",2021-05-24 13:00:30,"CT_322",28.85,38563.6,54270.9,35.8969,34.9480524793388
"183",2021-05-24 13:01:00,"CT_322",28.84,38539.3,54247,35.8791,34.9302524793388
"184",2021-05-24 13:01:30,"CT_322",28.81,38535.8,54272.8,35.8983,34.9494524793388
"185",2021-05-24 13:02:00,"CT_322",28.83,38553.2,54277.1,35.9015,34.9526524793388
"186",2021-05-24 13:02:30,"CT_322",28.84,38570.6,54291.5,35.9123,34.9634524793388
"187",2021-05-24 13:03:00,"CT_322",28.85,38549.7,54252,35.8828,34.9339524793388
"188",2021-05-24 13:03:30,"CT_322",28.85,38553.2,54257.1,35.8866,34.9377524793388
"189",2021-05-24 13:04:00,"CT_322",28.86,38567.1,54266.6,35.8937,34.9448524793388
"190",2021-05-24 13:04:30,"CT_322",28.86,38549.7,54242.2,35.8755,34.9266524793388
"191",2021-05-24 13:05:00,"CT_322",28.85,38549.7,54252.6,35.8833,34.9344524793388
"192",2021-05-24 13:05:30,"CT_322",28.85,38553.2,54257.7,35.887,34.9381524793388
"193",2021-05-24 13:06:00,"CT_322",28.85,38553.2,54257.8,35.8872,34.9383524793388
"194",2021-05-24 13:06:30,"CT_322",28.85,38563.6,54272.6,35.8982,34.9493524793388
"195",2021-05-24 13:07:00,"CT_322",28.86,38553.2,54247.9,35.8798,34.9309524793388
"196",2021-05-24 13:07:30,"CT_322",28.81,38574.1,54328.6,35.9399,34.9910524793388
"197",2021-05-24 13:08:00,"CT_322",28.84,38563.6,54283.3,35.9061,34.9572524793388
"198",2021-05-24 13:08:30,"CT_322",28.87,38549.7,54233.2,35.8688,34.9199524793388
"199",2021-05-24 13:09:00,"CT_322",28.85,38539.3,54239.1,35.8732,34.9243524793388
"200",2021-05-24 13:09:30,"CT_322",28.85,38553.2,54258.8,35.8879,34.9390524793388
"201",2021-05-24 13:10:00,"CT_322",28.85,38563.6,54273.6,35.899,34.9501524793388
"202",2021-05-24 13:10:30,"CT_322",28.86,38542.8,54234.3,35.8696,34.9207524793388
"203",2021-05-24 13:11:00,"CT_322",28.86,38525.4,54209.9,35.8515,34.9026524793388
"204",2021-05-24 13:11:30,"CT_322",28.81,38528.9,54266,35.8933,34.9444524793388
"205",2021-05-24 13:12:00,"CT_322",28.81,38539.3,54280.8,35.9043,34.9554524793388
"206",2021-05-24 13:12:30,"CT_322",28.84,38535.8,54245.4,35.8779,34.9290524793388
"207",2021-05-24 13:13:00,"CT_322",28.81,38518.5,54251.8,35.8827,34.9338524793388
"208",2021-05-24 13:13:30,"CT_322",28.81,38497.6,54222.4,35.8608,34.9119524793388
"209",2021-05-24 13:14:00,"CT_322",28.84,38535.8,54245.8,35.8782,34.9293524793388
"210",2021-05-24 13:14:30,"CT_322",28.85,38535.8,54235.8,35.8707,34.9218524793388
"211",2021-05-24 13:15:00,"CT_322",28.87,38588,54289.1,35.9104,34.9615524793388
"212",2021-05-24 13:15:30,"CT_322",28.87,38549.7,54235.2,35.8703,34.9214524793388
"213",2021-05-24 13:16:00,"CT_322",28.84,38570.6,54295.5,35.9152,34.9663524793388
"214",2021-05-24 13:16:30,"CT_322",28.87,38549.7,54235.5,35.8706,34.9217524793388
"215",2021-05-24 13:17:00,"CT_322",28.9,38563.6,54224.7,35.8625,34.9136524793388
"216",2021-05-24 13:17:30,"CT_322",28.9,38574.1,54239.6,35.8736,34.9247524793388
"217",2021-05-24 13:18:00,"CT_322",28.87,38542.8,54226.3,35.8636,34.9147524793388
"218",2021-05-24 13:18:30,"CT_322",28.89,38588,54269.7,35.896,34.9471524793388
"219",2021-05-24 13:19:00,"CT_322",28.87,38535.8,54216.7,35.8565,34.9076524793388
"220",2021-05-24 13:19:30,"CT_322",28.87,38574.1,54270.8,35.8968,34.9479524793388
"221",2021-05-24 13:20:00,"CT_322",28.89,38563.6,54235.7,35.8707,34.9218524793388
"222",2021-05-24 13:20:30,"CT_322",28.89,38570.6,54245.7,35.8782,34.9293524793388
"223",2021-05-24 13:21:00,"CT_322",28.87,38535.8,54217.3,35.857,34.9081524793388
"224",2021-05-24 13:21:30,"CT_322",28.89,38549.7,54216.6,35.8565,34.9076524793388
"225",2021-05-24 13:22:00,"CT_322",28.87,38535.8,54217.6,35.8572,34.9083524793388
"226",2021-05-24 13:22:30,"CT_322",28.89,38574.1,54251.3,35.8823,34.9334524793388
"227",2021-05-24 13:23:00,"CT_322",28.9,38574.1,54241.2,35.8748,34.9259524793388
"228",2021-05-24 13:23:30,"CT_322",28.89,38549.7,54217.2,35.8569,34.9080524793388
"229",2021-05-24 13:24:00,"CT_322",28.89,38549.7,54217.3,35.857,34.9081524793388
"230",2021-05-24 13:24:30,"CT_322",28.91,38619.3,54295.1,35.9149,34.9660524793388
"231",2021-05-24 13:25:00,"CT_322",28.91,38598.4,54265.8,35.8931,34.9442524793388
"232",2021-05-24 13:25:30,"CT_322",28.92,38567.1,54211.7,35.8528,34.9039524793388
"233",2021-05-24 13:26:00,"CT_322",28.92,38574.1,54221.7,35.8603,34.9114524793388
"234",2021-05-24 13:26:30,"CT_322",28.91,38542.8,54188,35.8351,34.8862524793388
"235",2021-05-24 13:27:00,"CT_322",28.87,38612.4,54327,35.9387,34.9898524793388
"236",2021-05-24 13:27:30,"CT_322",28.86,38549.7,54249,35.8806,34.9317524793388
"237",2021-05-24 13:28:00,"CT_322",28.91,38556.7,54208,35.85,34.9011524793388
"238",2021-05-24 13:28:30,"CT_322",28.9,38567.1,54233,35.8686,34.9197524793388
"239",2021-05-24 13:29:00,"CT_322",28.89,38563.6,54238.4,35.8727,34.9238524793388
"240",2021-05-24 13:29:30,"CT_322",28.87,38549.7,54239.3,35.8734,34.9245524793388
"241",2021-05-24 13:30:00,"CT_322",28.91,38549.7,54198.7,35.8431,34.8942524793388
"242",2021-05-24 13:30:30,"CT_322",28.91,38584.5,54247.9,35.8797,34.9308524793388
"243",2021-05-24 13:31:00,"CT_322",28.9,38535.8,54189.6,35.8363,34.8874524793388
"244",2021-05-24 13:31:30,"CT_322",28.92,38487.2,54101,35.7703,34.8214524793388
"245",2021-05-24 13:32:00,"CT_322",28.95,38588,54212.4,35.8534,34.9045524793388
"246",2021-05-24 13:32:30,"CT_322",28.95,38549.7,54158.7,35.8133,34.8644524793388
"247",2021-05-24 13:33:00,"CT_322",28.95,38528.9,54129.6,35.7916,34.8427524793388
"248",2021-05-24 13:33:30,"CT_322",28.95,38574.1,54193.3,35.8391,34.8902524793388
"249",2021-05-24 13:34:00,"CT_322",28.95,38553.2,54164.1,35.8173,34.8684524793388
"250",2021-05-24 13:34:30,"CT_322",28.95,38518.5,54115.4,35.7811,34.8322524793388
