"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_320",28.39,36736.4,54002.2,35.6968,35.65365
"2",2021-05-24 11:30:30,"CT_320",28.41,36694.5,53920.1,35.6357,35.59255
"3",2021-05-24 11:31:00,"CT_320",28.45,36713.9,53907.8,35.6265,35.58335
"4",2021-05-24 11:31:30,"CT_320",28.41,36717.1,53953.4,35.6604,35.61725
"5",2021-05-24 11:32:00,"CT_320",28.4,36707.4,53949.3,35.6574,35.61425
"6",2021-05-24 11:32:30,"CT_320",28.46,36701,53878.6,35.6048,35.56165
"7",2021-05-24 11:33:00,"CT_320",28.42,36749.3,53990.5,35.6881,35.64495
"8",2021-05-24 11:33:30,"CT_320",28.42,36710.6,53933.6,35.6457,35.60255
"9",2021-05-24 11:34:00,"CT_320",28.4,36697.8,53935.2,35.6469,35.60375
"10",2021-05-24 11:34:30,"CT_320",28.41,36733.2,53977,35.6781,35.63495
"11",2021-05-24 11:35:00,"CT_320",28.53,36746.1,53873.5,35.601,35.55785
"12",2021-05-24 11:35:30,"CT_320",28.44,36713.9,53918,35.6341,35.59095
"13",2021-05-24 11:36:00,"CT_320",28.47,36736.4,53920.4,35.6359,35.59275
"14",2021-05-24 11:36:30,"CT_320",28.46,36742.9,53940.2,35.6506,35.60745
"15",2021-05-24 11:37:00,"CT_320",28.45,36733.2,53936.2,35.6476,35.60445
"16",2021-05-24 11:37:30,"CT_320",28.47,36746.1,53934.7,35.6465,35.60335
"17",2021-05-24 11:38:00,"CT_320",28.46,36730,53921.2,35.6365,35.59335
"18",2021-05-24 11:38:30,"CT_320",28.35,36688.1,53972,35.6743,35.63115
"19",2021-05-24 11:39:00,"CT_320",28.46,36730,53921.2,35.6365,35.59335
"20",2021-05-24 11:39:30,"CT_320",28.38,36694.5,53950.8,35.6585,35.61535
"21",2021-05-24 11:40:00,"CT_320",28.44,36707.4,53908.4,35.627,35.58385
"22",2021-05-24 11:40:30,"CT_320",28.48,36730,53900.8,35.6213,35.57815
"23",2021-05-24 11:41:00,"CT_320",28.46,36717.1,53902.3,35.6224,35.57925
"24",2021-05-24 11:41:30,"CT_320",28.41,36730,53972.3,35.6745,35.63135
"25",2021-05-24 11:42:00,"CT_320",28.39,36723.5,53983.2,35.6827,35.63955
"26",2021-05-24 11:42:30,"CT_320",28.45,36701,53888.8,35.6124,35.56925
"27",2021-05-24 11:43:00,"CT_320",28.44,36739.7,53955.9,35.6623,35.61915
"28",2021-05-24 11:43:30,"CT_320",28.39,36717.1,53973.8,35.6756,35.63245
"29",2021-05-24 11:44:00,"CT_320",28.39,36707.4,53959.5,35.665,35.62185
"30",2021-05-24 11:44:30,"CT_320",28.38,36730,54003,35.6974,35.65425
"31",2021-05-24 11:45:00,"CT_320",28.45,36701,53888.8,35.6124,35.56925
"32",2021-05-24 11:45:30,"CT_320",28.42,36739.7,53976.4,35.6776,35.63445
"33",2021-05-24 11:46:00,"CT_320",28.45,36736.4,53940.9,35.6511,35.60795
"34",2021-05-24 11:46:30,"CT_320",28.42,36713.9,53938.4,35.6493,35.60615
"35",2021-05-24 11:47:00,"CT_320",28.47,36726.8,53906.3,35.6254,35.58225
"36",2021-05-24 11:47:30,"CT_320",28.48,36739.7,53915.1,35.6319,35.58875
"37",2021-05-24 11:48:00,"CT_320",28.47,36733.2,53915.7,35.6324,35.58925
"38",2021-05-24 11:48:30,"CT_320",28.46,36720.3,53907,35.6259,35.58275
"39",2021-05-24 11:49:00,"CT_320",28.5,36733.2,53885.1,35.6096,35.56645
"40",2021-05-24 11:49:30,"CT_320",28.45,36684.9,53865.1,35.5948,35.55165
"41",2021-05-24 11:50:00,"CT_320",28.44,36704.2,53903.7,35.6235,35.58035
"42",2021-05-24 11:50:30,"CT_320",28.48,36720.3,53886.6,35.6107,35.56755
"43",2021-05-24 11:51:00,"CT_320",28.41,36720.3,53958.1,35.6639,35.62075
"44",2021-05-24 11:51:30,"CT_320",28.41,36701,53929.7,35.6428,35.59965
"45",2021-05-24 11:52:00,"CT_320",28.4,36723.5,53973,35.675,35.63185
"46",2021-05-24 11:52:30,"CT_320",28.41,36704.2,53934.4,35.6463,35.60315
"47",2021-05-24 11:53:00,"CT_320",28.5,36736.4,53889.8,35.6131,35.56995
"48",2021-05-24 11:53:30,"CT_320",28.47,36733.2,53915.7,35.6324,35.58925
"49",2021-05-24 11:54:00,"CT_320",28.51,36736.4,53879.6,35.6056,35.56245
"50",2021-05-24 11:54:30,"CT_320",28.48,36723.5,53891.3,35.6142,35.57105
"51",2021-05-24 11:55:00,"CT_320",28.47,36733.2,53915.7,35.6324,35.58925
"52",2021-05-24 11:55:30,"CT_320",28.47,36726.8,53906.3,35.6254,35.58225
"53",2021-05-24 11:56:00,"CT_320",28.52,36726.8,53855.3,35.5875,35.54435
"54",2021-05-24 11:56:30,"CT_320",28.5,36730,53880.4,35.6062,35.56305
"55",2021-05-24 11:57:00,"CT_320",28.53,36717.1,53830.9,35.5693,35.52615
"56",2021-05-24 11:57:30,"CT_320",28.46,36707.4,53888,35.6118,35.56865
"57",2021-05-24 11:58:00,"CT_320",28.48,36730,53900.8,35.6213,35.57815
"58",2021-05-24 11:58:30,"CT_320",28.51,36713.9,53846.6,35.581,35.53785
"59",2021-05-24 11:59:00,"CT_320",28.53,36739.7,53864.1,35.594,35.55085
"60",2021-05-24 11:59:30,"CT_320",28.53,36749.3,53878.2,35.6045,35.56135
"61",2021-05-24 12:00:00,"CT_320",28.57,36726.8,53804.4,35.5496,35.50645
"62",2021-05-24 12:00:30,"CT_320",28.59,36752.6,53821.9,35.5626,35.51945
"63",2021-05-24 12:01:00,"CT_320",28.56,36701,53776.8,35.529,35.48585
"64",2021-05-24 12:01:30,"CT_320",28.53,36736.4,53859.3,35.5904,35.54725
"65",2021-05-24 12:02:00,"CT_320",28.54,36739.7,53853.9,35.5864,35.54325
"66",2021-05-24 12:02:30,"CT_320",28.56,36736.4,53828.7,35.5677,35.52455
"67",2021-05-24 12:03:00,"CT_320",28.56,36759,53861.9,35.5923,35.54915
"68",2021-05-24 12:03:30,"CT_320",28.56,36733.2,53824,35.5642,35.52105
"69",2021-05-24 12:04:00,"CT_320",28.56,36710.6,53790.9,35.5395,35.49635
"70",2021-05-24 12:04:30,"CT_320",28.56,36759,53861.9,35.5923,35.54915
"71",2021-05-24 12:05:00,"CT_320",28.56,36713.9,53795.7,35.5431,35.49995
"72",2021-05-24 12:05:30,"CT_320",28.62,36704.2,53720.5,35.4872,35.44405
"73",2021-05-24 12:06:00,"CT_320",28.57,36710.6,53780.7,35.5319,35.48875
"74",2021-05-24 12:06:30,"CT_320",28.54,36746.1,53863.3,35.5934,35.55025
"75",2021-05-24 12:07:00,"CT_320",28.58,36746.1,53822.6,35.5631,35.51995
"76",2021-05-24 12:07:30,"CT_320",28.53,36736.4,53859.3,35.5904,35.54725
"77",2021-05-24 12:08:00,"CT_320",28.57,36736.4,53818.5,35.5601,35.51695
"78",2021-05-24 12:08:30,"CT_320",28.57,36733.2,53813.8,35.5566,35.51345
"79",2021-05-24 12:09:00,"CT_320",28.56,36733.2,53824,35.5642,35.52105
"80",2021-05-24 12:09:30,"CT_320",28.59,36752.6,53821.9,35.5626,35.51945
"81",2021-05-24 12:10:00,"CT_320",28.58,36752.6,53832.1,35.5702,35.52705
"82",2021-05-24 12:10:30,"CT_320",28.59,36742.9,53807.7,35.552,35.50885
"83",2021-05-24 12:11:00,"CT_320",28.62,36746.1,53781.9,35.5328,35.48965
"84",2021-05-24 12:11:30,"CT_320",28.58,36752.6,53832.1,35.5702,35.52705
"85",2021-05-24 12:12:00,"CT_320",28.57,36742.9,53828.1,35.5672,35.52405
"86",2021-05-24 12:12:30,"CT_320",28.61,36710.6,53740,35.5017,35.45855
"87",2021-05-24 12:13:00,"CT_320",28.54,36730,53839.7,35.5758,35.53265
"88",2021-05-24 12:13:30,"CT_320",28.63,36752.6,53781.3,35.5324,35.48925
"89",2021-05-24 12:14:00,"CT_320",28.58,36723.5,53789.4,35.5384,35.49525
"90",2021-05-24 12:14:30,"CT_320",28.62,36765.5,53810.4,35.554,35.51085
"91",2021-05-24 12:15:00,"CT_320",28.58,36742.9,53817.9,35.5596,35.51645
"92",2021-05-24 12:15:30,"CT_320",28.54,36730,53839.7,35.5758,35.53265
"93",2021-05-24 12:16:00,"CT_320",28.57,36726.8,53804.4,35.5496,35.50645
"94",2021-05-24 12:16:30,"CT_320",28.57,36723.5,53799.6,35.546,35.50285
"95",2021-05-24 12:17:00,"CT_320",28.57,36730,53809.1,35.5531,35.50995
"96",2021-05-24 12:17:30,"CT_320",28.61,36717.1,53749.6,35.5088,35.46565
"97",2021-05-24 12:18:00,"CT_320",28.57,36762.3,53856.5,35.5884,35.54525
"98",2021-05-24 12:18:30,"CT_320",28.62,36762.3,53805.7,35.5505,35.50735
"99",2021-05-24 12:19:00,"CT_320",28.59,36752.6,53821.9,35.5626,35.51945
"100",2021-05-24 12:19:30,"CT_320",28.53,36762.3,53897.3,35.6187,35.57555
"101",2021-05-24 12:20:00,"CT_320",28.59,36749.3,53817.1,35.559,35.51585
"102",2021-05-24 12:20:30,"CT_320",28.59,36742.9,53807.7,35.552,35.50885
"103",2021-05-24 12:21:00,"CT_320",28.59,36717.1,53769.9,35.5239,35.48075
"104",2021-05-24 12:21:30,"CT_320",28.57,36759,53851.7,35.5848,35.54165
"105",2021-05-24 12:22:00,"CT_320",28.58,36694.5,53746.9,35.5068,35.46365
"106",2021-05-24 12:22:30,"CT_320",28.64,36762.3,53785.3,35.5354,35.49225
"107",2021-05-24 12:23:00,"CT_320",28.58,36723.5,53789.4,35.5384,35.49525
"108",2021-05-24 12:23:30,"CT_320",28.61,36736.4,53777.9,35.5298,35.48665
"109",2021-05-24 12:24:00,"CT_320",28.63,36717.1,53729.3,35.4937,35.45055
"110",2021-05-24 12:24:30,"CT_320",28.64,36759,53780.5,35.5318,35.48865
"111",2021-05-24 12:25:00,"CT_320",28.68,36746.1,53721,35.4875,35.44435
"112",2021-05-24 12:25:30,"CT_320",28.65,36691.3,53671.2,35.4505,35.40735
"113",2021-05-24 12:26:00,"CT_320",28.65,36759,53770.3,35.5242,35.48105
"114",2021-05-24 12:26:30,"CT_320",28.67,36759,53750,35.5091,35.46595
"115",2021-05-24 12:27:00,"CT_320",28.62,36749.3,53786.6,35.5363,35.49315
"116",2021-05-24 12:27:30,"CT_320",28.68,36768.7,53754.1,35.5122,35.46905
"117",2021-05-24 12:28:00,"CT_320",28.68,36781.6,53773,35.5262,35.48305
"118",2021-05-24 12:28:30,"CT_320",28.69,36768.7,53744,35.5046,35.46145
"119",2021-05-24 12:29:00,"CT_320",28.63,36759,53790.7,35.5394,35.49625
"120",2021-05-24 12:29:30,"CT_320",28.65,36726.8,53723.2,35.4892,35.44605
"121",2021-05-24 12:30:00,"CT_320",28.67,36736.4,53716.9,35.4845,35.44135
"122",2021-05-24 12:30:30,"CT_320",28.65,36771.9,53789.2,35.5383,35.49515
"123",2021-05-24 12:31:00,"CT_320",28.63,36775.2,53814.4,35.557,35.51385
"124",2021-05-24 12:31:30,"CT_320",28.67,36778.4,53778.5,35.5303,35.48715
"125",2021-05-24 12:32:00,"CT_320",28.67,36771.9,53768.9,35.5232,35.48005
"126",2021-05-24 12:32:30,"CT_320",28.68,36752.6,53730.5,35.4946,35.45145
"127",2021-05-24 12:33:00,"CT_320",28.62,36726.8,53753.6,35.5118,35.46865
"128",2021-05-24 12:33:30,"CT_320",28.61,36746.1,53792.1,35.5404,35.49725
"129",2021-05-24 12:34:00,"CT_320",28.69,36778.4,53758.2,35.5152,35.47205
"130",2021-05-24 12:34:30,"CT_320",28.71,36742.9,53685.9,35.4614,35.41825
"131",2021-05-24 12:35:00,"CT_320",28.63,36759,53790.7,35.5394,35.49625
"132",2021-05-24 12:35:30,"CT_320",28.62,36768.7,53815,35.5575,35.51435
"133",2021-05-24 12:36:00,"CT_320",28.67,36775.2,53773.8,35.5268,35.48365
"134",2021-05-24 12:36:30,"CT_320",28.63,36746.1,53771.8,35.5253,35.48215
"135",2021-05-24 12:37:00,"CT_320",28.64,36759,53780.5,35.5318,35.48865
"136",2021-05-24 12:37:30,"CT_320",28.63,36759,53790.7,35.5394,35.49625
"137",2021-05-24 12:38:00,"CT_320",28.67,36768.7,53764.2,35.5197,35.47655
"138",2021-05-24 12:38:30,"CT_320",28.64,36765.5,53790,35.5389,35.49575
"139",2021-05-24 12:39:00,"CT_320",28.64,36791.3,53827.8,35.567,35.52385
"140",2021-05-24 12:39:30,"CT_320",28.63,36778.4,53819.1,35.5605,35.51735
"141",2021-05-24 12:40:00,"CT_320",28.62,36807.5,53871.9,35.5998,35.55665
"142",2021-05-24 12:40:30,"CT_320",28.65,36720.3,53713.7,35.4821,35.43895
"143",2021-05-24 12:41:00,"CT_320",28.59,36746.1,53812.4,35.5555,35.51235
"144",2021-05-24 12:41:30,"CT_320",28.64,36755.8,53775.8,35.5283,35.48515
"145",2021-05-24 12:42:00,"CT_320",28.65,36726.8,53723.2,35.4892,35.44605
"146",2021-05-24 12:42:30,"CT_320",28.69,36723.5,53677.8,35.4554,35.41225
"147",2021-05-24 12:43:00,"CT_320",28.67,36742.9,53726.5,35.4916,35.44845
"148",2021-05-24 12:43:30,"CT_320",28.64,36771.9,53799.4,35.5459,35.50275
"149",2021-05-24 12:44:00,"CT_320",28.7,36746.1,53700.7,35.4725,35.42935
"150",2021-05-24 12:44:30,"CT_320",28.7,36762.3,53724.4,35.4901,35.44695
"151",2021-05-24 12:45:00,"CT_320",28.73,36788.1,53731.8,35.4956,35.45245
"152",2021-05-24 12:45:30,"CT_320",28.7,36720.3,53663,35.4444,35.40125
"153",2021-05-24 12:46:00,"CT_320",28.7,36775.2,53743.3,35.5041,35.46095
"154",2021-05-24 12:46:30,"CT_320",28.74,36768.7,53693.3,35.4669,35.42375
"155",2021-05-24 12:47:00,"CT_320",28.73,36730,53646.8,35.4324,35.38925
"156",2021-05-24 12:47:30,"CT_320",28.71,36755.8,53704.8,35.4755,35.43235
"157",2021-05-24 12:48:00,"CT_320",28.69,36742.9,53706.2,35.4765,35.43335
"158",2021-05-24 12:48:30,"CT_320",28.73,36739.7,53661,35.4429,35.39975
"159",2021-05-24 12:49:00,"CT_320",28.81,36797.8,53665,35.4459,35.40275
"160",2021-05-24 12:49:30,"CT_320",28.67,36788.1,53792.7,35.5408,35.49765
"161",2021-05-24 12:50:00,"CT_320",28.69,36768.7,53744,35.5046,35.46145
"162",2021-05-24 12:50:30,"CT_320",28.71,36726.8,53662.4,35.4439,35.40075
"163",2021-05-24 12:51:00,"CT_320",28.63,36752.6,53781.3,35.5324,35.48925
"164",2021-05-24 12:51:30,"CT_320",28.71,36730,53667,35.4474,35.40425
"165",2021-05-24 12:52:00,"CT_320",28.71,36778.4,53737.9,35.5001,35.45695
"166",2021-05-24 12:52:30,"CT_320",28.68,36730,53697.4,35.47,35.42685
"167",2021-05-24 12:53:00,"CT_320",28.68,36726.8,53692.8,35.4665,35.42335
"168",2021-05-24 12:53:30,"CT_320",28.71,36749.3,53695.3,35.4684,35.42525
"169",2021-05-24 12:54:00,"CT_320",28.68,36762.3,53744.7,35.5052,35.46205
"170",2021-05-24 12:54:30,"CT_320",28.68,36739.7,53711.6,35.4806,35.43745
"171",2021-05-24 12:55:00,"CT_320",28.71,36784.9,53747.4,35.5072,35.46405
"172",2021-05-24 12:55:30,"CT_320",28.69,36775.2,53753.5,35.5117,35.46855
"173",2021-05-24 12:56:00,"CT_320",28.73,36801,53750.6,35.5096,35.46645
"174",2021-05-24 12:56:30,"CT_320",28.73,36768.7,53703.4,35.4744,35.43125
"175",2021-05-24 12:57:00,"CT_320",28.73,36775.2,53712.9,35.4815,35.43835
"176",2021-05-24 12:57:30,"CT_320",28.74,36752.6,53669.7,35.4494,35.40625
"177",2021-05-24 12:58:00,"CT_320",28.73,36768.7,53703.4,35.4744,35.43125
"178",2021-05-24 12:58:30,"CT_320",28.73,36784.9,53727.1,35.4921,35.44895
"179",2021-05-24 12:59:00,"CT_320",28.75,36771.9,53687.8,35.4629,35.41975
"180",2021-05-24 12:59:30,"CT_320",28.8,36762.3,53623.2,35.4148,35.37165
"181",2021-05-24 13:00:00,"CT_320",28.75,36739.7,53640.7,35.4279,35.38475
"182",2021-05-24 13:00:30,"CT_320",28.73,36746.1,53670.3,35.4499,35.40675
"183",2021-05-24 13:01:00,"CT_320",28.73,36762.3,53694,35.4675,35.42435
"184",2021-05-24 13:01:30,"CT_320",28.84,36797.8,53634.6,35.4233,35.38015
"185",2021-05-24 13:02:00,"CT_320",28.75,36746.1,53650.1,35.4348,35.39165
"186",2021-05-24 13:02:30,"CT_320",28.75,36778.4,53697.3,35.4699,35.42675
"187",2021-05-24 13:03:00,"CT_320",28.74,36781.6,53712.1,35.4809,35.43775
"188",2021-05-24 13:03:30,"CT_320",28.73,36762.3,53694,35.4675,35.42435
"189",2021-05-24 13:04:00,"CT_320",28.77,36788.1,53691.3,35.4654,35.42225
"190",2021-05-24 13:04:30,"CT_320",28.76,36775.2,53682.5,35.4589,35.41575
"191",2021-05-24 13:05:00,"CT_320",28.74,36765.5,53688.6,35.4634,35.42025
"192",2021-05-24 13:05:30,"CT_320",28.75,36749.3,53654.8,35.4383,35.39515
"193",2021-05-24 13:06:00,"CT_320",28.7,36755.8,53714.9,35.483,35.43985
"194",2021-05-24 13:06:30,"CT_320",28.75,36804.3,53735.2,35.4981,35.45495
"195",2021-05-24 13:07:00,"CT_320",28.73,36797.8,53746,35.5061,35.46295
"196",2021-05-24 13:07:30,"CT_320",28.7,36765.5,53729.1,35.4936,35.45045
"197",2021-05-24 13:08:00,"CT_320",28.79,36810.7,53704,35.4749,35.43175
"198",2021-05-24 13:08:30,"CT_320",28.73,36755.8,53684.5,35.4604,35.41725
"199",2021-05-24 13:09:00,"CT_320",28.71,36784.9,53747.4,35.5072,35.46405
"200",2021-05-24 13:09:30,"CT_320",28.74,36791.3,53726.3,35.4915,35.44835
"201",2021-05-24 13:10:00,"CT_320",28.74,36788.1,53721.6,35.488,35.44485
"202",2021-05-24 13:10:30,"CT_320",28.7,36746.1,53700.7,35.4725,35.42935
"203",2021-05-24 13:11:00,"CT_320",28.74,36788.1,53721.6,35.488,35.44485
"204",2021-05-24 13:11:30,"CT_320",28.76,36788.1,53701.4,35.4729,35.42975
"205",2021-05-24 13:12:00,"CT_320",28.76,36775.2,53682.5,35.4589,35.41575
"206",2021-05-24 13:12:30,"CT_320",28.73,36768.7,53703.4,35.4744,35.43125
"207",2021-05-24 13:13:00,"CT_320",28.71,36736.4,53676.4,35.4544,35.41125
"208",2021-05-24 13:13:30,"CT_320",28.73,36752.6,53679.9,35.4569,35.41375
"209",2021-05-24 13:14:00,"CT_320",28.74,36755.8,53674.4,35.4529,35.40975
"210",2021-05-24 13:14:30,"CT_320",28.71,36791.3,53756.7,35.5141,35.47095
"211",2021-05-24 13:15:00,"CT_320",28.76,36804.3,53725.1,35.4906,35.44745
"212",2021-05-24 13:15:30,"CT_320",28.74,36788.1,53721.6,35.488,35.44485
"213",2021-05-24 13:16:00,"CT_320",28.76,36768.7,53673,35.4519,35.40875
"214",2021-05-24 13:16:30,"CT_320",28.75,36778.4,53697.3,35.4699,35.42675
"215",2021-05-24 13:17:00,"CT_320",28.74,36771.9,53698,35.4704,35.42725
"216",2021-05-24 13:17:30,"CT_320",28.73,36807.5,53760.2,35.5167,35.47355
"217",2021-05-24 13:18:00,"CT_320",28.73,36768.7,53703.4,35.4744,35.43125
"218",2021-05-24 13:18:30,"CT_320",28.67,36755.8,53745.4,35.5057,35.46255
"219",2021-05-24 13:19:00,"CT_320",28.7,36778.4,53748,35.5076,35.46445
"220",2021-05-24 13:19:30,"CT_320",28.74,36778.4,53707.5,35.4775,35.43435
"221",2021-05-24 13:20:00,"CT_320",28.71,36788.1,53752.1,35.5106,35.46745
"222",2021-05-24 13:20:30,"CT_320",28.75,36804.3,53735.2,35.4981,35.45495
