"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_327",28.56,48485,53798.7,35.5453,35.4561896694215
"2",2021-05-24 11:30:30,"CT_327",28.6,48543.5,53823.8,35.564,35.4748896694215
"3",2021-05-24 11:31:00,"CT_327",28.54,48569.6,53914,35.6312,35.5420896694215
"4",2021-05-24 11:31:30,"CT_327",28.56,48621.8,53952.3,35.6596,35.5704896694215
"5",2021-05-24 11:32:00,"CT_327",28.59,48595.7,53893.4,35.6158,35.5266896694215
"6",2021-05-24 11:32:30,"CT_327",28.57,48556.6,53870.7,35.5989,35.5097896694215
"7",2021-05-24 11:33:00,"CT_327",28.58,48589.2,53897.4,35.6187,35.5295896694215
"8",2021-05-24 11:33:30,"CT_327",28.58,48556.6,53861.7,35.5922,35.5030896694215
"9",2021-05-24 11:34:00,"CT_327",28.54,48556.6,53902.7,35.6227,35.5335896694215
"10",2021-05-24 11:34:30,"CT_327",28.59,48576.1,53874.2,35.6015,35.5123896694215
"11",2021-05-24 11:35:00,"CT_327",28.58,48530.5,53834.2,35.5718,35.4826896694215
"12",2021-05-24 11:35:30,"CT_327",28.59,48615.3,53918.8,35.6347,35.5455896694215
"13",2021-05-24 11:36:00,"CT_327",28.62,48589.2,53860,35.5909,35.5017896694215
"14",2021-05-24 11:36:30,"CT_327",28.68,48641.4,53857.7,35.5893,35.5001896694215
"15",2021-05-24 11:37:00,"CT_327",28.57,48556.6,53875.4,35.6024,35.5132896694215
"16",2021-05-24 11:37:30,"CT_327",28.57,48550.1,53868.7,35.5974,35.5082896694215
"17",2021-05-24 11:38:00,"CT_327",28.58,48576.1,53888,35.6118,35.5226896694215
"18",2021-05-24 11:38:30,"CT_327",28.56,48524,53850.8,35.5841,35.4949896694215
"19",2021-05-24 11:39:00,"CT_327",28.57,48530.5,53848.5,35.5824,35.4932896694215
"20",2021-05-24 11:39:30,"CT_327",28.6,48537,53825.8,35.5655,35.4763896694215
"21",2021-05-24 11:40:00,"CT_327",28.58,48420,53716.6,35.4842,35.3950896694215
"22",2021-05-24 11:40:30,"CT_327",28.59,48576.1,53880.4,35.6061,35.5169896694215
"23",2021-05-24 11:41:00,"CT_327",28.6,48556.6,53849.2,35.5829,35.4937896694215
"24",2021-05-24 11:41:30,"CT_327",28.59,48563.1,53867,35.5962,35.5070896694215
"25",2021-05-24 11:42:00,"CT_327",28.59,48582.7,53889.3,35.6128,35.5236896694215
"26",2021-05-24 11:42:30,"CT_327",28.52,48550.1,53924.5,35.639,35.5498896694215
"27",2021-05-24 11:43:00,"CT_327",28.62,48563.1,53838.2,35.5747,35.4855896694215
"28",2021-05-24 11:43:30,"CT_327",28.52,48524,53896.5,35.6181,35.5289896694215
"29",2021-05-24 11:44:00,"CT_327",28.54,48511,53862.3,35.5927,35.5035896694215
"30",2021-05-24 11:44:30,"CT_327",28.56,48595.7,53936.7,35.6481,35.5589896694215
"31",2021-05-24 11:45:00,"CT_327",28.54,48537,53892.3,35.6149,35.5257896694215
"32",2021-05-24 11:45:30,"CT_327",28.59,48563.1,53871.1,35.5992,35.5100896694215
"33",2021-05-24 11:46:00,"CT_327",28.57,48537,53862.9,35.5931,35.5039896694215
"34",2021-05-24 11:46:30,"CT_327",28.59,48563.1,53872.2,35.6,35.5108896694215
"35",2021-05-24 11:47:00,"CT_327",28.59,48524,53829.2,35.5681,35.4789896694215
"36",2021-05-24 11:47:30,"CT_327",28.63,48543.5,53811,35.5545,35.4653896694215
"37",2021-05-24 11:48:00,"CT_327",28.59,48556.6,53866.5,35.5958,35.5066896694215
"38",2021-05-24 11:48:30,"CT_327",28.56,48530.5,53868.4,35.5972,35.5080896694215
"39",2021-05-24 11:49:00,"CT_327",28.58,48530.5,53848.6,35.5825,35.4933896694215
"40",2021-05-24 11:49:30,"CT_327",28.56,48511,53847.7,35.5818,35.4926896694215
"41",2021-05-24 11:50:00,"CT_327",28.57,48478.5,53802,35.5478,35.4586896694215
"42",2021-05-24 11:50:30,"CT_327",28.58,48556.6,53879.2,35.6052,35.5160896694215
"43",2021-05-24 11:51:00,"CT_327",28.57,48615.3,53955.1,35.6617,35.5725896694215
"44",2021-05-24 11:51:30,"CT_327",28.53,48537,53909.1,35.6275,35.5383896694215
"45",2021-05-24 11:52:00,"CT_327",28.54,48556.6,53921.3,35.6366,35.5474896694215
"46",2021-05-24 11:52:30,"CT_327",28.57,48530.5,53862.4,35.5927,35.5035896694215
"47",2021-05-24 11:53:00,"CT_327",28.65,48517.5,53767.6,35.5222,35.4330896694215
"48",2021-05-24 11:53:30,"CT_327",28.57,48556.6,53892.4,35.6151,35.5259896694215
"49",2021-05-24 11:54:00,"CT_327",28.6,48543.5,53848,35.582,35.4928896694215
"50",2021-05-24 11:54:30,"CT_327",28.65,48602.2,53863.2,35.5933,35.5041896694215
"51",2021-05-24 11:55:00,"CT_327",28.6,48576.1,53885.3,35.6098,35.5206896694215
"52",2021-05-24 11:55:30,"CT_327",28.67,48491.5,53721.1,35.4876,35.3984896694215
"53",2021-05-24 11:56:00,"CT_327",28.63,48543.5,53819.7,35.561,35.4718896694215
"54",2021-05-24 11:56:30,"CT_327",28.64,48563.1,53831.9,35.5701,35.4809896694215
"55",2021-05-24 11:57:00,"CT_327",28.65,48589.2,53851.3,35.5845,35.4953896694215
"56",2021-05-24 11:57:30,"CT_327",28.69,48563.1,53782.5,35.5332,35.4440896694215
"57",2021-05-24 11:58:00,"CT_327",28.64,48563.1,53833.5,35.5712,35.4820896694215
"58",2021-05-24 11:58:30,"CT_327",28.65,48563.1,53823.9,35.5641,35.4749896694215
"59",2021-05-24 11:59:00,"CT_327",28.67,48563.1,53804.2,35.5494,35.4602896694215
"60",2021-05-24 11:59:30,"CT_327",28.67,48550.1,53790.3,35.5391,35.4499896694215
"61",2021-05-24 12:00:00,"CT_327",28.67,48550.1,53790.8,35.5395,35.4503896694215
"62",2021-05-24 12:00:30,"CT_327",28.67,48569.6,53812.9,35.5559,35.4667896694215
"63",2021-05-24 12:01:00,"CT_327",28.68,48550.1,53781.7,35.5327,35.4435896694215
"64",2021-05-24 12:01:30,"CT_327",28.64,48537,53808.1,35.5523,35.4631896694215
"65",2021-05-24 12:02:00,"CT_327",28.72,48569.6,53764,35.5195,35.4303896694215
"66",2021-05-24 12:02:30,"CT_327",28.68,48621.8,53862.8,35.5931,35.5039896694215
"67",2021-05-24 12:03:00,"CT_327",28.7,48621.8,53843.1,35.5784,35.4892896694215
"68",2021-05-24 12:03:30,"CT_327",28.65,48569.6,53836.2,35.5733,35.4841896694215
"69",2021-05-24 12:04:00,"CT_327",28.75,48569.6,53735.9,35.4986,35.4094896694215
"70",2021-05-24 12:04:30,"CT_327",28.68,48569.6,53807,35.5515,35.4623896694215
"71",2021-05-24 12:05:00,"CT_327",28.72,48517.5,53709.3,35.4789,35.3897896694215
"72",2021-05-24 12:05:30,"CT_327",28.72,48569.6,53767.6,35.5222,35.4330896694215
"73",2021-05-24 12:06:00,"CT_327",28.68,48569.6,53808.5,35.5526,35.4634896694215
"74",2021-05-24 12:06:30,"CT_327",28.72,48543.5,53739.7,35.5015,35.4123896694215
"75",2021-05-24 12:07:00,"CT_327",28.69,48530.5,53756.1,35.5136,35.4244896694215
"76",2021-05-24 12:07:30,"CT_327",28.68,48543.5,53781.1,35.5322,35.4430896694215
"77",2021-05-24 12:08:00,"CT_327",28.75,48491.5,53653.4,35.4373,35.3481896694215
"78",2021-05-24 12:08:30,"CT_327",28.69,48543.5,53772,35.5255,35.4363896694215
"79",2021-05-24 12:09:00,"CT_327",28.67,48530.5,53778.3,35.5302,35.4410896694215
"80",2021-05-24 12:09:30,"CT_327",28.7,48569.6,53791.9,35.5403,35.4511896694215
"81",2021-05-24 12:10:00,"CT_327",28.69,48504.5,53730.3,35.4945,35.4053896694215
"82",2021-05-24 12:10:30,"CT_327",28.78,48589.2,53734,35.4972,35.4080896694215
"83",2021-05-24 12:11:00,"CT_327",28.73,48530.5,53719.9,35.4867,35.3975896694215
"84",2021-05-24 12:11:30,"CT_327",28.67,48602.2,53860.5,35.5913,35.5021896694215
"85",2021-05-24 12:12:00,"CT_327",28.7,48576.1,53801.7,35.5476,35.4584896694215
"86",2021-05-24 12:12:30,"CT_327",28.75,48595.7,53773.5,35.5266,35.4374896694215
"87",2021-05-24 12:13:00,"CT_327",28.72,48589.2,53797.1,35.5441,35.4549896694215
"88",2021-05-24 12:13:30,"CT_327",28.72,48530.5,53732.5,35.4961,35.4069896694215
"89",2021-05-24 12:14:00,"CT_327",28.68,48491.5,53730.1,35.4943,35.4051896694215
"90",2021-05-24 12:14:30,"CT_327",28.78,48576.1,53723.6,35.4895,35.4003896694215
"91",2021-05-24 12:15:00,"CT_327",28.7,48550.1,53776,35.5284,35.4392896694215
"92",2021-05-24 12:15:30,"CT_327",28.73,48530.5,53724.5,35.4901,35.4009896694215
"93",2021-05-24 12:16:00,"CT_327",28.69,48524,53758.1,35.5152,35.4260896694215
"94",2021-05-24 12:16:30,"CT_327",28.7,48576.1,53806.4,35.551,35.4618896694215
"95",2021-05-24 12:17:00,"CT_327",28.72,48530.5,53736.1,35.4988,35.4096896694215
"96",2021-05-24 12:17:30,"CT_327",28.73,48504.5,53697.7,35.4702,35.3810896694215
"97",2021-05-24 12:18:00,"CT_327",28.73,48524,53719.9,35.4867,35.3975896694215
"98",2021-05-24 12:18:30,"CT_327",28.72,48530.5,53737.7,35.4999,35.4107896694215
"99",2021-05-24 12:19:00,"CT_327",28.74,48537,53725.2,35.4907,35.4015896694215
"100",2021-05-24 12:19:30,"CT_327",28.74,48550.1,53740.3,35.5019,35.4127896694215
"101",2021-05-24 12:20:00,"CT_327",28.69,48524,53762.2,35.5182,35.4290896694215
"102",2021-05-24 12:20:30,"CT_327",28.72,48569.6,53783.1,35.5337,35.4445896694215
"103",2021-05-24 12:21:00,"CT_327",28.73,48517.5,53715.7,35.4836,35.3944896694215
"104",2021-05-24 12:21:30,"CT_327",28.73,48530.5,53730.7,35.4947,35.4055896694215
"105",2021-05-24 12:22:00,"CT_327",28.73,48569.6,53774.5,35.5274,35.4382896694215
"106",2021-05-24 12:22:30,"CT_327",28.75,48576.1,53762.1,35.5181,35.4289896694215
"107",2021-05-24 12:23:00,"CT_327",28.76,48621.8,53803.2,35.5487,35.4595896694215
"108",2021-05-24 12:23:30,"CT_327",28.74,48550.1,53744.4,35.5049,35.4157896694215
"109",2021-05-24 12:24:00,"CT_327",28.75,48550.1,53734.8,35.4978,35.4086896694215
"110",2021-05-24 12:24:30,"CT_327",28.76,48569.6,53746.9,35.5068,35.4176896694215
"111",2021-05-24 12:25:00,"CT_327",28.75,48511,53692.5,35.4663,35.3771896694215
"112",2021-05-24 12:25:30,"CT_327",28.76,48524,53697.4,35.47,35.3808896694215
"113",2021-05-24 12:26:00,"CT_327",28.76,48524,53697.9,35.4703,35.3811896694215
"114",2021-05-24 12:26:30,"CT_327",28.8,48576.1,53715.9,35.4837,35.3945896694215
"115",2021-05-24 12:27:00,"CT_327",28.76,48537,53713.3,35.4818,35.3926896694215
"116",2021-05-24 12:27:30,"CT_327",28.75,48530.5,53716.7,35.4843,35.3951896694215
"117",2021-05-24 12:28:00,"CT_327",28.79,48569.6,53720.3,35.487,35.3978896694215
"118",2021-05-24 12:28:30,"CT_327",28.78,48576.1,53738.1,35.5002,35.4110896694215
"119",2021-05-24 12:29:00,"CT_327",28.8,48537,53675.1,35.4534,35.3642896694215
"120",2021-05-24 12:29:30,"CT_327",28.84,48621.8,53729.3,35.4937,35.4045896694215
"121",2021-05-24 12:30:00,"CT_327",28.78,48511,53667.4,35.4477,35.3585896694215
"122",2021-05-24 12:30:30,"CT_327",28.78,48530.5,53689.6,35.4642,35.3750896694215
"123",2021-05-24 12:31:00,"CT_327",28.79,48576.1,53730.6,35.4946,35.4054896694215
"124",2021-05-24 12:31:30,"CT_327",28.8,48576.1,53721,35.4875,35.3983896694215
"125",2021-05-24 12:32:00,"CT_327",28.86,48582.7,53668.5,35.4485,35.3593896694215
"126",2021-05-24 12:32:30,"CT_327",28.81,48621.8,53762.6,35.5185,35.4293896694215
"127",2021-05-24 12:33:00,"CT_327",28.8,48582.7,53729.9,35.4941,35.4049896694215
"128",2021-05-24 12:33:30,"CT_327",28.79,48511,53661,35.4429,35.3537896694215
"129",2021-05-24 12:34:00,"CT_327",28.79,48582.7,53741,35.5024,35.4132896694215
"130",2021-05-24 12:34:30,"CT_327",28.84,48530.5,53633.4,35.4224,35.3332896694215
"131",2021-05-24 12:35:00,"CT_327",28.78,48595.7,53766.5,35.5214,35.4322896694215
"132",2021-05-24 12:35:30,"CT_327",28.79,48511,53663,35.4444,35.3552896694215
"133",2021-05-24 12:36:00,"CT_327",28.78,48537,53702.4,35.4737,35.3845896694215
"134",2021-05-24 12:36:30,"CT_327",28.8,48550.1,53697.3,35.4699,35.3807896694215
"135",2021-05-24 12:37:00,"CT_327",28.79,48556.6,53715.1,35.4832,35.3940896694215
"136",2021-05-24 12:37:30,"CT_327",28.79,48556.6,53715.6,35.4835,35.3943896694215
"137",2021-05-24 12:38:00,"CT_327",28.83,48641.4,53769.8,35.5238,35.4346896694215
"138",2021-05-24 12:38:30,"CT_327",28.75,48537,53735.2,35.4981,35.4089896694215
"139",2021-05-24 12:39:00,"CT_327",28.75,48582.7,53786.4,35.5362,35.4470896694215
"140",2021-05-24 12:39:30,"CT_327",28.76,48556.6,53747.9,35.5075,35.4183896694215
"141",2021-05-24 12:40:00,"CT_327",28.75,48595.7,53801.9,35.5477,35.4585896694215
"142",2021-05-24 12:40:30,"CT_327",28.8,48504.5,53650.9,35.4354,35.3462896694215
"143",2021-05-24 12:41:00,"CT_327",28.8,48556.6,53709.2,35.4787,35.3895896694215
"144",2021-05-24 12:41:30,"CT_327",28.81,48550.1,53692.4,35.4663,35.3771896694215
"145",2021-05-24 12:42:00,"CT_327",28.89,48621.8,53691.9,35.4659,35.3767896694215
"146",2021-05-24 12:42:30,"CT_327",28.81,48504.5,53642.9,35.4295,35.3403896694215
"147",2021-05-24 12:43:00,"CT_327",28.84,48576.1,53692.6,35.4664,35.3772896694215
"148",2021-05-24 12:43:30,"CT_327",28.84,48569.6,53685.9,35.4614,35.3722896694215
"149",2021-05-24 12:44:00,"CT_327",28.83,48511,53631.6,35.421,35.3318896694215
"150",2021-05-24 12:44:30,"CT_327",28.84,48569.6,53686.9,35.4622,35.3730896694215
"151",2021-05-24 12:45:00,"CT_327",28.86,48589.2,53689,35.4638,35.3746896694215
"152",2021-05-24 12:45:30,"CT_327",28.89,48602.2,53673.8,35.4524,35.3632896694215
"153",2021-05-24 12:46:00,"CT_327",28.9,48647.9,53714.8,35.4829,35.3937896694215
"154",2021-05-24 12:46:30,"CT_327",28.8,48504.5,53657.1,35.44,35.3508896694215
"155",2021-05-24 12:47:00,"CT_327",28.83,48511,53634.6,35.4233,35.3341896694215
"156",2021-05-24 12:47:30,"CT_327",28.88,48602.2,53685.9,35.4614,35.3722896694215
"157",2021-05-24 12:48:00,"CT_327",28.86,48608.8,53713.8,35.4822,35.3930896694215
"158",2021-05-24 12:48:30,"CT_327",28.88,48563.1,53643.7,35.43,35.3408896694215
"159",2021-05-24 12:49:00,"CT_327",28.83,48602.2,53737.7,35.5,35.4108896694215
"160",2021-05-24 12:49:30,"CT_327",28.85,48576.1,53689.2,35.4639,35.3747896694215
"161",2021-05-24 12:50:00,"CT_327",28.9,48589.2,53654,35.4377,35.3485896694215
"162",2021-05-24 12:50:30,"CT_327",28.83,48563.1,53695.9,35.4689,35.3797896694215
"163",2021-05-24 12:51:00,"CT_327",28.84,48530.5,53650.3,35.435,35.3458896694215
"164",2021-05-24 12:51:30,"CT_327",28.84,48537,53658,35.4407,35.3515896694215
"165",2021-05-24 12:52:00,"CT_327",28.84,48556.6,53680.2,35.4572,35.3680896694215
"166",2021-05-24 12:52:30,"CT_327",28.88,48608.8,53698.3,35.4707,35.3815896694215
"167",2021-05-24 12:53:00,"CT_327",28.83,48491.5,53619.2,35.4118,35.3226896694215
"168",2021-05-24 12:53:30,"CT_327",28.86,48563.1,53668.9,35.4488,35.3596896694215
"169",2021-05-24 12:54:00,"CT_327",28.86,48608.8,53720,35.4868,35.3976896694215
"170",2021-05-24 12:54:30,"CT_327",28.85,48563.1,53680,35.457,35.3678896694215
"171",2021-05-24 12:55:00,"CT_327",28.88,48530.5,53614.2,35.4082,35.3190896694215
"172",2021-05-24 12:55:30,"CT_327",28.84,48537,53662.1,35.4438,35.3546896694215
"173",2021-05-24 12:56:00,"CT_327",28.9,48556.6,53624.1,35.4155,35.3263896694215
"174",2021-05-24 12:56:30,"CT_327",28.86,48582.7,53693.7,35.4672,35.3780896694215
"175",2021-05-24 12:57:00,"CT_327",28.86,48556.6,53665.3,35.4461,35.3569896694215
"176",2021-05-24 12:57:30,"CT_327",28.9,48563.1,53632.8,35.422,35.3328896694215
"177",2021-05-24 12:58:00,"CT_327",28.86,48589.2,53702.4,35.4737,35.3845896694215
"178",2021-05-24 12:58:30,"CT_327",28.88,48582.7,53675.6,35.4538,35.3646896694215
"179",2021-05-24 12:59:00,"CT_327",28.89,48550.1,53630,35.4199,35.3307896694215
"180",2021-05-24 12:59:30,"CT_327",28.93,48608.8,53655.3,35.4387,35.3495896694215
"181",2021-05-24 13:00:00,"CT_327",28.88,48634.9,53734.9,35.4979,35.4087896694215
