"","DateTime","Northing","Easting","Alongshore","Cross_shore","Pressure","Temperature","Heading","Pitch","Roll","Direction","Speed"
"1",2022-03-20 22:00:00,0.0324552068785229,-0.0727747770949624,0.0779527233949702,-0.0165191267946113,1.187,28.63,126.9,3.6,-0.5,240.03533235551,0.0796838040931103
"2",2022-03-20 22:02:00,0.0746442397236061,-0.138191327733176,0.155673915889497,-0.0208383659676819,1.208,28.65,126.9,3.7,-0.5,244.37576220583,0.157062425756682
"3",2022-03-20 22:04:00,0.0730937297051511,-0.123272477546129,0.142692945629263,-0.0133236748014535,1.184,28.67,126.8,3.7,-0.5,246.665585477777,0.143313631740217
"4",2022-03-20 22:06:00,0.0927405162105012,-0.099099978510333,0.134685074475575,0.016779147810526,1.212,28.68,126.8,3.7,-0.6,259.101355145444,0.13572622844439
"5",2022-03-20 22:08:00,0.0650820015568421,-0.105569509203204,0.123661767738002,-0.00939975531397571,1.185,28.69,126.8,3.7,-0.6,247.653202629068,0.124018499426699
"6",2022-03-20 22:10:00,0.0392273043879183,-0.0675302116675307,0.0776903198791759,-0.00795770660901882,1.25,28.7,126.8,3.7,-0.6,246.151672410544,0.0780968046555293
"7",2022-03-20 22:12:00,0.17393560750413,-0.17091605967586,0.240510781828833,0.0402549231403608,1.232,28.71,126.8,3.7,-0.6,261.501673449309,0.243856299924675
"8",2022-03-20 22:14:00,0.14232092881822,-0.136130821107713,0.193786290786272,0.0351243610395887,1.237,28.72,126.7,3.7,-0.6,262.273501205538,0.196943766682627
"9",2022-03-20 22:16:00,0.120468299188545,-0.137548425278829,0.182088503231869,0.0166119654720299,1.225,28.72,126.8,3.7,-0.6,257.212674179501,0.182844689302332
"10",2022-03-20 22:18:00,0.0967634977147114,-0.145750966837515,0.174791166035073,-0.00738695472809761,1.288,28.73,126.8,3.7,-0.7,249.580028596936,0.174947188671482
"11",2022-03-20 22:20:00,0.0705602943257086,-0.112642702181822,0.132604160759478,-0.00912524188325166,1.207,28.73,126.8,3.7,-0.7,248.063359813637,0.132917769655352
"12",2022-03-20 22:22:00,0.0965559659198562,-0.116154870703082,0.150725437166764,0.00984129735624147,1.198,28.73,126.8,3.6,-0.7,255.735703644312,0.151046378780711
"13",2022-03-20 22:24:00,0.0659491764285046,-0.12331632815765,0.138528958468966,-0.0191295145622339,1.269,28.73,126.7,3.6,-0.7,244.137728310481,0.139843522059062
"14",2022-03-20 22:26:00,0.10087325142475,-0.130540531419449,0.164901317911329,0.00487837548570555,1.211,28.73,126.8,3.6,-0.7,253.694521493357,0.164973462097008
"15",2022-03-20 22:28:00,0.115100702188578,-0.134736786420017,0.176658845256216,0.0139221281360826,1.233,28.73,126.8,3.6,-0.7,256.506051920006,0.177206583565897
"16",2022-03-20 22:30:00,-0.000542295018751975,-0.146802447948282,0.11844692219159,-0.0867270397905688,1.231,28.73,126.8,3.6,-0.8,89.7883477085805,0.14680344957628
"17",2022-03-20 22:32:00,0.155274735417775,-0.157501870677017,0.218689889555736,0.033042622957627,1.238,28.73,126.8,3.6,-0.8,260.592030568389,0.221172065880436
"18",2022-03-20 22:34:00,0.0565783484532881,-0.0885996960637656,0.104934578631949,-0.00630474929149936,1.215,28.73,126.8,3.6,-0.8,248.561650209767,0.105123811081474
"19",2022-03-20 22:36:00,0.124913159334966,-0.0753461886276443,0.134378459935498,0.0567694902312769,1.254,28.73,126.7,3.6,-0.8,274.902100799807,0.145877844499277
"20",2022-03-20 22:38:00,0.0527121027580159,-0.132507383324161,0.138184121607889,-0.0352408987973342,1.251,28.73,126.8,3.6,-0.8,237.692911218504,0.142607055970551
"21",2022-03-20 22:40:00,0.0764027268376425,-0.135304023068087,0.154371650139479,-0.0177186049070223,1.261,28.73,126.8,3.6,-0.8,245.452307865183,0.155385183742327
"22",2022-03-20 22:42:00,0.0926988201103941,-0.124178646800826,0.154949634966155,0.0020045435886533,1.248,28.73,126.8,3.6,-0.8,252.7411794224,0.15496260055621
"23",2022-03-20 22:44:00,0.143715536906334,-0.185250057567649,0.234344317900003,0.00738105988834889,1.301,28.73,126.7,3.6,-0.8,253.804028454096,0.234460528398904
"24",2022-03-20 22:46:00,0.0838585638716863,-0.149000043138518,0.169834394183865,-0.0197370246516922,1.251,28.73,126.8,3.6,-0.8,245.371200392744,0.170977400816313
"25",2022-03-20 22:48:00,0.110772359458568,-0.127693791743059,0.168416806847697,0.0145601937131155,1.247,28.73,126.9,3.6,-0.8,256.94112506823,0.169045023794662
"26",2022-03-20 22:50:00,0.027268521275604,-0.148555076480823,0.136211616131279,-0.0652577859851695,1.287,28.73,126.7,3.6,-0.8,226.401329296232,0.151037025264606
"27",2022-03-20 22:52:00,0.172659609467012,-0.0349044954462202,0.129725102107363,0.119168210638956,1.262,28.73,126.8,3.6,-0.8,294.571236524561,0.176152390116218
"28",2022-03-20 22:54:00,0.107547716209618,-0.114868887179101,0.156145843358581,0.0194896922886716,1.288,28.73,126.8,3.6,-0.8,259.114705507277,0.157357467263773
