"Plot Title: CT_738_Cabral"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494738, SEN S/N: 20494738, LBL: Temperature)"
54,08/16/21 07:20:00 AM,39821.4,27.32
55,08/16/21 07:40:00 AM,39763.5,27.34
56,08/16/21 08:00:00 AM,39758.2,27.34
57,08/16/21 08:20:00 AM,39737.2,27.34
58,08/16/21 08:40:00 AM,39752.9,27.41
59,08/16/21 09:00:00 AM,39763.5,27.42
60,08/16/21 09:20:00 AM,39695.1,27.36
61,08/16/21 09:40:00 AM,39747.7,27.40
62,08/16/21 10:00:00 AM,39721.4,27.40
63,08/16/21 10:20:00 AM,39642.7,27.41
64,08/16/21 10:40:00 AM,39653.2,27.43
65,08/16/21 11:00:00 AM,39637.4,27.42
66,08/16/21 11:20:00 AM,39716.1,27.49
67,08/16/21 11:40:00 AM,39627.0,27.50
68,08/16/21 12:00:00 PM,39716.1,27.56
69,08/16/21 12:20:00 PM,39695.1,27.60
70,08/16/21 12:40:00 PM,39627.0,27.68
71,08/16/21 01:00:00 PM,39689.9,27.70
72,08/16/21 01:20:00 PM,39621.7,27.69
73,08/16/21 01:40:00 PM,39653.2,27.71
74,08/16/21 02:00:00 PM,39710.9,27.82
75,08/16/21 02:20:00 PM,39679.4,27.82
76,08/16/21 02:40:00 PM,39695.1,27.79
77,08/16/21 03:00:00 PM,39647.9,27.79
78,08/16/21 03:20:00 PM,39632.2,27.71
79,08/16/21 03:40:00 PM,39674.1,27.69
80,08/16/21 04:00:00 PM,39674.1,27.70
81,08/16/21 04:20:00 PM,39752.9,27.74
82,08/16/21 04:40:00 PM,39747.7,27.78
83,08/16/21 05:00:00 PM,39716.1,27.78
84,08/16/21 05:20:00 PM,39674.1,27.75
85,08/16/21 05:40:00 PM,39642.7,27.69
86,08/16/21 06:00:00 PM,39726.6,27.68
87,08/16/21 06:20:00 PM,39611.3,27.67
88,08/16/21 06:40:00 PM,39731.9,27.65
89,08/16/21 07:00:00 PM,39700.4,27.65
90,08/16/21 07:20:00 PM,39653.2,27.61
91,08/16/21 07:40:00 PM,39590.3,27.61
92,08/16/21 08:00:00 PM,39663.6,27.62
93,08/16/21 08:20:00 PM,39716.1,27.62
94,08/16/21 08:40:00 PM,39689.9,27.65
95,08/16/21 09:00:00 PM,39700.4,27.68
96,08/16/21 09:20:00 PM,39716.1,27.66
97,08/16/21 09:40:00 PM,39668.9,27.64
98,08/16/21 10:00:00 PM,39779.2,27.59
99,08/16/21 10:20:00 PM,39705.6,27.61
100,08/16/21 10:40:00 PM,39721.4,27.60
101,08/16/21 11:00:00 PM,39689.9,27.60
102,08/16/21 11:20:00 PM,39674.1,27.59
103,08/16/21 11:40:00 PM,39700.4,27.56
104,08/17/21 12:00:00 AM,39658.4,27.56
105,08/17/21 12:20:00 AM,39705.6,27.52
106,08/17/21 12:40:00 AM,39647.9,27.51
107,08/17/21 01:00:00 AM,39710.9,27.49
108,08/17/21 01:20:00 AM,39689.9,27.49
109,08/17/21 01:40:00 AM,39700.4,27.47
110,08/17/21 02:00:00 AM,39637.4,27.49
111,08/17/21 02:20:00 AM,39653.2,27.45
112,08/17/21 02:40:00 AM,39653.2,27.44
113,08/17/21 03:00:00 AM,39606.0,27.41
114,08/17/21 03:20:00 AM,39569.4,27.42
115,08/17/21 03:40:00 AM,39590.3,27.40
116,08/17/21 04:00:00 AM,39564.2,27.36
117,08/17/21 04:20:00 AM,39595.6,27.41
118,08/17/21 04:40:00 AM,39579.9,27.39
119,08/17/21 05:00:00 AM,39679.4,27.50
120,08/17/21 05:20:00 AM,39627.0,27.47
121,08/17/21 05:40:00 AM,39663.6,27.48
122,08/17/21 06:00:00 AM,39668.9,27.47
123,08/17/21 06:20:00 AM,39658.4,27.47
124,08/17/21 06:40:00 AM,39460.0,27.48
125,08/17/21 07:00:00 AM,39658.4,27.48
126,08/17/21 07:20:00 AM,39642.7,27.45
127,08/17/21 07:40:00 AM,39627.0,27.42
128,08/17/21 08:00:00 AM,39600.8,27.52
129,08/17/21 08:20:00 AM,39569.4,27.47
130,08/17/21 08:40:00 AM,39574.7,27.49
131,08/17/21 09:00:00 AM,39543.3,27.65
132,08/17/21 09:20:00 AM,39506.8,27.58
133,08/17/21 09:40:00 AM,39506.8,27.62
134,08/17/21 10:00:00 AM,39517.2,27.75
135,08/17/21 10:20:00 AM,39491.2,27.83
136,08/17/21 10:40:00 AM,39574.7,27.99
137,08/17/21 11:00:00 AM,39564.2,28.01
138,08/17/21 11:20:00 AM,39668.9,28.13
139,08/17/21 11:40:00 AM,39695.1,28.24
140,08/17/21 12:00:00 PM,39731.9,28.44
141,08/17/21 12:20:00 PM,39726.6,28.55
142,08/17/21 12:40:00 PM,39742.4,28.66
143,08/17/21 01:00:00 PM,39710.9,28.64
144,08/17/21 01:20:00 PM,39663.6,28.48
145,08/17/21 01:40:00 PM,39658.4,28.37
146,08/17/21 02:00:00 PM,39543.3,28.23
147,08/17/21 02:20:00 PM,39475.6,28.18
148,08/17/21 02:40:00 PM,39491.2,28.18
149,08/17/21 03:00:00 PM,39444.4,28.12
150,08/17/21 03:20:00 PM,39361.3,28.09
151,08/17/21 03:40:00 PM,39392.4,28.04
152,08/17/21 04:00:00 PM,39553.8,28.05
153,08/17/21 04:20:00 PM,39564.2,27.94
154,08/17/21 04:40:00 PM,39486.0,27.84
155,08/17/21 05:00:00 PM,39449.6,27.79
156,08/17/21 05:20:00 PM,39449.6,27.78
157,08/17/21 05:40:00 PM,39444.4,27.71
158,08/17/21 06:00:00 PM,39449.6,27.70
159,08/17/21 06:20:00 PM,39444.4,27.70
160,08/17/21 06:40:00 PM,39496.4,27.68
161,08/17/21 07:00:00 PM,39413.2,27.66
162,08/17/21 07:20:00 PM,39439.2,27.59
163,08/17/21 07:40:00 PM,39397.6,27.55
164,08/17/21 08:00:00 PM,39366.5,27.50
165,08/17/21 08:20:00 PM,39449.6,27.45
166,08/17/21 08:40:00 PM,39325.1,27.41
167,08/17/21 09:00:00 PM,39408.0,27.35
168,08/17/21 09:20:00 PM,39423.6,27.35
169,08/17/21 09:40:00 PM,39439.2,27.43
170,08/17/21 10:00:00 PM,39397.6,27.38
171,08/17/21 10:20:00 PM,39350.9,27.30
172,08/17/21 10:40:00 PM,39366.5,27.29
173,08/17/21 11:00:00 PM,39350.9,27.27
174,08/17/21 11:20:00 PM,39309.5,27.25
175,08/17/21 11:40:00 PM,39371.7,27.23
176,08/18/21 12:00:00 AM,39330.2,27.20
177,08/18/21 12:20:00 AM,39299.2,27.16
178,08/18/21 12:40:00 AM,39299.2,27.09
179,08/18/21 01:00:00 AM,39304.4,27.03
180,08/18/21 01:20:00 AM,39196.0,26.98
181,08/18/21 01:40:00 AM,39185.7,26.92
182,08/18/21 02:00:00 AM,39221.8,26.89
183,08/18/21 02:20:00 AM,39190.9,26.87
184,08/18/21 02:40:00 AM,39216.6,26.78
185,08/18/21 03:00:00 AM,39154.8,26.69
186,08/18/21 03:20:00 AM,39144.6,26.61
187,08/18/21 03:40:00 AM,39134.3,26.54
188,08/18/21 04:00:00 AM,39093.2,26.47
189,08/18/21 04:20:00 AM,39077.8,26.43
190,08/18/21 04:40:00 AM,39052.2,26.41
191,08/18/21 05:00:00 AM,39052.2,26.36
192,08/18/21 05:20:00 AM,39083.0,26.34
193,08/18/21 05:40:00 AM,38996.0,26.28
194,08/18/21 06:00:00 AM,38970.4,26.18
195,08/18/21 06:20:00 AM,38924.5,26.10
196,08/18/21 06:40:00 AM,38929.6,26.03
197,08/18/21 07:00:00 AM,38944.9,25.99
198,08/18/21 07:20:00 AM,38873.7,25.97
199,08/18/21 07:40:00 AM,38833.0,25.89
200,08/18/21 08:00:00 AM,38888.9,25.99
201,08/18/21 08:20:00 AM,38894.0,26.13
202,08/18/21 08:40:00 AM,38848.2,26.11
203,08/18/21 09:00:00 AM,38827.9,26.24
204,08/18/21 09:20:00 AM,38848.2,26.31
205,08/18/21 09:40:00 AM,38848.2,26.43
206,08/18/21 10:00:00 AM,38883.8,26.43
207,08/18/21 10:20:00 AM,38878.7,26.46
208,08/18/21 10:40:00 AM,38883.8,26.53
209,08/18/21 11:00:00 AM,38904.2,26.59
210,08/18/21 11:20:00 AM,38929.6,26.69
211,08/18/21 11:40:00 AM,38939.8,26.74
212,08/18/21 12:00:00 PM,38924.5,26.70
213,08/18/21 12:20:00 PM,38965.3,26.74
214,08/18/21 12:40:00 PM,39011.3,26.77
215,08/18/21 01:00:00 PM,39026.6,26.82
216,08/18/21 01:20:00 PM,39052.2,26.87
217,08/18/21 01:40:00 PM,39021.5,26.83
218,08/18/21 02:00:00 PM,39006.2,26.82
219,08/18/21 02:20:00 PM,38980.6,26.71
220,08/18/21 02:40:00 PM,38939.8,26.70
221,08/18/21 03:00:00 PM,38970.4,26.64
222,08/18/21 03:20:00 PM,38894.0,26.62
223,08/18/21 03:40:00 PM,38929.6,26.60
224,08/18/21 04:00:00 PM,38914.4,26.52
225,08/18/21 04:20:00 PM,38888.9,26.54
226,08/18/21 04:40:00 PM,38873.7,26.51
227,08/18/21 05:00:00 PM,38904.2,26.47
228,08/18/21 05:20:00 PM,38899.1,26.39
229,08/18/21 05:40:00 PM,38787.4,26.31
230,08/18/21 06:00:00 PM,38827.9,26.27
231,08/18/21 06:20:00 PM,38929.6,26.36
232,08/18/21 06:40:00 PM,38802.6,26.35
233,08/18/21 07:00:00 PM,38807.6,26.31
234,08/18/21 07:20:00 PM,38812.7,26.34
235,08/18/21 07:40:00 PM,38807.6,26.29
236,08/18/21 08:00:00 PM,38767.1,26.27
237,08/18/21 08:20:00 PM,38691.3,26.24
238,08/18/21 08:40:00 PM,38767.1,26.27
239,08/18/21 09:00:00 PM,38792.4,26.30
240,08/18/21 09:20:00 PM,38914.4,26.46
241,08/18/21 09:40:00 PM,38894.0,26.50
242,08/18/21 10:00:00 PM,38853.3,26.54
243,08/18/21 10:20:00 PM,38909.3,26.55
244,08/18/21 10:40:00 PM,38919.5,26.62
245,08/18/21 11:00:00 PM,38863.5,26.48
246,08/18/21 11:20:00 PM,38822.9,26.48
247,08/18/21 11:40:00 PM,38817.8,26.47
248,08/19/21 12:00:00 AM,38894.0,26.69
249,08/19/21 12:20:00 AM,38838.1,26.47
250,08/19/21 12:40:00 AM,38868.6,26.51
251,08/19/21 01:00:00 AM,38711.5,26.21
252,08/19/21 01:20:00 AM,38777.2,26.44
253,08/19/21 01:40:00 AM,38792.4,26.43
254,08/19/21 02:00:00 AM,38843.2,26.50
255,08/19/21 02:20:00 AM,38777.2,26.42
256,08/19/21 02:40:00 AM,38746.9,26.41
257,08/19/21 03:00:00 AM,38741.8,26.30
258,08/19/21 03:20:00 AM,38797.5,26.37
259,08/19/21 03:40:00 AM,38777.2,26.47
260,08/19/21 04:00:00 AM,38838.1,26.45
261,08/19/21 04:20:00 AM,38792.4,26.48
262,08/19/21 04:40:00 AM,38838.1,26.50
263,08/19/21 05:00:00 AM,38772.2,26.54
264,08/19/21 05:20:00 AM,38812.7,26.47
265,08/19/21 05:40:00 AM,38817.8,26.47
266,08/19/21 06:00:00 AM,38853.3,26.57
267,08/19/21 06:20:00 AM,38863.5,26.59
268,08/19/21 06:40:00 AM,38853.3,26.55
269,08/19/21 07:00:00 AM,38807.6,26.48
270,08/19/21 07:20:00 AM,38853.3,26.53
271,08/19/21 07:40:00 AM,38762.0,26.52
272,08/19/21 08:00:00 AM,38807.6,26.55
273,08/19/21 08:20:00 AM,38868.6,26.63
274,08/19/21 08:40:00 AM,38817.8,26.68
275,08/19/21 09:00:00 AM,38904.2,26.79
276,08/19/21 09:20:00 AM,38848.2,26.82
277,08/19/21 09:40:00 AM,38863.5,26.92
278,08/19/21 10:00:00 AM,38843.2,27.12
279,08/19/21 10:20:00 AM,38883.8,27.10
280,08/19/21 10:40:00 AM,38939.8,27.25
281,08/19/21 11:00:00 AM,38960.2,27.40
282,08/19/21 11:20:00 AM,38980.6,27.56
283,08/19/21 11:40:00 AM,39031.8,27.57
284,08/19/21 12:00:00 PM,39031.8,27.59
285,08/19/21 12:20:00 PM,39093.2,27.61
286,08/19/21 12:40:00 PM,39062.5,27.56
287,08/19/21 01:00:00 PM,38975.5,27.57
288,08/19/21 01:20:00 PM,39062.5,27.65
289,08/19/21 01:40:00 PM,39108.6,27.66
290,08/19/21 02:00:00 PM,39118.9,27.71
291,08/19/21 02:20:00 PM,39083.0,27.82
292,08/19/21 02:40:00 PM,39144.6,27.87
293,08/19/21 03:00:00 PM,39139.4,27.95
294,08/19/21 03:20:00 PM,39144.6,27.94
295,08/19/21 03:40:00 PM,39154.8,27.93
296,08/19/21 04:00:00 PM,39206.3,27.92
297,08/19/21 04:20:00 PM,39067.6,27.92
298,08/19/21 04:40:00 PM,39160.0,27.88
299,08/19/21 05:00:00 PM,39206.3,27.87
300,08/19/21 05:20:00 PM,39175.4,27.86
301,08/19/21 05:40:00 PM,39088.1,27.82
302,08/19/21 06:00:00 PM,39088.1,27.78
303,08/19/21 06:20:00 PM,39093.2,27.71
304,08/19/21 06:40:00 PM,39057.4,27.75
305,08/19/21 07:00:00 PM,39088.1,27.76
306,08/19/21 07:20:00 PM,39165.1,27.73
307,08/19/21 07:40:00 PM,39242.4,27.73
308,08/19/21 08:00:00 PM,39356.1,27.73
309,08/19/21 08:20:00 PM,39402.8,27.73
310,08/19/21 08:40:00 PM,39361.3,27.68
311,08/19/21 09:00:00 PM,39408.0,27.70
312,08/19/21 09:20:00 PM,39506.8,27.71
313,08/19/21 09:40:00 PM,39376.9,27.67
314,08/19/21 10:00:00 PM,39460.0,27.67
315,08/19/21 10:20:00 PM,39413.2,27.66
316,08/19/21 10:40:00 PM,39428.8,27.65
317,08/19/21 11:00:00 PM,39434.0,27.61
318,08/19/21 11:20:00 PM,39356.1,27.57
319,08/19/21 11:40:00 PM,39387.2,27.55
320,08/20/21 12:00:00 AM,39361.3,27.52
321,08/20/21 12:20:00 AM,39387.2,27.50
322,08/20/21 12:40:00 AM,39387.2,27.48
323,08/20/21 01:00:00 AM,39439.2,27.44
324,08/20/21 01:20:00 AM,39397.6,27.42
325,08/20/21 01:40:00 AM,39413.2,27.39
326,08/20/21 02:00:00 AM,39382.0,27.39
327,08/20/21 02:20:00 AM,39366.5,27.36
328,08/20/21 02:40:00 AM,39335.4,27.34
329,08/20/21 03:00:00 AM,39356.1,27.30
330,08/20/21 03:20:00 AM,39361.3,27.27
331,08/20/21 03:40:00 AM,39263.0,27.24
332,08/20/21 04:00:00 AM,39283.7,27.22
333,08/20/21 04:20:00 AM,39273.4,27.17
334,08/20/21 04:40:00 AM,39366.5,27.20
335,08/20/21 05:00:00 AM,39257.9,27.17
336,08/20/21 05:20:00 AM,39314.7,27.15
337,08/20/21 05:40:00 AM,39247.5,27.16
338,08/20/21 06:00:00 AM,39330.2,27.13
339,08/20/21 06:20:00 AM,39273.4,27.14
340,08/20/21 06:40:00 AM,39288.9,27.13
341,08/20/21 07:00:00 AM,39325.1,27.10
342,08/20/21 07:20:00 AM,39325.1,27.10
343,08/20/21 07:40:00 AM,39273.4,27.09
344,08/20/21 08:00:00 AM,39325.1,27.25
345,08/20/21 08:20:00 AM,39242.4,27.21
346,08/20/21 08:40:00 AM,39319.9,27.55
347,08/20/21 09:00:00 AM,39299.2,27.62
348,08/20/21 09:20:00 AM,39345.8,27.69
349,08/20/21 09:40:00 AM,39371.7,27.69
350,08/20/21 10:00:00 AM,39304.4,27.76
351,08/20/21 10:20:00 AM,39330.2,27.76
352,08/20/21 10:40:00 AM,39345.8,27.83
353,08/20/21 11:00:00 AM,39382.0,27.91
354,08/20/21 11:20:00 AM,39392.4,27.93
355,08/20/21 11:40:00 AM,39371.7,28.06
356,08/20/21 12:00:00 PM,39345.8,28.10
357,08/20/21 12:20:00 PM,39439.2,28.19
358,08/20/21 12:40:00 PM,39460.0,28.28
359,08/20/21 01:00:00 PM,39501.6,28.34
360,08/20/21 01:20:00 PM,39486.0,28.37
361,08/20/21 01:40:00 PM,39506.8,28.32
362,08/20/21 02:00:00 PM,39527.7,28.50
363,08/20/21 02:20:00 PM,39512.0,28.48
364,08/20/21 02:40:00 PM,39527.7,28.43
365,08/20/21 03:00:00 PM,39501.6,28.48
366,08/20/21 03:20:00 PM,39517.2,28.52
367,08/20/21 03:40:00 PM,39475.6,28.31
368,08/20/21 04:00:00 PM,39470.4,28.34
369,08/20/21 04:20:00 PM,39454.8,28.43
370,08/20/21 04:40:00 PM,39491.2,28.47
371,08/20/21 05:00:00 PM,39486.0,28.52
372,08/20/21 05:20:00 PM,39553.8,28.45
373,08/20/21 05:40:00 PM,39491.2,28.37
374,08/20/21 06:00:00 PM,39408.0,28.19
375,08/20/21 06:20:00 PM,39371.7,28.17
376,08/20/21 06:40:00 PM,39423.6,28.19
377,08/20/21 07:00:00 PM,39423.6,28.21
378,08/20/21 07:20:00 PM,39402.8,28.20
379,08/20/21 07:40:00 PM,39423.6,28.20
380,08/20/21 08:00:00 PM,39371.7,28.18
381,08/20/21 08:20:00 PM,39408.0,28.15
382,08/20/21 08:40:00 PM,39423.6,28.11
383,08/20/21 09:00:00 PM,39382.0,28.08
384,08/20/21 09:20:00 PM,39428.8,28.05
385,08/20/21 09:40:00 PM,39402.8,28.01
386,08/20/21 10:00:00 PM,39428.8,28.02
387,08/20/21 10:20:00 PM,39408.0,28.03
388,08/20/21 10:40:00 PM,39387.2,27.99
389,08/20/21 11:00:00 PM,39397.6,27.97
390,08/20/21 11:20:00 PM,39434.0,27.97
391,08/20/21 11:40:00 PM,39408.0,27.96
392,08/21/21 12:00:00 AM,39444.4,27.92
393,08/21/21 12:20:00 AM,39434.0,27.91
394,08/21/21 12:40:00 AM,39356.1,27.84
395,08/21/21 01:00:00 AM,39402.8,27.83
396,08/21/21 01:20:00 AM,39449.6,27.82
397,08/21/21 01:40:00 AM,39392.4,27.80
398,08/21/21 02:00:00 AM,39382.0,27.78
399,08/21/21 02:20:00 AM,39408.0,27.77
400,08/21/21 02:40:00 AM,39294.0,27.75
401,08/21/21 03:00:00 AM,39340.6,27.71
402,08/21/21 03:20:00 AM,39330.2,27.67
403,08/21/21 03:40:00 AM,39314.7,27.66
404,08/21/21 04:00:00 AM,39350.9,27.64
405,08/21/21 04:20:00 AM,39335.4,27.60
406,08/21/21 04:40:00 AM,39268.2,27.58
407,08/21/21 05:00:00 AM,39273.4,27.58
408,08/21/21 05:20:00 AM,39242.4,27.58
409,08/21/21 05:40:00 AM,39226.9,27.57
410,08/21/21 06:00:00 AM,39294.0,27.51
411,08/21/21 06:20:00 AM,39232.1,27.49
412,08/21/21 06:40:00 AM,39299.2,27.45
413,08/21/21 07:00:00 AM,39283.7,27.44
414,08/21/21 07:20:00 AM,39319.9,27.41
415,08/21/21 07:40:00 AM,39288.9,27.38
416,08/21/21 08:00:00 AM,39335.4,27.45
417,08/21/21 08:20:00 AM,39268.2,27.44
418,08/21/21 08:40:00 AM,39175.4,27.36
419,08/21/21 09:00:00 AM,39278.5,27.74
420,08/21/21 09:20:00 AM,39288.9,27.85
421,08/21/21 09:40:00 AM,39268.2,27.85
422,08/21/21 10:00:00 AM,39340.6,27.94
423,08/21/21 10:20:00 AM,39325.1,27.93
424,08/21/21 10:40:00 AM,39309.5,27.89
425,08/21/21 11:00:00 AM,39263.0,27.74
426,08/21/21 11:20:00 AM,39160.0,27.50
427,08/21/21 11:40:00 AM,39160.0,27.55
428,08/21/21 12:00:00 PM,39278.5,27.61
429,08/21/21 12:20:00 PM,39196.0,27.62
430,08/21/21 12:40:00 PM,39206.3,27.62
431,08/21/21 01:00:00 PM,39124.0,27.56
432,08/21/21 01:20:00 PM,39211.5,27.70
433,08/21/21 01:40:00 PM,39283.7,27.79
434,08/21/21 02:00:00 PM,39314.7,27.78
435,08/21/21 02:20:00 PM,39304.4,27.82
436,08/21/21 02:40:00 PM,39335.4,27.87
437,08/21/21 03:00:00 PM,39325.1,27.93
438,08/21/21 03:20:00 PM,39366.5,27.97
439,08/21/21 03:40:00 PM,39340.6,28.01
440,08/21/21 04:00:00 PM,39413.2,28.03
441,08/21/21 04:20:00 PM,39345.8,28.09
442,08/21/21 04:40:00 PM,39345.8,28.12
443,08/21/21 05:00:00 PM,39392.4,28.12
444,08/21/21 05:20:00 PM,39423.6,28.02
445,08/21/21 05:40:00 PM,39356.1,27.97
446,08/21/21 06:00:00 PM,39170.3,27.91
447,08/21/21 06:20:00 PM,39088.1,27.94
448,08/21/21 06:40:00 PM,38934.7,27.89
449,08/21/21 07:00:00 PM,38955.1,27.84
450,08/21/21 07:20:00 PM,38944.9,27.76
451,08/21/21 07:40:00 PM,38950.0,27.71
452,08/21/21 08:00:00 PM,38904.2,27.69
453,08/21/21 08:20:00 PM,38919.5,27.73
454,08/21/21 08:40:00 PM,38919.5,27.73
455,08/21/21 09:00:00 PM,38934.7,27.73
456,08/21/21 09:20:00 PM,38888.9,27.70
457,08/21/21 09:40:00 PM,38955.1,27.69
458,08/21/21 10:00:00 PM,38899.1,27.67
459,08/21/21 10:20:00 PM,38970.4,27.66
460,08/21/21 10:40:00 PM,38924.5,27.66
461,08/21/21 11:00:00 PM,38934.7,27.59
462,08/21/21 11:20:00 PM,38858.4,27.58
463,08/21/21 11:40:00 PM,38782.3,27.55
464,08/22/21 12:00:00 AM,38757.0,27.50
465,08/22/21 12:20:00 AM,38939.8,27.48
466,08/22/21 12:40:00 AM,38580.5,27.43
467,08/22/21 01:00:00 AM,38878.7,27.39
468,08/22/21 01:20:00 AM,38883.8,27.34
469,08/22/21 01:40:00 AM,38868.6,27.33
470,08/22/21 02:00:00 AM,38853.3,27.31
471,08/22/21 02:20:00 AM,38919.5,27.29
472,08/22/21 02:40:00 AM,38888.9,27.27
473,08/22/21 03:00:00 AM,38919.5,27.26
474,08/22/21 03:20:00 AM,38878.7,27.23
475,08/22/21 03:40:00 AM,38802.6,27.16
476,08/22/21 04:00:00 AM,38817.8,27.12
477,08/22/21 04:20:00 AM,38802.6,27.07
478,08/22/21 04:40:00 AM,38838.1,27.04
479,08/22/21 05:00:00 AM,38807.6,27.06
480,08/22/21 05:20:00 AM,38762.0,27.05
481,08/22/21 05:40:00 AM,38777.2,27.01
482,08/22/21 06:00:00 AM,38701.4,26.97
483,08/22/21 06:20:00 AM,38751.9,26.94
484,08/22/21 06:40:00 AM,38827.9,26.95
485,08/22/21 07:00:00 AM,38812.7,26.97
486,08/22/21 07:20:00 AM,38858.4,26.99
487,08/22/21 07:40:00 AM,38858.4,27.00
488,08/22/21 08:00:00 AM,38904.2,27.05
489,08/22/21 08:20:00 AM,38919.5,27.07
490,08/22/21 08:40:00 AM,38868.6,27.18
491,08/22/21 09:00:00 AM,38868.6,27.14
492,08/22/21 09:20:00 AM,38924.5,27.21
493,08/22/21 09:40:00 AM,38909.3,27.07
494,08/22/21 10:00:00 AM,38833.0,27.15
495,08/22/21 10:20:00 AM,38883.8,27.38
496,08/22/21 10:40:00 AM,38980.6,27.61
497,08/22/21 11:00:00 AM,38797.5,27.16
498,08/22/21 11:20:00 AM,38691.3,27.03
499,08/22/21 11:40:00 AM,38812.7,27.12
500,08/22/21 12:00:00 PM,38676.1,27.14
501,08/22/21 12:20:00 PM,38696.3,27.14
502,08/22/21 12:40:00 PM,38696.3,27.16
503,08/22/21 01:00:00 PM,38696.3,27.21
504,08/22/21 01:20:00 PM,38721.6,27.29
505,08/22/21 01:40:00 PM,38721.6,27.23
506,08/22/21 02:00:00 PM,38812.7,27.25
507,08/22/21 02:20:00 PM,38746.9,27.24
508,08/22/21 02:40:00 PM,38767.1,27.25
509,08/22/21 03:00:00 PM,38731.7,27.32
510,08/22/21 03:20:00 PM,38792.4,27.42
511,08/22/21 03:40:00 PM,38807.6,27.41
512,08/22/21 04:00:00 PM,38762.0,27.36
513,08/22/21 04:20:00 PM,38736.7,27.25
514,08/22/21 04:40:00 PM,38726.6,27.23
515,08/22/21 05:00:00 PM,38706.4,27.24
516,08/22/21 05:20:00 PM,38681.2,27.26
517,08/22/21 05:40:00 PM,38560.4,27.18
518,08/22/21 06:00:00 PM,38565.4,27.13
519,08/22/21 06:20:00 PM,38580.5,27.10
520,08/22/21 06:40:00 PM,38555.4,27.10
521,08/22/21 07:00:00 PM,38485.2,27.04
522,08/22/21 07:20:00 PM,38525.3,27.00
523,08/22/21 07:40:00 PM,38565.4,27.01
524,08/22/21 08:00:00 PM,38510.2,27.01
525,08/22/21 08:20:00 PM,38540.3,27.03
526,08/22/21 08:40:00 PM,38570.4,27.03
527,08/22/21 09:00:00 PM,38555.4,27.03
528,08/22/21 09:20:00 PM,38500.2,27.04
