"Plot Title: CT_330_CTD_Casting_051921"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739330, SEN S/N: 20739330)","Temp, °C (LGR S/N: 20739330, SEN S/N: 20739330)"
1,05/19/21 07:30:00 AM,0.0,26.49
2,05/19/21 07:30:03 AM,0.0,26.49
3,05/19/21 07:30:06 AM,0.0,26.49
4,05/19/21 07:30:09 AM,0.0,26.49
5,05/19/21 07:30:12 AM,0.0,26.49
6,05/19/21 07:30:15 AM,0.0,26.49
7,05/19/21 07:30:18 AM,0.0,26.50
8,05/19/21 07:30:21 AM,0.0,26.50
9,05/19/21 07:30:24 AM,0.0,26.50
10,05/19/21 07:30:27 AM,0.0,26.50
11,05/19/21 07:30:30 AM,0.0,26.49
12,05/19/21 07:30:33 AM,0.0,26.50
13,05/19/21 07:30:36 AM,0.0,26.50
14,05/19/21 07:30:39 AM,0.0,26.50
15,05/19/21 07:30:42 AM,0.0,26.50
16,05/19/21 07:30:45 AM,0.0,26.50
17,05/19/21 07:30:48 AM,0.0,26.50
18,05/19/21 07:30:51 AM,0.0,26.50
19,05/19/21 07:30:54 AM,0.0,26.50
20,05/19/21 07:30:57 AM,0.0,26.50
21,05/19/21 07:31:00 AM,0.0,26.50
22,05/19/21 07:31:03 AM,0.0,26.50
23,05/19/21 07:31:06 AM,0.0,26.50
24,05/19/21 07:31:09 AM,0.0,26.50
25,05/19/21 07:31:12 AM,0.0,26.50
26,05/19/21 07:31:15 AM,0.0,26.50
27,05/19/21 07:31:18 AM,0.0,26.50
28,05/19/21 07:31:21 AM,0.0,26.50
29,05/19/21 07:31:24 AM,0.0,26.52
30,05/19/21 07:31:27 AM,0.0,26.50
31,05/19/21 07:31:30 AM,0.0,26.52
32,05/19/21 07:31:33 AM,0.0,26.52
33,05/19/21 07:31:36 AM,0.0,26.52
34,05/19/21 07:31:39 AM,0.0,26.52
35,05/19/21 07:31:42 AM,0.0,26.53
36,05/19/21 07:31:45 AM,0.0,26.53
37,05/19/21 07:31:48 AM,0.0,26.53
38,05/19/21 07:31:51 AM,0.0,26.53
39,05/19/21 07:31:54 AM,0.0,26.53
40,05/19/21 07:31:57 AM,0.0,26.53
41,05/19/21 07:32:00 AM,0.0,26.53
42,05/19/21 07:32:03 AM,0.0,26.53
43,05/19/21 07:32:06 AM,0.0,26.53
44,05/19/21 07:32:09 AM,0.0,26.53
45,05/19/21 07:32:12 AM,0.0,26.54
46,05/19/21 07:32:15 AM,0.0,26.54
47,05/19/21 07:32:18 AM,0.0,26.54
