"Plot Title: CT_739_CTD_Cabral"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)"
109,06/08/21 03:20:00 AM,0.0,23.47
110,06/08/21 03:40:00 AM,0.0,23.43
111,06/08/21 04:00:00 AM,0.0,23.59
112,06/08/21 04:20:00 AM,0.0,23.72
113,06/08/21 04:40:00 AM,0.0,23.81
114,06/08/21 05:00:00 AM,0.0,23.89
115,06/08/21 05:20:00 AM,0.0,23.97
116,06/08/21 05:40:00 AM,0.0,24.01
117,06/08/21 06:00:00 AM,0.0,24.06
118,06/08/21 06:20:00 AM,0.0,24.09
119,06/08/21 06:40:00 AM,0.0,24.17
120,06/08/21 07:00:00 AM,0.0,24.35
121,06/08/21 07:20:00 AM,0.0,25.21
122,06/08/21 07:40:00 AM,0.0,25.05
123,06/08/21 08:00:00 AM,0.0,24.05
124,06/08/21 08:20:00 AM,0.0,23.96
125,06/08/21 08:40:00 AM,0.0,24.14
126,06/08/21 09:00:00 AM,0.0,24.35
127,06/08/21 09:20:00 AM,0.0,24.77
128,06/08/21 09:40:00 AM,0.0,24.72
129,06/08/21 10:00:00 AM,0.0,24.64
130,06/08/21 10:20:00 AM,0.0,25.33
131,06/08/21 10:40:00 AM,0.0,26.59
132,06/08/21 11:00:00 AM,0.0,27.35
133,06/08/21 11:20:00 AM,0.0,28.01
134,06/08/21 11:40:00 AM,37512.3,28.20
135,06/08/21 12:00:00 PM,37625.1,28.66
136,06/08/21 12:20:00 PM,37738.6,28.90
137,06/08/21 12:40:00 PM,38132.1,28.71
138,06/08/21 01:00:00 PM,36999.9,29.17
139,06/08/21 01:20:00 PM,36886.4,29.25
140,06/08/21 01:40:00 PM,37031.3,29.60
141,06/08/21 02:00:00 PM,37074.6,29.66
142,06/08/21 02:20:00 PM,36738.7,29.43
143,06/08/21 02:40:00 PM,36469.2,29.27
144,06/08/21 03:00:00 PM,36719.3,29.41
145,06/08/21 03:20:00 PM,36534.3,29.50
146,06/08/21 03:40:00 PM,35903.4,29.23
147,06/08/21 04:00:00 PM,36278.8,29.19
148,06/08/21 04:20:00 PM,36568.9,29.16
149,06/08/21 04:40:00 PM,34860.4,28.40
150,06/08/21 05:00:00 PM,36030.3,28.71
151,06/08/21 05:20:00 PM,35648.4,28.57
152,06/08/21 05:40:00 PM,35560.5,28.27
153,06/08/21 06:00:00 PM,35403.9,27.99
154,06/08/21 06:20:00 PM,835.2,27.91
155,06/08/21 06:40:00 PM,36446.2,28.33
156,06/08/21 07:00:00 PM,36214.5,28.05
157,06/08/21 07:20:00 PM,35836.6,27.87
158,06/08/21 07:40:00 PM,35688.9,27.76
159,06/08/21 08:00:00 PM,36630.4,28.27
160,06/08/21 08:20:00 PM,36645.9,28.02
161,06/08/21 08:40:00 PM,36657.4,28.10
162,06/08/21 09:00:00 PM,36503.6,27.97
163,06/08/21 09:20:00 PM,36499.8,27.95
164,06/08/21 09:40:00 PM,36634.3,27.99
165,06/08/21 10:00:00 PM,36839.7,27.97
166,06/08/21 10:20:00 PM,36773.6,28.04
167,06/08/21 10:40:00 PM,36913.8,28.03
168,06/08/21 11:00:00 PM,37023.5,27.99
169,06/08/21 11:20:00 PM,37058.9,27.93
170,06/08/21 11:40:00 PM,37011.7,27.88
171,06/09/21 12:00:00 AM,36906.0,27.77
172,06/09/21 12:20:00 AM,36882.5,27.64
173,06/09/21 12:40:00 AM,37070.7,27.60
174,06/09/21 01:00:00 AM,37035.3,27.51
175,06/09/21 01:20:00 AM,36999.9,27.44
176,06/09/21 01:40:00 AM,36937.2,27.37
177,06/09/21 02:00:00 AM,36976.4,27.43
178,06/09/21 02:20:00 AM,36765.8,27.39
179,06/09/21 02:40:00 AM,36921.6,27.39
180,06/09/21 03:00:00 AM,36902.1,27.38
181,06/09/21 03:20:00 AM,36820.2,27.34
182,06/09/21 03:40:00 AM,36692.2,27.34
183,06/09/21 04:00:00 AM,36676.8,27.26
184,06/09/21 04:20:00 AM,36434.8,27.23
185,06/09/21 04:40:00 AM,35773.7,27.04
186,06/09/21 05:00:00 AM,35389.4,27.02
187,06/09/21 05:20:00 AM,1643.4,26.94
188,06/09/21 05:40:00 AM,786.7,26.65
189,06/09/21 06:00:00 AM,731.8,25.55
190,06/09/21 06:20:00 AM,683.7,25.73
191,06/09/21 06:40:00 AM,969.3,26.20
192,06/09/21 07:00:00 AM,34934.6,26.87
193,06/09/21 07:20:00 AM,36015.3,27.09
194,06/09/21 07:40:00 AM,871.1,26.77
195,06/09/21 08:00:00 AM,36207.0,27.04
196,06/09/21 08:20:00 AM,36503.6,27.07
197,06/09/21 08:40:00 AM,36576.5,27.04
198,06/09/21 09:00:00 AM,36750.3,27.12
199,06/09/21 09:20:00 AM,36773.6,27.23
200,06/09/21 09:40:00 AM,36913.8,27.38
201,06/09/21 10:00:00 AM,36968.6,27.45
202,06/09/21 10:20:00 AM,36595.8,27.48
203,06/09/21 10:40:00 AM,36642.0,27.64
204,06/09/21 11:00:00 AM,36870.8,27.76
205,06/09/21 11:20:00 AM,36980.3,27.93
206,06/09/21 11:40:00 AM,37094.3,27.97
207,06/09/21 12:00:00 PM,37066.7,27.91
208,06/09/21 12:20:00 PM,36972.5,27.93
209,06/09/21 12:40:00 PM,37129.8,28.00
210,06/09/21 01:00:00 PM,37019.6,28.02
211,06/09/21 01:20:00 PM,37054.9,28.15
212,06/09/21 01:40:00 PM,36949.0,28.29
213,06/09/21 02:00:00 PM,36929.4,28.38
214,06/09/21 02:20:00 PM,37118.0,28.56
215,06/09/21 02:40:00 PM,37074.6,28.73
216,06/09/21 03:00:00 PM,37051.0,28.86
217,06/09/21 03:20:00 PM,36890.3,28.90
218,06/09/21 03:40:00 PM,36968.6,29.07
219,06/09/21 04:00:00 PM,36661.3,29.04
220,06/09/21 04:20:00 PM,35148.2,28.85
221,06/09/21 04:40:00 PM,35123.1,28.77
222,06/09/21 05:00:00 PM,30737.0,27.96
223,06/09/21 05:20:00 PM,1115.1,27.89
224,06/09/21 05:40:00 PM,819.3,26.71
225,06/09/21 06:00:00 PM,543.0,26.19
226,06/09/21 06:20:00 PM,611.1,25.96
227,06/09/21 06:40:00 PM,791.2,25.74
228,06/09/21 07:00:00 PM,671.6,25.86
229,06/09/21 07:20:00 PM,788.2,25.89
230,06/09/21 07:40:00 PM,783.3,25.81
231,06/09/21 08:00:00 PM,679.3,26.00
232,06/09/21 08:20:00 PM,722.5,27.21
233,06/09/21 08:40:00 PM,36218.3,28.21
234,06/09/21 09:00:00 PM,36603.5,28.22
235,06/09/21 09:20:00 PM,36863.0,28.33
236,06/09/21 09:40:00 PM,37086.4,28.40
237,06/09/21 10:00:00 PM,37125.9,28.37
238,06/09/21 10:20:00 PM,37428.0,28.49
239,06/09/21 10:40:00 PM,37452.1,28.44
240,06/09/21 11:00:00 PM,37392.0,28.34
241,06/09/21 11:20:00 PM,37424.0,28.27
242,06/09/21 11:40:00 PM,37392.0,28.17
243,06/10/21 12:00:00 AM,37372.0,28.07
244,06/10/21 12:20:00 AM,37380.0,27.97
245,06/10/21 12:40:00 AM,37260.5,27.91
246,06/10/21 01:00:00 AM,37360.1,27.92
247,06/10/21 01:20:00 AM,37208.9,27.82
248,06/10/21 01:40:00 AM,37348.1,27.76
249,06/10/21 02:00:00 AM,37110.1,27.70
250,06/10/21 02:20:00 AM,37292.3,27.84
251,06/10/21 02:40:00 AM,37173.3,27.83
252,06/10/21 03:00:00 AM,37380.0,28.02
253,06/10/21 03:20:00 AM,37292.3,27.96
254,06/10/21 03:40:00 AM,37216.9,28.00
255,06/10/21 04:00:00 AM,37304.3,28.00
256,06/10/21 04:20:00 AM,37035.3,28.00
257,06/10/21 04:40:00 AM,36476.8,27.88
258,06/10/21 05:00:00 AM,36457.7,27.89
259,06/10/21 05:20:00 AM,36665.2,27.91
260,06/10/21 05:40:00 AM,1004.8,27.60
261,06/10/21 06:00:00 AM,820.8,26.49
262,06/10/21 06:20:00 AM,735.2,25.97
263,06/10/21 06:40:00 AM,880.6,25.91
264,06/10/21 07:00:00 AM,755.7,25.88
265,06/10/21 07:20:00 AM,644.6,25.67
266,06/10/21 07:40:00 AM,690.4,25.69
267,06/10/21 08:00:00 AM,796.1,25.85
268,06/10/21 08:20:00 AM,831.7,26.28
269,06/10/21 08:40:00 AM,1142.0,26.90
270,06/10/21 09:00:00 AM,1369.5,27.44
271,06/10/21 09:20:00 AM,36765.8,27.77
272,06/10/21 09:40:00 AM,36781.3,27.70
273,06/10/21 10:00:00 AM,36761.9,27.61
274,06/10/21 10:20:00 AM,36909.9,27.42
275,06/10/21 10:40:00 AM,36980.3,27.39
276,06/10/21 11:00:00 AM,37114.0,27.45
277,06/10/21 11:20:00 AM,37082.5,27.44
278,06/10/21 11:40:00 AM,37208.9,27.59
279,06/10/21 12:00:00 PM,37244.6,27.67
280,06/10/21 12:20:00 PM,37153.5,27.75
281,06/10/21 12:40:00 PM,37039.2,27.79
282,06/10/21 01:00:00 PM,36765.8,27.95
283,06/10/21 01:20:00 PM,37070.7,28.26
284,06/10/21 01:40:00 PM,37058.9,28.34
285,06/10/21 02:00:00 PM,36855.2,28.37
286,06/10/21 02:20:00 PM,37011.7,28.67
287,06/10/21 02:40:00 PM,37185.2,29.04
288,06/10/21 03:00:00 PM,36980.3,29.03
289,06/10/21 03:20:00 PM,36576.5,28.99
290,06/10/21 03:40:00 PM,36761.9,29.25
291,06/10/21 04:00:00 PM,36789.1,29.47
292,06/10/21 04:20:00 PM,36599.6,29.41
293,06/10/21 04:40:00 PM,34563.1,28.99
294,06/10/21 05:00:00 PM,1229.5,28.13
295,06/10/21 05:20:00 PM,939.4,27.51
296,06/10/21 05:40:00 PM,963.2,26.38
297,06/10/21 06:00:00 PM,872.1,26.23
298,06/10/21 06:20:00 PM,757.7,26.26
299,06/10/21 06:40:00 PM,659.0,26.19
300,06/10/21 07:00:00 PM,555.7,26.19
301,06/10/21 07:20:00 PM,472.7,26.10
302,06/10/21 07:40:00 PM,457.5,25.99
303,06/10/21 08:00:00 PM,439.6,25.86
304,06/10/21 08:20:00 PM,420.9,25.61
305,06/10/21 08:40:00 PM,404.1,25.47
306,06/10/21 09:00:00 PM,383.8,25.42
307,06/10/21 09:20:00 PM,361.8,25.40
308,06/10/21 09:40:00 PM,869.1,26.04
309,06/10/21 10:00:00 PM,967.7,27.93
310,06/10/21 10:20:00 PM,36980.3,28.34
311,06/10/21 10:40:00 PM,37062.8,28.35
312,06/10/21 11:00:00 PM,37208.9,28.38
313,06/10/21 11:20:00 PM,37316.2,28.35
314,06/10/21 11:40:00 PM,37412.0,28.43
315,06/11/21 12:00:00 AM,37149.6,28.29
316,06/11/21 12:20:00 AM,37316.2,28.41
317,06/11/21 12:40:00 AM,37432.0,28.45
318,06/11/21 01:00:00 AM,37372.0,28.38
319,06/11/21 01:20:00 AM,37284.4,28.30
320,06/11/21 01:40:00 AM,37328.2,28.30
321,06/11/21 02:00:00 AM,37424.0,28.27
322,06/11/21 02:20:00 AM,37272.4,28.17
323,06/11/21 02:40:00 AM,37428.0,28.20
324,06/11/21 03:00:00 AM,37308.2,28.12
325,06/11/21 03:20:00 AM,37276.4,28.08
326,06/11/21 03:40:00 AM,37102.2,27.94
327,06/11/21 04:00:00 AM,36972.5,27.94
328,06/11/21 04:20:00 AM,37324.2,27.99
329,06/11/21 04:40:00 AM,36843.6,27.77
330,06/11/21 05:00:00 AM,36252.3,27.71
331,06/11/21 05:20:00 AM,35396.7,27.54
332,06/11/21 05:40:00 AM,985.5,26.19
333,06/11/21 06:00:00 AM,974.8,25.85
334,06/11/21 06:20:00 AM,841.2,25.53
335,06/11/21 06:40:00 AM,732.3,25.17
336,06/11/21 07:00:00 AM,621.2,24.59
337,06/11/21 07:20:00 AM,541.1,24.76
338,06/11/21 07:40:00 AM,485.2,24.87
339,06/11/21 08:00:00 AM,400.0,24.91
340,06/11/21 08:20:00 AM,382.0,25.17
341,06/11/21 08:40:00 AM,394.6,25.17
342,06/11/21 09:00:00 AM,393.7,25.32
343,06/11/21 09:20:00 AM,930.8,26.47
344,06/11/21 09:40:00 AM,36488.3,27.52
345,06/11/21 10:00:00 AM,36715.4,27.44
346,06/11/21 10:20:00 AM,36945.1,27.55
347,06/11/21 10:40:00 AM,37110.1,27.60
348,06/11/21 11:00:00 AM,37212.9,27.56
349,06/11/21 11:20:00 AM,37212.9,27.53
350,06/11/21 11:40:00 AM,37181.2,27.36
351,06/11/21 12:00:00 PM,37051.0,27.04
352,06/11/21 12:20:00 PM,36878.6,26.95
353,06/11/21 12:40:00 PM,37003.9,27.02
354,06/11/21 01:00:00 PM,36984.2,27.00
355,06/11/21 01:20:00 PM,36984.2,27.15
356,06/11/21 01:40:00 PM,37062.8,27.28
357,06/11/21 02:00:00 PM,37090.4,27.37
358,06/11/21 02:20:00 PM,37149.6,27.54
359,06/11/21 02:40:00 PM,37062.8,27.54
360,06/11/21 03:00:00 PM,36992.1,27.37
361,06/11/21 03:20:00 PM,36917.7,27.53
362,06/11/21 03:40:00 PM,36902.1,27.72
363,06/11/21 04:00:00 PM,36642.0,27.79
364,06/11/21 04:20:00 PM,36184.3,27.82
365,06/11/21 04:40:00 PM,35948.1,27.94
366,06/11/21 05:00:00 PM,1296.1,27.78
367,06/11/21 05:20:00 PM,619.7,27.09
368,06/11/21 05:40:00 PM,774.4,26.07
369,06/11/21 06:00:00 PM,622.6,25.57
370,06/11/21 06:20:00 PM,542.1,25.31
371,06/11/21 06:40:00 PM,491.2,25.20
372,06/11/21 07:00:00 PM,430.0,25.14
373,06/11/21 07:20:00 PM,374.8,24.99
374,06/11/21 07:40:00 PM,329.7,24.90
375,06/11/21 08:00:00 PM,289.2,24.89
376,06/11/21 08:20:00 PM,254.9,24.73
377,06/11/21 08:40:00 PM,232.9,24.70
378,06/11/21 09:00:00 PM,220.1,24.72
379,06/11/21 09:20:00 PM,190.4,24.71
380,06/11/21 09:40:00 PM,186.6,24.70
381,06/11/21 10:00:00 PM,1497.4,26.22
382,06/11/21 10:20:00 PM,35707.3,27.33
383,06/11/21 10:40:00 PM,36142.9,27.43
384,06/11/21 11:00:00 PM,36237.2,27.44
385,06/11/21 11:20:00 PM,36769.7,27.62
386,06/11/21 11:40:00 PM,36734.8,27.72
387,06/12/21 12:00:00 AM,36925.5,27.78
388,06/12/21 12:20:00 AM,36313.0,27.70
389,06/12/21 12:40:00 AM,36949.0,27.79
390,06/12/21 01:00:00 AM,36952.9,27.70
391,06/12/21 01:20:00 AM,36999.9,27.63
392,06/12/21 01:40:00 AM,36894.2,27.59
393,06/12/21 02:00:00 AM,36855.2,27.52
394,06/12/21 02:20:00 AM,36789.1,27.46
395,06/12/21 02:40:00 AM,37062.8,27.58
396,06/12/21 03:00:00 AM,36992.1,27.54
397,06/12/21 03:20:00 AM,36843.6,27.46
398,06/12/21 03:40:00 AM,37011.7,27.45
399,06/12/21 04:00:00 AM,36665.2,27.30
400,06/12/21 04:20:00 AM,36538.1,27.23
401,06/12/21 04:40:00 AM,36097.8,27.19
402,06/12/21 05:00:00 AM,35907.1,27.14
403,06/12/21 05:20:00 AM,36090.2,27.13
404,06/12/21 05:40:00 AM,929.8,26.82
405,06/12/21 06:00:00 AM,778.8,25.44
406,06/12/21 06:20:00 AM,1132.7,25.24
407,06/12/21 06:40:00 AM,706.9,24.34
408,06/12/21 07:00:00 AM,534.6,24.24
409,06/12/21 07:20:00 AM,449.7,24.26
410,06/12/21 07:40:00 AM,420.9,24.26
411,06/12/21 08:00:00 AM,395.1,24.29
412,06/12/21 08:20:00 AM,368.5,24.47
413,06/12/21 08:40:00 AM,341.3,24.98
414,06/12/21 09:00:00 AM,298.9,25.30
415,06/12/21 09:20:00 AM,1142.0,25.70
416,06/12/21 09:40:00 AM,34825.2,26.92
417,06/12/21 10:00:00 AM,34042.9,27.06
418,06/12/21 10:20:00 AM,36015.3,27.36
419,06/12/21 10:40:00 AM,34719.9,27.19
420,06/12/21 11:00:00 AM,35299.1,27.58
421,06/12/21 11:20:00 AM,35736.8,27.93
422,06/12/21 11:40:00 AM,35781.1,28.02
423,06/12/21 12:00:00 PM,36026.5,28.09
424,06/12/21 12:20:00 PM,36561.2,28.51
425,06/12/21 12:40:00 PM,36568.9,28.53
426,06/12/21 01:00:00 PM,36734.8,28.59
427,06/12/21 01:20:00 PM,36863.0,28.86
428,06/12/21 01:40:00 PM,37003.9,29.19
429,06/12/21 02:00:00 PM,37137.7,29.17
430,06/12/21 02:20:00 PM,36906.0,29.10
431,06/12/21 02:40:00 PM,36692.2,28.89
432,06/12/21 03:00:00 PM,37082.5,29.44
433,06/12/21 03:20:00 PM,36999.9,29.92
434,06/12/21 03:40:00 PM,37528.4,30.14
435,06/12/21 04:00:00 PM,37356.1,29.84
436,06/12/21 04:20:00 PM,37169.3,29.67
437,06/12/21 04:40:00 PM,37031.3,29.76
438,06/12/21 05:00:00 PM,37364.1,29.91
439,06/12/21 05:20:00 PM,37019.6,29.73
440,06/12/21 05:40:00 PM,36515.1,29.50
441,06/12/21 06:00:00 PM,35400.3,28.95
442,06/12/21 06:20:00 PM,36723.2,29.09
443,06/12/21 06:40:00 PM,946.5,27.77
444,06/12/21 07:00:00 PM,765.1,26.61
445,06/12/21 07:20:00 PM,960.6,25.39
446,06/12/21 07:40:00 PM,513.5,25.01
447,06/12/21 08:00:00 PM,400.0,24.60
448,06/12/21 08:20:00 PM,354.6,24.48
449,06/12/21 08:40:00 PM,487.0,24.51
450,06/12/21 09:00:00 PM,416.8,24.30
451,06/12/21 09:20:00 PM,636.9,24.67
452,06/12/21 09:40:00 PM,1001.8,25.17
453,06/12/21 10:00:00 PM,878.6,26.45
454,06/12/21 10:20:00 PM,35795.9,27.75
455,06/12/21 10:40:00 PM,36389.0,27.92
456,06/12/21 11:00:00 PM,36980.3,28.27
457,06/12/21 11:20:00 PM,37054.9,28.28
458,06/12/21 11:40:00 PM,37244.6,28.37
459,06/13/21 12:00:00 AM,37324.2,28.30
460,06/13/21 12:20:00 AM,37169.3,28.03
461,06/13/21 12:40:00 AM,37212.9,28.01
462,06/13/21 01:00:00 AM,37208.9,28.04
463,06/13/21 01:20:00 AM,37288.3,28.13
464,06/13/21 01:40:00 AM,37304.3,28.16
465,06/13/21 02:00:00 AM,37308.2,28.22
466,06/13/21 02:20:00 AM,37464.1,28.29
467,06/13/21 02:40:00 AM,37344.1,28.18
468,06/13/21 03:00:00 AM,37448.1,28.28
469,06/13/21 03:20:00 AM,37420.0,28.27
470,06/13/21 03:40:00 AM,37384.0,28.24
471,06/13/21 04:00:00 AM,37380.0,28.22
472,06/13/21 04:20:00 AM,37236.7,28.13
473,06/13/21 04:40:00 AM,37400.0,28.13
474,06/13/21 05:00:00 AM,37153.5,28.03
475,06/13/21 05:20:00 AM,36874.7,27.99
476,06/13/21 05:40:00 AM,37094.3,28.04
477,06/13/21 06:00:00 AM,36218.3,27.79
478,06/13/21 06:20:00 AM,36730.9,27.85
479,06/13/21 06:40:00 AM,983.0,27.04
480,06/13/21 07:00:00 AM,868.1,26.28
481,06/13/21 07:20:00 AM,965.7,26.13
482,06/13/21 07:40:00 AM,884.6,25.86
483,06/13/21 08:00:00 AM,1243.1,26.65
484,06/13/21 08:20:00 AM,1025.2,26.52
485,06/13/21 08:40:00 AM,1241.5,27.46
486,06/13/21 09:00:00 AM,35888.5,27.60
487,06/13/21 09:20:00 AM,1821.5,27.60
488,06/13/21 09:40:00 AM,36241.0,27.68
489,06/13/21 10:00:00 AM,36796.9,27.96
490,06/13/21 10:20:00 AM,36835.8,28.03
491,06/13/21 10:40:00 AM,37145.6,28.17
492,06/13/21 11:00:00 AM,37388.0,28.34
493,06/13/21 11:20:00 AM,37220.8,28.41
494,06/13/21 11:40:00 AM,37332.1,28.44
495,06/13/21 12:00:00 PM,37260.5,28.40
496,06/13/21 12:20:00 PM,37197.0,28.54
497,06/13/21 12:40:00 PM,37420.0,28.81
498,06/13/21 01:00:00 PM,37396.0,28.73
499,06/13/21 01:20:00 PM,37352.1,28.68
500,06/13/21 01:40:00 PM,37340.1,28.52
501,06/13/21 02:00:00 PM,37244.6,28.27
502,06/13/21 02:20:00 PM,37106.1,28.10
503,06/13/21 02:40:00 PM,37031.3,28.03
504,06/13/21 03:00:00 PM,37252.6,28.54
505,06/13/21 03:20:00 PM,37185.2,28.63
506,06/13/21 03:40:00 PM,37448.1,29.01
507,06/13/21 04:00:00 PM,37284.4,28.87
508,06/13/21 04:20:00 PM,37480.2,29.16
509,06/13/21 04:40:00 PM,36796.9,29.31
510,06/13/21 05:00:00 PM,37320.2,29.15
511,06/13/21 05:20:00 PM,37212.9,28.84
512,06/13/21 05:40:00 PM,37114.0,28.71
513,06/13/21 06:00:00 PM,37244.6,28.69
514,06/13/21 06:20:00 PM,36761.9,28.42
515,06/13/21 06:40:00 PM,36622.7,28.36
516,06/13/21 07:00:00 PM,36461.5,28.27
517,06/13/21 07:20:00 PM,2209.9,28.09
518,06/13/21 07:40:00 PM,35112.4,27.92
519,06/13/21 08:00:00 PM,35600.8,27.93
520,06/13/21 08:20:00 PM,36366.2,28.07
521,06/13/21 08:40:00 PM,36067.7,27.91
522,06/13/21 09:00:00 PM,37074.6,28.20
523,06/13/21 09:20:00 PM,36653.6,28.02
524,06/13/21 09:40:00 PM,37388.0,28.24
525,06/13/21 10:00:00 PM,37082.5,28.02
526,06/13/21 10:20:00 PM,37197.0,28.03
527,06/13/21 10:40:00 PM,37360.1,28.11
528,06/13/21 11:00:00 PM,37404.0,28.03
529,06/13/21 11:20:00 PM,37392.0,28.02
530,06/13/21 11:40:00 PM,37456.1,28.07
531,06/14/21 12:00:00 AM,37460.1,27.99
532,06/14/21 12:20:00 AM,37432.0,27.92
533,06/14/21 12:40:00 AM,37468.1,27.91
534,06/14/21 01:00:00 AM,37392.0,27.83
535,06/14/21 01:20:00 AM,37436.0,27.85
536,06/14/21 01:40:00 AM,37492.2,27.88
537,06/14/21 02:00:00 AM,37412.0,27.83
