date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,E_Conductivity_cal,E_Conductivity_cal.drift,drift.correction,SalinityInSitu_1pCal
2021-01-19T13:54:00Z,1481.2,23.15,316,NA,NA,NA,NA,0,1348.2402046703223,1727.580856390619,NA,0.6999675608566908
2021-01-19T13:55:00Z,1479.5,23.16,316,NA,NA,NA,NA,0,1346.0906076439073,1725.431259364204,NA,0.6986473358881802
2021-01-19T13:56:00Z,1478.4,23.17,316,NA,NA,NA,NA,0,1344.699691920933,1724.0403436412296,NA,0.6977393319569809
2021-01-19T13:57:00Z,1477.9,23.18,316,NA,NA,NA,NA,0,1344.067457501399,1723.4081092216957,NA,0.6972431982642703
2021-01-19T13:58:00Z,1477.3,23.18,316,NA,NA,NA,NA,0,1343.3087761979584,1722.649427918255,NA,0.6968317671420015
2021-01-19T13:59:00Z,1476.8,23.19,316,NA,NA,NA,NA,0,1342.6765417784245,1722.017193498721,NA,0.6963359555439139
2021-01-19T13:40:00Z,38376.7,23.17,316,NA,NA,NA,NA,0,48001.45025649027,48380.79090821057,NA,32.578269661200714
2021-01-19T13:41:00Z,38355,23.13,316,NA,NA,NA,NA,0,47974.011282682506,48353.3519344028,NA,32.58697413413763
2021-01-19T13:42:00Z,38395.4,23.11,316,NA,NA,NA,NA,0,48025.09582378084,48404.436475501134,NA,32.64067106463936
2021-01-19T13:43:00Z,38383,23.1,316,NA,NA,NA,NA,0,48009.416410176396,48388.75706189669,NA,32.636142247108175
2021-01-19T13:44:00Z,38373.6,23.1,316,NA,NA,NA,NA,0,47997.530403089164,48376.87105480946,NA,32.62708978670403
2021-01-19T13:45:00Z,38395.4,23.1,316,NA,NA,NA,NA,0,48025.09582378084,48404.436475501134,NA,32.6480843768688
2021-01-17T09:59:00Z,41611.6,29.8,316,NA,NA,NA,NA,0,52091.88050399017,52092.02063721947,0.14013322930191968,30.932138407142784
2021-01-17T10:00:00Z,41586.6,29.69,316,NA,NA,NA,NA,0,52060.268783013475,52060.54904947208,0.28026645860383936,30.981438131134833
2021-01-17T10:01:00Z,41604.4,29.58,316,NA,NA,NA,NA,0,52082.77632834888,52083.19672803679,0.42039968790575905,31.06710223961561
2021-01-17T10:02:00Z,41551,29.39,316,NA,NA,NA,NA,0,52015.253692342674,52015.814225259885,0.5605329172076787,31.144436881152295
2021-01-17T10:03:00Z,41515.5,29.38,316,NA,NA,NA,NA,0,51970.36504855577,51971.06571470228,0.7006661465095985,31.120767165288807
2021-01-17T10:04:00Z,41572.4,29.53,316,NA,NA,NA,NA,0,52042.31332549872,52043.15412487453,0.8407993758115181,31.072217376528165
2021-01-17T12:30:00Z,41177,29.6,316,110.317,29.652,0.886,872,1.10317,51542.342346531375,51543.323279136486,0.9809326051134377,30.693005926838797
2021-01-17T12:31:00Z,41152.5,29.52,316,110.252,29.652,0.88,872,1.10252,51511.362859974215,51512.48392580863,1.1210658344153575,30.72320021583112
2021-01-17T12:32:00Z,41166.5,29.5,316,110.22,29.652,0.877,872,1.1022,51529.065423721164,51530.32662278488,1.2611990637172772,30.747775933679854
2021-01-17T12:33:00Z,41117.5,29.55,316,110.122,29.652,0.867,872,1.10122,51467.10645060685,51468.50778289987,1.401332293019197,30.674551148247012
2021-01-17T12:34:00Z,41142,29.49,316,110.187,29.652,0.873,872,1.10187,51498.085937164,51499.627402686325,1.5414655223211164,30.733432431199848
2021-01-17T12:35:00Z,41149,29.48,316,110.512,29.652,0.906,872,1.10512,51506.93721903748,51508.6188177891,1.6815987516230362,30.7457252742474
2021-01-17T12:36:00Z,41142,29.5,316,110.479,29.652,0.902,872,1.10479,51498.085937164,51499.90766914493,1.821731980924956,30.72706092600973
2021-01-17T12:37:00Z,41156,29.49,316,110.447,29.652,0.899,872,1.10447,51515.78850091095,51517.75036612118,1.9618652102268754,30.74527079272221
2021-01-17T12:38:00Z,41145.5,29.55,316,110.674,29.652,0.922,872,1.10674,51502.51157810075,51504.61357654028,2.101998439528795,30.698195942630882
2021-01-17T12:39:00Z,41149,29.49,316,110.463,29.652,0.901,872,1.10463,51506.93721903748,51509.17935070631,2.242131668830715,30.73935115345253
2021-01-17T12:40:00Z,41149,29.57,316,110.869,29.652,0.941,872,1.10869,51506.93721903748,51509.31948393561,2.3822648981326346,30.68843630573358
2021-01-17T12:41:00Z,41163,29.59,316,110.203,29.652,0.875,872,1.10203,51524.63978278443,51527.16218091186,2.5223981274345544,30.687546047736422
2021-01-17T12:42:00Z,41128,29.59,316,110.206,29.752,0.875,872,1.10206,51480.38337341706,51483.0459047738,2.662531356736474,30.65801163678835
2021-01-17T12:43:00Z,41170,29.57,316,110.674,29.652,0.922,872,1.10674,51533.4910646579,51536.29372924394,2.802664586038394,30.70616599039277
2021-01-17T12:44:00Z,41117.5,29.55,316,110.577,29.652,0.912,872,1.10577,51467.10645060685,51470.04924842219,2.942797815340313,30.67454999132802
2021-01-17T12:45:00Z,41159.5,29.55,316,110.463,29.652,0.901,872,1.10463,51520.2141418477,51523.29707289234,3.082931044642233,30.71002061020098
2021-01-17T12:46:00Z,41180.5,29.54,316,110.625,29.652,0.917,872,1.10625,51546.76798746811,51549.99105174206,3.2230642739441526,30.734124216291843
2021-01-17T12:47:00Z,41166.5,29.52,316,110.35,29.652,0.889,872,1.1035,51529.065423721164,51532.42862122441,3.3631975032460724,30.735031970090144
2021-01-17T12:48:00Z,41173.5,29.53,316,110.496,29.652,0.904,872,1.10496,51537.91670559463,51541.42003632718,3.503330732547992,30.734578127522596
2021-01-17T12:49:00Z,41142,29.48,316,110.642,29.652,0.919,872,1.10642,51498.085937164,51501.72940112586,3.643463961849912,30.739804259291695
2021-01-17T12:50:00Z,41149,29.48,316,110.658,29.652,0.92,872,1.1065800000000001,51506.93721903748,51510.72081622863,3.7835971911518316,30.745724901638262
2021-01-17T12:51:00Z,41156,29.55,316,110.479,29.652,0.902,872,1.10479,51515.78850091095,51519.7122313314,3.923730420453751,30.707064472339766
2021-01-17T12:52:00Z,41124.5,29.49,316,110.674,29.652,0.922,872,1.10674,51475.95773248032,51480.02159613007,4.063863649755671,30.71863337725636
2021-01-17T12:53:00Z,41156,29.48,316,111.015,29.652,0.956,872,1.11015,51515.78850091095,51519.99249779001,4.20399687905759,30.751644845822096
2021-01-17T12:54:00Z,41187.5,29.53,316,110.431,29.652,0.898,872,1.10431,51555.61926934158,51559.96339944994,4.3441301083595105,30.74640881842016
2021-01-17T12:55:00Z,41163,29.53,316,110.268,29.652,0.881,872,1.10268,51524.63978278443,51529.12404612209,4.48426333766143,30.725706266016658
2021-01-17T12:56:00Z,41187.5,29.5,316,110.853,29.652,0.94,872,1.10853,51555.61926934158,51560.24366590854,4.624396566963349,30.765531151425826
2021-01-17T12:57:00Z,41170,29.52,316,110.544,29.652,0.909,872,1.10544,51533.4910646579,51538.25559445417,4.764529796265269,30.737989584072334
2021-01-17T12:58:00Z,41145.5,29.49,316,110.463,29.652,0.901,872,1.10463,51502.51157810075,51507.41624112632,4.904663025567189,30.736391418814076
2021-01-17T12:59:00Z,41170,29.55,316,110.333,29.652,0.888,872,1.10333,51533.4910646579,51538.53586091277,5.044796254869109,30.718889490466154
2021-01-17T13:00:00Z,41212,29.57,316,110.593,29.652,0.914,872,1.10593,51586.59875589874,51591.783685382914,5.184929484171028,30.741629212874418
2021-01-17T13:01:00Z,41156,29.57,316,110.414,29.652,0.896,872,1.1041400000000001,51515.78850091095,51521.11356362442,5.325062713472948,30.694347020538448
2021-01-17T13:02:00Z,41138.5,29.53,316,110.577,29.652,0.912,872,1.10577,51493.66029622727,51499.12549217004,5.4651959427748675,30.70500461845065
2021-01-17T13:03:00Z,41173.5,29.58,316,110.22,29.652,0.877,872,1.1022,51537.91670559463,51543.522034766705,5.605329172076788,30.70276355100947
2021-01-17T13:04:00Z,41215.5,29.63,316,110.693,29.752,0.924,872,1.10693,51591.02439683548,51596.769859236854,5.745462401378707,30.70642105063799
2021-01-17T13:05:00Z,41191,29.63,316,110.385,29.752,0.893,872,1.10385,51560.04491027832,51565.930505909,5.885595630680626,30.68576031926071
2021-01-17T13:06:00Z,41142,29.58,316,111.05,29.752,0.959,872,1.1105,51498.085937164,51504.111666023986,6.0257288599825465,30.676173489881787
2021-01-17T13:07:00Z,41177,29.6,316,110.644,29.752,0.919,872,1.10644,51542.342346531375,51548.50820862066,6.165862089284466,30.693005095861558
2021-01-17T13:08:00Z,41149,29.59,316,110.693,29.752,0.924,872,1.10693,51506.93721903748,51513.243214356065,6.305995318586386,30.675730526437082
2021-01-17T13:09:00Z,41170,29.63,316,111.196,29.752,0.974,872,1.11196,51533.4910646579,51539.93719320579,6.446128547888305,30.6680500641621
2021-01-17T13:10:00Z,41159.5,29.62,316,110.45,29.752,0.899,872,1.1045,51520.2141418477,51526.80040362489,6.586261777190225,30.66554344949766
2021-01-17T13:11:00Z,41194.5,29.64,316,110.742,29.752,0.928,872,1.10742,51564.47055121506,51571.19694622156,6.726395006492145,30.6823618797513
2021-01-17T13:12:00Z,41184,29.6,316,110.742,29.752,0.928,872,1.10742,51551.19362840485,51558.06015664064,6.866528235794064,30.69891133340477
2021-01-17T13:13:00Z,41156,29.53,316,111.067,29.752,0.961,872,1.11067,51515.78850091095,51522.795162376045,7.006661465095984,30.71978948406977
2021-01-17T13:14:00Z,41173.5,29.57,316,110.791,29.752,0.933,872,1.10791,51537.91670559463,51545.06350028903,7.1467946943979035,30.709120707863605
2021-01-17T13:15:00Z,41184,29.6,316,110.612,29.752,0.916,872,1.10612,51551.19362840485,51558.48055632855,7.286927923699824,30.69891166382096
2021-01-17T13:16:00Z,41177,29.64,316,111.034,29.752,0.958,872,1.11034,51542.342346531375,51549.769407684376,7.427061153001743,30.667607113396507
2021-01-17T13:17:00Z,41177,29.64,316,110.693,29.752,0.924,872,1.10693,51542.342346531375,51549.90954091368,7.567194382303663,30.66760797851221
2021-01-17T13:18:00Z,41194.5,29.64,316,110.693,29.752,0.924,872,1.10693,51564.47055121506,51572.17787882667,7.707327611605582,30.682362004118986
2021-01-17T13:19:00Z,41173.5,29.6,316,110.888,29.752,0.943,872,1.10888,51537.91670559463,51545.76416643554,7.847460840907502,30.690051296912305
2021-01-17T13:20:00Z,41173.5,29.55,316,111.018,29.752,0.956,872,1.11018,51537.91670559463,51545.90429966484,7.987594070209422,30.721844015342803
2021-01-17T13:21:00Z,41166.5,29.57,316,110.333,29.652,0.888,872,1.10333,51529.065423721164,51537.19315102068,8.127727299511342,30.703211885610575
2021-01-17T13:22:00Z,41166.5,29.59,316,110.628,29.752,0.917,872,1.10628,51529.065423721164,51537.33328424998,8.26786052881326,30.69049864398879
2021-01-17T13:23:00Z,41198,29.59,316,110.677,29.752,0.922,872,1.10677,51568.89619215179,51577.3041859099,8.40799375811518,30.717083537931575
2021-01-17T13:24:00Z,41170,29.57,316,110.872,29.752,0.941,872,1.10872,51533.4910646579,51542.039191645315,8.5481269874171,30.7061654866938
2021-01-17T13:25:00Z,41205,29.54,316,110.69,29.652,0.923,872,1.1069,51577.747474025266,51586.43573424198,8.688260216719021,30.754824129958063
2021-01-17T13:26:00Z,41170,29.54,316,110.512,29.652,0.906,872,1.10512,51533.4910646579,51542.31945810392,8.82839344602094,30.72525368632296
2021-01-17T13:27:00Z,41170,29.53,316,110.707,29.652,0.925,872,1.10707,51533.4910646579,51542.45959133322,8.96852667532286,30.73162006606245
2021-01-17T13:28:00Z,41180.5,29.55,316,110.804,29.652,0.935,872,1.1080400000000001,51546.76798746811,51555.87664737274,9.10865990462478,30.72775722710801
2021-01-17T13:29:00Z,41177,29.53,316,110.723,29.652,0.927,872,1.10723,51542.342346531375,51551.5911396653,9.248793133926698,30.73753511578469
2021-01-17T13:30:00Z,41170,29.54,316,111.064,29.652,0.961,872,1.1106399999999998,51533.4910646579,51542.87999102113,9.388926363228618,30.72525228031959
2021-01-17T13:31:00Z,41145.5,29.53,316,110.934,29.652,0.948,872,1.10934,51502.51157810075,51512.04063769328,9.529059592530539,30.710918025813893
2021-01-17T13:32:00Z,41177,29.54,316,110.836,29.652,0.938,872,1.10836,51542.342346531375,51552.01153935321,9.669192821832459,30.731166696505362
2021-01-17T13:33:00Z,41194.5,29.55,316,110.707,29.652,0.925,872,1.10707,51564.47055121506,51574.2798772662,9.809326051134377,30.739583323639668
2021-01-17T13:34:00Z,41152.5,29.54,316,110.869,29.652,0.941,872,1.10869,51511.362859974215,51521.31231925465,9.949459280436297,30.710468940740963
2021-01-17T13:35:00Z,41135,29.53,316,110.772,29.652,0.931,872,1.10772,51489.23465529054,51499.32424780027,10.089592509738218,30.702047028257613
2021-01-17T13:36:00Z,41135,29.52,316,110.755,29.652,0.93,872,1.10755,51489.23465529054,51499.464381029575,10.229725739040136,30.708409897514652
2021-01-17T13:37:00Z,41142,29.53,316,110.901,29.652,0.944,872,1.10901,51498.085937164,51508.455796132344,10.369858968342056,30.707960930173076
2021-01-17T13:38:00Z,41110.5,29.55,316,110.739,29.652,0.928,872,1.10739,51458.255168733376,51468.76516093102,10.509992197643976,30.668638459784034
2021-01-17T13:39:00Z,41138.5,29.53,316,110.561,29.652,0.91,872,1.1056100000000002,51493.66029622727,51504.31042165421,10.650125426945896,30.70500465918893
2021-01-17T13:40:00Z,41177,29.54,316,110.901,29.652,0.944,872,1.10901,51542.342346531375,51553.132605187624,10.790258656247815,30.73116653091417
2021-01-17T13:41:00Z,41194.5,29.58,316,110.674,29.652,0.922,872,1.10674,51564.47055121506,51575.40094310061,10.930391885549735,30.72048962935675
2021-01-17T13:42:00Z,41187.5,29.55,316,110.869,29.652,0.941,872,1.10869,51555.61926934158,51566.68979445643,11.070525114851655,30.733669900301475
2021-01-17T13:43:00Z,41159.5,29.52,316,111.21,29.652,0.975,872,1.1120999999999999,51520.2141418477,51531.42480019185,11.210658344153575,30.7291136903177
2021-01-17T13:44:00Z,41159.5,29.54,316,110.625,29.652,0.917,872,1.10625,51520.2141418477,51531.564933421156,11.350791573455494,30.716382967606144
2021-01-17T13:45:00Z,41170,29.53,316,111.129,29.652,0.967,872,1.1112900000000001,51533.4910646579,51544.981989460655,11.490924802757414,30.731618990736308
2021-01-17T13:46:00Z,41177,29.53,316,110.869,29.652,0.941,872,1.10869,51542.342346531375,51553.97340456343,11.631058032059334,30.737534743686723
2021-01-17T13:47:00Z,41177,29.63,316,111.031,29.652,0.957,872,1.1103100000000001,51542.342346531375,51554.113537792735,11.771191261361253,30.67395304345844
2021-01-17T13:48:00Z,41156,29.62,316,110.855,29.752,0.94,872,1.1085500000000001,51515.78850091095,51527.699825401614,11.911324490663173,30.66259070878846
2021-01-17T13:49:00Z,41180.5,29.62,316,110.726,29.752,0.927,872,1.10726,51546.76798746811,51558.81944518808,12.051457719965093,30.683253926758212
2021-01-17T13:50:00Z,41068.6,29.58,316,110.904,29.752,0.945,872,1.10904,51405.273924376444,51417.46551532571,12.191590949267013,30.61423321149209
2021-01-17T13:51:00Z,41208.5,29.64,316,110.531,29.752,0.907,872,1.10531,51582.17311496201,51594.50483914058,12.331724178568932,30.69416640734373
2021-01-17T13:52:00Z,41208.5,29.66,316,110.92,29.752,0.946,872,1.1092,51582.17311496201,51594.64497236988,12.471857407870852,30.681468969369448
2021-01-17T13:53:00Z,41208.5,29.73,316,110.677,29.752,0.922,872,1.10677,51582.17311496201,51594.785105599185,12.611990637172772,30.637101733096195
2021-01-17T13:54:00Z,41180.5,29.64,316,111.002,29.752,0.954,872,1.11002,51546.76798746811,51559.52011133459,12.75212386647469,30.670557913916483
2021-01-17T13:55:00Z,41208.5,29.7,316,110.612,29.752,0.916,872,1.10612,51582.17311496201,51595.06537205779,12.89225709577661,30.656103423032906
2021-01-17T13:56:00Z,41233.1,29.7,316,110.696,29.853,0.924,872,1.10696,51613.27904840306,51626.31143872814,13.03239032507853,30.67681982903352
2021-01-17T13:57:00Z,41184,29.68,316,110.826,29.853,0.937,872,1.10826,51551.19362840485,51564.36615195923,13.17252355438045,30.648142576325633
2021-01-17T13:58:00Z,41229.6,29.73,316,110.777,29.853,0.932,872,1.1077700000000001,51608.85340746633,51622.166064250014,13.31265678368237,30.654859204550856
2021-01-17T13:59:00Z,41184,29.71,316,111.069,29.853,0.961,872,1.11069,51551.19362840485,51564.64641841783,13.45279001298429,30.629140277009533
2021-01-17T14:00:00Z,41201.5,29.69,316,110.826,29.853,0.937,872,1.10826,51573.32183308853,51586.914756330814,13.59292324228621,30.656545308912172
2021-01-17T14:01:00Z,41215.5,29.66,316,111.021,29.853,0.956,872,1.1102100000000001,51591.02439683548,51604.757453307066,13.733056471588128,30.687368465832357
2021-01-17T14:02:00Z,41212,29.77,316,110.728,29.853,0.927,872,1.10728,51586.59875589874,51600.47194559963,13.873189700890048,30.61474014062196
2021-01-17T14:03:00Z,41268.2,29.8,316,111.069,29.853,0.961,872,1.11069,51657.661904654335,51671.67522758453,14.013322930191968,30.64301418680461
2021-01-17T14:04:00Z,41243.6,29.77,316,111.297,29.853,0.984,872,1.11297,51626.55597121328,51640.70942737278,14.153456159493889,30.641311678721916
2021-01-17T14:05:00Z,41236.6,29.8,316,111.021,29.853,0.956,872,1.1102100000000001,51617.7046893398,51631.9982787286,14.293589388795807,30.61645547642467
2021-01-17T14:06:00Z,41247.1,29.73,316,111.183,29.853,0.972,872,1.11183,51630.98161215001,51645.415334768106,14.433722618097727,30.669587325334728
2021-01-17T14:07:00Z,41208.5,29.76,316,110.696,29.853,0.924,872,1.10696,51582.17311496201,51596.74697080941,14.573855847399647,30.618120032290804
2021-01-17T14:08:00Z,41219,29.79,316,110.582,29.853,0.913,872,1.10582,51595.450037772214,51610.164026848914,14.713989076701566,30.607983893468194
2021-01-17T14:09:00Z,41243.6,29.77,316,111.004,29.853,0.955,872,1.1100400000000001,51626.55597121328,51641.410093519284,14.854122306003486,30.641312419304978
2021-01-17T14:10:00Z,41226,29.76,316,110.712,29.853,0.926,872,1.10712,51604.30131964569,51619.29557518099,14.994255535305406,30.632838508127467
2021-01-17T14:11:00Z,41184,29.76,316,110.939,29.853,0.948,872,1.1093899999999999,51551.19362840485,51566.32801716946,15.134388764607326,30.597515289417526
2021-01-17T14:12:00Z,41180.5,29.71,316,111.134,29.853,0.967,872,1.11134,51546.76798746811,51562.04250946202,15.274521993909245,30.626193721142503
2021-01-17T14:13:00Z,41208.5,29.75,316,110.826,29.853,0.937,872,1.10826,51582.17311496201,51597.58777018522,15.414655223211165,30.624444714943717
2021-01-17T14:14:00Z,41240.1,29.71,316,110.712,29.853,0.926,872,1.10712,51622.13033027654,51637.68511872905,15.554788452513085,30.676373463279166
2021-01-17T14:15:00Z,41226,29.77,316,110.404,29.853,0.895,872,1.10404,51604.30131964569,51619.996241327506,15.694921681815003,30.626513367505478
2021-01-17T14:16:00Z,41240.1,29.79,316,110.517,29.853,0.906,872,1.10517,51622.13033027654,51637.96538518766,15.835054911116924,30.625720032306972
2021-01-17T14:17:00Z,41240.1,29.75,316,110.728,29.853,0.927,872,1.10728,51622.13033027654,51638.10551841695,15.975188140418844,30.65102879685358
2021-01-17T14:18:00Z,41194.5,29.74,316,110.891,29.853,0.943,872,1.10891,51564.47055121506,51580.58587258478,16.115321369720764,30.618992741132523
2021-01-17T14:19:00Z,41208.5,29.74,316,110.988,29.853,0.953,872,1.10988,51582.17311496201,51598.42856956103,16.255454599022684,30.630771522433168
2021-01-17T14:20:00Z,41240.1,29.73,316,110.712,29.853,0.926,872,1.10712,51622.13033027654,51638.52591810486,16.395587828324604,30.663696730165846
2021-01-17T14:21:00Z,41222.5,29.73,316,110.972,29.853,0.951,872,1.10972,51599.87567870895,51616.41139976658,16.53572105762652,30.648883189699607
2021-01-17T14:22:00Z,41240.1,29.75,316,111.167,29.853,0.971,872,1.11167,51622.13033027654,51638.806184563466,16.67585428692844,30.651027686419855
2021-01-17T14:23:00Z,41236.6,29.84,316,110.631,29.853,0.917,872,1.1063100000000001,51617.7046893398,51634.52067685603,16.81598751623036,30.591193717627565
2021-01-17T14:24:00Z,41247.1,29.75,316,110.618,29.953,0.916,872,1.10618,51630.98161215001,51647.937732895545,16.95612074553228,30.656918370210988
2021-01-17T14:25:00Z,41215.5,29.75,316,110.796,29.953,0.934,872,1.10796,51591.02439683548,51608.12065081031,17.0962539748342,30.63033331457079
2021-01-17T14:26:00Z,41229.6,29.71,316,111.037,29.853,0.958,872,1.11037,51608.85340746633,51626.08979467047,17.236387204136122,30.66753153746231
2021-01-17T14:27:00Z,41229.6,29.7,316,111.313,29.853,0.985,872,1.11313,51608.85340746633,51626.229927899774,17.376520433438042,30.673870650185023
2021-01-17T14:28:00Z,41222.5,29.75,316,110.712,29.853,0.926,872,1.10712,51599.87567870895,51617.39233237169,17.51665366273996,30.636222221605287
2021-01-17T14:29:00Z,41208.5,29.76,316,111.28,29.853,0.982,872,1.1128,51582.17311496201,51599.82990185405,17.65678689204188,30.618118556872993
2021-01-17T14:30:00Z,41215.5,29.74,316,111.004,29.853,0.955,872,1.1100400000000001,51591.02439683548,51608.82131695682,17.7969201213438,30.63666125156958
2021-01-17T14:31:00Z,41254.1,29.74,316,110.712,29.853,0.926,872,1.10712,51639.832894023486,51657.76994737413,17.93705335064572,30.669142932476593
2021-01-17T14:32:00Z,41229.6,29.75,316,110.793,29.853,0.934,872,1.10793,51608.85340746633,51626.93059404628,18.07718657994764,30.642195010198687
2021-01-17T14:33:00Z,41247.1,29.76,316,110.728,29.853,0.927,872,1.10728,51630.98161215001,51649.19893195926,18.21731980924956,30.65058621240635
2021-01-17T14:34:00Z,41247.1,29.77,316,110.793,29.853,0.934,872,1.10793,51630.98161215001,51649.339065188564,18.35745303855148,30.644256376042502
2021-01-17T14:35:00Z,41278.7,29.77,316,110.81,29.853,0.935,872,1.1081,51670.938827464546,51689.4364137324,18.497586267853396,30.6708331738396
2021-01-17T14:36:00Z,41233.1,29.75,316,110.891,29.853,0.943,872,1.10891,51613.27904840306,51631.91676790022,18.637719497155317,30.645139260391982
2021-01-17T14:37:00Z,41240.1,29.77,316,111.134,29.853,0.967,872,1.11134,51622.13033027654,51640.908183003,18.777852726457237,30.638368710060917
2021-01-17T14:38:00Z,41278.7,29.8,316,110.488,29.953,0.903,872,1.10488,51670.938827464546,51689.85681342031,18.917985955759157,30.651841352386946
2021-01-17T14:39:00Z,41254.1,29.8,316,110.699,29.953,0.924,872,1.10699,51639.832894023486,51658.891013208544,19.058119185061077,30.631164073751517
2021-01-17T14:40:00Z,41229.6,29.8,316,110.958,29.953,0.95,872,1.10958,51608.85340746633,51628.05165988069,19.198252414362997,30.61057282022857
2021-01-17T14:41:00Z,41282.3,29.81,316,111.023,29.953,0.956,872,1.11023,51675.4909152852,51694.82930092886,19.338385643664918,30.648538936829503
2021-01-17T14:42:00Z,41233.1,29.8,316,110.877,29.953,0.942,872,1.10877,51613.27904840306,51632.75756727603,19.478518872966834,30.61351441093559
2021-01-17T14:43:00Z,41226,29.84,316,110.796,29.953,0.934,872,1.10796,51604.30131964569,51623.91997174796,19.618652102268754,30.582292632281142
2021-01-17T14:44:00Z,41247.1,29.8,316,110.861,29.953,0.94,872,1.10861,51630.98161215001,51650.74039748158,19.758785331570675,30.625280422982954
2021-01-17T14:45:00Z,41229.6,29.79,316,111.056,29.953,0.96,872,1.11056,51608.85340746633,51628.75232602721,19.898918560872595,30.616892518735053
2021-01-17T14:46:00Z,41247.1,29.79,316,110.504,29.953,0.905,872,1.10504,51630.98161215001,51651.02066394019,20.039051790174515,30.631604380305706
2021-01-17T14:47:00Z,41236.6,29.77,316,111.121,29.953,0.966,872,1.11121,51617.7046893398,51637.88387435928,20.179185019476435,30.635425404939433
2021-01-17T14:48:00Z,41247.1,29.75,316,111.345,29.853,0.988,872,1.11345,51630.98161215001,51651.30093039879,20.319318248778355,30.656916530968076
2021-01-17T14:49:00Z,41268.2,29.76,316,111.053,29.853,0.959,872,1.11053,51657.661904654335,51678.12135613242,20.459451478080272,30.668334686505325
2021-01-17T14:50:00Z,41254.1,29.8,316,110.926,29.953,0.947,872,1.1092600000000001,51639.832894023486,51660.432478730865,20.599584707382192,30.631163500550656
2021-01-17T14:51:00Z,41254.1,29.85,316,110.747,29.953,0.929,872,1.10747,51639.832894023486,51660.57261196017,20.739717936684112,30.59957549131481
2021-01-17T14:52:00Z,41271.7,29.85,316,111.007,29.953,0.955,872,1.1100700000000001,51662.08754559107,51682.967396757056,20.879851165986032,30.61435211765173
2021-01-17T14:53:00Z,41236.6,29.86,316,110.65,29.953,0.919,872,1.1065,51617.7046893398,51638.72467373509,21.019984395287953,30.578575494297294
2021-01-17T14:54:00Z,41278.7,29.81,316,111.299,29.953,0.984,872,1.1129900000000001,51670.938827464546,51692.098945089136,21.160117624589873,30.645512837568738
2021-01-17T14:55:00Z,41250.6,29.79,316,111.121,29.953,0.966,872,1.11121,51635.40725308675,51656.70750394064,21.300250853891793,30.63454504337242
2021-01-17T14:56:00Z,41275.2,29.8,316,110.78,29.953,0.932,872,1.1078000000000001,51666.513186527816,51687.95357061101,21.44038408319371,30.648898672698323
2021-01-17T14:57:00Z,41317.5,29.82,316,110.666,29.953,0.921,872,1.10666,51720.00021842038,51741.580735732874,21.58051731249563,30.67179277182252
2021-01-17T14:58:00Z,41296.3,29.84,316,110.764,29.953,0.931,872,1.10764,51693.19347903215,51714.91412957395,21.72065054179755,30.641329921584745
2021-01-17T14:59:00Z,41250.6,29.8,316,110.796,29.953,0.934,872,1.10796,51635.40725308675,51657.26803685785,21.86078377109947,30.628222186629152
