date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,E_Conductivity_cal,E_Conductivity_cal.drift,drift.correction,SalinityInSitu_2pCal,SalinityInSitu_2pCal_wOffset
2021-01-17T13:16:00Z,34967.3,29.66,338,111.034,29.752,0.958,872,1.11034,49469.82547230069,49750.59535139798,280.7698790972836,29.278408849503826,24.315265949302507
2021-01-17T13:17:00Z,34877.3,29.57,338,110.693,29.752,0.924,872,1.10693,49339.08619838509,49625.47147506432,286.38527667922926,29.246256254610817,24.283113354409497
2021-01-17T13:18:00Z,34780,29.55,338,110.693,29.752,0.924,872,1.10693,49197.74251669634,49489.74319095751,292.00067426117494,29.164650184831775,24.201507284630456
2021-01-17T13:19:00Z,34706,29.44,338,110.888,29.752,0.943,872,1.10888,49090.24578036573,49387.86185220885,297.6160718431206,29.159748732429474,24.196605832228155
2021-01-17T13:20:00Z,34759.5,29.41,338,111.018,29.752,0.956,872,1.11018,49167.96301541555,49471.19448484062,303.2314694250663,29.229540290267206,24.266397390065887
2021-01-17T13:21:00Z,34612,29.43,338,110.333,29.652,0.888,872,1.10333,48953.69587205388,49262.5427390609,308.84686700701195,29.075106057220065,24.111963157018746
2021-01-17T13:22:00Z,34660.2,29.49,338,110.628,29.752,0.917,872,1.10628,49023.71401652867,49338.17628111763,314.4622645889576,29.085428448544352,24.122285548343033
2021-01-17T13:23:00Z,34667.8,29.42,338,110.677,29.752,0.922,872,1.10677,49034.75422188156,49354.83188405246,320.0776621709033,29.134971679332615,24.171828779131296
2021-01-17T13:24:00Z,34647.5,29.37,338,110.872,29.752,0.941,872,1.10872,49005.26525232059,49330.95831207344,325.69305975284897,29.145582432769245,24.182439532567926
2021-01-17T13:25:00Z,34579.1,29.41,338,110.69,29.652,0.923,872,1.1069,48905.90340414473,49237.211861479525,331.30845733479464,29.05541578583174,24.092272885630422
2021-01-17T13:26:00Z,34558.8,29.42,338,110.512,29.652,0.906,872,1.10512,48876.41443458378,49213.33828950052,336.9238549167403,29.029814213957522,24.066671313756203
2021-01-17T13:27:00Z,34538.6,29.39,338,110.707,29.652,0.925,872,1.10707,48847.07073088271,49189.6099833814,342.539252498686,29.028378696877684,24.065235796676365
2021-01-17T13:28:00Z,34520.9,29.45,338,110.804,29.652,0.935,872,1.1080400000000001,48821.358673679315,49169.513323759944,348.15465008063165,28.975245428084758,24.01210252788344
2021-01-17T13:29:00Z,34553.8,29.44,338,110.723,29.652,0.927,872,1.10723,48869.15114158846,49222.921189251036,353.7700476625773,29.012964376287393,24.049821476086073
2021-01-17T13:30:00Z,34533.5,29.39,338,111.064,29.652,0.961,872,1.1106399999999998,48839.6621720275,49199.04761727202,359.385445244523,29.023456320383737,24.060313420182418
2021-01-17T13:31:00Z,34462.9,29.37,338,110.934,29.652,0.948,872,1.10934,48737.1044749337,49102.10531776017,365.00084282646867,28.967350796772255,24.004207896570936
2021-01-17T13:32:00Z,34455.4,29.42,338,110.836,29.652,0.938,872,1.10836,48726.20953544074,49096.82577584916,370.61624040841434,28.93010964052553,23.96696674032421
2021-01-17T13:33:00Z,34415.2,29.38,338,110.707,29.652,0.925,872,1.10707,48667.812659758434,49044.04429774879,376.23163799036,28.91532628007042,23.9521833798691
2021-01-17T13:34:00Z,34357.5,29.38,338,110.869,29.652,0.941,872,1.10869,48583.994258592546,48965.84129416485,381.8470355723057,28.859674024743104,23.896531124541784
2021-01-17T13:35:00Z,36471.4,29.41,338,110.772,29.652,0.931,872,1.10772,51654.76927115017,52042.231704304424,387.46243315425136,30.889465388249548,25.92632248804823
2021-01-17T13:36:00Z,36419,29.43,338,110.755,29.652,0.93,872,1.10755,51578.64996055931,51971.72779129551,393.07783073619703,30.825655833425756,25.862512933224437
2021-01-17T13:37:00Z,36058.5,29.44,338,110.901,29.652,0.944,872,1.10901,51054.96653559738,51453.65976391552,398.6932283181427,30.468880862075288,25.50573796187397
2021-01-17T13:38:00Z,36012.5,29.61,338,110.739,29.652,0.928,872,1.10739,50988.14424004052,51392.452865940606,404.3086259000884,30.317254515548616,25.354111615347296
2021-01-17T13:39:00Z,35918.1,29.43,338,110.561,29.652,0.91,872,1.1056100000000002,50851.01326828905,51260.93729177108,409.92402348203404,30.338879185419696,25.375736285218377
2021-01-17T13:40:00Z,35955.8,29.44,338,110.901,29.652,0.944,872,1.10901,50905.77849747369,51321.31791853767,415.5394210639797,30.369174760927493,25.406031860726173
2021-01-17T13:41:00Z,35985.5,29.6,338,110.674,29.652,0.922,872,1.10674,50948.92245786584,51370.077276511765,421.1548186459254,30.297405886512202,25.334262986310883
2021-01-17T13:42:00Z,35918.1,29.53,338,110.869,29.652,0.941,872,1.10869,50851.01326828905,51277.78348451692,426.77021622787106,30.27605506175498,25.312912161553662
2021-01-17T13:43:00Z,35918.1,29.53,338,111.21,29.652,0.975,872,1.1120999999999999,50851.01326828905,51283.39888209887,432.38561380981673,30.276054204655548,25.31291130445423
2021-01-17T13:44:00Z,35824.1,29.49,338,110.625,29.652,0.917,872,1.10625,50714.46335997719,51152.46437136895,438.0010113917624,30.210055163270038,25.24691226306872
2021-01-17T13:45:00Z,35832.1,29.41,338,111.129,29.652,0.967,872,1.1112900000000001,50726.0846287697,51169.701037743405,443.6164089737081,30.26797555893227,25.304832658730952
2021-01-17T13:46:00Z,36061.2,29.57,338,110.869,29.652,0.941,872,1.10869,51058.88871381485,51508.1205203705,449.23180655565375,30.389521314858502,25.426378414657183
2021-01-17T13:47:00Z,36074.8,29.67,338,111.031,29.652,0.957,872,1.1103100000000001,51078.644870762095,51533.492074899696,454.8472041375994,30.339854175605993,25.376711275404674
2021-01-17T13:48:00Z,36069.3,29.77,338,110.855,29.752,0.94,872,1.1085500000000001,51070.65524846725,51531.1178501868,460.4626017195451,30.27193163971654,25.308788739515222
2021-01-17T13:49:00Z,36039.5,29.74,338,110.726,29.752,0.927,872,1.10726,51027.3660222152,51493.44402151669,466.07799930149076,30.261936867282547,25.298793967081227
2021-01-17T13:50:00Z,35936.9,29.49,338,110.904,29.752,0.945,872,1.10904,50878.32324995141,51350.01664683485,471.69339688343644,30.319383585307484,25.356240685106165
2021-01-17T13:51:00Z,36017.9,29.67,338,110.531,29.752,0.907,872,1.10531,50995.98859647546,51473.29739094084,477.3087944653821,30.28487252773318,25.321729627531862
2021-01-17T13:52:00Z,36034.1,29.72,338,110.92,29.752,0.946,872,1.1092,51019.52166578026,51502.44585782759,482.9241920473278,30.269229065644367,25.30608616544305
2021-01-17T13:53:00Z,36047.7,29.84,338,110.677,29.752,0.922,872,1.10677,51039.277822727505,51527.81741235678,488.53958962927345,30.20743782500866,25.244294924807342
2021-01-17T13:54:00Z,36042.3,29.83,338,111.002,29.752,0.954,872,1.11002,51031.43346629258,51525.588453503806,494.1549872112191,30.208467931757752,25.245325031556433
2021-01-17T13:55:00Z,36034.1,29.72,338,110.612,29.752,0.916,872,1.10612,51019.52166578026,51519.29205057342,499.7703847931648,30.269229836326808,25.30608693612549
2021-01-17T13:56:00Z,36080.2,29.8,338,110.696,29.853,0.924,872,1.10696,51086.489227197024,51591.87500957213,505.38578237511047,30.263697536837196,25.300554636635876
2021-01-17T13:57:00Z,36050.4,29.6,338,110.826,29.853,0.937,872,1.10826,51043.20000094498,51554.20118090203,511.00117995705614,30.360203354164426,25.397060453963107
2021-01-17T13:58:00Z,36066.6,29.69,338,110.777,29.853,0.932,872,1.1077700000000001,51066.733070249786,51583.34964778879,516.6165775390018,30.319392270951564,25.356249370750245
2021-01-17T13:59:00Z,36028.7,29.69,338,111.069,29.853,0.961,872,1.11069,51011.67730934532,51533.909284466274,522.2319751209475,30.28278374974923,25.31964084954791
2021-01-17T14:00:00Z,36066.6,29.83,338,110.826,29.853,0.937,872,1.10826,51066.733070249786,51594.580442952676,527.8473727028932,30.231871266880358,25.26872836667904
2021-01-17T14:01:00Z,36066.6,29.85,338,111.021,29.853,0.956,872,1.1102100000000001,51066.733070249786,51600.19584053462,533.4627702848388,30.21940261613234,25.25625971593102
2021-01-17T14:02:00Z,36104.6,29.81,338,110.728,29.853,0.927,872,1.10728,51121.93409701415,51661.012264880934,539.0781678667845,30.280966392803688,25.31782349260237
2021-01-17T14:03:00Z,36074.8,29.87,338,111.069,29.853,0.961,872,1.11069,51078.644870762095,51623.338436210826,544.6935654487302,30.214834233123653,25.251691332922334
2021-01-17T14:04:00Z,36142.6,29.91,338,111.297,29.853,0.984,872,1.11297,51177.135123778506,51727.444086809184,550.3089630306758,30.25513775237518,25.29199485217386
2021-01-17T14:05:00Z,36129.1,29.92,338,111.021,29.853,0.956,872,1.1102100000000001,51157.52423269117,51713.44859330379,555.9243606126215,30.23592321968236,25.27278031948104
2021-01-17T14:06:00Z,36129.1,29.92,338,111.183,29.853,0.972,872,1.11183,51157.52423269117,51719.063990885734,561.5397581945672,30.235922816553295,25.272779916351976
2021-01-17T14:07:00Z,36047.7,29.69,338,110.696,29.853,0.924,872,1.10696,51039.277822727505,51606.43297850402,567.1551557765129,30.301136045278408,25.33799314507709
2021-01-17T14:08:00Z,36055.8,29.81,338,110.582,29.853,0.913,872,1.10582,51051.04435737992,51623.81491073838,572.7705533584585,30.23394271235839,25.270799812157072
2021-01-17T14:09:00Z,36072.1,29.75,338,111.004,29.853,0.955,872,1.1100400000000001,51074.72269254463,51653.10864348504,578.3859509404042,30.287136735979384,25.323993835778065
2021-01-17T14:10:00Z,36077.5,29.6,338,110.712,29.853,0.926,872,1.10712,51082.56704897957,51666.56839750192,584.0013485223499,30.386431627322278,25.42328872712096
2021-01-17T14:11:00Z,36034.1,29.67,338,110.939,29.853,0.948,872,1.1093899999999999,51019.52166578026,51609.13841188455,589.6167461042955,30.300524164868257,25.337381264666938
2021-01-17T14:12:00Z,36050.4,29.72,338,111.134,29.853,0.967,872,1.11134,51043.20000094498,51638.43214463122,595.2321436862412,30.284962383365553,25.321819483164234
2021-01-17T14:13:00Z,36028.7,29.56,338,110.826,29.853,0.937,872,1.10826,51011.67730934532,51612.52485061351,600.8475412681869,30.364336444120937,25.401193543919618
2021-01-17T14:14:00Z,35977.4,29.59,338,110.712,29.853,0.926,872,1.10712,50937.15592321344,51543.61886206357,606.4629388501326,30.29583881289055,25.332695912689232
2021-01-17T14:15:00Z,35972,29.65,338,110.404,29.853,0.895,872,1.10404,50929.3115667785,51541.389903210584,612.0783364320782,30.25303818034858,25.28989528014726
2021-01-17T14:16:00Z,35985.5,29.77,338,110.517,29.853,0.906,872,1.10517,50948.92245786584,51566.61619187986,617.6937340140239,30.191134287585136,25.227991387383817
2021-01-17T14:17:00Z,35928.8,29.6,338,110.728,29.853,0.927,872,1.10728,50866.55671529901,51489.86584689498,623.3091315959696,30.242558262554134,25.279415362352815
2021-01-17T14:18:00Z,35958.5,29.79,338,110.891,29.853,0.943,872,1.10891,50909.70067569116,51538.62520486907,628.9245291779152,30.152657190531237,25.189514290329917
2021-01-17T14:19:00Z,35966.6,29.84,338,110.988,29.853,0.953,872,1.10988,50921.467210343566,51556.00713710343,634.5399267598609,30.129365211236987,25.166222311035668
2021-01-17T14:20:00Z,35939.6,29.72,338,110.712,29.853,0.926,872,1.10712,50882.245428168884,51522.40075251069,640.1553243418066,30.17803600101319,25.21489310081187
2021-01-17T14:21:00Z,35939.6,29.75,338,110.972,29.853,0.951,872,1.10972,50882.245428168884,51528.01615009263,645.7707219237523,30.159342259926287,25.196199359724968
2021-01-17T14:22:00Z,35947.7,29.89,338,111.167,29.853,0.971,872,1.11167,50894.011962821285,51545.39808232698,651.3861195056979,30.080152219990566,25.117009319789247
2021-01-17T14:23:00Z,36284.5,29.96,338,110.631,29.853,0.917,872,1.1063100000000001,51383.267378985445,52040.26889607309,657.0015170876436,30.3603853732893,25.39724247308798
2021-01-17T14:24:00Z,36232.6,29.91,338,110.618,29.953,0.916,872,1.10618,51307.87439769411,51970.4913123637,662.6169146695893,30.341725592542534,25.378582692341215
2021-01-17T14:25:00Z,36012.5,29.67,338,110.796,29.953,0.934,872,1.10796,50988.14424004052,51656.37655229206,668.232312251535,30.279654579774526,25.316511679573207
2021-01-17T14:26:00Z,35904.6,29.73,338,111.037,29.853,0.958,872,1.11037,50831.4023772017,51505.25008703518,673.8477098334806,30.138044181885906,25.174901281684587
2021-01-17T14:27:00Z,36085.6,29.65,338,111.313,29.853,0.985,872,1.11313,51094.33358363196,51773.796691047384,679.4631074154263,30.362845702736028,25.39970280253471
2021-01-17T14:28:00Z,36123.6,29.78,338,110.712,29.853,0.926,872,1.10712,51149.53461039633,51834.6131153937,685.078504997372,30.3180443517206,25.354901451519282
2021-01-17T14:29:00Z,36023.3,29.63,338,111.28,29.853,0.982,872,1.1128,51003.832952910394,51694.52685548971,690.6939025793176,30.315154683926387,25.352011783725068
2021-01-17T14:30:00Z,36028.7,29.63,338,111.004,29.853,0.955,872,1.1100400000000001,51011.67730934532,51707.98660950659,696.3093001612633,30.32037734986201,25.35723444966069
2021-01-17T14:31:00Z,35958.5,29.63,338,110.712,29.853,0.926,872,1.10712,50909.70067569116,51611.62537343437,701.924697743209,30.252502955990444,25.289360055789125
2021-01-17T14:32:00Z,36031.4,29.65,338,110.793,29.853,0.934,872,1.10793,51015.599487562795,51723.13958288795,707.5400953251547,30.310447918189993,25.347305017988674
2021-01-17T14:33:00Z,35988.2,29.62,338,110.728,29.853,0.927,872,1.10728,50952.8446360833,51666.000128990396,713.1554929071003,30.287481470105156,25.324338569903837
2021-01-17T14:34:00Z,36017.9,29.61,338,110.793,29.853,0.934,872,1.10793,50995.98859647546,51714.7594869645,718.770890489046,30.32247829522967,25.35933539502835
2021-01-17T14:35:00Z,36009.8,29.69,338,110.81,29.853,0.935,872,1.1081,50984.22206182306,51708.60834989405,724.3862880709917,30.264531277466784,25.301388377265464
2021-01-17T14:36:00Z,36012.5,29.74,338,110.891,29.853,0.943,872,1.10891,50988.14424004052,51718.14592569346,730.0016856529373,30.235887285428042,25.272744385226723
2021-01-17T14:37:00Z,36034.1,29.77,338,111.134,29.853,0.967,872,1.11134,51019.52166578026,51755.13874901514,735.617083234883,30.23798790405825,25.27484500385693
2021-01-17T14:38:00Z,36036.8,29.92,338,110.488,29.953,0.903,872,1.10488,51023.44384399773,51764.67632481456,741.2324808168287,30.147188647038522,25.184045746837203
2021-01-17T14:39:00Z,36015.2,29.85,338,110.699,29.953,0.924,872,1.10699,50992.06641825798,51738.91429665675,746.8478783987744,30.16992509166963,25.20678219146831
2021-01-17T14:40:00Z,36007.1,29.95,338,110.958,29.953,0.95,872,1.10958,50980.29988360558,51732.7631595863,752.46327598072,30.100038286232078,25.13689538603076
2021-01-17T14:41:00Z,35977.4,29.77,338,111.023,29.953,0.956,872,1.11023,50937.15592321344,51695.23459677611,758.0786735626657,30.183324891333626,25.220181991132307
2021-01-17T14:42:00Z,35942.3,29.75,338,110.877,29.953,0.942,872,1.10877,50886.16760638635,51649.861677530964,763.6940711446114,30.16194580431369,25.19880290411237
2021-01-17T14:43:00Z,35936.9,29.73,338,110.796,29.953,0.934,872,1.10796,50878.32324995141,51647.63271867797,769.309468726557,30.16919821312125,25.20605531291993
2021-01-17T14:44:00Z,35915.4,29.62,338,110.861,29.953,0.94,872,1.10861,50847.09109007158,51622.015956380084,774.9248663085027,30.217091294753963,25.253948394552644
2021-01-17T14:45:00Z,35872.4,29.61,338,111.056,29.953,0.96,872,1.11056,50784.6267703119,51565.16703420235,780.5402638904484,30.18176933037347,25.21862643017215
