date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,E_Conductivity_cal,E_Conductivity_cal.drift,drift.correction,SalinityInSitu_1pCal
2021-01-20T13:14:00Z,1560.4,22.93,331,NA,NA,NA,NA,0,1351.4417280488854,1587.2148421767724,NA,0.7051122371122234
2021-01-20T13:15:00Z,1560.4,22.91,331,NA,NA,NA,NA,0,1351.4417280488854,1587.2148421767724,NA,0.7054233486581096
2021-01-20T13:16:00Z,1559.2,22.9,331,NA,NA,NA,NA,0,1349.8113487804458,1585.5844629083329,NA,0.7046890422056435
2021-01-20T13:17:00Z,1558.6,22.9,331,NA,NA,NA,NA,0,1348.9961591462259,1584.769273274113,NA,0.704244091428765
2021-01-20T13:18:00Z,1558.6,22.89,331,NA,NA,NA,NA,0,1348.9961591462259,1584.769273274113,NA,0.7043994956643661
2021-01-20T13:19:00Z,1558.6,22.89,331,NA,NA,NA,NA,0,1348.9961591462259,1584.769273274113,NA,0.7043994956643661
2021-01-20T13:03:00Z,35975.9,23.25,331,NA,NA,NA,NA,0,48110.03982219789,48345.812936325776,NA,32.601660260639015
2021-01-20T13:04:00Z,35929.3,23.2,331,NA,NA,NA,NA,0,48046.72676060683,48282.49987473471,NA,32.59051438980865
2021-01-20T13:05:00Z,35949.3,23.18,331,NA,NA,NA,NA,0,48073.89974841415,48309.67286254204,NA,32.62596225686727
2021-01-20T13:06:00Z,35959.2,23.16,331,NA,NA,NA,NA,0,48087.35037737877,48323.12349150665,NA,32.65100257826498
2021-01-20T13:07:00Z,35952.6,23.15,331,NA,NA,NA,NA,0,48078.38329140236,48314.156405530244,NA,32.65158958617579
2021-01-18T07:59:00Z,39091.3,28.36,331,102.69,28.06,0.104,877,0,52342.77613294484,52342.85862878603,0.08249584119240276,32.047767204936214
2021-01-18T08:00:00Z,39114.5,28.37,331,102.87,28.06,0.122,877,0,52374.29679880134,52374.46179048373,0.16499168238480552,32.06266562155773
2021-01-18T08:01:00Z,39068.1,28.39,331,102.388,28.159,0.074,877,0,52311.25546708834,52311.50295461192,0.24748752357720827,32.00586952818357
2021-01-18T08:02:00Z,39095.1,28.34,331,102.891,28.159,0.124,877,0,52347.939000628234,52348.268983993,0.32998336476961104,32.06483215886994
2021-01-18T08:03:00Z,39060.4,28.46,331,102.783,28.159,0.114,877,0,52300.79386678252,52301.20634598848,0.4124792059620138,31.95154967377854
2021-01-18T08:04:00Z,39118.3,28.48,331,103.11,28.258,0.146,877,0,52379.459666484734,52379.95464153189,0.49497504715441654,31.992010722521997
2021-01-18T08:05:00Z,39079.7,28.54,331,102.571,28.258,0.093,877,0,52327.01580001658,52327.59327090493,0.5774708883468194,31.915765255804114
2021-01-18T11:30:00Z,40510.5,30.46,331,107.553,29.552,0.588,877,1.07553,54270.971347752595,54271.63131448213,0.6599667295392221,31.95073079876605
2021-01-18T11:31:00Z,40485.9,30.5,331,106.831,29.552,0.516,877,1.06831,54237.54857274958,54238.29103532031,0.7424625707316248,31.902501100104185
2021-01-18T11:32:00Z,40469.5,30.49,331,107.156,29.552,0.549,877,1.07156,54215.26672274758,54216.09168115951,0.8249584119240276,31.894311393020395
2021-01-18T11:33:00Z,40539.3,30.55,331,107.553,29.552,0.588,877,1.07553,54310.10045019515,54311.00790444826,0.9074542531164304,31.917754950829753
2021-01-18T11:34:00Z,40568.2,30.54,331,107.282,29.552,0.561,877,1.0728199999999999,54349.36541757672,54350.35536767103,0.9899500943088331,31.950205191093985
2021-01-18T11:35:00Z,40568.2,30.53,331,107.499,29.552,0.583,877,1.07499,54349.36541757672,54350.43786351223,1.072445935501236,31.956741774281603
2021-01-18T11:36:00Z,40535.2,30.51,331,106.759,29.552,0.509,877,1.06759,54304.52998769464,54305.68492947133,1.1549417766936387,31.940209035398723
2021-01-18T11:37:00Z,40527,30.54,331,106.903,29.552,0.524,877,1.0690300000000001,54293.38906269364,54294.626500311526,1.2374376178860413,31.913255319447586
2021-01-18T11:38:00Z,40551.7,30.51,331,107.933,29.552,0.626,877,1.0793300000000001,54326.947702635676,54328.26763609475,1.3199334590784442,31.955013335482274
2021-01-18T11:39:00Z,40559.9,30.58,331,107.319,29.552,0.565,877,1.07319,54338.08862763669,54339.49105693696,1.402429300270847,31.916640869378764
2021-01-18T11:40:00Z,40432.5,30.56,331,106.961,29.652,0.529,877,1.06961,54164.99669530403,54166.48162044549,1.4849251414632496,31.815509997605012
2021-01-18T11:41:00Z,40535.2,30.58,331,107.12,29.552,0.545,877,1.0712000000000002,54304.52998769464,54306.09740867729,1.5674209826556524,31.89450740069978
2021-01-18T11:42:00Z,40559.9,30.54,331,107.105,29.652,0.544,877,1.07105,54338.08862763669,54339.73854446054,1.6499168238480553,31.942761133080573
2021-01-18T11:43:00Z,40555.8,30.58,331,107.16,29.652,0.549,877,1.0715999999999999,54332.51816513619,54334.250577801235,1.7324126650404579,31.91296705270493
2021-01-18T11:44:00Z,40555.8,30.56,331,107.033,29.652,0.537,877,1.07033,54332.51816513619,54334.333073642425,1.8149085062328607,31.926021173903507
2021-01-18T11:45:00Z,40584.7,30.56,331,106.907,29.652,0.524,877,1.06907,54371.78313251777,54373.68053686519,1.8974043474252635,31.951932583093363
2021-01-18T11:46:00Z,40588.8,30.59,331,107.268,29.652,0.56,877,1.07268,54377.35359501827,54379.33349520689,1.9799001886176661,31.93601196260738
2021-01-18T11:47:00Z,40597.1,30.59,331,106.925,29.652,0.526,877,1.06925,54388.63038495831,54390.69278098812,2.062396029810069,31.94345049064561
2021-01-18T11:48:00Z,40551.7,30.61,331,107.34,29.652,0.567,877,1.0734000000000001,54326.947702635676,54329.09259450668,2.144891871002472,31.889730979757
2021-01-18T11:49:00Z,40613.6,30.63,331,107.232,29.652,0.556,877,1.07232,54411.04809989935,54413.27548761154,2.2273877121948744,31.932121266508208
2021-01-18T11:50:00Z,40617.7,30.61,331,107.268,29.652,0.56,877,1.07268,54416.61856239985,54418.92844595324,2.3098835533872775,31.948846948994735
2021-01-18T11:51:00Z,40605.3,30.64,331,107.214,29.652,0.555,877,1.07214,54399.77130995932,54402.163689353896,2.39237939457968,31.918167846730967
2021-01-18T11:52:00Z,40597.1,30.64,331,107.322,29.652,0.565,877,1.07322,54388.63038495831,54391.10526019408,2.4748752357720827,31.910826971923765
2021-01-18T11:53:00Z,40597.1,30.7,331,107.127,29.752,0.546,877,1.07127,54388.63038495831,54391.18775603528,2.5573710769644857,31.871754859238838
2021-01-18T11:54:00Z,40584.7,30.65,331,107.452,29.752,0.578,877,1.07452,54371.78313251777,54374.42299943593,2.6398669181568883,31.89321131435434
2021-01-18T11:55:00Z,40584.7,30.71,331,107.091,29.752,0.542,877,1.07091,54371.78313251777,54374.50549527712,2.722362759349291,31.854167072319424
2021-01-18T11:56:00Z,40634.2,30.68,331,107.434,29.752,0.576,877,1.07434,54439.03627734089,54441.84113594143,2.804858600541694,31.917955253666868
2021-01-18T11:57:00Z,40671.5,30.71,331,106.928,29.752,0.526,877,1.06928,54489.713899601564,54492.6012540433,2.8873544417340966,31.931765592452003
2021-01-18T11:58:00Z,40642.5,30.71,331,107.326,29.752,0.566,877,1.0732599999999999,54450.31306728094,54453.28291756387,2.969850282926499,31.905835681824495
2021-01-18T11:59:00Z,40626,30.76,331,107.145,29.752,0.548,877,1.07145,54427.895352339896,54430.94769846401,3.0523461241189023,31.85857048264986
2021-01-18T12:00:00Z,40642.5,30.71,331,107.091,29.752,0.542,877,1.07091,54450.31306728094,54453.44790924625,3.134841965311305,31.90583628544792
2021-01-18T12:01:00Z,40708.8,30.79,331,106.712,29.752,0.505,877,1.06712,54540.39152186222,54543.608859668726,3.2173378065037075,31.91300076667303
2021-01-18T12:02:00Z,40646.6,30.74,331,106.892,29.752,0.522,877,1.06892,54455.88352978144,54459.18336342913,3.2998336476961105,31.88997541561056
2021-01-18T12:03:00Z,40683.9,30.74,331,107.47,29.752,0.58,877,1.0747,54506.5611520421,54509.94348153099,3.382329488888513,31.923304098632958
2021-01-18T12:04:00Z,40708.8,30.76,331,107.759,29.752,0.609,877,1.07759,54540.39152186222,54543.856347192304,3.4648253300809158,31.93252623960663
2021-01-18T12:05:00Z,40737.8,30.8,331,107.687,29.752,0.602,877,1.07687,54579.79235418285,54583.339675354124,3.547321171273319,31.932380914131333
2021-01-18T12:06:00Z,40704.6,30.8,331,107.001,29.752,0.533,877,1.0700100000000001,54534.68519442268,54538.315011435145,3.6298170124657214,31.90274617254597
2021-01-18T12:07:00Z,40721.2,30.91,331,107.235,29.752,0.557,877,1.07235,54557.23877430276,54560.95108715641,3.712312853658124,31.8461320161262
2021-01-18T12:08:00Z,40729.5,30.89,331,107.037,29.752,0.537,877,1.07037,54568.5155642428,54572.31037293765,3.794808694850527,31.866495205216946
2021-01-18T12:09:00Z,40725.3,30.88,331,107.253,29.752,0.558,877,1.07253,54562.80923680327,54566.68654133931,3.8773045360429297,31.86924019710588
2021-01-18T12:10:00Z,40725.3,30.89,331,107.145,29.752,0.548,877,1.07145,54562.80923680327,54566.7690371805,3.9598003772353323,31.862752679595232
2021-01-18T12:11:00Z,40700.5,30.89,331,107.416,29.752,0.575,877,1.07416,54529.11473192218,54533.15702814061,4.042296218427735,31.840656283324247
2021-01-18T12:12:00Z,40750.3,30.93,331,107.741,29.752,0.607,877,1.07741,54596.77547156242,54600.90026362204,4.124792059620138,31.85908004329786
2021-01-18T12:13:00Z,40775.2,30.91,331,107.033,29.652,0.537,877,1.07033,54630.60584138253,54634.81312928334,4.207287900812541,31.894231409821074
2021-01-18T12:14:00Z,40754.4,30.9,331,107.199,29.752,0.553,877,1.07199,54602.34593406293,54606.63571780493,4.289783742004944,31.882191412165763
2021-01-18T12:15:00Z,40816.8,30.94,331,107.196,29.652,0.553,877,1.07196,54687.12565602178,54691.49793560498,4.372279583197346,31.911805018479484
2021-01-18T12:16:00Z,40808.5,30.9,331,107.123,29.652,0.545,877,1.0712300000000001,54675.84886608173,54680.30364150612,4.454775424389749,31.930396566132377
2021-01-18T12:17:00Z,40791.8,30.95,331,106.961,29.652,0.529,877,1.06961,54653.15942126262,54657.6966925282,4.537271265582151,31.883059414626615
2021-01-18T12:18:00Z,40816.8,31.01,331,107.174,29.552,0.551,877,1.0717400000000001,54687.12565602178,54691.74542312855,4.619767106774555,31.866412296872223
2021-01-18T12:19:00Z,40771,30.9,331,107.156,29.552,0.549,877,1.07156,54624.899513943,54629.601776890966,4.7022629479669575,31.896981491172408
2021-01-18T12:20:00Z,40779.4,30.89,331,106.686,29.552,0.502,877,1.0668600000000001,54636.31216882208,54641.09692761124,4.78475878915936,31.910962805952973
2021-01-18T12:21:00Z,40787.7,30.95,331,107.879,29.552,0.621,877,1.0787900000000001,54647.58895876211,54652.45621339246,4.867254630351763,31.87940751110978
2021-01-18T12:22:00Z,40783.5,30.93,331,106.452,29.552,0.479,877,1.06452,54641.88263132258,54646.83238179413,4.949750471544165,31.888645284524006
2021-01-18T12:23:00Z,40779.4,30.94,331,107.174,29.552,0.551,877,1.0717400000000001,54636.31216882208,54641.344415134816,5.032246312736568,31.878505813847664
2021-01-18T12:24:00Z,40821,30.89,331,106.704,29.552,0.504,877,1.06704,54692.831983461314,54697.94672561524,5.1147421539289715,31.94804054728709
2021-01-18T12:25:00Z,40812.7,30.89,331,107.03,29.552,0.536,877,1.0703,54681.555193521264,54686.75243151638,5.197237995121374,31.94064144722016
2021-01-18T12:26:00Z,40846,30.93,331,107.807,29.552,0.614,877,1.07807,54726.798218220465,54732.07795205678,5.279733836313777,31.944304613689866
2021-01-18T12:27:00Z,40821,30.89,331,107.807,29.552,0.614,877,1.07807,54692.831983461314,54698.19421313882,5.362229677506179,31.948037721977002
2021-01-18T12:28:00Z,40821,30.9,331,108.042,29.552,0.637,877,1.08042,54692.831983461314,54698.27670898001,5.444725518698582,31.941533749532457
2021-01-18T12:29:00Z,40796,30.88,331,107.68,29.552,0.601,877,1.0768000000000002,54658.865748702156,54664.39297006205,5.527221359890985,31.932255881356916
2021-01-18T12:30:00Z,40796,30.91,331,107.391,29.552,0.572,877,1.0739100000000001,54658.865748702156,54664.47546590324,5.609717201083388,31.912760471566134
2021-01-18T12:31:00Z,40829.3,30.95,331,107.228,29.552,0.556,877,1.07228,54704.10877340135,54709.800986443624,5.692213042275791,31.91644185897338
2021-01-18T12:32:00Z,40862.7,30.99,331,107.337,29.552,0.567,877,1.0733700000000002,54749.48766303958,54755.26237192305,5.774708883468193,31.920202086058666
2021-01-18T12:33:00Z,40812.7,30.89,331,106.997,29.652,0.533,877,1.06997,54681.555193521264,54687.41239824593,5.857204724660596,31.94064153173096
2021-01-18T12:34:00Z,40821,30.94,331,107.34,29.652,0.567,877,1.0734000000000001,54692.831983461314,54698.77168402717,5.939700565852998,31.915544476360274
2021-01-18T12:35:00Z,40812.7,30.94,331,107.214,29.652,0.555,877,1.07214,54681.555193521264,54687.57738992831,6.022196407045402,31.90815425556732
2021-01-18T12:36:00Z,40837.7,30.96,331,107.557,29.652,0.589,877,1.0755700000000001,54715.52142828042,54721.62612052866,6.1046922482378045,31.91742654629795
2021-01-18T12:37:00Z,40879.4,30.95,331,107.358,29.652,0.569,877,1.07358,54772.177107858704,54778.36429594814,6.187188089430207,31.96104983950872
2021-01-18T12:38:00Z,40858.5,30.98,331,107.431,29.652,0.576,877,1.07431,54743.78133560005,54750.05101953067,6.26968393062261,31.92295543388581
2021-01-18T12:39:00Z,40891.9,31.03,331,107.178,29.652,0.551,877,1.07178,54789.16022523828,54795.51240501009,6.352179771815012,31.920219444013433
2021-01-18T12:40:00Z,40871,30.99,331,107.485,29.652,0.581,877,1.07485,54760.76445297962,54767.199128592634,6.434675613007415,31.927586139849673
2021-01-18T12:41:00Z,40875.2,30.99,331,107.322,29.652,0.565,877,1.07322,54766.47078041916,54772.98795187336,6.5171714541998185,31.931323357680178
2021-01-18T12:42:00Z,40850.2,30.96,331,107.232,29.652,0.556,877,1.07232,54732.50454566,54739.10421295539,6.599667295392221,31.928554371444974
2021-01-18T12:43:00Z,40862.7,30.91,331,106.943,29.652,0.528,877,1.06943,54749.48766303958,54756.16982617616,6.682163136584624,31.97219352674177
2021-01-18T12:44:00Z,40921.2,30.91,331,107.214,29.652,0.555,877,1.07214,54828.968652376,54835.73331135378,6.764658977777026,32.024332397988964
2021-01-18T12:45:00Z,40825.2,30.91,331,107.521,29.652,0.585,877,1.07521,54698.53831090085,54705.38546571982,6.847154818969429,31.9387761926099
2021-01-18T12:46:00Z,40854.3,30.91,331,107.34,29.652,0.567,877,1.0734000000000001,54738.075008160515,54745.004658820675,6.9296506601618315,31.964706886797412
2021-01-18T12:47:00Z,40833.5,30.81,331,107.412,29.652,0.574,877,1.0741200000000002,54709.81510084088,54716.82724734223,7.012146501354235,32.011307672878786
2021-01-18T12:48:00Z,40771,30.71,331,107.575,29.652,0.59,877,1.07575,54624.899513943,54631.994156285546,7.094642342546638,32.02075166004648
2021-01-18T12:49:00Z,40796,30.73,331,107.846,29.652,0.617,877,1.07846,54658.865748702156,54666.042886885894,7.17713818373904,32.03003953762611
2021-01-18T12:50:00Z,40762.7,30.69,331,107.759,29.752,0.609,877,1.07759,54613.622724002955,54620.882358027884,7.259634024931443,32.02639936858809
2021-01-18T12:51:00Z,40816.8,30.76,331,107.868,29.752,0.62,877,1.07868,54687.12565602178,54694.46778588791,7.342129866123845,32.02903198898479
2021-01-18T12:52:00Z,40791.8,30.7,331,107.001,29.752,0.533,877,1.0700100000000001,54653.15942126262,54660.58404696994,7.424625707316248,32.04590115784775
2021-01-18T12:53:00Z,40804.3,30.65,331,107.326,29.752,0.566,877,1.0732599999999999,54670.1425386422,54677.649660190706,7.5071215485086515,32.089834915164545
2021-01-18T12:54:00Z,40829.3,30.7,331,107.271,29.752,0.56,877,1.07271,54704.10877340135,54711.69839079105,7.589617389701054,32.07945858271307
2021-01-18T12:55:00Z,40816.8,30.7,331,107.217,29.752,0.555,877,1.07217,54687.12565602178,54694.79776925268,7.672113230893457,32.06827207492104
2021-01-18T12:56:00Z,40837.7,30.7,331,107.271,29.752,0.56,877,1.07271,54715.52142828042,54723.27603735251,7.754609072085859,32.086976350456155
2021-01-18T12:57:00Z,40804.3,30.7,331,107.94,29.752,0.627,877,1.0794,54670.1425386422,54677.979643555474,7.837104913278262,32.057084168825554
2021-01-18T12:58:00Z,40846,30.79,331,106.946,29.752,0.528,877,1.06946,54726.798218220465,54734.71781897494,7.919600754470665,32.035529389533714
2021-01-18T12:59:00Z,40850.2,30.75,331,107.633,29.752,0.596,877,1.07633,54732.50454566,54740.50664225566,8.002096595663067,32.06542746912715
2021-01-18T13:00:00Z,40854.3,30.78,331,107.72,29.652,0.605,877,1.0772,54738.075008160515,54746.15960059737,8.08459243685547,32.049476548935836
2021-01-18T13:01:00Z,40866.9,30.81,331,107.774,29.652,0.61,877,1.0777400000000001,54755.19399047912,54763.36107875717,8.167088278047874,32.04113221651758
2021-01-18T13:02:00Z,40850.2,30.84,331,107.087,29.652,0.542,877,1.07087,54732.50454566,54740.75412977924,8.249584119240277,32.006647059366585
2021-01-18T13:03:00Z,40883.6,30.81,331,107.16,29.652,0.549,877,1.0715999999999999,54777.88343529824,54786.21551525867,8.33207996043268,32.05604815289872
2021-01-18T13:04:00Z,40908.7,30.88,331,107.72,29.652,0.605,877,1.0772,54811.98553499642,54820.400110798044,8.414575801625082,32.03274817686115
2021-01-18T13:05:00Z,40908.7,30.85,331,107.16,29.652,0.549,877,1.0715999999999999,54811.98553499642,54820.482606639234,8.497071642817485,32.05232898831401
2021-01-18T13:06:00Z,40917,30.91,331,107.503,29.652,0.583,877,1.07503,54823.26232493647,54831.84189242048,8.579567484009887,32.02058786318817
2021-01-18T13:07:00Z,40908.7,30.9,331,107.629,29.652,0.596,877,1.07629,54811.98553499642,54820.64759832162,8.66206332520229,32.01970674929911
2021-01-18T13:08:00Z,40933.8,30.94,331,107.033,29.652,0.537,877,1.07033,54846.087634694624,54854.83219386102,8.744559166394692,32.01601173946339
2021-01-18T13:09:00Z,40963.1,30.91,331,107.391,29.552,0.572,877,1.0739100000000001,54885.896061832354,54894.723116839945,8.827055007587095,32.06168446396221
2021-01-18T13:10:00Z,40883.6,30.94,331,107.843,29.552,0.617,877,1.07843,54777.88343529824,54786.79298614702,8.909550848779498,31.971292463715166
2021-01-18T13:11:00Z,40946.3,30.98,331,107.445,29.552,0.578,877,1.07445,54863.0707520742,54872.06279876417,8.9920466899719,32.00109854840256
2021-01-18T13:12:00Z,40933.8,30.99,331,107.12,29.552,0.545,877,1.0712000000000002,54846.087634694624,54855.162177225786,9.074542531164303,31.983468233726654
2021-01-18T13:13:00Z,40950.5,30.96,331,107.622,29.452,0.595,877,1.07622,54868.77707951373,54877.93411788609,9.157038372356707,32.01785816873951
2021-01-18T13:14:00Z,40975.7,31,331,107.463,29.552,0.579,877,1.07463,54903.01504415096,54912.25457836451,9.23953421354911,32.01424985360049
2021-01-18T13:15:00Z,40933.8,30.99,331,107.969,29.552,0.63,877,1.07969,54846.087634694624,54855.409664749364,9.322030054741512,31.983466061635596
2021-01-18T13:16:00Z,40963.1,30.99,331,107.915,29.552,0.624,877,1.07915,54885.896061832354,54895.300587728285,9.404525895933915,32.00954333373526
2021-01-18T13:17:00Z,40937.9,30.95,331,107.807,29.552,0.614,877,1.07807,54851.658097195126,54861.145118932254,9.487021737126318,32.01314847977149
2021-01-18T13:18:00Z,40996.6,30.98,331,108.042,29.552,0.637,877,1.08042,54931.41081640962,54940.980333987936,9.56951757831872,32.04587804617875
2021-01-18T13:19:00Z,41013.4,31,331,107.427,29.552,0.576,877,1.07427,54954.23612616778,54963.88813958729,9.652013419511123,32.047802803609
2021-01-18T13:20:00Z,40942.1,31.01,331,106.975,29.552,0.531,877,1.06975,54857.36442463466,54867.098933895366,9.734509260703526,31.977850604545193
2021-01-18T13:21:00Z,41021.8,31.01,331,107.376,29.652,0.571,877,1.07376,54965.64878104685,54975.46578614875,9.817005101895928,32.04876361827269
2021-01-18T13:22:00Z,40942.1,31.01,331,107.72,29.652,0.605,877,1.0772,54857.36442463466,54867.26392557775,9.89950094308833,31.977848699679768
2021-01-18T13:23:00Z,41030.2,31.05,331,107.449,29.652,0.578,877,1.07449,54977.06143592592,54987.0434327102,9.981996784280733,32.03019093892972
2021-01-18T13:24:00Z,41000.8,31.06,331,107.467,29.652,0.58,877,1.07467,54937.11714384916,54947.181636474634,10.064492625473136,31.997548990675252
2021-01-18T13:25:00Z,40988.2,31.09,331,107.488,29.752,0.582,877,1.07488,54919.998161530544,54930.14514999721,10.14698846666554,31.96686666511828
2021-01-18T13:26:00Z,40992.4,31.09,331,107.561,29.752,0.589,877,1.0756100000000002,54925.704488970085,54935.93397327794,10.229484307857943,31.97059738553822
2021-01-18T13:27:00Z,41000.8,31.11,331,107.597,29.752,0.593,877,1.0759699999999999,54937.11714384916,54947.42912399821,10.311980149050346,31.965077587186578
2021-01-18T13:28:00Z,41005,31.1,331,107.85,29.752,0.618,877,1.0785,54942.82347128869,54953.217947278936,10.394475990242748,31.975297018343053
2021-01-18T13:29:00Z,41021.8,31.18,331,107.362,29.752,0.569,877,1.07362,54965.64878104685,54976.12575287829,10.47697183143515,31.938333724668386
2021-01-18T13:30:00Z,41021.8,31.14,331,107.145,29.752,0.548,877,1.07145,54965.64878104685,54976.20824871948,10.559467672627553,31.96425970049568
2021-01-18T13:31:00Z,41051.3,31.11,331,107.47,29.752,0.58,877,1.0747,55005.72893806266,55016.37090157648,10.641963513819956,32.009925852701286
2021-01-18T13:32:00Z,41038.7,31.19,331,107.781,29.853,0.611,877,1.0778100000000002,54988.60995574403,54999.334415099045,10.724459355012359,31.9468406828016
2021-01-18T13:33:00Z,41005,31.15,331,107.727,29.853,0.606,877,1.0772700000000002,54942.82347128869,54953.630426484895,10.806955196204761,31.942867045771038
2021-01-18T13:34:00Z,41080.7,31.18,331,107.275,29.853,0.561,877,1.07275,55045.673230139415,55056.56268117681,10.889451037397164,31.990571227041762
2021-01-18T13:35:00Z,41000.8,31.04,331,107.618,29.853,0.595,877,1.07618,54937.11714384916,54948.08909072775,10.971946878589566,32.01055269174186
2021-01-18T13:36:00Z,40992.4,31.08,331,107.329,29.853,0.566,877,1.0732899999999999,54925.704488970085,54936.75893168987,11.05444271978197,31.977090635709384
2021-01-18T13:37:00Z,41068.1,31.09,331,107.528,29.853,0.586,877,1.07528,55028.5542478208,55039.69118638177,11.136938560974373,32.03785422119985
2021-01-18T13:38:00Z,41017.6,31.09,331,107.6,29.853,0.593,877,1.076,54959.94245360731,54971.16188800948,11.219434402166776,31.992984147003003
2021-01-18T13:39:00Z,41017.6,31.13,331,107.893,29.953,0.622,877,1.07893,54959.94245360731,54971.24438385067,11.301930243359179,31.96701645294022
2021-01-18T13:40:00Z,40992.4,31.04,331,108.092,29.953,0.642,877,1.08092,54925.704488970085,54937.088915054635,11.384426084551581,32.00308168105044
2021-01-18T13:41:00Z,41013.4,31,331,107.514,29.953,0.584,877,1.07514,54954.23612616778,54965.70304809352,11.466921925743984,32.04780258066546
2021-01-18T13:42:00Z,40988.2,30.98,331,107.748,29.953,0.608,877,1.07748,54919.998161530544,54931.54757929748,11.549417766936386,32.038399780043314
2021-01-18T13:43:00Z,41005,30.96,331,107.73,29.953,0.606,877,1.0773000000000001,54942.82347128869,54954.45538489682,11.631913608128789,32.066399674704016
2021-01-18T13:44:00Z,40984,30.91,331,107.915,30.054,0.624,877,1.07915,54914.29183409101,54926.00624354033,11.714409449321192,32.08031733514454
2021-01-18T13:45:00Z,41009.2,30.93,331,107.806,30.054,0.613,877,1.07806,54948.52979872823,54960.32670401874,11.796905290513594,32.08972230542942
2021-01-18T13:46:00Z,41034.4,30.93,331,107.517,30.054,0.585,877,1.07517,54982.76776336546,54994.64716449717,11.879401131705997,32.11218640092819
2021-01-18T13:47:00Z,40992.4,30.93,331,107.842,30.054,0.617,877,1.07842,54925.704488970085,54937.66638594298,11.9618969728984,32.074748004435925
2021-01-18T13:48:00Z,41005,30.94,331,106.997,30.154,0.533,877,1.06997,54942.82347128869,54954.86786410278,12.044392814090804,32.079452088367034
2021-01-18T13:49:00Z,40958.9,30.8,331,107.611,30.154,0.594,877,1.0761100000000001,54880.189734392814,54892.3166230481,12.126888655283206,32.1298583289303
2021-01-18T13:50:00Z,40896.1,30.64,331,107.973,30.154,0.63,877,1.07973,54794.86655267781,54807.07593717429,12.209384496475609,32.1786576867302
2021-01-18T13:51:00Z,40829.3,30.63,331,107.777,30.255,0.611,877,1.0777700000000001,54704.10877340135,54716.400653739016,12.291880337668012,32.125354815285924
2021-01-18T13:52:00Z,40900.3,30.6,331,108.284,30.255,0.661,877,1.08284,54800.57288011736,54812.94725629622,12.374376178860414,32.20874297800474
