"Plot Title: CT_330_CTD_Casting_051521"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739330, SEN S/N: 20739330)","Temp, °C (LGR S/N: 20739330, SEN S/N: 20739330)","Specific Conductance, μS/cm (LGR S/N: 20739330)","Salinity, ppt (LGR S/N: 20739330)"
1,05/15/21 06:53:18 AM,0.0,22.88,0.0,0.0123
2,05/15/21 06:53:21 AM,0.0,22.92,0.0,0.0123
3,05/15/21 06:53:24 AM,0.0,22.93,0.0,0.0123
4,05/15/21 06:53:27 AM,0.0,22.92,0.0,0.0123
5,05/15/21 06:53:30 AM,0.0,22.92,0.0,0.0123
6,05/15/21 06:53:33 AM,0.0,22.91,0.0,0.0123
7,05/15/21 06:53:36 AM,0.0,22.91,0.0,0.0123
8,05/15/21 06:53:39 AM,0.0,22.91,0.0,0.0123
9,05/15/21 06:53:42 AM,0.0,22.92,0.0,0.0123
10,05/15/21 06:53:45 AM,0.0,22.92,0.0,0.0123
11,05/15/21 06:53:48 AM,0.0,22.92,0.0,0.0123
12,05/15/21 06:53:51 AM,0.0,22.92,0.0,0.0123
13,05/15/21 06:53:54 AM,0.0,22.92,0.0,0.0123
14,05/15/21 06:53:57 AM,0.0,22.93,0.0,0.0123
15,05/15/21 06:54:00 AM,0.0,22.95,0.0,0.0123
16,05/15/21 06:54:03 AM,0.0,22.95,0.0,0.0123
17,05/15/21 06:54:06 AM,0.0,22.96,0.0,0.0123
18,05/15/21 06:54:09 AM,0.0,22.96,0.0,0.0123
19,05/15/21 06:54:12 AM,0.0,22.96,0.0,0.0123
20,05/15/21 06:54:15 AM,0.0,22.97,0.0,0.0123
21,05/15/21 06:54:18 AM,0.0,22.97,0.0,0.0123
22,05/15/21 06:54:21 AM,0.0,22.98,0.0,0.0123
23,05/15/21 06:54:24 AM,0.0,23.00,0.0,0.0123
24,05/15/21 06:54:27 AM,0.0,23.00,0.0,0.0123
25,05/15/21 06:54:30 AM,0.0,23.01,0.0,0.0123
26,05/15/21 06:54:33 AM,0.0,23.02,0.0,0.0123
27,05/15/21 06:54:36 AM,0.0,23.02,0.0,0.0123
28,05/15/21 06:54:39 AM,0.0,23.02,0.0,0.0123
29,05/15/21 06:54:42 AM,0.0,23.03,0.0,0.0123
30,05/15/21 06:54:45 AM,0.0,23.03,0.0,0.0123
31,05/15/21 06:54:48 AM,0.0,23.05,0.0,0.0123
32,05/15/21 06:54:51 AM,0.0,23.05,0.0,0.0123
33,05/15/21 06:54:54 AM,0.0,23.06,0.0,0.0123
34,05/15/21 06:54:57 AM,0.0,23.06,0.0,0.0123
35,05/15/21 06:55:00 AM,0.0,23.07,0.0,0.0123
36,05/15/21 06:55:03 AM,0.0,23.07,0.0,0.0123
37,05/15/21 06:55:06 AM,0.0,23.08,0.0,0.0123
38,05/15/21 06:55:09 AM,0.0,23.10,0.0,0.0123
39,05/15/21 06:55:12 AM,0.0,23.10,0.0,0.0123
40,05/15/21 06:55:15 AM,0.0,23.10,0.0,0.0123
41,05/15/21 06:55:18 AM,0.0,23.10,0.0,0.0123
42,05/15/21 06:55:21 AM,0.0,23.12,0.0,0.0123
43,05/15/21 06:55:24 AM,0.0,23.12,0.0,0.0123
44,05/15/21 06:55:27 AM,0.0,23.12,0.0,0.0123
45,05/15/21 06:55:30 AM,0.0,23.12,0.0,0.0123
46,05/15/21 06:55:33 AM,0.0,23.13,0.0,0.0123
47,05/15/21 06:55:36 AM,0.0,23.13,0.0,0.0123
48,05/15/21 06:55:39 AM,0.0,23.15,0.0,0.0123
49,05/15/21 06:55:42 AM,0.0,23.15,0.0,0.0123
50,05/15/21 06:55:45 AM,0.0,23.16,0.0,0.0123
51,05/15/21 06:55:48 AM,0.0,23.16,0.0,0.0123
52,05/15/21 06:55:51 AM,0.0,23.17,0.0,0.0123
53,05/15/21 06:55:54 AM,0.0,23.17,0.0,0.0123
54,05/15/21 06:55:57 AM,0.0,23.17,0.0,0.0123
55,05/15/21 06:56:00 AM,0.0,23.17,0.0,0.0123
56,05/15/21 06:56:03 AM,0.0,23.18,0.0,0.0123
57,05/15/21 06:56:06 AM,0.0,23.18,0.0,0.0123
58,05/15/21 06:56:09 AM,0.0,23.20,0.0,0.0123
59,05/15/21 06:56:12 AM,0.0,23.22,0.0,0.0123
60,05/15/21 06:56:15 AM,0.0,23.22,0.0,0.0123
61,05/15/21 06:56:18 AM,0.0,23.22,0.0,0.0123
62,05/15/21 06:56:21 AM,0.0,23.22,0.0,0.0123
63,05/15/21 06:56:24 AM,0.0,23.22,0.0,0.0123
64,05/15/21 06:56:27 AM,0.0,23.23,0.0,0.0123
65,05/15/21 06:56:30 AM,0.0,23.23,0.0,0.0123
66,05/15/21 06:56:33 AM,0.0,23.25,0.0,0.0123
67,05/15/21 06:56:36 AM,0.0,23.25,0.0,0.0123
68,05/15/21 06:56:39 AM,0.0,23.26,0.0,0.0123
69,05/15/21 06:56:42 AM,0.0,23.26,0.0,0.0123
70,05/15/21 06:56:45 AM,0.0,23.26,0.0,0.0123
71,05/15/21 06:56:48 AM,0.0,23.26,0.0,0.0123
72,05/15/21 06:56:51 AM,0.0,23.27,0.0,0.0123
73,05/15/21 06:56:54 AM,0.0,23.27,0.0,0.0123
74,05/15/21 06:56:57 AM,0.0,23.28,0.0,0.0123
75,05/15/21 06:57:00 AM,0.0,23.28,0.0,0.0123
76,05/15/21 06:57:03 AM,0.0,23.28,0.0,0.0123
77,05/15/21 06:57:06 AM,0.0,23.30,0.0,0.0123
78,05/15/21 06:57:09 AM,0.0,23.30,0.0,0.0123
79,05/15/21 06:57:12 AM,0.0,23.30,0.0,0.0123
80,05/15/21 06:57:15 AM,0.0,23.31,0.0,0.0123
81,05/15/21 06:57:18 AM,0.0,23.31,0.0,0.0123
82,05/15/21 06:57:21 AM,0.0,23.32,0.0,0.0123
83,05/15/21 06:57:24 AM,0.0,23.32,0.0,0.0123
84,05/15/21 06:57:27 AM,0.0,23.32,0.0,0.0123
85,05/15/21 06:57:30 AM,0.0,23.32,0.0,0.0123
86,05/15/21 06:57:33 AM,0.0,23.34,0.0,0.0123
87,05/15/21 06:57:36 AM,0.0,23.34,0.0,0.0123
88,05/15/21 06:57:39 AM,0.0,23.34,0.0,0.0123
89,05/15/21 06:57:42 AM,0.0,23.34,0.0,0.0123
90,05/15/21 06:57:45 AM,0.0,23.35,0.0,0.0123
91,05/15/21 06:57:48 AM,0.0,23.35,0.0,0.0123
92,05/15/21 06:57:51 AM,0.0,23.35,0.0,0.0123
93,05/15/21 06:57:54 AM,0.0,23.36,0.0,0.0123
94,05/15/21 06:57:57 AM,0.0,23.36,0.0,0.0123
95,05/15/21 06:58:00 AM,0.0,23.36,0.0,0.0123
96,05/15/21 06:58:03 AM,0.0,23.36,0.0,0.0123
97,05/15/21 06:58:06 AM,0.0,23.37,0.0,0.0123
98,05/15/21 06:58:09 AM,0.0,23.37,0.0,0.0123
99,05/15/21 06:58:12 AM,0.0,23.37,0.0,0.0123
100,05/15/21 06:58:15 AM,0.0,23.39,0.0,0.0123
101,05/15/21 06:58:18 AM,0.0,23.39,0.0,0.0123
102,05/15/21 06:58:21 AM,0.0,23.39,0.0,0.0123
103,05/15/21 06:58:24 AM,0.0,23.39,0.0,0.0123
104,05/15/21 06:58:27 AM,0.0,23.40,0.0,0.0123
105,05/15/21 06:58:30 AM,0.0,23.40,0.0,0.0123
106,05/15/21 06:58:33 AM,0.0,23.40,0.0,0.0123
107,05/15/21 06:58:36 AM,0.0,23.40,0.0,0.0123
108,05/15/21 06:58:39 AM,0.0,23.40,0.0,0.0123
109,05/15/21 06:58:42 AM,0.0,23.41,0.0,0.0123
