"Plot Title: CT_328_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739328, SEN S/N: 20739328)","Temp, °C (LGR S/N: 20739328, SEN S/N: 20739328)","Specific Conductance, μS/cm (LGR S/N: 20739328)","Salinity, ppt (LGR S/N: 20739328)","Coupler Detached (LGR S/N: 20739328)","Coupler Attached (LGR S/N: 20739328)","Host Connected (LGR S/N: 20739328)","Stopped (LGR S/N: 20739328)","End Of File (LGR S/N: 20739328)"
1,05/22/21 12:22:00 PM,0.0,23.91,0.0,0.0123,Logged,,,,
2,05/22/21 12:22:30 PM,0.0,23.92,0.0,0.0123,,,,,
3,05/22/21 12:23:00 PM,0.0,23.94,0.0,0.0123,,,,,
4,05/22/21 12:23:30 PM,0.0,23.96,0.0,0.0123,,,,,
5,05/22/21 12:24:00 PM,0.0,23.96,0.0,0.0123,,,,,
6,05/22/21 12:24:30 PM,0.0,23.96,0.0,0.0123,,,,,
7,05/22/21 12:25:00 PM,0.0,23.97,0.0,0.0123,,,,,
8,05/22/21 12:25:30 PM,0.0,23.97,0.0,0.0123,,,,,
9,05/22/21 12:26:00 PM,0.0,23.97,0.0,0.0123,,,,,
10,05/22/21 12:26:30 PM,0.0,23.97,0.0,0.0123,,,,,
11,05/22/21 12:27:00 PM,0.0,23.98,0.0,0.0123,,,,,
12,05/22/21 12:27:30 PM,0.0,23.97,0.0,0.0123,,,,,
13,05/22/21 12:28:00 PM,0.0,25.00,0.0,0.0123,,,,,
14,05/22/21 12:28:30 PM,0.0,25.52,0.0,0.0123,,,,,
15,05/22/21 12:29:00 PM,0.0,25.20,0.0,0.0123,,,,,
16,05/22/21 12:29:30 PM,0.0,25.26,0.0,0.0123,,,,,
17,05/22/21 12:30:00 PM,42204.3,28.14,56753.7,37.7547,,,,,
18,05/22/21 12:30:30 PM,41903.0,28.93,55514.4,36.8255,,,,,
19,05/22/21 12:31:00 PM,41820.4,29.00,55332.1,36.6891,,,,,
20,05/22/21 12:31:30 PM,41777.3,29.03,55243.9,36.6231,,,,,
21,05/22/21 12:32:00 PM,41726.4,29.06,55145.5,36.5496,,,,,
22,05/22/21 12:32:30 PM,41699.0,29.09,55078.2,36.4993,,,,,
23,05/22/21 12:33:00 PM,41683.4,29.10,55047.3,36.4762,,,,,
24,05/22/21 12:33:30 PM,41648.3,29.13,54970.0,36.4184,,,,,
25,05/22/21 12:34:00 PM,41632.7,29.15,54928.8,36.3877,,,,,
26,05/22/21 12:34:30 PM,41628.8,29.16,54913.3,36.3762,,,,,
27,05/22/21 12:35:00 PM,41566.5,29.14,54851.5,36.3300,,,,,
28,05/22/21 12:35:30 PM,41574.3,29.13,54872.1,36.3454,,,,,
29,05/22/21 12:36:00 PM,41539.3,29.11,54846.4,36.3262,,,,,
30,05/22/21 12:36:30 PM,41539.3,29.11,54846.4,36.3262,,,,,
31,05/22/21 12:37:00 PM,41477.3,29.11,54764.4,36.2649,,,,,
32,05/22/21 12:37:30 PM,41512.2,29.10,54820.8,36.3071,,,,,
33,05/22/21 12:38:00 PM,41508.3,29.09,54825.9,36.3109,,,,,
