"Plot Title: CT_351_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739351, SEN S/N: 20739351)","Temp, °C (LGR S/N: 20739351, SEN S/N: 20739351)","Specific Conductance, μS/cm (LGR S/N: 20739351)","Salinity, ppt (LGR S/N: 20739351)","Coupler Detached (LGR S/N: 20739351)","Coupler Attached (LGR S/N: 20739351)","Host Connected (LGR S/N: 20739351)","Stopped (LGR S/N: 20739351)","End Of File (LGR S/N: 20739351)"
1,05/22/21 12:12:30 PM,0.0,23.59,0.0,0.0123,Logged,,,,
2,05/22/21 12:13:00 PM,0.0,23.59,0.0,0.0123,,,,,
3,05/22/21 12:13:30 PM,0.0,23.60,0.0,0.0123,,,,,
4,05/22/21 12:14:00 PM,0.0,23.60,0.0,0.0123,,,,,
5,05/22/21 12:14:30 PM,0.0,23.59,0.0,0.0123,,,,,
6,05/22/21 12:15:00 PM,0.0,23.59,0.0,0.0123,,,,,
7,05/22/21 12:15:30 PM,0.0,23.60,0.0,0.0123,,,,,
8,05/22/21 12:16:00 PM,0.0,23.59,0.0,0.0123,,,,,
9,05/22/21 12:16:30 PM,0.0,23.59,0.0,0.0123,,,,,
10,05/22/21 12:17:00 PM,0.0,23.57,0.0,0.0123,,,,,
11,05/22/21 12:17:30 PM,0.0,23.56,0.0,0.0123,,,,,
12,05/22/21 12:18:00 PM,0.0,23.56,0.0,0.0123,,,,,
13,05/22/21 12:18:30 PM,0.0,23.55,0.0,0.0123,,,,,
14,05/22/21 12:19:00 PM,0.0,23.54,0.0,0.0123,,,,,
15,05/22/21 12:19:30 PM,0.0,23.52,0.0,0.0123,,,,,
16,05/22/21 12:20:00 PM,0.0,23.51,0.0,0.0123,,,,,
17,05/22/21 12:20:30 PM,0.0,23.49,0.0,0.0123,,,,,
18,05/22/21 12:21:00 PM,0.0,23.48,0.0,0.0123,,,,,
19,05/22/21 12:21:30 PM,0.0,23.46,0.0,0.0123,,,,,
20,05/22/21 12:22:00 PM,0.0,23.46,0.0,0.0123,,,,,
21,05/22/21 12:22:30 PM,0.0,23.46,0.0,0.0123,,,,,
22,05/22/21 12:23:00 PM,0.0,23.45,0.0,0.0123,,,,,
23,05/22/21 12:23:30 PM,0.0,23.44,0.0,0.0123,,,,,
24,05/22/21 12:24:00 PM,0.0,23.44,0.0,0.0123,,,,,
25,05/22/21 12:24:30 PM,0.0,23.43,0.0,0.0123,,,,,
26,05/22/21 12:25:00 PM,0.0,23.41,0.0,0.0123,,,,,
27,05/22/21 12:25:30 PM,0.0,23.41,0.0,0.0123,,,,,
28,05/22/21 12:26:00 PM,0.0,23.40,0.0,0.0123,,,,,
29,05/22/21 12:26:30 PM,0.0,23.39,0.0,0.0123,,,,,
30,05/22/21 12:27:00 PM,0.0,23.38,0.0,0.0123,,,,,
31,05/22/21 12:27:30 PM,0.0,23.38,0.0,0.0123,,,,,
32,05/22/21 12:28:00 PM,0.0,24.21,0.0,0.0123,,,,,
33,05/22/21 12:28:30 PM,0.0,24.86,0.0,0.0123,,,,,
34,05/22/21 12:29:00 PM,0.0,24.66,0.0,0.0123,,,,,
35,05/22/21 12:29:30 PM,40211.3,28.65,970373.2,3067.9903,,,,,
36,05/22/21 12:30:00 PM,40195.9,28.80,967264.7,3045.6725,,,,,
37,05/22/21 12:30:30 PM,40126.7,28.83,965052.1,3029.8516,,,,,
38,05/22/21 12:31:00 PM,40149.7,28.86,965061.6,3029.9193,,,,,
39,05/22/21 12:31:30 PM,40157.4,28.90,964521.6,3026.0662,,,,,
40,05/22/21 12:32:00 PM,40130.5,28.94,963150.5,3016.2971,,,,,
41,05/22/21 12:32:30 PM,40115.1,28.95,962599.5,3012.3771,,,,,
42,05/22/21 12:33:00 PM,40119.0,28.96,962512.5,3011.7584,,,,,
43,05/22/21 12:33:30 PM,40111.3,28.97,962146.8,3009.1590,,,,,
44,05/22/21 12:34:00 PM,40072.9,28.98,961043.8,3001.3269,,,,,
45,05/22/21 12:34:30 PM,40050.0,28.98,960493.7,2997.4258,,,,,
46,05/22/21 12:35:00 PM,40046.1,28.96,960760.7,2999.3186,,,,,
47,05/22/21 12:35:30 PM,40011.7,28.95,960114.3,2994.7371,,,,,
48,05/22/21 12:36:00 PM,40069.1,28.94,961674.5,3005.8033,,,,,
49,05/22/21 12:36:30 PM,40038.5,28.94,960938.9,3000.5824,,,,,
50,05/22/21 12:37:00 PM,40046.1,28.92,961482.7,3004.4415,,,,,
51,05/22/21 12:37:30 PM,40030.8,28.92,961114.7,3001.8301,,,,,
52,05/22/21 12:38:00 PM,40000.2,28.91,960559.3,2997.8909,,,,,
53,05/22/21 12:38:30 PM,40023.2,28.91,961112.5,3001.8144,,,,,
54,05/22/21 12:39:00 PM,40004.0,28.91,960650.7,2998.5389,,,,,
55,05/22/21 12:39:30 PM,40011.7,28.92,960655.4,2998.5723,,,,,
56,05/22/21 12:40:00 PM,39981.1,28.94,959559.0,2990.8049,,,,,
57,05/22/21 12:40:30 PM,39962.0,28.94,959099.9,2987.5560,,,,,
58,05/22/21 12:41:00 PM,39977.3,28.96,959107.4,2987.6092,,,,,
59,05/22/21 12:41:30 PM,40015.5,28.96,960025.3,2994.1070,,,,,
60,05/22/21 12:42:00 PM,40000.2,28.96,959657.7,2991.5034,,,,,
61,05/22/21 12:42:30 PM,39981.1,28.97,959018.6,2986.9815,,,,,
62,05/22/21 12:43:00 PM,40038.5,28.98,960217.5,2995.4680,,,,,
63,05/22/21 12:43:30 PM,40015.5,28.98,959665.0,2991.5549,,,,,
64,05/22/21 12:44:00 PM,39946.8,29.00,957655.1,2977.3483,,,,,
65,05/22/21 12:44:30 PM,39992.6,29.02,958395.2,2982.5744,,,,,
66,05/22/21 12:45:00 PM,40034.6,29.00,959763.5,2992.2523,,,,,
67,05/22/21 12:45:30 PM,40004.0,29.00,959028.7,2987.0525,,,,,
68,05/22/21 12:46:00 PM,40019.3,29.00,959396.1,2989.6516,,,,,
69,05/22/21 12:46:30 PM,39969.7,29.00,958205.0,2981.2309,,,,,
70,05/22/21 12:47:00 PM,39977.3,28.97,958927.3,2986.3358,,,,,
71,05/22/21 12:47:30 PM,39965.8,28.97,958651.0,2984.3824,,,,,
72,05/22/21 12:48:00 PM,39965.8,28.98,958471.1,2983.1106,,,,,
73,05/22/21 12:48:30 PM,40030.8,28.98,960032.5,2994.1576,,,,,
74,05/22/21 12:49:00 PM,39962.0,29.01,957840.4,2978.6559,,,,,
75,05/22/21 12:49:30 PM,39996.4,29.00,958846.2,2985.7619,,,,,
76,05/22/21 12:50:00 PM,39666.1,29.01,950736.4,2928.7783,,,,,
77,05/22/21 12:50:30 PM,39954.4,29.00,957837.6,2978.6365,,,,,
78,05/22/21 12:51:00 PM,40004.0,29.00,959028.7,2987.0525,,,,,
79,05/22/21 12:51:30 PM,39988.8,29.01,958483.8,2983.2005,,,,,
80,05/22/21 12:52:00 PM,39996.4,29.01,958666.3,2984.4901,,,,,
81,05/22/21 12:52:30 PM,39969.7,29.01,958025.2,2979.9611,,,,,
82,05/22/21 12:53:00 PM,39973.5,29.01,958116.5,2980.6054,,,,,
83,05/22/21 12:53:30 PM,39806.1,29.02,953918.5,2951.0523,,,,,
84,05/22/21 12:54:00 PM,39965.8,29.02,957751.9,2978.0313,,,,,
85,05/22/21 12:54:30 PM,39965.8,29.02,957751.9,2978.0313,,,,,
86,05/22/21 12:55:00 PM,39939.1,29.03,956931.4,2972.2437,,,,,
87,05/22/21 12:55:30 PM,39992.6,29.05,957856.1,2978.7666,,,,,
88,05/22/21 12:56:00 PM,39984.9,29.02,958210.4,2981.2687,,,,,
89,05/22/21 12:56:30 PM,40007.9,29.02,958762.5,2985.1701,,,,,
90,05/22/21 12:57:00 PM,40011.7,29.01,959033.6,2987.0873,,,,,
91,05/22/21 12:57:30 PM,39965.8,29.00,958111.4,2980.5694,,,,,
92,05/22/21 12:58:00 PM,39965.8,29.01,957931.6,2979.3000,,,,,
93,05/22/21 12:58:30 PM,39749.2,29.00,952910.2,2943.9830,,,,,
94,05/22/21 12:59:00 PM,39942.9,29.00,957561.5,2976.6874,,,,,
95,05/22/21 12:59:30 PM,39965.8,28.98,958471.1,2983.1106,,,,,
96,05/22/21 01:00:00 PM,39942.9,28.97,958100.8,2980.4950,,,,,
97,05/22/21 01:00:30 PM,39927.7,28.98,957555.9,2976.6478,,,,,
98,05/22/21 01:01:00 PM,39969.7,28.97,958744.7,2985.0448,,,,,
99,05/22/21 01:01:30 PM,39984.9,28.97,959109.9,2987.6272,,,,,
100,05/22/21 01:02:00 PM,39942.9,28.96,958280.7,2981.7657,,,,,
101,05/22/21 01:02:30 PM,39927.7,28.97,957735.6,2977.9165,,,,,
102,05/22/21 01:03:00 PM,39969.7,28.98,958564.8,2983.7727,,,,,
103,05/22/21 01:03:30 PM,39965.8,28.98,958471.1,2983.1106,,,,,
104,05/22/21 01:04:00 PM,39954.4,28.98,958197.2,2981.1759,,,,,
105,05/22/21 01:04:30 PM,39908.7,29.00,956740.2,2970.8959,,,,,
106,05/22/21 01:05:00 PM,39950.6,29.00,957746.4,2977.9924,,,,,
107,05/22/21 01:05:30 PM,39981.1,29.00,958478.8,2983.1649,,,,,
108,05/22/21 01:06:00 PM,39973.5,29.01,958116.5,2980.6054,,,,,
109,05/22/21 01:06:30 PM,39965.8,29.00,958111.4,2980.5694,,,,,
110,05/22/21 01:07:00 PM,39950.6,29.00,957746.4,2977.9924,,,,,
111,05/22/21 01:07:30 PM,39912.5,29.00,956831.5,2971.5391,,,,,
112,05/22/21 01:08:00 PM,39958.2,29.00,957928.9,2979.2807,,,,,
113,05/22/21 01:08:30 PM,39939.1,29.00,957470.2,2976.0436,,,,,
114,05/22/21 01:09:00 PM,39942.9,29.00,957561.5,2976.6874,,,,,
115,05/22/21 01:09:30 PM,39958.2,29.01,957749.1,2978.0118,,,,,
116,05/22/21 01:10:00 PM,39954.4,29.01,957657.9,2977.3679,,,,,
117,05/22/21 01:10:30 PM,39954.4,29.03,957298.6,2974.8331,,,,,
118,05/22/21 01:11:00 PM,39942.9,29.00,957561.5,2976.6874,,,,,
119,05/22/21 01:11:30 PM,39958.2,28.98,958288.5,2981.8207,,,,,
120,05/22/21 01:12:00 PM,39954.4,29.00,957837.6,2978.6365,,,,,
121,05/22/21 01:12:30 PM,39962.0,29.02,957660.7,2977.3875,,,,,
122,05/22/21 01:13:00 PM,39916.3,29.02,956563.7,2969.6519,,,,,
123,05/22/21 01:13:30 PM,39962.0,29.02,957660.7,2977.3875,,,,,
124,05/22/21 01:14:00 PM,39939.1,29.03,956931.4,2972.2437,,,,,
125,05/22/21 01:14:30 PM,39946.8,29.02,957295.8,2974.8131,,,,,
126,05/22/21 01:15:00 PM,39981.1,29.05,957580.2,2976.8192,,,,,
127,05/22/21 01:15:30 PM,39996.4,29.03,958306.6,2981.9486,,,,,
128,05/22/21 01:16:00 PM,39958.2,29.03,957389.8,2975.4764,,,,,
129,05/22/21 01:16:30 PM,39939.1,29.02,957111.0,2973.5096,,,,,
130,05/22/21 01:17:00 PM,39931.5,29.03,956749.1,2970.9580,,,,,
131,05/22/21 01:17:30 PM,39939.1,29.03,956931.4,2972.2437,,,,,
132,05/22/21 01:18:00 PM,39946.8,29.05,956757.3,2971.0160,,,,,
133,05/22/21 01:18:30 PM,39931.5,29.03,956749.1,2970.9580,,,,,
134,05/22/21 01:19:00 PM,39962.0,29.06,956942.5,2972.3214,,,,,
135,05/22/21 01:19:30 PM,39939.1,29.05,956572.6,2969.7143,,,,,
136,05/22/21 01:20:00 PM,39931.5,29.05,956390.2,2968.4298,,,,,
137,05/22/21 01:20:30 PM,39942.9,29.06,956484.3,2969.0927,,,,,
138,05/22/21 01:21:00 PM,39939.1,29.05,956572.6,2969.7143,,,,,
139,05/22/21 01:21:30 PM,39927.7,29.05,956299.1,2967.7877,,,,,
140,05/22/21 01:22:00 PM,39946.8,29.03,957116.2,2973.5467,,,,,
141,05/22/21 01:22:30 PM,39939.1,29.03,956931.4,2972.2437,,,,,
142,05/22/21 01:23:00 PM,39927.7,29.05,956299.1,2967.7877,,,,,
