"Plot Title: CT_738_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494738, SEN S/N: 20494738, LBL: Temperature)","Specific Conductance, μS/cm (LGR S/N: 20494738)","Salinity, ppt (LGR S/N: 20494738)","Coupler Detached (LGR S/N: 20494738)","Coupler Attached (LGR S/N: 20494738)","Host Connected (LGR S/N: 20494738)","Stopped (LGR S/N: 20494738)","End Of File (LGR S/N: 20494738)"
59,05/22/21 12:54:30 PM,41598.5,29.75,54468.9,36.0445,,,,,
60,05/22/21 12:55:00 PM,41581.6,29.76,54436.6,36.0204,,,,,
61,05/22/21 12:55:30 PM,41581.6,29.81,54386.1,35.9828,,,,,
62,05/22/21 12:56:00 PM,41581.6,29.79,54406.3,35.9978,,,,,
63,05/22/21 12:56:30 PM,41559.1,29.77,54397.0,35.9909,,,,,
64,05/22/21 12:57:00 PM,41570.4,29.73,54452.2,36.0321,,,,,
65,05/22/21 12:57:30 PM,41525.4,29.69,54433.6,36.0182,,,,,
66,05/22/21 12:58:00 PM,41559.1,29.71,54457.6,36.0361,,,,,
67,05/22/21 12:58:30 PM,41491.7,29.63,54450.0,36.0304,,,,,
68,05/22/21 12:59:00 PM,41525.4,29.66,54463.9,36.0408,,,,,
69,05/22/21 12:59:30 PM,41542.3,29.63,54516.5,36.0800,,,,,
70,05/22/21 01:00:00 PM,41508.6,29.66,54441.9,36.0243,,,,,
71,05/22/21 01:00:30 PM,41508.6,29.63,54472.2,36.0470,,,,,
72,05/22/21 01:01:00 PM,41598.5,29.68,54539.7,36.0973,,,,,
73,05/22/21 01:01:30 PM,41525.4,29.60,54524.7,36.0861,,,,,
74,05/22/21 01:02:00 PM,41598.5,29.69,54529.6,36.0898,,,,,
75,05/22/21 01:02:30 PM,41559.1,29.71,54457.6,36.0361,,,,,
76,05/22/21 01:03:00 PM,41598.5,29.73,54489.1,36.0596,,,,,
77,05/22/21 01:03:30 PM,41491.7,29.70,54379.2,35.9776,,,,,
78,05/22/21 01:04:00 PM,41553.5,29.78,54379.5,35.9779,,,,,
79,05/22/21 01:04:30 PM,41474.9,29.72,54337.0,35.9461,,,,,
80,05/22/21 01:05:00 PM,41542.3,29.73,54415.3,36.0046,,,,,
81,05/22/21 01:05:30 PM,41508.6,29.69,54411.5,36.0017,,,,,
82,05/22/21 01:06:00 PM,41508.6,29.67,54431.7,36.0168,,,,,
83,05/22/21 01:06:30 PM,41491.7,29.68,54399.4,35.9927,,,,,
84,05/22/21 01:07:00 PM,41592.9,29.81,54400.9,35.9938,,,,,
85,05/22/21 01:07:30 PM,41547.9,29.76,54392.4,35.9875,,,,,
86,05/22/21 01:08:00 PM,41587.3,29.82,54383.5,35.9808,,,,,
87,05/22/21 01:08:30 PM,41559.1,29.78,54386.9,35.9834,,,,,
88,05/22/21 01:09:00 PM,41553.5,29.81,54349.3,35.9553,,,,,
89,05/22/21 01:09:30 PM,41508.6,29.72,54381.2,35.9791,,,,,
90,05/22/21 01:10:00 PM,41525.4,29.73,54393.2,35.9880,,,,,
91,05/22/21 01:10:30 PM,41486.1,29.70,54371.9,35.9722,,,,,
92,05/22/21 01:11:00 PM,41592.9,29.77,54441.3,36.0239,,,,,
93,05/22/21 01:11:30 PM,41559.1,29.73,54437.4,36.0210,,,,,
94,05/22/21 01:12:00 PM,41559.1,29.81,54356.6,35.9608,,,,,
95,05/22/21 01:12:30 PM,41604.2,29.85,54375.4,35.9748,,,,,
96,05/22/21 01:13:00 PM,41503.0,29.78,54313.3,35.9285,,,,,
97,05/22/21 01:13:30 PM,41536.7,29.79,54347.4,35.9539,,,,,
98,05/22/21 01:14:00 PM,41542.3,29.73,54415.3,36.0046,,,,,
99,05/22/21 01:14:30 PM,41559.1,29.80,54366.7,35.9683,,,,,
100,05/22/21 01:15:00 PM,41514.2,29.78,54328.0,35.9395,,,,,
101,05/22/21 01:15:30 PM,41581.6,29.80,54396.2,35.9903,,,,,
102,05/22/21 01:16:00 PM,41609.8,29.79,54443.3,36.0254,,,,,
103,05/22/21 01:16:30 PM,41576.0,29.77,54419.1,36.0074,,,,,
104,05/22/21 01:17:00 PM,41609.8,29.80,54433.2,36.0179,,,,,
105,05/22/21 01:17:30 PM,41609.8,29.86,54372.6,35.9727,,,,,
106,05/22/21 01:18:00 PM,41559.1,29.77,54397.0,35.9909,,,,,
107,05/22/21 01:18:30 PM,41536.7,29.78,54357.5,35.9615,,,,,
108,05/22/21 01:19:00 PM,41497.4,29.79,54295.9,35.9155,,,,,
109,05/22/21 01:19:30 PM,41592.9,29.78,54431.2,36.0164,,,,,
110,05/22/21 01:20:00 PM,41598.5,29.81,54408.2,35.9993,,,,,
111,05/22/21 01:20:30 PM,41621.1,29.92,54327.0,35.9387,,,,,
112,05/22/21 01:21:00 PM,41519.8,29.77,54345.4,35.9525,,,,,
113,05/22/21 01:21:30 PM,41576.0,29.81,54378.8,35.9773,,,,,
114,05/22/21 01:22:00 PM,41598.5,29.80,54418.3,36.0068,,,,,
115,05/22/21 01:22:30 PM,41626.7,29.81,54445.2,36.0268,,,,,
116,05/22/21 01:23:00 PM,41592.9,29.81,54400.9,35.9938,,,,,
117,05/22/21 01:23:30 PM,41491.7,29.69,54389.3,35.9852,,,,,
118,05/22/21 01:24:00 PM,41559.1,29.82,54346.5,35.9533,,,,,
119,05/22/21 01:24:30 PM,41564.8,29.92,54253.3,35.8838,,,,,
120,05/22/21 01:25:00 PM,41587.3,29.81,54393.6,35.9883,,,,,
121,05/22/21 01:25:30 PM,41570.4,29.82,54361.3,35.9643,,,,,
122,05/22/21 01:26:00 PM,41553.5,29.82,54339.2,35.9478,,,,,
123,05/22/21 01:26:30 PM,41559.1,29.79,54376.8,35.9758,,,,,
124,05/22/21 01:27:00 PM,41576.0,29.80,54388.9,35.9848,,,,,
125,05/22/21 01:27:30 PM,41581.6,29.81,54386.1,35.9828,,,,,
126,05/22/21 01:28:00 PM,41587.3,29.81,54393.6,35.9883,,,,,
127,05/22/21 01:28:30 PM,41559.1,29.81,54356.6,35.9608,,,,,
128,05/22/21 01:29:00 PM,41592.9,29.78,54431.2,36.0164,,,,,
129,05/22/21 01:29:30 PM,41497.4,29.72,54366.5,35.9682,,,,,
130,05/22/21 01:30:00 PM,41559.1,29.79,54376.8,35.9758,,,,,
131,05/22/21 01:30:30 PM,41570.4,29.87,54311.0,35.9268,,,,,
132,05/22/21 01:31:00 PM,41592.9,29.81,54400.9,35.9938,,,,,
133,05/22/21 01:31:30 PM,41536.7,29.77,54367.6,35.9690,,,,,
134,05/22/21 01:32:00 PM,41581.6,29.76,54436.6,36.0204,,,,,
135,05/22/21 01:32:30 PM,41576.0,29.78,54409.0,35.9999,,,,,
136,05/22/21 01:33:00 PM,41503.0,29.81,54283.1,35.9060,,,,,
137,05/22/21 01:33:30 PM,41592.9,29.86,54350.5,35.9562,,,,,
138,05/22/21 01:34:00 PM,41559.1,29.79,54376.8,35.9758,,,,,
139,05/22/21 01:34:30 PM,41514.2,29.80,54307.8,35.9244,,,,,
140,05/22/21 01:35:00 PM,41553.5,29.80,54359.4,35.9628,,,,,
141,05/22/21 01:35:30 PM,41587.3,29.77,54434.0,36.0184,,,,,
142,05/22/21 01:36:00 PM,41609.8,29.77,54463.5,36.0405,,,,,
143,05/22/21 01:36:30 PM,41570.4,29.78,54401.7,35.9944,,,,,
144,05/22/21 01:37:00 PM,41491.7,29.78,54298.5,35.9175,,,,,
145,05/22/21 01:37:30 PM,41536.7,29.81,54327.3,35.9389,,,,,
146,05/22/21 01:38:00 PM,41531.0,29.81,54319.8,35.9333,,,,,
147,05/22/21 01:38:30 PM,41587.3,29.84,54363.3,35.9658,,,,,
148,05/22/21 01:39:00 PM,41576.0,29.80,54388.9,35.9848,,,,,
149,05/22/21 01:39:30 PM,41531.0,29.86,54269.4,35.8958,,,,,
150,05/22/21 01:40:00 PM,41570.4,29.86,54321.0,35.9343,,,,,
151,05/22/21 01:40:30 PM,41609.8,29.88,54352.5,35.9577,,,,,
152,05/22/21 01:41:00 PM,41592.9,29.80,54411.0,36.0013,,,,,
153,05/22/21 01:41:30 PM,41609.8,29.84,54392.8,35.9878,,,,,
154,05/22/21 01:42:00 PM,41559.1,29.80,54366.7,35.9683,,,,,
155,05/22/21 01:42:30 PM,41553.5,29.86,54298.9,35.9178,,,,,
156,05/22/21 01:43:00 PM,41570.4,29.90,54280.8,35.9043,,,,,
157,05/22/21 01:43:30 PM,41508.6,29.84,54260.2,35.8890,,,,,
158,05/22/21 01:44:00 PM,41531.0,29.82,54309.7,35.9258,,,,,
159,05/22/21 01:44:30 PM,41547.9,29.87,54281.5,35.9048,,,,,
160,05/22/21 01:45:00 PM,41587.3,29.89,54313.0,35.9283,,,,,
161,05/22/21 01:45:30 PM,41547.9,29.79,54362.1,35.9649,,,,,
162,05/22/21 01:46:00 PM,41514.2,29.80,54307.8,35.9244,,,,,
163,05/22/21 01:46:30 PM,41632.3,29.87,54392.0,35.9872,,,,,
164,05/22/21 01:47:00 PM,41536.7,29.80,54337.3,35.9464,,,,,
165,05/22/21 01:47:30 PM,41604.2,29.93,54294.8,35.9147,,,,,
166,05/22/21 01:48:00 PM,41559.1,29.90,54266.0,35.8933,,,,,
167,05/22/21 01:48:30 PM,41564.8,29.95,54223.2,35.8614,,,,,
168,05/22/21 01:49:00 PM,41587.3,29.95,54252.6,35.8833,,,,,
169,05/22/21 01:49:30 PM,41564.8,29.88,54293.6,35.9138,,,,,
170,05/22/21 01:50:00 PM,41626.7,29.92,54334.3,35.9442,,,,,
171,05/22/21 01:50:30 PM,41570.4,29.89,54290.8,35.9118,,,,,
172,05/22/21 01:51:00 PM,41564.8,29.86,54313.7,35.9288,,,,,
173,05/22/21 01:51:30 PM,41570.4,29.81,54371.4,35.9718,,,,,
174,05/22/21 01:52:00 PM,41587.3,29.89,54313.0,35.9283,,,,,
175,05/22/21 01:52:30 PM,41547.9,29.89,54261.4,35.8898,,,,,
176,05/22/21 01:53:00 PM,41564.8,29.92,54253.3,35.8838,,,,,
177,05/22/21 01:53:30 PM,41598.5,29.90,54317.5,35.9317,,,,,
178,05/22/21 01:54:00 PM,41576.0,29.98,54207.7,35.8499,,,,,
179,05/22/21 01:54:30 PM,41615.4,29.94,54299.4,35.9182,,,,,
180,05/22/21 01:55:00 PM,41587.3,29.99,54212.5,35.8534,,,,,
181,05/22/21 01:55:30 PM,41587.3,29.99,54212.5,35.8534,,,,,
182,05/22/21 01:56:00 PM,41598.5,29.93,54287.4,35.9092,,,,,
183,05/22/21 01:56:30 PM,41654.9,30.01,54280.7,35.9042,,,,,
184,05/22/21 01:57:00 PM,41615.4,30.02,54219.1,35.8583,,,,,
185,05/22/21 01:57:30 PM,41638.0,30.02,54248.6,35.8803,,,,,
186,05/22/21 01:58:00 PM,41615.4,30.04,54199.0,35.8434,,,,,
187,05/22/21 01:58:30 PM,41581.6,29.90,54295.4,35.9152,,,,,
188,05/22/21 01:59:00 PM,41564.8,29.97,54203.1,35.8464,,,,,
189,05/22/21 01:59:30 PM,41598.5,29.99,54227.1,35.8643,,,,,
190,05/22/21 02:00:00 PM,41547.9,29.86,54291.6,35.9123,,,,,
191,05/22/21 02:00:30 PM,41587.3,29.84,54363.3,35.9658,,,,,
192,05/22/21 02:01:00 PM,41564.8,29.84,54333.8,35.9438,,,,,
193,05/22/21 02:01:30 PM,41587.3,29.78,54423.9,36.0109,,,,,
194,05/22/21 02:02:00 PM,41570.4,29.77,54411.8,36.0019,,,,,
195,05/22/21 02:02:30 PM,41536.7,29.68,54458.5,36.0368,,,,,
196,05/22/21 02:03:00 PM,41497.4,29.69,54396.8,35.9908,,,,,
197,05/22/21 02:03:30 PM,41525.4,29.67,54453.8,36.0333,,,,,
198,05/22/21 02:04:00 PM,41508.6,29.64,54462.1,36.0394,,,,,
199,05/22/21 02:04:30 PM,41587.3,29.67,54535.1,36.0939,,,,,
200,05/22/21 02:05:00 PM,41547.9,29.64,54513.8,36.0780,,,,,
201,05/22/21 02:05:30 PM,41525.4,29.60,54524.7,36.0861,,,,,
202,05/22/21 02:06:00 PM,41525.4,29.64,54484.2,36.0559,,,,,
203,05/22/21 02:06:30 PM,41525.4,29.68,54443.7,36.0257,,,,,
204,05/22/21 02:07:00 PM,41615.4,29.67,54572.1,36.1214,,,,,
205,05/22/21 02:07:30 PM,41576.0,29.72,54469.7,36.0451,,,,,
206,05/22/21 02:08:00 PM,41525.4,29.67,54453.8,36.0333,,,,,
207,05/22/21 02:08:30 PM,41508.6,29.72,54381.2,35.9791,,,,,
208,05/22/21 02:09:00 PM,41519.8,29.66,54456.6,36.0353,,,,,
209,05/22/21 02:09:30 PM,41547.9,29.67,54483.4,36.0553,,,,,
210,05/22/21 02:10:00 PM,41491.7,29.64,54439.9,36.0229,,,,,
211,05/22/21 02:10:30 PM,41525.4,29.61,54514.6,36.0786,,,,,
212,05/22/21 02:11:00 PM,41508.6,29.60,54502.6,36.0697,,,,,
213,05/22/21 02:11:30 PM,41508.6,29.62,54482.4,36.0545,,,,,
214,05/22/21 02:12:00 PM,41508.6,29.53,54573.7,36.1226,,,,,
215,05/22/21 02:12:30 PM,41491.7,29.57,54510.8,36.0758,,,,,
216,05/22/21 02:13:00 PM,41474.9,29.57,54488.7,36.0593,,,,,
217,05/22/21 02:13:30 PM,41508.6,29.62,54482.4,36.0545,,,,,
218,05/22/21 02:14:00 PM,41458.1,29.55,54486.9,36.0579,,,,,
219,05/22/21 02:14:30 PM,41531.0,29.63,54501.7,36.0689,,,,,
220,05/22/21 02:15:00 PM,41621.1,29.69,54559.3,36.1119,,,,,
221,05/22/21 02:15:30 PM,41508.6,29.64,54462.1,36.0394,,,,,
222,05/22/21 02:16:00 PM,41486.1,29.73,54341.6,35.9496,,,,,
223,05/22/21 02:16:30 PM,41547.9,29.67,54483.4,36.0553,,,,,
224,05/22/21 02:17:00 PM,41598.5,29.81,54408.2,35.9993,,,,,
225,05/22/21 02:17:30 PM,41570.4,29.79,54391.6,35.9869,,,,,
226,05/22/21 02:18:00 PM,41581.6,29.80,54396.2,35.9903,,,,,
227,05/22/21 02:18:30 PM,41581.6,29.72,54477.0,36.0506,,,,,
228,05/22/21 02:19:00 PM,41587.3,29.66,54545.3,36.1015,,,,,
229,05/22/21 02:19:30 PM,41508.6,29.72,54381.2,35.9791,,,,,
230,05/22/21 02:20:00 PM,41581.6,29.63,54568.2,36.1186,,,,,
231,05/22/21 02:20:30 PM,41598.5,29.71,54509.3,36.0747,,,,,
232,05/22/21 02:21:00 PM,41564.8,29.77,54404.4,35.9964,,,,,
233,05/22/21 02:21:30 PM,41547.9,29.70,54453.0,36.0327,,,,,
234,05/22/21 02:22:00 PM,41564.8,29.64,54536.0,36.0945,,,,,
235,05/22/21 02:22:30 PM,41514.2,29.59,54520.1,36.0827,,,,,
236,05/22/21 02:23:00 PM,41491.7,29.61,54470.3,36.0455,,,,,
237,05/22/21 02:23:30 PM,41547.9,29.61,54544.2,36.1006,,,,,
238,05/22/21 02:24:00 PM,41474.9,29.54,54519.1,36.0820,,,,,
239,05/22/21 02:24:30 PM,41424.5,29.53,54462.9,36.0400,,,,,
240,05/22/21 02:25:00 PM,41570.4,29.55,54634.7,36.1682,,,,,
241,05/22/21 02:25:30 PM,41497.4,29.59,54498.0,36.0662,,,,,
242,05/22/21 02:26:00 PM,41553.5,29.64,54521.1,36.0835,,,,,
243,05/22/21 02:26:30 PM,41570.4,29.66,54523.1,36.0849,,,,,
244,05/22/21 02:27:00 PM,41525.4,29.67,54453.8,36.0333,,,,,
245,05/22/21 02:27:30 PM,41592.9,29.63,54583.1,36.1297,,,,,
246,05/22/21 02:28:00 PM,41474.9,29.60,54458.3,36.0366,,,,,
247,05/22/21 02:28:30 PM,41458.1,29.54,54497.0,36.0655,,,,,
248,05/22/21 02:29:00 PM,41491.7,29.59,54490.5,36.0606,,,,,
249,05/22/21 02:29:30 PM,41458.1,29.58,54456.5,36.0352,,,,,
250,05/22/21 02:30:00 PM,41491.7,29.58,54500.7,36.0682,,,,,
251,05/22/21 02:30:30 PM,41508.6,29.59,54512.8,36.0772,,,,,
252,05/22/21 02:31:00 PM,41474.9,29.61,54448.2,36.0290,,,,,
253,05/22/21 02:31:30 PM,41514.2,29.54,54570.9,36.1206,,,,,
254,05/22/21 02:32:00 PM,41564.8,29.66,54515.7,36.0794,,,,,
255,05/22/21 02:32:30 PM,41508.6,29.66,54441.9,36.0243,,,,,
256,05/22/21 02:33:00 PM,41547.9,29.59,54564.5,36.1158,,,,,
257,05/22/21 02:33:30 PM,41458.1,29.57,54466.6,36.0428,,,,,
258,05/22/21 02:34:00 PM,41441.3,29.51,54505.3,36.0717,,,,,
259,05/22/21 02:34:30 PM,41469.3,29.51,54542.2,36.0992,,,,,
260,05/22/21 02:35:00 PM,41519.8,29.51,54608.8,36.1488,,,,,
261,05/22/21 02:35:30 PM,41514.2,29.50,54611.6,36.1509,,,,,
262,05/22/21 02:36:00 PM,41514.2,29.53,54581.1,36.1282,,,,,
263,05/22/21 02:36:30 PM,41503.0,29.50,54596.8,36.1399,,,,,
264,05/22/21 02:37:00 PM,41458.1,29.50,54537.6,36.0958,,,,,
265,05/22/21 02:37:30 PM,41463.7,29.49,54555.2,36.1088,,,,,
266,05/22/21 02:38:00 PM,41519.8,29.47,54649.5,36.1792,,,,,
267,05/22/21 02:38:30 PM,41519.8,29.44,54680.0,36.2020,,,,,
268,05/22/21 02:39:00 PM,41458.1,29.46,54578.3,36.1261,,,,,
269,05/22/21 02:39:30 PM,41503.0,29.45,54647.7,36.1779,,,,,
270,05/22/21 02:40:00 PM,41486.1,29.43,54645.8,36.1764,,,,,
271,05/22/21 02:40:30 PM,41486.1,29.43,54645.8,36.1764,,,,,
272,05/22/21 02:41:00 PM,41396.5,29.44,54517.4,36.0806,,,,,
273,05/22/21 02:41:30 PM,41469.3,29.43,54623.6,36.1599,,,,,
274,05/22/21 02:42:00 PM,41508.6,29.42,54685.7,36.2062,,,,,
275,05/22/21 02:42:30 PM,41413.3,29.38,54600.6,36.1427,,,,,
276,05/22/21 02:43:00 PM,41357.4,29.37,54536.9,36.0952,,,,,
277,05/22/21 02:43:30 PM,41458.1,29.43,54608.8,36.1489,,,,,
278,05/22/21 02:44:00 PM,41430.1,29.43,54571.9,36.1213,,,,,
279,05/22/21 02:44:30 PM,41491.7,29.49,54592.1,36.1364,,,,,
280,05/22/21 02:45:00 PM,41486.1,29.51,54564.4,36.1157,,,,,
281,05/22/21 02:45:30 PM,41525.4,29.52,54606.0,36.1467,,,,,
282,05/22/21 02:46:00 PM,41469.3,29.43,54623.6,36.1599,,,,,
283,05/22/21 02:46:30 PM,41469.3,29.40,54654.2,36.1827,,,,,
284,05/22/21 02:47:00 PM,41430.1,29.38,54622.8,36.1593,,,,,
285,05/22/21 02:47:30 PM,41458.1,29.41,54629.2,36.1641,,,,,
286,05/22/21 02:48:00 PM,41474.9,29.40,54661.6,36.1882,,,,,
287,05/22/21 02:48:30 PM,41542.3,29.43,54719.9,36.2318,,,,,
288,05/22/21 02:49:00 PM,41441.3,29.40,54617.2,36.1551,,,,,
289,05/22/21 02:49:30 PM,41452.5,29.43,54601.4,36.1433,,,,,
290,05/22/21 02:50:00 PM,41435.7,29.41,54599.6,36.1420,,,,,
291,05/22/21 02:50:30 PM,41458.1,29.40,54639.4,36.1717,,,,,
292,05/22/21 02:51:00 PM,41463.7,29.41,54636.6,36.1696,,,,,
293,05/22/21 02:51:30 PM,41458.1,29.41,54629.2,36.1641,,,,,
294,05/22/21 02:52:00 PM,41441.3,29.36,54658.0,36.1855,,,,,
295,05/22/21 02:52:30 PM,41491.7,29.36,54724.6,36.2352,,,,,
296,05/22/21 02:53:00 PM,41435.7,29.37,54640.4,36.1724,,,,,
297,05/22/21 02:53:30 PM,41458.1,29.36,54680.2,36.2021,,,,,
298,05/22/21 02:54:00 PM,41435.7,29.41,54599.6,36.1420,,,,,
299,05/22/21 02:54:30 PM,41469.3,29.35,54705.2,36.2208,,,,,
300,05/22/21 02:55:00 PM,41357.4,29.35,54557.3,36.1104,,,,,
301,05/22/21 02:55:30 PM,41418.9,29.40,54587.6,36.1330,,,,,
302,05/22/21 02:56:00 PM,41474.9,29.40,54661.6,36.1882,,,,,
303,05/22/21 02:56:30 PM,41474.9,29.37,54692.2,36.2110,,,,,
304,05/22/21 02:57:00 PM,41430.1,29.38,54622.8,36.1593,,,,,
305,05/22/21 02:57:30 PM,41474.9,29.36,54702.4,36.2187,,,,,
306,05/22/21 02:58:00 PM,41486.1,29.47,54605.0,36.1460,,,,,
307,05/22/21 02:58:30 PM,41525.4,29.46,54667.0,36.1923,,,,,
308,05/22/21 02:59:00 PM,41491.7,29.41,54673.5,36.1971,,,,,
309,05/22/21 02:59:30 PM,41491.7,29.46,54622.6,36.1591,,,,,
310,05/22/21 03:00:00 PM,41559.1,29.53,54640.2,36.1723,,,,,
311,05/22/21 03:00:30 PM,41491.7,29.54,54541.3,36.0985,,,,,
312,05/22/21 03:01:00 PM,41514.2,29.42,54693.0,36.2117,,,,,
313,05/22/21 03:01:30 PM,41491.7,29.49,54592.1,36.1364,,,,,
314,05/22/21 03:02:00 PM,41441.3,29.47,54546.0,36.1020,,,,,
315,05/22/21 03:02:30 PM,41486.1,29.40,54676.3,36.1992,,,,,
316,05/22/21 03:03:00 PM,41402.1,29.42,54545.1,36.1013,,,,,
317,05/22/21 03:03:30 PM,41497.4,29.44,54650.5,36.1799,,,,,
318,05/22/21 03:04:00 PM,41486.1,29.41,54666.1,36.1916,,,,,
319,05/22/21 03:04:30 PM,41474.9,29.41,54651.4,36.1806,,,,,
320,05/22/21 03:05:00 PM,41441.3,29.43,54586.6,36.1323,,,,,
321,05/22/21 03:05:30 PM,41474.9,29.45,54610.6,36.1502,,,,,
322,05/22/21 03:06:00 PM,41525.4,29.52,54606.0,36.1467,,,,,
323,05/22/21 03:06:30 PM,41503.0,29.59,54505.4,36.0717,,,,,
324,05/22/21 03:07:00 PM,41497.4,29.59,54498.0,36.0662,,,,,
325,05/22/21 03:07:30 PM,41486.1,29.54,54533.9,36.0930,,,,,
326,05/22/21 03:08:00 PM,41559.1,29.63,54538.6,36.0965,,,,,
327,05/22/21 03:08:30 PM,41519.8,29.46,54659.7,36.1868,,,,,
328,05/22/21 03:09:00 PM,41491.7,29.51,54571.7,36.1212,,,,,
