"Plot Title: CT_327_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739327, SEN S/N: 20739327)","Temp, °C (LGR S/N: 20739327, SEN S/N: 20739327)","Specific Conductance, μS/cm (LGR S/N: 20739327)","Salinity, ppt (LGR S/N: 20739327)","Coupler Detached (LGR S/N: 20739327)","Coupler Attached (LGR S/N: 20739327)","Host Connected (LGR S/N: 20739327)","Stopped (LGR S/N: 20739327)","End Of File (LGR S/N: 20739327)"
1,05/22/21 12:11:00 PM,0.0,23.49,0.0,0.0123,Logged,,,,
2,05/22/21 12:11:30 PM,0.0,23.46,0.0,0.0123,,,,,
3,05/22/21 12:12:00 PM,0.0,23.44,0.0,0.0123,,,,,
4,05/22/21 12:12:30 PM,0.0,23.39,0.0,0.0123,,,,,
5,05/22/21 12:13:00 PM,0.0,23.33,0.0,0.0123,,,,,
6,05/22/21 12:13:30 PM,0.0,23.26,0.0,0.0123,,,,,
7,05/22/21 12:14:00 PM,0.0,23.19,0.0,0.0123,,,,,
8,05/22/21 12:14:30 PM,0.0,23.12,0.0,0.0123,,,,,
9,05/22/21 12:15:00 PM,0.0,23.04,0.0,0.0123,,,,,
10,05/22/21 12:15:30 PM,0.0,22.97,0.0,0.0123,,,,,
11,05/22/21 12:16:00 PM,0.0,22.88,0.0,0.0123,,,,,
12,05/22/21 12:16:30 PM,0.0,22.81,0.0,0.0123,,,,,
13,05/22/21 12:17:00 PM,0.0,22.73,0.0,0.0123,,,,,
14,05/22/21 12:17:30 PM,0.0,22.66,0.0,0.0123,,,,,
15,05/22/21 12:18:00 PM,0.0,22.59,0.0,0.0123,,,,,
16,05/22/21 12:18:30 PM,0.0,22.51,0.0,0.0123,,,,,
17,05/22/21 12:19:00 PM,0.0,22.44,0.0,0.0123,,,,,
18,05/22/21 12:19:30 PM,0.0,22.38,0.0,0.0123,,,,,
19,05/22/21 12:20:00 PM,0.0,22.33,0.0,0.0123,,,,,
20,05/22/21 12:20:30 PM,0.0,22.27,0.0,0.0123,,,,,
21,05/22/21 12:21:00 PM,0.0,22.22,0.0,0.0123,,,,,
22,05/22/21 12:21:30 PM,0.0,22.17,0.0,0.0123,,,,,
23,05/22/21 12:22:00 PM,0.0,22.13,0.0,0.0123,,,,,
24,05/22/21 12:22:30 PM,0.0,22.08,0.0,0.0123,,,,,
25,05/22/21 12:23:00 PM,0.0,22.03,0.0,0.0123,,,,,
26,05/22/21 12:23:30 PM,0.0,21.99,0.0,0.0123,,,,,
27,05/22/21 12:24:00 PM,0.0,21.96,0.0,0.0123,,,,,
28,05/22/21 12:24:30 PM,0.0,21.92,0.0,0.0123,,,,,
29,05/22/21 12:25:00 PM,0.0,21.88,0.0,0.0123,,,,,
30,05/22/21 12:25:30 PM,0.0,21.85,0.0,0.0123,,,,,
31,05/22/21 12:26:00 PM,0.0,21.81,0.0,0.0123,,,,,
32,05/22/21 12:26:30 PM,0.0,21.77,0.0,0.0123,,,,,
33,05/22/21 12:27:00 PM,0.0,21.74,0.0,0.0123,,,,,
34,05/22/21 12:27:30 PM,0.0,21.62,0.0,0.0123,,,,,
35,05/22/21 12:28:00 PM,0.0,22.51,0.0,0.0123,,,,,
36,05/22/21 12:28:30 PM,0.0,23.44,0.0,0.0123,,,,,
37,05/22/21 12:29:00 PM,0.0,23.35,0.0,0.0123,,,,,
38,05/22/21 12:29:30 PM,0.0,23.36,0.0,0.0123,,,,,
39,05/22/21 12:30:00 PM,0.0,23.72,0.0,0.0123,,,,,
40,05/22/21 12:30:30 PM,0.0,24.20,0.0,0.0123,,,,,
41,05/22/21 12:31:00 PM,49148.4,28.53,78951.7,55.0599,,,,,
42,05/22/21 12:31:30 PM,49002.8,28.76,78378.3,54.5970,,,,,
43,05/22/21 12:32:00 PM,49022.6,28.88,78234.0,54.4806,,,,,
44,05/22/21 12:32:30 PM,48989.6,28.94,78093.6,54.3674,,,,,
45,05/22/21 12:33:00 PM,48983.0,28.97,78039.2,54.3237,,,,,
46,05/22/21 12:33:30 PM,48963.2,29.01,77949.4,54.2512,,,,,
47,05/22/21 12:34:00 PM,49016.0,29.04,77989.9,54.2839,,,,,
48,05/22/21 12:34:30 PM,49002.8,29.05,77954.3,54.2552,,,,,
49,05/22/21 12:35:00 PM,48910.4,29.01,77865.1,54.1834,,,,,
50,05/22/21 12:35:30 PM,48936.8,29.01,77907.2,54.2173,,,,,
51,05/22/21 12:36:00 PM,48989.6,29.01,77991.5,54.2852,,,,,
52,05/22/21 12:36:30 PM,48943.4,29.01,77917.8,54.2258,,,,,
53,05/22/21 12:37:00 PM,48890.7,29.00,77848.3,54.1698,,,,,
54,05/22/21 12:37:30 PM,48969.8,29.00,77974.4,54.2715,,,,,
55,05/22/21 12:38:00 PM,48943.4,29.00,77932.3,54.2375,,,,,
56,05/22/21 12:38:30 PM,48956.6,29.00,77953.4,54.2545,,,,,
57,05/22/21 12:39:00 PM,48976.4,28.99,77999.5,54.2917,,,,,
58,05/22/21 12:39:30 PM,48923.6,29.02,77871.6,54.1887,,,,,
59,05/22/21 12:40:00 PM,48989.6,29.05,77933.2,54.2382,,,,,
60,05/22/21 12:40:30 PM,48996.2,29.05,77943.7,54.2467,,,,,
61,05/22/21 12:41:00 PM,48996.2,29.06,77929.2,54.2350,,,,,
62,05/22/21 12:41:30 PM,48969.8,29.07,77872.6,54.1894,,,,,
63,05/22/21 12:42:00 PM,48983.0,29.07,77893.6,54.2063,,,,,
64,05/22/21 12:42:30 PM,48963.2,29.09,77833.0,54.1575,,,,,
65,05/22/21 12:43:00 PM,49035.8,29.09,77948.6,54.2507,,,,,
66,05/22/21 12:43:30 PM,49029.2,29.12,77894.5,54.2071,,,,,
67,05/22/21 12:44:00 PM,48969.8,29.10,77829.0,54.1543,,,,,
68,05/22/21 12:44:30 PM,49009.4,29.11,77877.5,54.1934,,,,,
69,05/22/21 12:45:00 PM,48989.6,29.12,77831.5,54.1563,,,,,
70,05/22/21 12:45:30 PM,49075.5,29.13,77953.7,54.2547,,,,,
71,05/22/21 12:46:00 PM,49016.0,29.09,77917.1,54.2253,,,,,
72,05/22/21 12:46:30 PM,48976.4,29.09,77854.0,54.1745,,,,,
73,05/22/21 12:47:00 PM,48976.4,29.07,77883.1,54.1979,,,,,
74,05/22/21 12:47:30 PM,48996.2,29.09,77885.6,54.1999,,,,,
75,05/22/21 12:48:00 PM,48996.2,29.10,77871.0,54.1882,,,,,
76,05/22/21 12:48:30 PM,49016.0,29.10,77902.6,54.2136,,,,,
77,05/22/21 12:49:00 PM,49055.7,29.11,77951.2,54.2528,,,,,
78,05/22/21 12:49:30 PM,49029.2,29.13,77880.0,54.1954,,,,,
79,05/22/21 12:50:00 PM,48976.4,29.13,77795.9,54.1277,,,,,
80,05/22/21 12:50:30 PM,48956.6,29.15,77735.4,54.0790,,,,,
81,05/22/21 12:51:00 PM,49022.6,29.16,77825.9,54.1518,,,,,
82,05/22/21 12:51:30 PM,49022.6,29.13,77869.5,54.1869,,,,,
83,05/22/21 12:52:00 PM,49075.5,29.15,77924.6,54.2313,,,,,
84,05/22/21 12:52:30 PM,49002.8,29.13,77838.0,54.1615,,,,,
85,05/22/21 12:53:00 PM,49029.2,29.16,77836.4,54.1603,,,,,
86,05/22/21 12:53:30 PM,48976.4,29.16,77752.4,54.0927,,,,,
87,05/22/21 12:54:00 PM,49042.4,29.17,77842.9,54.1655,,,,,
