"Plot Title: CT_335_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739335, SEN S/N: 20739335)","Temp, °C (LGR S/N: 20739335, SEN S/N: 20739335)","Specific Conductance, μS/cm (LGR S/N: 20739335)","Salinity, ppt (LGR S/N: 20739335)","Coupler Detached (LGR S/N: 20739335)","Coupler Attached (LGR S/N: 20739335)","Host Connected (LGR S/N: 20739335)","Stopped (LGR S/N: 20739335)","End Of File (LGR S/N: 20739335)"
1,05/22/21 12:16:30 PM,0.0,23.44,0.0,0.0123,Logged,,,,
2,05/22/21 12:17:00 PM,0.0,23.47,0.0,0.0123,,,,,
3,05/22/21 12:17:30 PM,0.0,23.50,0.0,0.0123,,,,,
4,05/22/21 12:18:00 PM,0.0,23.53,0.0,0.0123,,,,,
5,05/22/21 12:18:30 PM,0.0,23.55,0.0,0.0123,,,,,
6,05/22/21 12:19:00 PM,0.0,23.56,0.0,0.0123,,,,,
7,05/22/21 12:19:30 PM,0.0,23.57,0.0,0.0123,,,,,
8,05/22/21 12:20:00 PM,0.0,23.58,0.0,0.0123,,,,,
9,05/22/21 12:20:30 PM,0.0,23.58,0.0,0.0123,,,,,
10,05/22/21 12:21:00 PM,0.0,23.61,0.0,0.0123,,,,,
11,05/22/21 12:21:30 PM,0.0,23.61,0.0,0.0123,,,,,
12,05/22/21 12:22:00 PM,0.0,23.62,0.0,0.0123,,,,,
13,05/22/21 12:22:30 PM,0.0,23.62,0.0,0.0123,,,,,
14,05/22/21 12:23:00 PM,0.0,23.62,0.0,0.0123,,,,,
15,05/22/21 12:23:30 PM,0.0,23.63,0.0,0.0123,,,,,
16,05/22/21 12:24:00 PM,0.0,23.63,0.0,0.0123,,,,,
17,05/22/21 12:24:30 PM,0.0,23.63,0.0,0.0123,,,,,
18,05/22/21 12:25:00 PM,0.0,23.63,0.0,0.0123,,,,,
19,05/22/21 12:25:30 PM,0.0,23.63,0.0,0.0123,,,,,
20,05/22/21 12:26:00 PM,0.0,23.64,0.0,0.0123,,,,,
21,05/22/21 12:26:30 PM,0.0,23.64,0.0,0.0123,,,,,
22,05/22/21 12:27:00 PM,0.0,23.64,0.0,0.0123,,,,,
23,05/22/21 12:27:30 PM,0.0,23.66,0.0,0.0123,,,,,
24,05/22/21 12:28:00 PM,0.0,24.82,0.0,0.0123,,,,,
25,05/22/21 12:28:30 PM,0.0,25.62,0.0,0.0123,,,,,
26,05/22/21 12:29:00 PM,0.0,24.96,0.0,0.0123,,,,,
27,05/22/21 12:29:30 PM,43466.8,28.73,55665.2,36.9383,,,,,
28,05/22/21 12:30:00 PM,43311.3,28.82,55372.0,36.7189,,,,,
29,05/22/21 12:30:30 PM,43204.2,28.87,55183.0,36.5776,,,,,
30,05/22/21 12:31:00 PM,43164.7,28.88,55122.2,36.5321,,,,,
31,05/22/21 12:31:30 PM,43125.2,28.90,55051.0,36.4789,,,,,
32,05/22/21 12:32:00 PM,43117.3,28.93,55009.9,36.4483,,,,,
33,05/22/21 12:32:30 PM,43046.4,28.95,54898.7,36.3652,,,,,
