"Plot Title: CT_338_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739338, SEN S/N: 20739338)","Temp, °C (LGR S/N: 20739338, SEN S/N: 20739338)","Specific Conductance, μS/cm (LGR S/N: 20739338)","Salinity, ppt (LGR S/N: 20739338)","Coupler Detached (LGR S/N: 20739338)","Coupler Attached (LGR S/N: 20739338)","Host Connected (LGR S/N: 20739338)","Stopped (LGR S/N: 20739338)","End Of File (LGR S/N: 20739338)"
1,05/22/21 12:12:30 PM,0.0,23.82,0.0,0.0123,Logged,,,,
2,05/22/21 12:13:00 PM,0.0,23.84,0.0,0.0123,,,,,
3,05/22/21 12:13:30 PM,0.0,23.85,0.0,0.0123,,,,,
4,05/22/21 12:14:00 PM,0.0,23.86,0.0,0.0123,,,,,
5,05/22/21 12:14:30 PM,0.0,23.86,0.0,0.0123,,,,,
6,05/22/21 12:15:00 PM,0.0,23.86,0.0,0.0123,,,,,
7,05/22/21 12:15:30 PM,0.0,23.86,0.0,0.0123,,,,,
8,05/22/21 12:16:00 PM,0.0,23.85,0.0,0.0123,,,,,
9,05/22/21 12:16:30 PM,0.0,23.85,0.0,0.0123,,,,,
10,05/22/21 12:17:00 PM,0.0,23.85,0.0,0.0123,,,,,
11,05/22/21 12:17:30 PM,0.0,23.84,0.0,0.0123,,,,,
12,05/22/21 12:18:00 PM,0.0,23.84,0.0,0.0123,,,,,
13,05/22/21 12:18:30 PM,0.0,23.84,0.0,0.0123,,,,,
14,05/22/21 12:19:00 PM,0.0,23.82,0.0,0.0123,,,,,
15,05/22/21 12:19:30 PM,0.0,23.81,0.0,0.0123,,,,,
16,05/22/21 12:20:00 PM,0.0,23.81,0.0,0.0123,,,,,
17,05/22/21 12:20:30 PM,0.0,23.80,0.0,0.0123,,,,,
18,05/22/21 12:21:00 PM,0.0,23.79,0.0,0.0123,,,,,
19,05/22/21 12:21:30 PM,0.0,23.79,0.0,0.0123,,,,,
20,05/22/21 12:22:00 PM,0.0,23.79,0.0,0.0123,,,,,
21,05/22/21 12:22:30 PM,0.0,23.78,0.0,0.0123,,,,,
22,05/22/21 12:23:00 PM,0.0,23.76,0.0,0.0123,,,,,
23,05/22/21 12:23:30 PM,0.0,23.76,0.0,0.0123,,,,,
24,05/22/21 12:24:00 PM,0.0,23.76,0.0,0.0123,,,,,
25,05/22/21 12:24:30 PM,0.0,23.75,0.0,0.0123,,,,,
26,05/22/21 12:25:00 PM,0.0,23.75,0.0,0.0123,,,,,
27,05/22/21 12:25:30 PM,0.0,23.75,0.0,0.0123,,,,,
