"Plot Title: CT_325_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739325, SEN S/N: 20739325)","Temp, °C (LGR S/N: 20739325, SEN S/N: 20739325)","Specific Conductance, μS/cm (LGR S/N: 20739325)","Salinity, ppt (LGR S/N: 20739325)","Coupler Detached (LGR S/N: 20739325)","Coupler Attached (LGR S/N: 20739325)","Host Connected (LGR S/N: 20739325)","Stopped (LGR S/N: 20739325)","End Of File (LGR S/N: 20739325)"
1,05/22/21 12:21:00 PM,0.0,23.69,0.0,0.0123,Logged,,,,
2,05/22/21 12:21:30 PM,0.0,23.70,0.0,0.0123,,,,,
3,05/22/21 12:22:00 PM,0.0,23.72,0.0,0.0123,,,,,
4,05/22/21 12:22:30 PM,0.0,23.75,0.0,0.0123,,,,,
5,05/22/21 12:23:00 PM,0.0,23.76,0.0,0.0123,,,,,
6,05/22/21 12:23:30 PM,0.0,23.79,0.0,0.0123,,,,,
7,05/22/21 12:24:00 PM,0.0,23.80,0.0,0.0123,,,,,
8,05/22/21 12:24:30 PM,0.0,23.81,0.0,0.0123,,,,,
9,05/22/21 12:25:00 PM,0.0,23.81,0.0,0.0123,,,,,
10,05/22/21 12:25:30 PM,0.0,23.82,0.0,0.0123,,,,,
11,05/22/21 12:26:00 PM,0.0,23.83,0.0,0.0123,,,,,
12,05/22/21 12:26:30 PM,0.0,23.83,0.0,0.0123,,,,,
13,05/22/21 12:27:00 PM,0.0,23.85,0.0,0.0123,,,,,
14,05/22/21 12:27:30 PM,0.0,23.86,0.0,0.0123,,,,,
15,05/22/21 12:28:00 PM,0.0,24.20,0.0,0.0123,,,,,
16,05/22/21 12:28:30 PM,0.0,24.60,0.0,0.0123,,,,,
17,05/22/21 12:29:00 PM,0.0,24.55,0.0,0.0123,,,,,
18,05/22/21 12:29:30 PM,43661.1,28.91,58689.3,39.2139,,,,,
19,05/22/21 12:30:00 PM,43417.6,29.04,58219.4,38.8588,,,,,
20,05/22/21 12:30:30 PM,43236.5,29.06,57954.4,38.6588,,,,,
21,05/22/21 12:31:00 PM,43125.7,29.12,57740.8,38.4977,,,,,
22,05/22/21 12:31:30 PM,43010.8,29.16,57543.6,38.3491,,,,,
23,05/22/21 12:32:00 PM,42919.3,29.19,57388.8,38.2325,,,,,
24,05/22/21 12:32:30 PM,42878.2,29.21,57312.3,38.1749,,,,,
25,05/22/21 12:33:00 PM,42864.5,29.22,57283.3,38.1530,,,,,
26,05/22/21 12:33:30 PM,42787.2,29.22,57179.8,38.0751,,,,,
27,05/22/21 12:34:00 PM,42750.9,29.23,57120.5,38.0305,,,,,
28,05/22/21 12:34:30 PM,42664.8,29.22,57015.9,37.9519,,,,,
29,05/22/21 12:35:00 PM,42642.2,29.21,56996.3,37.9371,,,,,
30,05/22/21 12:35:30 PM,42628.7,29.20,56988.9,37.9315,,,,,
31,05/22/21 12:36:00 PM,42592.6,29.19,56951.2,37.9032,,,,,
32,05/22/21 12:36:30 PM,42570.1,29.19,56921.0,37.8805,,,,,
33,05/22/21 12:37:00 PM,42556.6,29.17,56924.2,37.8829,,,,,
34,05/22/21 12:37:30 PM,42484.6,29.17,56827.8,37.8104,,,,,
35,05/22/21 12:38:00 PM,42489.1,29.15,56855.0,37.8309,,,,,
36,05/22/21 12:38:30 PM,42493.6,29.15,56861.1,37.8354,,,,,
37,05/22/21 12:39:00 PM,42439.8,29.16,56778.3,37.7733,,,,,
38,05/22/21 12:39:30 PM,42421.9,29.17,56743.7,37.7473,,,,,
39,05/22/21 12:40:00 PM,42399.5,29.19,56692.5,37.7088,,,,,
40,05/22/21 12:40:30 PM,42363.8,29.19,56644.7,37.6729,,,,,
41,05/22/21 12:41:00 PM,42337.0,29.19,56608.8,37.6459,,,,,
42,05/22/21 12:41:30 PM,42377.2,29.21,56641.5,37.6704,,,,,
43,05/22/21 12:42:00 PM,42363.8,29.21,56623.5,37.6570,,,,,
44,05/22/21 12:42:30 PM,42337.0,29.21,56587.6,37.6300,,,,,
45,05/22/21 12:43:00 PM,42310.3,29.22,56541.3,37.5952,,,,,
