"Plot Title: CT_316_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739316, SEN S/N: 20739316)","Temp, °C (LGR S/N: 20739316, SEN S/N: 20739316)","Specific Conductance, μS/cm (LGR S/N: 20739316)","Salinity, ppt (LGR S/N: 20739316)","Coupler Detached (LGR S/N: 20739316)","Coupler Attached (LGR S/N: 20739316)","Host Connected (LGR S/N: 20739316)","Stopped (LGR S/N: 20739316)","End Of File (LGR S/N: 20739316)"
1,05/22/21 12:00:30 PM,0.0,23.92,0.0,0.0123,Logged,,,,
2,05/22/21 12:01:00 PM,0.0,24.13,0.0,0.0123,,,,,
3,05/22/21 12:01:30 PM,0.0,24.30,0.0,0.0123,,,,,
4,05/22/21 12:02:00 PM,0.0,24.52,0.0,0.0123,,,,,
5,05/22/21 12:02:30 PM,0.0,24.74,0.0,0.0123,,,,,
6,05/22/21 12:03:00 PM,0.0,24.93,0.0,0.0123,,,,,
7,05/22/21 12:03:30 PM,0.0,25.07,0.0,0.0123,,,,,
8,05/22/21 12:04:00 PM,0.0,25.01,0.0,0.0123,,,,,
9,05/22/21 12:04:30 PM,0.0,24.98,0.0,0.0123,,,,,
10,05/22/21 12:05:00 PM,0.0,25.01,0.0,0.0123,,,,,
11,05/22/21 12:05:30 PM,0.0,25.03,0.0,0.0123,,,,,
12,05/22/21 12:06:00 PM,0.0,25.01,0.0,0.0123,,,,,
13,05/22/21 12:06:30 PM,0.0,24.97,0.0,0.0123,,,,,
14,05/22/21 12:07:00 PM,0.0,24.95,0.0,0.0123,,,,,
15,05/22/21 12:07:30 PM,0.0,24.91,0.0,0.0123,,,,,
16,05/22/21 12:08:00 PM,0.0,24.90,0.0,0.0123,,,,,
17,05/22/21 12:08:30 PM,0.0,24.86,0.0,0.0123,,,,,
18,05/22/21 12:09:00 PM,0.0,24.84,0.0,0.0123,,,,,
19,05/22/21 12:09:30 PM,0.0,24.80,0.0,0.0123,,,,,
20,05/22/21 12:10:00 PM,0.0,24.77,0.0,0.0123,,,,,
21,05/22/21 12:10:30 PM,0.0,24.76,0.0,0.0123,,,,,
22,05/22/21 12:11:00 PM,0.0,24.73,0.0,0.0123,,,,,
23,05/22/21 12:11:30 PM,0.0,24.70,0.0,0.0123,,,,,
24,05/22/21 12:12:00 PM,0.0,24.68,0.0,0.0123,,,,,
25,05/22/21 12:12:30 PM,0.0,24.65,0.0,0.0123,,,,,
26,05/22/21 12:13:00 PM,0.0,24.63,0.0,0.0123,,,,,
27,05/22/21 12:13:30 PM,0.0,24.59,0.0,0.0123,,,,,
28,05/22/21 12:14:00 PM,0.0,24.57,0.0,0.0123,,,,,
29,05/22/21 12:14:30 PM,0.0,24.54,0.0,0.0123,,,,,
30,05/22/21 12:15:00 PM,0.0,24.52,0.0,0.0123,,,,,
31,05/22/21 12:15:30 PM,0.0,24.49,0.0,0.0123,,,,,
32,05/22/21 12:16:00 PM,0.0,24.47,0.0,0.0123,,,,,
33,05/22/21 12:16:30 PM,0.0,24.44,0.0,0.0123,,,,,
34,05/22/21 12:17:00 PM,0.0,24.43,0.0,0.0123,,,,,
35,05/22/21 12:17:30 PM,0.0,24.41,0.0,0.0123,,,,,
36,05/22/21 12:18:00 PM,0.0,24.38,0.0,0.0123,,,,,
37,05/22/21 12:18:30 PM,0.0,24.36,0.0,0.0123,,,,,
38,05/22/21 12:19:00 PM,0.0,24.35,0.0,0.0123,,,,,
39,05/22/21 12:19:30 PM,0.0,24.32,0.0,0.0123,,,,,
40,05/22/21 12:20:00 PM,0.0,24.30,0.0,0.0123,,,,,
41,05/22/21 12:20:30 PM,0.0,24.28,0.0,0.0123,,,,,
42,05/22/21 12:21:00 PM,0.0,24.27,0.0,0.0123,,,,,
43,05/22/21 12:21:30 PM,0.0,24.25,0.0,0.0123,,,,,
44,05/22/21 12:22:00 PM,0.0,24.22,0.0,0.0123,,,,,
45,05/22/21 12:22:30 PM,0.0,24.21,0.0,0.0123,,,,,
46,05/22/21 12:23:00 PM,0.0,24.20,0.0,0.0123,,,,,
47,05/22/21 12:23:30 PM,0.0,24.19,0.0,0.0123,,,,,
48,05/22/21 12:24:00 PM,0.0,24.16,0.0,0.0123,,,,,
49,05/22/21 12:24:30 PM,0.0,24.15,0.0,0.0123,,,,,
50,05/22/21 12:25:00 PM,0.0,24.14,0.0,0.0123,,,,,
51,05/22/21 12:25:30 PM,0.0,24.13,0.0,0.0123,,,,,
52,05/22/21 12:26:00 PM,0.0,24.10,0.0,0.0123,,,,,
53,05/22/21 12:26:30 PM,0.0,24.09,0.0,0.0123,,,,,
54,05/22/21 12:27:00 PM,0.0,24.08,0.0,0.0123,,,,,
55,05/22/21 12:27:30 PM,0.0,24.06,0.0,0.0123,,,,,
56,05/22/21 12:28:00 PM,0.0,24.60,0.0,0.0123,,,,,
57,05/22/21 12:28:30 PM,0.0,25.08,0.0,0.0123,,,,,
58,05/22/21 12:29:00 PM,0.0,24.86,0.0,0.0123,,,,,
59,05/22/21 12:29:30 PM,0.0,24.98,0.0,0.0123,,,,,
60,05/22/21 12:30:00 PM,0.0,25.14,0.0,0.0123,,,,,
61,05/22/21 12:30:30 PM,0.0,25.25,0.0,0.0123,,,,,
62,05/22/21 12:31:00 PM,0.0,25.40,0.0,0.0123,,,,,
63,05/22/21 12:31:30 PM,43283.8,28.79,1035819.0,3562.8085,,,,,
64,05/22/21 12:32:00 PM,43098.0,28.73,1032529.1,3536.7825,,,,,
65,05/22/21 12:32:30 PM,43082.9,28.98,1027333.9,3495.9340,,,,,
66,05/22/21 12:33:00 PM,43086.6,28.98,1027422.3,3496.6263,,,,,
67,05/22/21 12:33:30 PM,43067.8,29.17,1023327.3,3464.6410,,,,,
68,05/22/21 12:34:00 PM,43082.9,29.22,1022730.7,3459.9964,,,,,
69,05/22/21 12:34:30 PM,43071.5,29.33,1020362.0,3441.5984,,,,,
70,05/22/21 12:35:00 PM,43082.9,29.30,1021204.1,3448.1316,,,,,
71,05/22/21 12:35:30 PM,43052.7,29.30,1020486.9,3442.5668,,,,,
72,05/22/21 12:36:00 PM,43030.0,29.32,1019567.3,3435.4395,,,,,
