"Plot Title: CT_346_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739346, SEN S/N: 20739346)","Temp, °C (LGR S/N: 20739346, SEN S/N: 20739346)","Specific Conductance, μS/cm (LGR S/N: 20739346)","Salinity, ppt (LGR S/N: 20739346)","Coupler Detached (LGR S/N: 20739346)","Coupler Attached (LGR S/N: 20739346)","Host Connected (LGR S/N: 20739346)","Stopped (LGR S/N: 20739346)","End Of File (LGR S/N: 20739346)"
1,05/22/21 12:00:00 PM,0.0,23.91,0.0,0.0123,Logged,,,,
2,05/22/21 12:00:30 PM,0.0,23.95,0.0,0.0123,,,,,
3,05/22/21 12:01:00 PM,0.0,24.17,0.0,0.0123,,,,,
4,05/22/21 12:01:30 PM,0.0,24.41,0.0,0.0123,,,,,
5,05/22/21 12:02:00 PM,0.0,24.56,0.0,0.0123,,,,,
6,05/22/21 12:02:30 PM,0.0,24.61,0.0,0.0123,,,,,
7,05/22/21 12:03:00 PM,0.0,24.69,0.0,0.0123,,,,,
8,05/22/21 12:03:30 PM,0.0,24.81,0.0,0.0123,,,,,
9,05/22/21 12:04:00 PM,0.0,24.70,0.0,0.0123,,,,,
10,05/22/21 12:04:30 PM,0.0,24.65,0.0,0.0123,,,,,
11,05/22/21 12:05:00 PM,0.0,24.61,0.0,0.0123,,,,,
12,05/22/21 12:05:30 PM,0.0,24.54,0.0,0.0123,,,,,
13,05/22/21 12:06:00 PM,0.0,24.49,0.0,0.0123,,,,,
14,05/22/21 12:06:30 PM,0.0,24.43,0.0,0.0123,,,,,
15,05/22/21 12:07:00 PM,0.0,24.38,0.0,0.0123,,,,,
16,05/22/21 12:07:30 PM,0.0,24.34,0.0,0.0123,,,,,
17,05/22/21 12:08:00 PM,0.0,24.30,0.0,0.0123,,,,,
18,05/22/21 12:08:30 PM,0.0,24.29,0.0,0.0123,,,,,
19,05/22/21 12:09:00 PM,0.0,24.28,0.0,0.0123,,,,,
20,05/22/21 12:09:30 PM,0.0,24.24,0.0,0.0123,,,,,
21,05/22/21 12:10:00 PM,0.0,24.18,0.0,0.0123,,,,,
22,05/22/21 12:10:30 PM,0.0,24.13,0.0,0.0123,,,,,
23,05/22/21 12:11:00 PM,0.0,24.08,0.0,0.0123,,,,,
24,05/22/21 12:11:30 PM,0.0,24.08,0.0,0.0123,,,,,
25,05/22/21 12:12:00 PM,0.0,24.06,0.0,0.0123,,,,,
26,05/22/21 12:12:30 PM,0.0,24.05,0.0,0.0123,,,,,
27,05/22/21 12:13:00 PM,0.0,24.00,0.0,0.0123,,,,,
28,05/22/21 12:13:30 PM,0.0,23.92,0.0,0.0123,,,,,
29,05/22/21 12:14:00 PM,0.0,23.87,0.0,0.0123,,,,,
30,05/22/21 12:14:30 PM,0.0,23.82,0.0,0.0123,,,,,
31,05/22/21 12:15:00 PM,0.0,23.82,0.0,0.0123,,,,,
32,05/22/21 12:15:30 PM,0.0,23.80,0.0,0.0123,,,,,
33,05/22/21 12:16:00 PM,0.0,23.77,0.0,0.0123,,,,,
34,05/22/21 12:16:30 PM,0.0,23.74,0.0,0.0123,,,,,
35,05/22/21 12:17:00 PM,0.0,23.74,0.0,0.0123,,,,,
36,05/22/21 12:17:30 PM,0.0,23.69,0.0,0.0123,,,,,
37,05/22/21 12:18:00 PM,0.0,23.68,0.0,0.0123,,,,,
38,05/22/21 12:18:30 PM,0.0,23.64,0.0,0.0123,,,,,
39,05/22/21 12:19:00 PM,0.0,23.61,0.0,0.0123,,,,,
40,05/22/21 12:19:30 PM,0.0,23.59,0.0,0.0123,,,,,
41,05/22/21 12:20:00 PM,0.0,23.58,0.0,0.0123,,,,,
42,05/22/21 12:20:30 PM,0.0,23.57,0.0,0.0123,,,,,
43,05/22/21 12:21:00 PM,0.0,23.53,0.0,0.0123,,,,,
44,05/22/21 12:21:30 PM,0.0,23.48,0.0,0.0123,,,,,
45,05/22/21 12:22:00 PM,0.0,23.47,0.0,0.0123,,,,,
46,05/22/21 12:22:30 PM,0.0,23.44,0.0,0.0123,,,,,
47,05/22/21 12:23:00 PM,0.0,23.42,0.0,0.0123,,,,,
48,05/22/21 12:23:30 PM,0.0,23.40,0.0,0.0123,,,,,
49,05/22/21 12:24:00 PM,0.0,23.39,0.0,0.0123,,,,,
50,05/22/21 12:24:30 PM,0.0,23.37,0.0,0.0123,,,,,
51,05/22/21 12:25:00 PM,0.0,23.36,0.0,0.0123,,,,,
52,05/22/21 12:25:30 PM,0.0,23.34,0.0,0.0123,,,,,
53,05/22/21 12:26:00 PM,0.0,23.34,0.0,0.0123,,,,,
54,05/22/21 12:26:30 PM,0.0,23.32,0.0,0.0123,,,,,
55,05/22/21 12:27:00 PM,0.0,23.31,0.0,0.0123,,,,,
