"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-22 13:00:00,"CT_329_052221_CG",29.22,40819.4,59325.7133333333,29.186,NA,36.2618494912353
"2",2021-05-22 13:00:30,"CT_329_052221_CG",29.22,40770.8,59277.1133333333,29.186,NA,36.2283042465575
"3",2021-05-22 13:01:00,"CT_329_052221_CG",29.21,40712.6,59218.9133333333,29.176,NA,36.1957085211304
"4",2021-05-22 13:01:30,"CT_329_052221_CG",29.21,40712.6,59218.9133333333,29.176,NA,36.1957085211304
"5",2021-05-22 13:02:00,"CT_329_052221_CG",29.2,40673.9,59180.2133333333,29.166,NA,36.1765652816271
"6",2021-05-22 13:02:30,"CT_329_052221_CG",29.21,40638.4,59144.7133333333,29.176,NA,36.1445017543019
"7",2021-05-22 13:03:00,"CT_329_052221_CG",29.21,40590.2,59096.5133333333,29.176,NA,36.1112445251339
"8",2021-05-22 13:03:30,"CT_329_052221_CG",29.22,40561.3,59067.6133333333,29.186,NA,36.0837600121429
"9",2021-05-22 13:04:00,"CT_329_052221_CG",29.22,40503.6,59009.9133333333,29.186,NA,36.0439668688447
"10",2021-05-22 13:04:30,"CT_329_052221_CG",29.24,40420.5,58926.8133333333,29.206,NA,35.9716262833112
"11",2021-05-22 13:05:00,"CT_329_052221_CG",29.22,40442.8,58949.1133333333,29.186,NA,36.0020436867193
"12",2021-05-22 13:05:30,"CT_329_052221_CG",29.22,40436.4,58942.7133333333,29.186,NA,35.9976311914357
"13",2021-05-22 13:06:00,"CT_329_052221_CG",29.24,40382.2,58888.5133333333,29.206,NA,35.9452348467608
"14",2021-05-22 13:06:30,"CT_329_052221_CG",29.22,40340.8,58847.1133333333,29.186,NA,35.9317302283531
"15",2021-05-22 13:07:00,"CT_329_052221_CG",29.22,40277.3,58783.6133333333,29.186,NA,35.8879681701201
"16",2021-05-22 13:07:30,"CT_329_052221_CG",29.24,40280.4,58786.7133333333,29.206,NA,35.8751029919216
"17",2021-05-22 13:08:00,"CT_329_052221_CG",29.24,40296.3,58802.6133333333,29.206,NA,35.8860552927278
"18",2021-05-22 13:08:30,"CT_329_052221_CG",29.24,40179.1,58685.4133333333,29.206,NA,35.8053381285523
"19",2021-05-22 13:09:00,"CT_329_052221_CG",29.24,40084.5,58590.8133333333,29.206,NA,35.7402078234436
"20",2021-05-22 13:09:30,"CT_329_052221_CG",29.24,40043.6,58549.9133333333,29.206,NA,35.7120550198107
"21",2021-05-22 13:10:00,"CT_329_052221_CG",29.22,40059.3,58565.6133333333,29.186,NA,35.7377971773737
"22",2021-05-22 13:10:30,"CT_329_052221_CG",29.24,40071.9,58578.2133333333,29.206,NA,35.7315344420034
"23",2021-05-22 13:11:00,"CT_329_052221_CG",29.24,39983.9,58490.2133333333,29.206,NA,35.6709681419675
"24",2021-05-22 13:11:30,"CT_329_052221_CG",29.24,39980.8,58487.1133333333,29.206,NA,35.6688348657579
"25",2021-05-22 13:12:00,"CT_329_052221_CG",29.25,40232.9,58739.2133333333,29.216,NA,35.8348974705607
"26",2021-05-22 13:12:30,"CT_329_052221_CG",29.25,40163.3,58669.6133333333,29.216,NA,35.7869794065921
"27",2021-05-22 13:13:00,"CT_329_052221_CG",29.26,40153.8,58660.1133333333,29.226,NA,35.7729643744528
"28",2021-05-22 13:13:30,"CT_329_052221_CG",29.25,40084.5,58590.8133333333,29.216,NA,35.7327401498513
"29",2021-05-22 13:14:00,"CT_329_052221_CG",29.25,40112.8,58619.1133333333,29.216,NA,35.7522179119376
"30",2021-05-22 13:14:30,"CT_329_052221_CG",29.26,39899.4,58405.7133333333,29.226,NA,35.59794882909
"31",2021-05-22 13:15:00,"CT_329_052221_CG",29.29,39990.2,58496.5133333333,29.256,NA,35.6380613370004
"32",2021-05-22 13:15:30,"CT_329_052221_CG",29.26,39865.1,58371.4133333333,29.226,NA,35.5743628412713
"33",2021-05-22 13:16:00,"CT_329_052221_CG",29.27,39855.7,58362.0133333333,29.236,NA,35.5604709565045
"34",2021-05-22 13:16:30,"CT_329_052221_CG",29.26,39946.3,58452.6133333333,29.226,NA,35.630203226754
"35",2021-05-22 13:17:00,"CT_329_052221_CG",29.26,39629.1,58135.4133333333,29.226,NA,35.4121500895362
"36",2021-05-22 13:17:30,"CT_329_052221_CG",29.27,39812.1,58318.4133333333,29.236,NA,35.5305010016626
"37",2021-05-22 13:18:00,"CT_329_052221_CG",29.27,39616.8,58123.1133333333,29.236,NA,35.3963059226064
"38",2021-05-22 13:18:30,"CT_329_052221_CG",29.27,39669.3,58175.6133333333,29.236,NA,35.432371661759
"39",2021-05-22 13:19:00,"CT_329_052221_CG",29.27,39626.1,58132.4133333333,29.236,NA,35.4026942708604
"40",2021-05-22 13:19:30,"CT_329_052221_CG",29.29,39601.4,58107.7133333333,29.256,NA,35.3709537370717
"41",2021-05-22 13:20:00,"CT_329_052221_CG",29.27,39401.6,57907.9133333333,29.236,NA,35.2485338120376
"42",2021-05-22 13:20:30,"CT_329_052221_CG",29.29,39462.9,57969.2133333333,29.256,NA,35.2758834207132
"43",2021-05-22 13:21:00,"CT_329_052221_CG",29.27,39386.3,57892.6133333333,29.236,NA,35.2380315707832
"44",2021-05-22 13:21:30,"CT_329_052221_CG",29.27,39313,57819.3133333333,29.236,NA,35.1877240232369
"45",2021-05-22 13:22:00,"CT_329_052221_CG",29.26,39291.7,57798.0133333333,29.226,NA,35.1804527129008
"46",2021-05-22 13:22:30,"CT_329_052221_CG",29.27,39325.2,57831.5133333333,29.236,NA,35.1960963594844
"47",2021-05-22 13:23:00,"CT_329_052221_CG",29.27,41119.6,59625.9133333333,29.236,NA,36.4310641167366
"48",2021-05-22 13:23:30,"CT_329_052221_CG",29.26,41027.9,59534.2133333333,29.226,NA,36.3753846970983
"49",2021-05-22 13:24:00,"CT_329_052221_CG",29.26,41090.1,59596.4133333333,29.226,NA,36.4183159869807
"50",2021-05-22 13:24:30,"CT_329_052221_CG",29.26,41136,59642.3133333333,29.226,NA,36.4500022217
"51",2021-05-22 13:25:00,"CT_329_052221_CG",29.27,40959.3,59465.6133333333,29.236,NA,36.3204535777172
"52",2021-05-22 13:25:30,"CT_329_052221_CG",29.26,40816.2,59322.5133333333,29.226,NA,36.2293298964409
"53",2021-05-22 13:26:00,"CT_329_052221_CG",29.26,40923.4,59429.7133333333,29.226,NA,36.3032764254749
"54",2021-05-22 13:26:30,"CT_329_052221_CG",29.25,41037.7,59544.0133333333,29.216,NA,36.3897548528591
"55",2021-05-22 13:27:00,"CT_329_052221_CG",29.26,41536.7,60043.0133333333,29.226,NA,36.7268139497025
"56",2021-05-22 13:27:30,"CT_329_052221_CG",29.27,41510,60016.3133333333,29.236,NA,36.7006838192543
"57",2021-05-22 13:28:00,"CT_329_052221_CG",29.27,41510,60016.3133333333,29.236,NA,36.7006838192543
"58",2021-05-22 13:28:30,"CT_329_052221_CG",29.27,41503.3,60009.6133333333,29.236,NA,36.6960538261371
"59",2021-05-22 13:29:00,"CT_329_052221_CG",29.26,41493.3,59999.6133333333,29.226,NA,36.6968153855844
"60",2021-05-22 13:29:30,"CT_329_052221_CG",29.26,41486.7,59993.0133333333,29.226,NA,36.6922537528526
"61",2021-05-22 13:30:00,"CT_329_052221_CG",29.26,41473.4,59979.7133333333,29.226,NA,36.6830616611894
"62",2021-05-22 13:30:30,"CT_329_052221_CG",29.26,41473.4,59979.7133333333,29.226,NA,36.6830616611894
"63",2021-05-22 13:31:00,"CT_329_052221_CG",29.25,41550.1,60056.4133333333,29.216,NA,36.7437600070125
"64",2021-05-22 13:31:30,"CT_329_052221_CG",29.26,41560.1,60066.4133333333,29.226,NA,36.7429900001394
"65",2021-05-22 13:32:00,"CT_329_052221_CG",29.26,41768.1,60274.4133333333,29.226,NA,36.8868297485204
"66",2021-05-22 13:32:30,"CT_329_052221_CG",29.26,41781.5,60287.8133333333,29.226,NA,36.8960995918327
"67",2021-05-22 13:33:00,"CT_329_052221_CG",29.26,41754.6,60260.9133333333,29.226,NA,36.877491124363
"68",2021-05-22 13:33:30,"CT_329_052221_CG",29.25,41764.7,60271.0133333333,29.216,NA,36.8921927972954
"69",2021-05-22 13:34:00,"CT_329_052221_CG",29.25,41754.6,60260.9133333333,29.216,NA,36.8852046517751
"70",2021-05-22 13:34:30,"CT_329_052221_CG",29.25,41744.5,60250.8133333333,29.216,NA,36.8782167294162
"71",2021-05-22 13:35:00,"CT_329_052221_CG",29.24,41764.7,60271.0133333333,29.206,NA,36.8999105556022
"72",2021-05-22 13:35:30,"CT_329_052221_CG",29.26,41771.4,60277.7133333333,29.226,NA,36.8891125839359
"73",2021-05-22 13:36:00,"CT_329_052221_CG",29.26,41764.7,60271.0133333333,29.226,NA,36.8844777611831
