"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-22 13:00:00,"CT_327_052221_CG",29.1,49042.4,74934.8466666667,29.1233333333333,NA,47.3662770254058
"2",2021-05-22 13:00:30,"CT_327_052221_CG",29.1,49022.6,74915.0466666667,29.1233333333333,NA,47.3519114366982
"3",2021-05-22 13:01:00,"CT_327_052221_CG",29.09,49009.4,74901.8466666667,29.1133333333333,NA,47.3523504995058
"4",2021-05-22 13:01:30,"CT_327_052221_CG",29.07,49022.6,74915.0466666667,29.0933333333333,NA,47.3819754782627
"5",2021-05-22 13:02:00,"CT_327_052221_CG",29.1,49022.6,74915.0466666667,29.1233333333333,NA,47.3519114366982
"6",2021-05-22 13:02:30,"CT_327_052221_CG",29.09,49022.6,74915.0466666667,29.1133333333333,NA,47.3619291997369
"7",2021-05-22 13:03:00,"CT_327_052221_CG",29.11,49049.1,74941.5466666667,29.1333333333333,NA,47.361119861174
"8",2021-05-22 13:03:30,"CT_327_052221_CG",29.12,49082.2,74974.6466666667,29.1433333333333,NA,47.3751119843907
"9",2021-05-22 13:04:00,"CT_327_052221_CG",29.12,49062.3,74954.7466666667,29.1433333333333,NA,47.3606784905444
"10",2021-05-22 13:04:30,"CT_327_052221_CG",29.1,48983,74875.4466666667,29.1233333333333,NA,47.3231828671392
"11",2021-05-22 13:05:00,"CT_327_052221_CG",29.13,49016,74908.4466666667,29.1533333333333,NA,47.3170944792652
"12",2021-05-22 13:05:30,"CT_327_052221_CG",29.15,49042.4,74934.8466666667,29.1733333333333,NA,47.31622599065
"13",2021-05-22 13:06:00,"CT_327_052221_CG",29.12,49062.3,74954.7466666667,29.1433333333333,NA,47.3606784905444
"14",2021-05-22 13:06:30,"CT_327_052221_CG",29.12,49042.4,74934.8466666667,29.1433333333333,NA,47.3462458742283
"15",2021-05-22 13:07:00,"CT_327_052221_CG",29.12,49141.8,75034.2466666667,29.1433333333333,NA,47.4183451858546
"16",2021-05-22 13:07:30,"CT_327_052221_CG",29.12,49115.3,75007.7466666667,29.1433333333333,NA,47.3991213978349
"17",2021-05-22 13:08:00,"CT_327_052221_CG",29.13,49102,74994.4466666667,29.1533333333333,NA,47.3794540317468
"18",2021-05-22 13:08:30,"CT_327_052221_CG",29.11,49095.4,74987.8466666667,29.1333333333333,NA,47.394708753291
"19",2021-05-22 13:09:00,"CT_327_052221_CG",29.12,49068.9,74961.3466666667,29.1433333333333,NA,47.3654653811946
"20",2021-05-22 13:09:30,"CT_327_052221_CG",29.12,49141.8,75034.2466666667,29.1433333333333,NA,47.4183451858546
"21",2021-05-22 13:10:00,"CT_327_052221_CG",29.12,49115.3,75007.7466666667,29.1433333333333,NA,47.3991213978349
"22",2021-05-22 13:10:30,"CT_327_052221_CG",29.15,49155.1,75047.5466666667,29.1733333333333,NA,47.3979197102615
"23",2021-05-22 13:11:00,"CT_327_052221_CG",29.12,49168.4,75060.8466666667,29.1433333333333,NA,47.4376430816316
"24",2021-05-22 13:11:30,"CT_327_052221_CG",29.11,49168.4,75060.8466666667,29.1333333333333,NA,47.4476771349405
"25",2021-05-22 13:12:00,"CT_327_052221_CG",29.13,49221.5,75113.9466666667,29.1533333333333,NA,47.4661320064179
"26",2021-05-22 13:12:30,"CT_327_052221_CG",29.13,49121.9,75014.3466666667,29.1533333333333,NA,47.3938860763197
"27",2021-05-22 13:13:00,"CT_327_052221_CG",29.13,49208.2,75100.6466666667,29.1533333333333,NA,47.4564834370102
"28",2021-05-22 13:13:30,"CT_327_052221_CG",29.15,49194.9,75087.3466666667,29.1733333333333,NA,47.4267765620921
"29",2021-05-22 13:14:00,"CT_327_052221_CG",29.13,49234.8,75127.2466666667,29.1533333333333,NA,47.475780967765
"30",2021-05-22 13:14:30,"CT_327_052221_CG",29.16,49261.4,75153.8466666667,29.1833333333333,NA,47.4649653222926
"31",2021-05-22 13:15:00,"CT_327_052221_CG",29.15,49161.7,75054.1466666667,29.1733333333333,NA,47.4027047747876
"32",2021-05-22 13:15:30,"CT_327_052221_CG",29.15,49168.4,75060.8466666667,29.1733333333333,NA,47.4075624389329
"33",2021-05-22 13:16:00,"CT_327_052221_CG",29.15,49161.7,75054.1466666667,29.1733333333333,NA,47.4027047747876
"34",2021-05-22 13:16:30,"CT_327_052221_CG",29.16,49214.9,75107.3466666667,29.1833333333333,NA,47.431251630627
"35",2021-05-22 13:17:00,"CT_327_052221_CG",29.15,49228.2,75120.6466666667,29.1733333333333,NA,47.4509233062301
"36",2021-05-22 13:17:30,"CT_327_052221_CG",29.15,49141.8,75034.2466666667,29.1733333333333,NA,47.3882773732075
"37",2021-05-22 13:18:00,"CT_327_052221_CG",29.16,49228.2,75120.6466666667,29.1833333333333,NA,47.4408939827931
"38",2021-05-22 13:18:30,"CT_327_052221_CG",29.16,49228.2,75120.6466666667,29.1833333333333,NA,47.4408939827931
"39",2021-05-22 13:19:00,"CT_327_052221_CG",29.17,49155.1,75047.5466666667,29.1933333333333,NA,47.3778881351585
"40",2021-05-22 13:19:30,"CT_327_052221_CG",29.17,49248.1,75140.5466666667,29.1933333333333,NA,47.4452930563432
"41",2021-05-22 13:20:00,"CT_327_052221_CG",29.15,49208.2,75100.6466666667,29.1733333333333,NA,47.4364204627223
"42",2021-05-22 13:20:30,"CT_327_052221_CG",29.16,49281.4,75173.8466666667,29.1833333333333,NA,47.4794673067955
"43",2021-05-22 13:21:00,"CT_327_052221_CG",29.15,49301.4,75193.8466666667,29.1733333333333,NA,47.504011266491
"44",2021-05-22 13:21:30,"CT_327_052221_CG",29.16,49288.1,75180.5466666667,29.1833333333333,NA,47.4843256695959
"45",2021-05-22 13:22:00,"CT_327_052221_CG",29.16,49274.8,75167.2466666667,29.1833333333333,NA,47.4746815540266
"46",2021-05-22 13:22:30,"CT_327_052221_CG",29.16,49288.1,75180.5466666667,29.1833333333333,NA,47.4843256695959
"47",2021-05-22 13:23:00,"CT_327_052221_CG",29.17,49294.8,75187.2466666667,29.1933333333333,NA,47.4791476912819
