"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-22 13:00:00,"CT_331_052221_CG",29.45,40050.4,59735.8,29.2046666666667,NA,36.5308449593588
"2",2021-05-22 13:00:30,"CT_331_052221_CG",29.43,40038.3,59723.7,29.1846666666667,NA,36.5377661282918
"3",2021-05-22 13:01:00,"CT_331_052221_CG",29.43,40070.6,59756,29.1846666666667,NA,36.5600922671729
"4",2021-05-22 13:01:30,"CT_331_052221_CG",29.43,40022.2,59707.6,29.1846666666667,NA,36.5266384728901
"5",2021-05-22 13:02:00,"CT_331_052221_CG",29.43,40022.2,59707.6,29.1846666666667,NA,36.5266384728901
"6",2021-05-22 13:02:30,"CT_331_052221_CG",29.43,39957.9,59643.3,29.1846666666667,NA,36.4822026293473
"7",2021-05-22 13:03:00,"CT_331_052221_CG",29.45,39929.8,59615.2,29.2046666666667,NA,36.4475377880593
"8",2021-05-22 13:03:30,"CT_331_052221_CG",29.43,39897.7,59583.1,29.1846666666667,NA,36.4406083846161
"9",2021-05-22 13:04:00,"CT_331_052221_CG",29.46,39861.7,59547.1,29.2146666666667,NA,36.3929001188696
"10",2021-05-22 13:04:30,"CT_331_052221_CG",29.45,39877.7,59563.1,29.2046666666667,NA,36.4115583862035
"11",2021-05-22 13:05:00,"CT_331_052221_CG",29.45,39853.7,59539.1,29.2046666666667,NA,36.3949863807496
"12",2021-05-22 13:05:30,"CT_331_052221_CG",29.46,39809.8,59495.2,29.2146666666667,NA,36.3570742887239
"13",2021-05-22 13:06:00,"CT_331_052221_CG",29.45,39813.8,59499.2,29.2046666666667,NA,36.3674382126396
"14",2021-05-22 13:06:30,"CT_331_052221_CG",29.46,39766,59451.4,29.2146666666667,NA,36.3268443601821
"15",2021-05-22 13:07:00,"CT_331_052221_CG",29.46,39773.9,59459.3,29.2146666666667,NA,36.3322964798463
"16",2021-05-22 13:07:30,"CT_331_052221_CG",29.45,39698.4,59383.8,29.2046666666667,NA,36.2877821773371
"17",2021-05-22 13:08:00,"CT_331_052221_CG",29.46,39678.5,59363.9,29.2146666666667,NA,36.2664660942126
"18",2021-05-22 13:08:30,"CT_331_052221_CG",29.46,39678.5,59363.9,29.2146666666667,NA,36.2664660942126
"19",2021-05-22 13:09:00,"CT_331_052221_CG",29.47,39642.9,59328.3,29.2246666666667,NA,36.2343306781261
"20",2021-05-22 13:09:30,"CT_331_052221_CG",29.46,39766,59451.4,29.2146666666667,NA,36.3268443601821
"21",2021-05-22 13:10:00,"CT_331_052221_CG",29.46,39829.8,59515.2,29.2146666666667,NA,36.3708793054412
"22",2021-05-22 13:10:30,"CT_331_052221_CG",29.46,39813.8,59499.2,29.2146666666667,NA,36.3598352220303
"23",2021-05-22 13:11:00,"CT_331_052221_CG",29.45,39762,59447.4,29.2046666666667,NA,36.331679124045
"24",2021-05-22 13:11:30,"CT_331_052221_CG",29.46,39690.4,59375.8,29.2146666666667,NA,36.2746765538145
"25",2021-05-22 13:12:00,"CT_331_052221_CG",29.46,39722.2,59407.6,29.2146666666667,NA,36.29661863059
"26",2021-05-22 13:12:30,"CT_331_052221_CG",29.47,39781.9,59467.3,29.2246666666667,NA,36.3302221902546
"27",2021-05-22 13:13:00,"CT_331_052221_CG",29.47,39817.8,59503.2,29.2246666666667,NA,36.3549952846277
"28",2021-05-22 13:13:30,"CT_331_052221_CG",29.47,39758,59443.4,29.2246666666667,NA,36.313731359517
"29",2021-05-22 13:14:00,"CT_331_052221_CG",29.48,39742.1,59427.5,29.2346666666667,NA,36.2951741993986
"30",2021-05-22 13:14:30,"CT_331_052221_CG",29.5,39698.4,59383.8,29.2546666666667,NA,36.2498798417435
"31",2021-05-22 13:15:00,"CT_331_052221_CG",29.5,39897.7,59583.1,29.2546666666667,NA,36.3873187620078
"32",2021-05-22 13:15:30,"CT_331_052221_CG",29.5,39845.7,59531.1,29.2546666666667,NA,36.3514507626651
"33",2021-05-22 13:16:00,"CT_331_052221_CG",29.48,39833.8,59519.2,29.2346666666667,NA,36.3584365192451
"34",2021-05-22 13:16:30,"CT_331_052221_CG",29.5,39829.8,59515.2,29.2546666666667,NA,36.3404846119974
"35",2021-05-22 13:17:00,"CT_331_052221_CG",29.5,39817.8,59503.2,29.2546666666667,NA,36.3322086377785
"36",2021-05-22 13:17:30,"CT_331_052221_CG",29.5,39829.8,59515.2,29.2546666666667,NA,36.3404846119974
"37",2021-05-22 13:18:00,"CT_331_052221_CG",29.5,39758,59443.4,29.2546666666667,NA,36.2909713922538
"38",2021-05-22 13:18:30,"CT_331_052221_CG",29.5,39766,59451.4,29.2546666666667,NA,36.2964876277
"39",2021-05-22 13:19:00,"CT_331_052221_CG",29.51,39762,59447.4,29.2646666666667,NA,36.2861475884985
"40",2021-05-22 13:19:30,"CT_331_052221_CG",29.51,39746.1,59431.5,29.2646666666667,NA,36.2751867093356
"41",2021-05-22 13:20:00,"CT_331_052221_CG",29.5,39722.2,59407.6,29.2546666666667,NA,36.2662879524559
"42",2021-05-22 13:20:30,"CT_331_052221_CG",29.5,39714.3,59399.7,29.2546666666667,NA,36.260841425474
"43",2021-05-22 13:21:00,"CT_331_052221_CG",29.5,39690.4,59375.8,29.2546666666667,NA,36.2443647884721
"44",2021-05-22 13:21:30,"CT_331_052221_CG",29.5,39957.9,59643.3,29.2546666666667,NA,36.4288502506358
"45",2021-05-22 13:22:00,"CT_331_052221_CG",29.5,39974,59659.4,29.2546666666667,NA,36.4399588516957
"46",2021-05-22 13:22:30,"CT_331_052221_CG",29.5,39969.9,59655.3,29.2546666666667,NA,36.4371298995224
"47",2021-05-22 13:23:00,"CT_331_052221_CG",29.5,39929.8,59615.2,29.2546666666667,NA,36.4094633042385
"48",2021-05-22 13:23:30,"CT_331_052221_CG",29.5,39933.8,59619.2,29.2546666666667,NA,36.4122229065611
"49",2021-05-22 13:24:00,"CT_331_052221_CG",29.5,39921.8,59607.2,29.2546666666667,NA,36.4039442045066
"50",2021-05-22 13:24:30,"CT_331_052221_CG",29.48,39929.8,59615.2,29.2346666666667,NA,36.4246850443251
"51",2021-05-22 13:25:00,"CT_331_052221_CG",29.5,39974,59659.4,29.2546666666667,NA,36.4399588516957
"52",2021-05-22 13:25:30,"CT_331_052221_CG",29.5,39897.7,59583.1,29.2546666666667,NA,36.3873187620078
"53",2021-05-22 13:26:00,"CT_331_052221_CG",29.48,39861.7,59547.1,29.2346666666667,NA,36.3776879190435
"54",2021-05-22 13:26:30,"CT_331_052221_CG",29.48,39901.7,59587.1,29.2346666666667,NA,36.4052914624289
"55",2021-05-22 13:27:00,"CT_331_052221_CG",29.48,39889.7,59575.1,29.2346666666667,NA,36.3970100319704
"56",2021-05-22 13:27:30,"CT_331_052221_CG",29.5,39885.7,59571.1,29.2546666666667,NA,36.3790410068068
"57",2021-05-22 13:28:00,"CT_331_052221_CG",29.51,39837.7,59523.1,29.2646666666667,NA,36.3383399793315
"58",2021-05-22 13:28:30,"CT_331_052221_CG",29.5,39837.7,59523.1,29.2546666666667,NA,36.3459331335089
"59",2021-05-22 13:29:00,"CT_331_052221_CG",29.5,39869.7,59555.1,29.2546666666667,NA,36.3680044894808
"60",2021-05-22 13:29:30,"CT_331_052221_CG",29.5,39869.7,59555.1,29.2546666666667,NA,36.3680044894808
"61",2021-05-22 13:30:00,"CT_331_052221_CG",29.48,39869.7,59555.1,29.2346666666667,NA,36.383208347763
"62",2021-05-22 13:30:30,"CT_331_052221_CG",29.48,39833.8,59519.2,29.2346666666667,NA,36.3584365192451
"63",2021-05-22 13:31:00,"CT_331_052221_CG",29.48,39797.8,59483.2,29.2346666666667,NA,36.3335985191319
"64",2021-05-22 13:31:30,"CT_331_052221_CG",29.48,39833.8,59519.2,29.2346666666667,NA,36.3584365192451
"65",2021-05-22 13:32:00,"CT_331_052221_CG",29.48,39837.7,59523.1,29.2346666666667,NA,36.3611274727693
"66",2021-05-22 13:32:30,"CT_331_052221_CG",29.5,39813.8,59499.2,29.2546666666667,NA,36.3294500496524
"67",2021-05-22 13:33:00,"CT_331_052221_CG",29.48,39817.8,59503.2,29.2346666666667,NA,36.3473970581232
"68",2021-05-22 13:33:30,"CT_331_052221_CG",29.48,39785.9,59471.3,29.2346666666667,NA,36.3253888035881
"69",2021-05-22 13:34:00,"CT_331_052221_CG",29.48,39769.9,59455.3,29.2346666666667,NA,36.314351018793
"70",2021-05-22 13:34:30,"CT_331_052221_CG",29.5,39785.9,59471.3,29.2546666666667,NA,36.3102098701932
"71",2021-05-22 13:35:00,"CT_331_052221_CG",29.48,39710.3,59395.7,29.2346666666667,NA,36.2732401982456
"72",2021-05-22 13:35:30,"CT_331_052221_CG",29.48,39718.2,59403.6,29.2346666666667,NA,36.2786890046105
"73",2021-05-22 13:36:00,"CT_331_052221_CG",29.5,39726.2,59411.6,29.2546666666667,NA,36.269045739663
"74",2021-05-22 13:36:30,"CT_331_052221_CG",29.48,39777.9,59463.3,29.2346666666667,NA,36.3198698411967
"75",2021-05-22 13:37:00,"CT_331_052221_CG",29.5,39742.1,59427.5,29.2546666666667,NA,36.2800082896429
"76",2021-05-22 13:37:30,"CT_331_052221_CG",29.51,39706.3,59391.7,29.2646666666667,NA,36.2477524654602
"77",2021-05-22 13:38:00,"CT_331_052221_CG",29.51,39678.5,59363.9,29.2646666666667,NA,36.2285919062978
"78",2021-05-22 13:38:30,"CT_331_052221_CG",29.5,39734.1,59419.5,29.2546666666667,NA,36.2744924721488
"79",2021-05-22 13:39:00,"CT_331_052221_CG",29.5,39658.7,59344.1,29.2546666666667,NA,36.2225127654391
"80",2021-05-22 13:39:30,"CT_331_052221_CG",29.51,39670.6,59356,29.2646666666667,NA,36.2231473073627
"81",2021-05-22 13:40:00,"CT_331_052221_CG",29.52,39642.9,59328.3,29.2746666666667,NA,36.1964962818158
"82",2021-05-22 13:40:30,"CT_331_052221_CG",29.52,39611.2,59296.6,29.2746666666667,NA,36.1746569632947
"83",2021-05-22 13:41:00,"CT_331_052221_CG",29.52,39579.6,59265,29.2746666666667,NA,36.1528887235732
