"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-22 13:00:00,"CT_321_052221_CG",29.23,40051.8,60241.7733333333,29.07,NA,36.9848486226669
"2",2021-05-22 13:00:30,"CT_321_052221_CG",29.22,40008.4,60198.3733333333,29.06,NA,36.9624765462258
"3",2021-05-22 13:01:00,"CT_321_052221_CG",29.24,40040.9,60230.8733333333,29.08,NA,36.9695349518178
"4",2021-05-22 13:01:30,"CT_321_052221_CG",29.22,40048.1,60238.0733333333,29.06,NA,36.9900334276924
"5",2021-05-22 13:02:00,"CT_321_052221_CG",29.24,40022.8,60212.7733333333,29.08,NA,36.9569765280896
"6",2021-05-22 13:02:30,"CT_321_052221_CG",29.23,40026.4,60216.3733333333,29.07,NA,36.967220980834
"7",2021-05-22 13:03:00,"CT_321_052221_CG",29.33,40019.2,60209.1733333333,29.17,NA,36.8848911905758
"8",2021-05-22 13:03:30,"CT_321_052221_CG",29.29,39986.7,60176.6733333333,29.13,NA,36.8932684941562
"9",2021-05-22 13:04:00,"CT_321_052221_CG",29.32,40040.9,60230.8733333333,29.16,NA,36.907642355893
"10",2021-05-22 13:04:30,"CT_321_052221_CG",29.33,40022.8,60212.7733333333,29.17,NA,36.887384057206
"11",2021-05-22 13:05:00,"CT_321_052221_CG",29.27,40026.4,60216.3733333333,29.11,NA,36.9362505868813
"12",2021-05-22 13:05:30,"CT_321_052221_CG",29.31,40040.9,60230.8733333333,29.15,NA,36.9153693719986
"13",2021-05-22 13:06:00,"CT_321_052221_CG",29.29,40051.8,60241.7733333333,29.13,NA,36.9383865711401
"14",2021-05-22 13:06:30,"CT_321_052221_CG",29.33,40026.4,60216.3733333333,29.17,NA,36.889876952231
"15",2021-05-22 13:07:00,"CT_321_052221_CG",29.29,40022.8,60212.7733333333,29.13,NA,36.9182867402721
"16",2021-05-22 13:07:30,"CT_321_052221_CG",29.29,40040.9,60230.8733333333,29.13,NA,36.9308315907194
"17",2021-05-22 13:08:00,"CT_321_052221_CG",29.29,40026.4,60216.3733333333,29.13,NA,36.9207817913906
"18",2021-05-22 13:08:30,"CT_321_052221_CG",29.32,40040.9,60230.8733333333,29.16,NA,36.907642355893
"19",2021-05-22 13:09:00,"CT_321_052221_CG",29.35,40055.4,60245.3733333333,29.19,NA,36.8945149027649
"20",2021-05-22 13:09:30,"CT_321_052221_CG",29.32,40062.6,60252.5733333333,29.16,NA,36.9226735116725
"21",2021-05-22 13:10:00,"CT_321_052221_CG",29.26,39997.5,60187.4733333333,29.1,NA,36.9239471718143
"22",2021-05-22 13:10:30,"CT_321_052221_CG",29.35,40037.3,60227.2733333333,29.19,NA,36.8819857328232
"23",2021-05-22 13:11:00,"CT_321_052221_CG",29.27,40026.4,60216.3733333333,29.11,NA,36.9362505868813
"24",2021-05-22 13:11:30,"CT_321_052221_CG",29.31,40022.8,60212.7733333333,29.15,NA,36.9028299439031
"25",2021-05-22 13:12:00,"CT_321_052221_CG",29.35,40037.3,60227.2733333333,29.19,NA,36.8819857328232
"26",2021-05-22 13:12:30,"CT_321_052221_CG",29.33,40037.3,60227.2733333333,29.17,NA,36.8974250575294
"27",2021-05-22 13:13:00,"CT_321_052221_CG",29.34,40022.8,60212.7733333333,29.18,NA,36.8796652017948
"28",2021-05-22 13:13:30,"CT_321_052221_CG",29.35,40001.1,60191.0733333333,29.19,NA,36.8569295448703
"29",2021-05-22 13:14:00,"CT_321_052221_CG",29.37,40055.4,60245.3733333333,29.21,NA,36.8790810596872
"30",2021-05-22 13:14:30,"CT_321_052221_CG",29.38,40059,60248.9733333333,29.22,NA,36.873858682177
"31",2021-05-22 13:15:00,"CT_321_052221_CG",29.37,40030,60219.9733333333,29.21,NA,36.861506484552
"32",2021-05-22 13:15:30,"CT_321_052221_CG",29.32,40037.3,60227.2733333333,29.16,NA,36.9051488077366
"33",2021-05-22 13:16:00,"CT_321_052221_CG",29.32,40008.4,60198.3733333333,29.16,NA,36.8851321865145
"34",2021-05-22 13:16:30,"CT_321_052221_CG",29.28,40004.7,60194.6733333333,29.12,NA,36.9134723886026
"35",2021-05-22 13:17:00,"CT_321_052221_CG",29.31,39993.9,60183.8733333333,29.15,NA,36.8828099150655
"36",2021-05-22 13:17:30,"CT_321_052221_CG",29.31,40026.4,60216.3733333333,29.15,NA,36.9053239165799
"37",2021-05-22 13:18:00,"CT_321_052221_CG",29.35,40051.8,60241.7733333333,29.19,NA,36.8920228560171
"38",2021-05-22 13:18:30,"CT_321_052221_CG",29.38,40030,60219.9733333333,29.22,NA,36.8537974403758
"39",2021-05-22 13:19:00,"CT_321_052221_CG",29.35,40030,60219.9733333333,29.19,NA,36.8769327346764
"40",2021-05-22 13:19:30,"CT_321_052221_CG",29.33,40030,60219.9733333333,29.17,NA,36.8923698756507
"41",2021-05-22 13:20:00,"CT_321_052221_CG",29.35,40066.2,60256.1733333333,29.19,NA,36.9019912132636
"42",2021-05-22 13:20:30,"CT_321_052221_CG",29.29,40044.5,60234.4733333333,29.13,NA,36.9333267847845
"43",2021-05-22 13:21:00,"CT_321_052221_CG",29.27,40008.4,60198.3733333333,29.11,NA,36.9237702196265
"44",2021-05-22 13:21:30,"CT_321_052221_CG",29.31,40008.4,60198.3733333333,29.15,NA,36.8928543373274
"45",2021-05-22 13:22:00,"CT_321_052221_CG",29.28,40022.8,60212.7733333333,29.12,NA,36.926019232776
"46",2021-05-22 13:22:30,"CT_321_052221_CG",29.33,40044.5,60234.4733333333,29.17,NA,36.9024111047081
"47",2021-05-22 13:23:00,"CT_321_052221_CG",29.35,40059,60248.9733333333,29.19,NA,36.8970069778886
"48",2021-05-22 13:23:30,"CT_321_052221_CG",29.31,40030,60219.9733333333,29.15,NA,36.9078179176698
"49",2021-05-22 13:24:00,"CT_321_052221_CG",29.31,40015.6,60205.5733333333,29.15,NA,36.8978420837889
"50",2021-05-22 13:24:30,"CT_321_052221_CG",29.32,40037.3,60227.2733333333,29.16,NA,36.9051488077366
"51",2021-05-22 13:25:00,"CT_321_052221_CG",29.28,39972.3,60162.2733333333,29.12,NA,36.8910146396766
