"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-22 13:00:00,"CT_322_052221_CG",28.97,38727.6,60267.4066666667,29.194,NA,36.9066788122972
"2",2021-05-22 13:00:30,"CT_322_052221_CG",28.97,38671.7,60211.5066666667,29.194,NA,36.867986711227
"3",2021-05-22 13:01:00,"CT_322_052221_CG",28.97,38734.6,60274.4066666667,29.194,NA,36.9115244589654
"4",2021-05-22 13:01:30,"CT_322_052221_CG",28.96,38734.6,60274.4066666667,29.184,NA,36.9192487180778
"5",2021-05-22 13:02:00,"CT_322_052221_CG",28.96,38741.6,60281.4066666667,29.184,NA,36.9240955189351
"6",2021-05-22 13:02:30,"CT_322_052221_CG",28.96,38752.1,60291.9066666667,29.184,NA,36.9313659214167
"7",2021-05-22 13:03:00,"CT_322_052221_CG",28.97,38598.4,60138.2066666667,29.194,NA,36.8172612815421
"8",2021-05-22 13:03:30,"CT_322_052221_CG",28.97,38626.3,60166.1066666667,29.194,NA,36.836567391425
"9",2021-05-22 13:04:00,"CT_322_052221_CG",28.97,38647.2,60187.0066666667,29.194,NA,36.8510307909124
"10",2021-05-22 13:04:30,"CT_322_052221_CG",28.97,38567.1,60106.9066666667,29.194,NA,36.7956044841315
"11",2021-05-22 13:05:00,"CT_322_052221_CG",28.97,38588,60127.8066666667,29.194,NA,36.8100651748158
"12",2021-05-22 13:05:30,"CT_322_052221_CG",28.97,38549.7,60089.5066666667,29.194,NA,36.7835661697304
"13",2021-05-22 13:06:00,"CT_322_052221_CG",28.98,38685.7,60225.5066666667,29.204,NA,36.8699621744553
"14",2021-05-22 13:06:30,"CT_322_052221_CG",28.98,38483.8,60023.6066666667,29.204,NA,36.7302947319724
"15",2021-05-22 13:07:00,"CT_322_052221_CG",28.98,38435.3,59975.1066666667,29.204,NA,36.6967573982861
"16",2021-05-22 13:07:30,"CT_322_052221_CG",28.98,38577.5,60117.3066666667,29.204,NA,36.7951020591749
"17",2021-05-22 13:08:00,"CT_322_052221_CG",28.97,38647.2,60187.0066666667,29.194,NA,36.8510307909124
"18",2021-05-22 13:08:30,"CT_322_052221_CG",28.98,38414.5,59954.3066666667,29.204,NA,36.6823759543387
"19",2021-05-22 13:09:00,"CT_322_052221_CG",28.98,38442.2,59982.0066666667,29.204,NA,36.7015283749233
"20",2021-05-22 13:09:30,"CT_322_052221_CG",28.98,38431.8,59971.6066666667,29.204,NA,36.6943373775092
"21",2021-05-22 13:10:00,"CT_322_052221_CG",28.98,38442.2,59982.0066666667,29.204,NA,36.7015283749233
"22",2021-05-22 13:10:30,"CT_322_052221_CG",29,38549.7,60089.5066666667,29.224,NA,36.7604926008522
"23",2021-05-22 13:11:00,"CT_322_052221_CG",28.98,38411.1,59950.9066666667,29.204,NA,36.680025231434
"24",2021-05-22 13:11:30,"CT_322_052221_CG",29,38577.5,60117.3066666667,29.224,NA,36.7797140922379
"25",2021-05-22 13:12:00,"CT_322_052221_CG",29,38973.8,60513.6066666667,29.224,NA,37.053907851472
"26",2021-05-22 13:12:30,"CT_322_052221_CG",29.01,39016.3,60556.1066666667,29.234,NA,37.075577864795
"27",2021-05-22 13:13:00,"CT_322_052221_CG",29,39016.3,60556.1066666667,29.224,NA,37.083333327546
"28",2021-05-22 13:13:30,"CT_322_052221_CG",29,38984.4,60524.2066666667,29.224,NA,37.0612465416633
"29",2021-05-22 13:14:00,"CT_322_052221_CG",29.01,39012.7,60552.5066666667,29.234,NA,37.0730857390926
"30",2021-05-22 13:14:30,"CT_322_052221_CG",29.02,39002.1,60541.9066666667,29.244,NA,37.057997373275
"31",2021-05-22 13:15:00,"CT_322_052221_CG",29.02,38973.8,60513.6066666667,29.244,NA,37.038412368582
"32",2021-05-22 13:15:30,"CT_322_052221_CG",29.01,38949.1,60488.9066666667,29.234,NA,37.029062856621
"33",2021-05-22 13:16:00,"CT_322_052221_CG",29.01,38945.6,60485.4066666667,29.234,NA,37.0266404704229
"34",2021-05-22 13:16:30,"CT_322_052221_CG",29.01,38956.2,60496.0066666667,29.234,NA,37.0339769223158
"35",2021-05-22 13:17:00,"CT_322_052221_CG",29.01,38956.2,60496.0066666667,29.234,NA,37.0339769223158
"36",2021-05-22 13:17:30,"CT_322_052221_CG",29.02,38959.7,60499.5066666667,29.244,NA,37.0286551219782
"37",2021-05-22 13:18:00,"CT_322_052221_CG",29.02,38913.8,60453.6066666667,29.244,NA,36.9968951796079
