date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-17T12:44:00Z,42814.3,29.74,318,53470.68711861782,110.577,29.652,0.912,872,1.10577,0.0868253436138116,53470.77394396143,53.47077394396143,31.891340335071565
2021-01-17T12:45:00Z,42814.3,29.75,318,53470.68711861782,110.463,29.652,0.901,872,1.10463,0.08716057660073752,53470.77427919442,53.47077427919442,31.884746645990226
2021-01-17T12:46:00Z,42774.9,29.75,318,53421.480543420425,110.625,29.652,0.917,872,1.10625,0.08749580958766343,53421.56803923001,53.42156803923002,31.85181154490592
2021-01-17T12:47:00Z,42820.9,29.73,318,53478.929844412305,110.35,29.652,0.889,872,1.1035,0.08783104257458935,53479.01767545488,53.479017675454884,31.903457988623657
2021-01-17T12:48:00Z,42834.1,29.74,318,53495.41529600127,110.496,29.652,0.904,872,1.10496,0.08816627556151525,53495.503462276836,53.49550346227684,31.907897982579467
2021-01-17T12:49:00Z,42857.1,29.74,318,53524.139946497206,110.642,29.652,0.919,872,1.10642,0.08850150854844116,53524.22844800576,53.52422844800576,31.927131831545367
2021-01-17T12:50:00Z,42827.5,29.74,318,53487.172570206785,110.658,29.652,0.92,872,1.1065800000000001,0.08883674153536708,53487.26140694832,53.48726140694832,31.902379013060997
2021-01-17T12:51:00Z,42817.6,29.75,318,53474.80848151506,110.479,29.652,0.902,872,1.10479,0.08917197452229299,53474.89765348958,53.47489765348958,31.88750669588276
2021-01-17T12:52:00Z,42870.3,29.75,318,53540.62539808619,110.674,29.652,0.922,872,1.10674,0.08950720750921891,53540.714905293695,53.5407149052937,31.931567732891253
2021-01-17T12:53:00Z,42883.4,29.76,318,53556.98595989039,111.015,29.652,0.956,872,1.11015,0.08984244049614482,53557.07580233089,53.55707580233089,31.935916983025397
2021-01-17T12:54:00Z,42850.5,29.76,318,53515.897220702725,110.431,29.652,0.898,872,1.10431,0.09017767348307074,53515.98739837621,53.51598739837621,31.908415038236534
2021-01-17T12:55:00Z,42880.1,29.75,318,53552.864596993146,110.268,29.652,0.881,872,1.10268,0.09051290646999664,53552.955109899616,53.55295510989962,31.939764076323502
2021-01-17T12:56:00Z,42867,29.75,318,53536.50403518894,110.853,29.652,0.94,872,1.10853,0.09084813945692256,53536.5948833284,53.5365948833284,31.928808826452
2021-01-17T12:57:00Z,42939.5,29.74,318,53627.049129143525,110.544,29.652,0.909,872,1.10544,0.09118337244384847,53627.14031251597,53.62714031251597,31.996056512589085
2021-01-17T12:58:00Z,42903.2,29.73,318,53581.71413727385,110.463,29.652,0.901,872,1.10463,0.09151860543077439,53581.80565587928,53.58180565587928,31.972303648204665
2021-01-17T12:59:00Z,42913.1,29.73,318,53594.078225965575,110.333,29.652,0.888,872,1.10333,0.0918538384177003,53594.170079804,53.594170079803995,31.98058705485656
2021-01-17T13:00:00Z,42932.9,29.74,318,53618.80640334904,110.593,29.652,0.914,872,1.10593,0.09218907140462622,53618.89859242044,53.61889859242044,31.99053570869639
2021-01-17T13:01:00Z,42942.8,29.75,318,53631.17049204077,110.414,29.652,0.896,872,1.1041400000000001,0.09252430439155213,53631.26301634516,53.631263016345166,31.99220147332724
2021-01-17T13:02:00Z,42939.5,29.74,318,53627.049129143525,110.577,29.652,0.912,872,1.10577,0.09285953737847805,53627.1419886809,53.627141988680904,31.996057548531006
2021-01-17T13:03:00Z,42926.3,29.75,318,53610.56367755456,110.22,29.652,0.877,872,1.1022,0.09319477036540395,53610.65687232492,53.610656872324924,31.978402080955057
2021-01-17T13:04:00Z,42979.1,29.77,318,53676.50548391044,110.693,29.752,0.924,872,1.10693,0.09353000335232987,53676.599013913794,53.676599013913794,32.00932546055609
2021-01-17T13:05:00Z,42942.8,29.76,318,53631.17049204077,110.385,29.752,0.893,872,1.10385,0.09386523633925578,53631.26435727711,53.63126435727711,31.985587747974286
2021-01-17T13:06:00Z,43008.9,29.79,318,53713.7226397704,111.05,29.752,0.959,872,1.1105,0.0942004693261817,53713.81684023973,53.71381684023973,32.021003366598414
2021-01-17T13:07:00Z,42982.4,29.81,318,53680.62684680769,110.644,29.752,0.919,872,1.10644,0.09453570231310761,53680.721382510004,53.68072138251001,31.985631112359766
2021-01-17T13:08:00Z,42995.6,29.8,318,53697.112298396656,110.693,29.752,0.924,872,1.10693,0.09487093530003353,53697.20716933196,53.69720716933196,32.003272397958156
2021-01-17T13:09:00Z,43012.2,29.81,318,53717.84400266763,111.196,29.752,0.974,872,1.11196,0.09520616828695944,53717.939208835916,53.717939208835915,32.01052900795989
2021-01-17T13:10:00Z,43012.2,29.84,318,53717.84400266763,110.45,29.752,0.899,872,1.1045,0.09554140127388536,53717.939544068904,53.717939544068905,31.99069865854382
2021-01-17T13:11:00Z,43028.7,29.84,318,53738.450817153855,110.742,29.752,0.928,872,1.10742,0.09587663426081126,53738.546693788114,53.738546693788116,32.00447694545886
2021-01-17T13:12:00Z,43038.6,29.85,318,53750.81490584558,110.742,29.752,0.928,872,1.10742,0.09621186724773717,53750.91111771283,53.75091111771283,32.00613400361828
2021-01-17T13:13:00Z,43051.9,29.84,318,53767.425247219326,111.067,29.752,0.961,872,1.11067,0.09654710023466309,53767.52179431956,53.76752179431956,32.02385196284951
2021-01-17T13:14:00Z,43048.6,29.84,318,53763.30388432208,110.791,29.752,0.933,872,1.10791,0.096882333221589,53763.4007666553,53.7634007666553,32.0210968146228
2021-01-17T13:15:00Z,43068.5,29.85,318,53788.1569514903,110.612,29.752,0.916,872,1.10612,0.09721756620851492,53788.25416905651,53.788254169056515,32.03110197544802
2021-01-17T13:16:00Z,43065.1,29.86,318,53783.91069880829,111.034,29.752,0.958,872,1.11034,0.09755279919544083,53784.00825160749,53.78400825160749,32.021648600204244
2021-01-17T13:17:00Z,42880.1,29.85,318,53552.864596993146,110.693,29.752,0.924,872,1.10693,0.09788803218236675,53552.96248502533,53.55296248502533,31.87383569422276
2021-01-17T13:18:00Z,42873.6,29.87,318,53544.74676098343,110.693,29.752,0.924,872,1.10693,0.09822326516929265,53544.84498424859,53.54484498424859,31.8552556254192
2021-01-17T13:19:00Z,42893.3,29.86,318,53569.35004858212,110.888,29.752,0.943,872,1.10888,0.09855849815621857,53569.448607080274,53.569448607080275,31.878267491784168
2021-01-17T13:20:00Z,42880.1,29.85,318,53552.864596993146,111.018,29.752,0.956,872,1.11018,0.09889373114314448,53552.96349072429,53.55296349072429,31.873835515976975
2021-01-17T13:21:00Z,42929.6,29.86,318,53614.68504045179,110.333,29.652,0.888,872,1.10333,0.0992289641300704,53614.78426941592,53.61478426941592,31.908556630828897
2021-01-17T13:22:00Z,42893.3,29.85,318,53569.35004858212,110.628,29.752,0.917,872,1.10628,0.09956419711699631,53569.44961277924,53.56944961277924,31.884851756022016
2021-01-17T13:23:00Z,42913.1,29.84,318,53594.078225965575,110.677,29.752,0.922,872,1.10677,0.09989943010392223,53594.17812539568,53.59417812539568,31.90796382072761
2021-01-17T13:24:00Z,42906.5,29.84,318,53585.835500171095,110.872,29.752,0.941,872,1.10872,0.10023466309084814,53585.93573483419,53.58593573483419,31.902454466895442
2021-01-17T13:25:00Z,42923,29.85,318,53606.44231465731,110.69,29.652,0.923,872,1.1069,0.10056989607777406,53606.54288455339,53.60654288455339,31.909637652138347
2021-01-17T13:26:00Z,42936.2,29.84,318,53622.92776624628,110.512,29.652,0.906,872,1.10512,0.10090512906469996,53623.028671375345,53.623028671375344,31.927247818522385
2021-01-17T13:27:00Z,42893.3,29.85,318,53569.35004858212,110.707,29.652,0.925,872,1.10707,0.10124036205162588,53569.451288944176,53.56945128894418,31.88485266925706
2021-01-17T13:28:00Z,42959.3,29.86,318,53651.77730652699,110.804,29.652,0.935,872,1.1080400000000001,0.10157559503855179,53651.87888212202,53.65187888212203,31.93334073955624
2021-01-17T13:29:00Z,42969.2,29.84,318,53664.14139521871,110.723,29.652,0.927,872,1.10723,0.10191082802547771,53664.24330604673,53.66424330604673,31.954798052275194
2021-01-17T13:30:00Z,42956,29.86,318,53647.65594362974,111.064,29.652,0.961,872,1.1106399999999998,0.10224606101240362,53647.75818969075,53.64775818969075,31.930586606866456
2021-01-17T13:31:00Z,42929.6,29.85,318,53614.68504045179,110.934,29.652,0.948,872,1.10934,0.10258129399932954,53614.78762174579,53.61478762174579,31.915146625081434
2021-01-17T13:32:00Z,42936.2,29.84,318,53622.92776624628,110.836,29.652,0.938,872,1.10836,0.10291652698625545,53623.030682773264,53.62303068277326,31.927248313931592
2021-01-17T13:33:00Z,42965.9,29.85,318,53660.020032321474,110.707,29.652,0.925,872,1.10707,0.10325175997318137,53660.12328408145,53.66012328408145,31.945445768178306
2021-01-17T13:34:00Z,42939.5,29.82,318,53627.049129143525,110.869,29.652,0.941,872,1.10869,0.10358699296010727,53627.15271613649,53.627152716136486,31.943197176559135
2021-01-17T13:35:00Z,42952.7,29.85,318,53643.53458073249,110.772,29.652,0.931,872,1.10772,0.1039222259470332,53643.63850295844,53.643638502958446,31.93442804044596
2021-01-17T13:36:00Z,42926.3,29.87,318,53610.56367755456,110.755,29.652,0.93,872,1.10755,0.1042574589339591,53610.667935013495,53.610667935013495,31.89921886867297
2021-01-17T13:37:00Z,42962.6,29.88,318,53655.89866942423,110.901,29.652,0.944,872,1.10901,0.10459269192088501,53656.003262116144,53.656003262116144,31.92291301150649
2021-01-17T13:38:00Z,42985.7,29.84,318,53684.74820970493,110.739,29.652,0.928,872,1.10739,0.10492792490781093,53684.853137629834,53.68485313762984,31.96857646283799
2021-01-17T13:39:00Z,42989,29.84,318,53688.869572602176,110.561,29.652,0.91,872,1.1056100000000002,0.10526315789473684,53688.97483576007,53.68897483576007,31.971332551375195
2021-01-17T13:40:00Z,41806.8,29.85,318,52212.422537111,110.901,29.652,0.944,872,1.10901,0.10559839088166276,52212.52813550188,52.212528135501884,30.980192174342758
2021-01-17T13:41:00Z,41800.4,29.86,318,52204.42959088604,110.674,29.652,0.922,872,1.10674,0.10593362386858866,52204.535524509905,52.20453552450991,30.96848552019474
2021-01-17T13:42:00Z,41876.7,29.86,318,52299.720496661685,110.869,29.652,0.941,872,1.10869,0.10626885685551458,52299.82676551854,52.29982676551854,31.03187027403541
2021-01-17T13:43:00Z,41863.9,29.86,318,52283.73460421178,111.21,29.652,0.975,872,1.1120999999999999,0.10660408984244049,52283.84120830162,52.283841208301624,31.02123485267933
2021-01-17T13:44:00Z,41870.3,29.87,318,52291.727550436735,110.625,29.652,0.917,872,1.10625,0.10693932282936641,52291.83448975957,52.291834489759566,31.0201534500912
2021-01-17T13:45:00Z,41851.2,29.86,318,52267.87360154663,111.129,29.652,0.967,872,1.1112900000000001,0.10727455581629232,52267.98087610245,52.26798087610245,31.010684363212054
2021-01-17T13:46:00Z,41854.4,29.86,318,52271.870074659106,110.869,29.652,0.941,872,1.10869,0.10760978880321824,52271.977684447906,52.271977684447904,31.013343753423243
2021-01-17T13:47:00Z,41867.1,29.9,318,52287.73107732426,111.031,29.652,0.957,872,1.1103100000000001,0.10794502179014415,52287.839022346045,52.28783902234605,30.998308719036913
2021-01-17T13:48:00Z,41905.3,29.92,318,52335.438975104465,110.855,29.752,0.94,872,1.1085500000000001,0.10828025477707007,52335.54725535924,52.335547255359245,31.017229681254875
2021-01-17T13:49:00Z,41927.6,29.92,318,52363.289397107044,110.726,29.752,0.927,872,1.10726,0.10861548776399597,52363.39801259481,52.36339801259481,31.03573800418691
2021-01-17T13:50:00Z,41908.5,29.93,318,52339.435448216944,110.904,29.752,0.945,872,1.10904,0.1089507207509219,52339.544398937694,52.3395443989377,31.01349195288963
2021-01-17T13:51:00Z,41908.5,29.96,318,52339.435448216944,110.531,29.752,0.907,872,1.10531,0.1092859537378478,52339.54473417068,52.33954473417068,30.99432516544302
2021-01-17T13:52:00Z,41914.9,29.93,318,52347.4283944419,110.92,29.752,0.946,872,1.1092,0.10962118672477372,52347.53801562863,52.34753801562863,31.018802780527146
2021-01-17T13:53:00Z,41930.8,29.96,318,52367.28587021953,110.677,29.752,0.922,872,1.10677,0.10995641971169963,52367.395826639244,52.367395826639246,31.012817624906617
2021-01-17T13:54:00Z,41946.8,29.97,318,52387.26823578192,111.002,29.752,0.954,872,1.11002,0.11029165269862555,52387.37852743462,52.38737852743462,31.019694555791887
2021-01-17T13:55:00Z,41765.5,29.97,318,52160.84305600307,110.612,29.752,0.916,872,1.10612,0.11062688568555146,52160.95368288875,52.16095368288875,30.869422408069667
2021-01-17T13:56:00Z,41822.6,29.97,318,52232.155123103854,110.696,29.853,0.924,872,1.10696,0.11096211867247738,52232.26608522252,52.23226608522253,30.916738692124465
2021-01-17T13:57:00Z,41819.5,29.99,318,52228.283539776145,110.826,29.853,0.937,872,1.10826,0.11129735165940328,52228.3948371278,52.2283948371278,30.901437514334386
2021-01-17T13:58:00Z,41797.2,30.01,318,52200.43311777356,110.777,29.853,0.932,872,1.1077700000000001,0.1116325846463292,52200.5447503582,52.200544750358205,30.87025024111549
2021-01-17T13:59:00Z,41841.7,30.01,318,52256.009071993954,111.069,29.853,0.961,872,1.11069,0.11196781763325511,52256.12103981159,52.25612103981159,30.907097631024065
2021-01-17T14:00:00Z,41797.2,30.02,318,52200.43311777356,110.826,29.853,0.937,872,1.10826,0.11230305062018102,52200.54542082418,52.20054542082418,30.8638962248587
2021-01-17T14:01:00Z,41841.7,30.02,318,52256.009071993954,111.021,29.853,0.956,872,1.1102100000000001,0.11263828360710694,52256.12171027756,52.25612171027756,30.90073608999041
2021-01-17T14:02:00Z,41873.5,30.02,318,52295.72402354921,110.728,29.853,0.927,872,1.10728,0.11297351659403285,52295.83699706581,52.29583699706581,30.92706735076913
2021-01-17T14:03:00Z,41860.8,30.02,318,52279.86302088407,111.069,29.853,0.961,872,1.11069,0.11330874958095877,52279.97632963365,52.279976329633655,30.916550741800314
2021-01-17T14:04:00Z,41860.8,30.03,318,52279.86302088407,111.297,29.853,0.984,872,1.11297,0.11364398256788467,52279.97666486664,52.279976664866645,30.910187156795274
2021-01-17T14:05:00Z,41870.3,30.06,318,52291.727550436735,111.021,29.853,0.956,872,1.1102100000000001,0.1139792155548106,52291.84152965229,52.29184152965229,30.89897125131012
2021-01-17T14:06:00Z,41340.8,30.03,318,51630.43614010635,111.183,29.853,0.972,872,1.11183,0.1143144485417365,51630.55045455489,51.63055045455489,30.480170238062215
2021-01-17T14:07:00Z,41378.3,30.04,318,51677.269809393205,110.696,29.853,0.924,872,1.10696,0.11464968152866242,51677.38445907473,51.67738445907473,30.50487515433042
2021-01-17T14:08:00Z,41384.5,30.03,318,51685.01297604863,110.582,29.853,0.913,872,1.10582,0.11498491451558833,51685.127960963146,51.68512796096314,30.51627513018612
2021-01-17T14:09:00Z,41378.3,30.03,318,51677.269809393205,111.004,29.853,0.955,872,1.1100400000000001,0.11532014750251425,51677.38512954071,51.67738512954071,30.511151746567187
2021-01-17T14:10:00Z,41397,30.03,318,51700.62419914425,110.712,29.853,0.926,872,1.10712,0.11565538048944016,51700.73985452474,51.70073985452474,30.526603362312237
2021-01-17T14:11:00Z,41381.4,30.02,318,51681.14139272092,110.939,29.853,0.948,872,1.1093899999999999,0.11599061347636608,51681.2573833344,51.6812573833344,30.51999325293247
2021-01-17T14:12:00Z,41384.5,30.01,318,51685.01297604863,111.134,29.853,0.967,872,1.11134,0.11632584646329198,51685.1293018951,51.685129301895095,30.52883718219877
2021-01-17T14:13:00Z,40814.7,30.02,318,50973.390982457975,110.826,29.853,0.937,872,1.10826,0.1166610794502179,50973.50764353743,50.97350764353743,30.05221982897002
2021-01-17T14:14:00Z,40860.7,30.01,318,51030.84028344985,110.712,29.853,0.926,872,1.10712,0.11699631243714381,51030.95727976228,51.03095727976228,30.0963411667949
2021-01-17T14:15:00Z,40851.5,29.99,318,51019.350423251475,110.404,29.853,0.895,872,1.10404,0.11733154542406973,51019.4677547969,51.0194677547969,30.101139858683215
2021-01-17T14:16:00Z,40894.5,29.99,318,51073.0530307004,110.517,29.853,0.906,872,1.10517,0.11766677841099564,51073.17069747881,51.07317069747881,30.13662324514118
2021-01-17T14:17:00Z,40891.4,29.98,318,51069.18144737269,110.728,29.853,0.927,872,1.10728,0.11800201139792156,51069.29944938409,51.06929944938409,30.14026768935712
2021-01-17T14:18:00Z,40891.4,30.01,318,51069.18144737269,110.891,29.853,0.943,872,1.10891,0.11833724438484747,51069.29978461708,51.06929978461708,30.121664785477048
2021-01-17T14:19:00Z,40913,30.01,318,51096.15764088192,110.988,29.853,0.953,872,1.10988,0.11867247737177339,51096.27631335929,51.09627631335929,30.139483633606094
2021-01-17T14:20:00Z,40946.8,30.01,318,51138.37038813247,110.712,29.853,0.926,872,1.10712,0.1190077103586993,51138.48939584283,51.13848939584283,30.167370930294165
2021-01-17T14:21:00Z,40949.9,30.01,318,51142.241971460186,110.972,29.853,0.951,872,1.10972,0.11934294334562522,51142.36131440353,51.14236131440354,30.169928328334564
2021-01-17T14:22:00Z,40993.1,30.01,318,51196.194358478635,111.167,29.853,0.971,872,1.11167,0.11967817633255112,51196.31403665497,51.196314036654975,30.205575917707367
2021-01-17T14:23:00Z,40993.1,30.04,318,51196.194358478635,110.631,29.853,0.917,872,1.1063100000000001,0.12001340931947703,51196.31437188795,51.19631437188795,30.18694114537317
2021-01-17T14:24:00Z,40996.2,30.06,318,51200.065941806344,110.618,29.953,0.916,872,1.10618,0.12034864230640295,51200.18629044865,51.20018629044865,30.17708358707243
2021-01-17T14:25:00Z,41020.9,30.04,318,51230.91371864329,110.796,29.953,0.934,872,1.10796,0.12068387529332886,51231.034402518584,51.23103440251859,30.209870076858685
2021-01-17T14:26:00Z,41036.3,30.03,318,51250.1467454971,111.037,29.853,0.958,872,1.11037,0.12101910828025478,51250.26776460538,51.25026776460538,30.22878989494306
2021-01-17T14:27:00Z,41008.5,30.03,318,51215.42738533244,111.313,29.853,0.985,872,1.11313,0.12135434126718068,51215.54873967371,51.21554873967371,30.205854260641395
2021-01-17T14:28:00Z,40999.3,30.02,318,51203.93752513407,110.712,29.853,0.926,872,1.10712,0.1216895742541066,51204.05921470832,51.20405921470832,30.204479675307724
2021-01-17T14:29:00Z,41027.1,30.02,318,51238.65688529872,111.28,29.853,0.982,872,1.1128,0.12202480724103251,51238.77891010596,51.238778910105964,30.22741762542062
2021-01-17T14:30:00Z,41017.8,30.01,318,51227.04213531558,111.004,29.853,0.955,872,1.1100400000000001,0.12236004022795843,51227.16449535581,51.227164495355815,30.22596291727751
2021-01-17T14:31:00Z,40946.8,29.99,318,51138.37038813247,110.712,29.853,0.926,872,1.10712,0.12269527321488434,51138.49308340569,51.138493083405685,30.179792284783353
2021-01-17T14:32:00Z,41051.8,30.03,318,51269.50466213566,110.793,29.853,0.934,872,1.10793,0.12303050620181026,51269.627692641865,51.26962769264187,30.241580558151114
2021-01-17T14:33:00Z,41036.3,30.02,318,51250.1467454971,110.728,29.853,0.927,872,1.10728,0.12336573918873617,51250.270111236285,51.25027011123628,30.235011826102465
2021-01-17T14:34:00Z,41104.4,30.01,318,51335.19668892202,110.793,29.853,0.934,872,1.10793,0.12370097217566209,51335.320389894194,51.33532038989419,30.297451285446027
2021-01-17T14:35:00Z,41076.5,29.98,318,51300.3524389726,110.81,29.853,0.935,872,1.1081,0.124036205162588,51300.47647517776,51.30047647517776,30.293116975760835
2021-01-17T14:36:00Z,41076.5,29.98,318,51300.3524389726,110.891,29.853,0.943,872,1.10891,0.12437143814951392,51300.47681041075,51.30047681041075,30.29311699585152
2021-01-17T14:37:00Z,41101.3,29.99,318,51331.32510559431,111.134,29.853,0.967,872,1.11134,0.12470667113643982,51331.44981226545,51.33144981226545,30.307364320909453
2021-01-17T14:38:00Z,41104.4,30.02,318,51335.19668892202,110.488,29.953,0.903,872,1.10488,0.12504190412336574,51335.321730826145,51.335321730826145,30.291219313391107
2021-01-17T14:39:00Z,41107.5,30.03,318,51339.06827224974,110.699,29.953,0.924,872,1.10699,0.12537713711029166,51339.19364938685,51.33919364938685,30.287545953141834
