date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Cond_drift.corr,Sp_Conductance.1pcal,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-16T08:16:00Z,36278.1,23.46,354,50441.830931448385,0,0,50441.830931448385,50.441830931448386,34.21621174768366
2021-01-16T08:16:10Z,36099.1,23.47,354,50192.945578115956,0,7.485029940119761e-4,50192.94632661895,50.19294632661895,34.01899998424213
2021-01-16T08:16:20Z,36041.8,23.47,354,50113.27445663021,0,0.0014970059880239522,50113.2759536362,50.1132759536362,33.958382656015594
2021-01-16T08:16:30Z,36035.8,23.48,354,50104.93193082019,0,0.002245508982035928,50104.934176329174,50.104934176329174,33.94436075316064
2021-01-16T08:16:40Z,35966.6,23.48,354,50008.71479981122,0,0.0029940119760479044,50008.7177938232,50.0087177938232,33.87119606412336
2021-01-16T08:16:50Z,35933.6,23.48,354,49962.83090785608,0,0.0037425149700598802,49962.83465037105,49.96283465037105,33.83631438732774
2021-01-16T08:17:00Z,35951.6,23.48,354,49987.85848528616,0,0.004491017964071856,49987.862976304124,49.98786297630413,33.855340939309244
2021-01-16T08:17:10Z,35918.6,23.48,354,49941.97459333102,0,0.005239520958083832,49941.979832851976,49.94197983285198,33.8204618166202
2021-01-16T08:17:20Z,35933.6,23.48,354,49962.83090785608,0,0.005988023952095809,49962.83689588003,49.96283689588003,33.83631609429033
2021-01-16T08:17:30Z,35924.6,23.48,354,49950.317119141044,0,0.006736526946107785,49950.32385566799,49.950323855667996,33.82680429868613
2021-01-16T08:17:40Z,35900.7,23.48,354,49917.086057997774,0,0.0074850299401197605,49917.09354302772,49.91709354302772,33.80154628382713
2021-01-16T08:17:50Z,35918.6,23.48,354,49941.97459333102,0,0.008233532934131737,49941.982826863954,49.941982826863956,33.82046409240366
2021-01-16T08:18:00Z,35921.6,23.48,354,49946.14585623603,0,0.008982035928143712,49946.154838271956,49.94615483827196,33.823635310239396
2021-01-16T08:18:10Z,35921.6,23.48,354,49946.14585623603,0,0.009730538922155689,49946.15558677495,49.94615558677495,33.82363587919361
2021-01-16T08:18:20Z,35912.7,23.48,354,49933.771109617825,0,0.010479041916167664,49933.78158865974,49.93378158865974,33.81423032521503
2021-01-16T08:18:30Z,35933.6,23.48,354,49962.83090785608,0,0.01122754491017964,49962.84213540099,49.96284213540099,33.836320077203126
2021-01-16T08:18:40Z,35933.6,23.48,354,49962.83090785608,0,0.011976047904191617,49962.842883903984,49.96284288390399,33.83632064619068
